program  c.domain  adv.model      protocol           partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  comp.P0intin  comp.P1intin  comp.P2intin  comp.P0bitin  comp.P1bitin  compP2bitin  comp.intbits  comp.inttriples  comp.bittriples  comp.vmrounds  bandwidths(Mbs)  input_size  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  Tx(MB)    Tx(rounds)  Tx(s)    Rx(MB)    Rx(rounds)  Rx(s)    Brcasting(MB)  Brcasting(rounds)  Brcasting(s)  TxRx(MB)  TxRx(rounds)  TxRx(s)  Passing(MB)  Passing(rounds)  Passing(s)  Part.Brcasting(MB)  Part.Brcasting(rounds)  Part.Brcasting(s)  Ex(MB)  Ex(rounds)  Ex(s)  Ex1to1(MB)  Ex1to1(rounds)  Ex1to1(s)  Rx1to1(MB)  Rx1to1(rounds)  Rx1to1(s)  Tx1to1(MB)  Tx1to1(rounds)  Tx1to1(s)  Txtoall(MB)  Txtoall(rounds)  Txtoall(s)
34       FIELD     semidishonest  hemi               3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             80               30          0.841853             1.06                 49            72         ~14403        3.34788         9.84204          NA        NA          NA       NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       FIELD     semidishonest  hemi               3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             85               30          1.05156              1.26                 43            70         ~14403        3.34788         9.84204          NA        NA          NA       NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       FIELD     semidishonest  hemi               3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             90               30          0.822375             1.02                 45            72         ~14403        3.34788         9.84204          NA        NA          NA       NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       FIELD     semidishonest  hemi               3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             95               30          0.90511              1.09                 43            69         ~14403        3.34788         9.84204          NA        NA          NA       NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       FIELD     semidishonest  hemi               3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             100              30          0.864083             1.05                 45            69         ~14403        3.34788         9.84204          NA        NA          NA       NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       FIELD     semidishonest  semi               3          0.49          29                 1                  900           900           900           NA            NA            NA           NA            2700             NA               3601           10               30          10.8492              10.92                67            127        ~14412        24.8022         74.2049          NA        NA          NA       NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       FIELD     semidishonest  semi               3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             15               30          7.38911              7.45                 61            111        ~14412        24.8022         74.2049          NA        NA          NA       NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       FIELD     semidishonest  semi               3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             20               30          5.54217              5.61                 64            140        ~14412        24.8022         74.2049          NA        NA          NA       NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       FIELD     semidishonest  semi               3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25               30          4.78071              4.85                 64            134        ~14412        24.8022         74.2049          NA        NA          NA       NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       FIELD     semidishonest  semi               3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             30               30          3.93606              4.00                 62            105        ~14412        24.8022         74.2049          NA        NA          NA       NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       FIELD     semidishonest  semi               3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             35               30          3.79465              3.86                 63            98         ~14412        24.8022         74.2049          NA        NA          NA       NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       FIELD     semidishonest  semi               3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             40               30          3.17993              3.25                 64            125        ~14412        24.8022         74.2049          NA        NA          NA       NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       FIELD     semidishonest  semi               3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             45               30          3.11831              3.19                 62            104        ~14412        24.8022         74.2049          NA        NA          NA       NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       FIELD     semidishonest  semi               3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             50               30          3.04561              3.11                 61            93         ~14412        24.8022         74.2049          NA        NA          NA       NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       FIELD     semidishonest  semi               3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             55               30          2.8832               2.95                 62            90         ~14412        24.8022         74.2049          NA        NA          NA       NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       FIELD     semidishonest  semi               3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             60               30          2.41907              2.47                 64            110        ~14412        24.8022         74.2049          NA        NA          NA       NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       FIELD     semidishonest  semi               3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             65               30          2.66704              2.74                 62            93         ~14412        24.8022         74.2049          NA        NA          NA       NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       FIELD     semidishonest  semi               3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             70               30          2.22075              2.28                 64            108        ~14412        24.8022         74.2049          NA        NA          NA       NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       FIELD     semidishonest  semi               3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             75               30          1.84421              1.91                 63            124        ~14412        24.8022         74.2049          NA        NA          NA       NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       FIELD     semidishonest  semi               3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             80               30          1.93429              2.00                 64            113        ~14412        24.8022         74.2049          NA        NA          NA       NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       FIELD     semidishonest  semi               3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             85               30          1.98822              2.06                 62            105        ~14412        24.8022         74.2049          NA        NA          NA       NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       FIELD     semidishonest  semi               3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             90               30          2.02765              2.09                 64            104        ~14412        24.8022         74.2049          NA        NA          NA       NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       FIELD     semidishonest  semi               3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             95               30          1.67659              1.74                 65            119        ~14412        24.8022         74.2049          NA        NA          NA       NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       FIELD     semidishonest  semi               3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             100              30          1.68234              1.75                 64            112        ~14412        24.8022         74.2049          NA        NA          NA       NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       FIELD     semidishonest  temi               3          0.49          29                 1                  900           900           900           NA            NA            NA           NA            2700             NA               3601           10               30          4.10464              6.89                 39            56         ~14410        4.13026         9.04289          NA        NA          NA       NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       FIELD     semidishonest  temi               3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             15               30          2.71708              4.58                 31            64         ~14410        4.13037         9.04304          NA        NA          NA       NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       FIELD     semidishonest  temi               3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             20               30          2.45218              3.89                 29            62         ~14410        4.13032         9.04265          NA        NA          NA       NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
