comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  freqs(GHz)  datatype  optshare  packbool  protocol  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.41          215                1                  1.8         128       1         0         4         8192        0           1           .002826      NA          .007634           .011552             .011552            1.41                 215           99
1.37          215                1                  1.8         128       1         0         4         12288       0           1           .004549      NA          .011257           .018254             .018254            1.37                 215           99
1.37          215                1                  1.8         128       1         0         4         16384       0           1           .006416      NA          .013950           .022655             .022655            1.37                 215           99
1.39          216                1                  1.8         128       1         0         4         20480       0           1           .008009      NA          .018052           .027553             .027553            1.39                 216           99
1.37          215                1                  1.8         128       1         0         4         24576       0           1           .009717      NA          .020264           .031584             .031584            1.37                 215           99
1.38          216                1                  1.8         128       1         0         4         28672       0           1           .011440      NA          .024208           .037168             .037168            1.38                 216           99
1.40          215                1                  1.8         128       1         0         4         32768       0           1           .012664      NA          .027889           .047226             .047226            1.40                 215           100
1.38          215                1                  1.8         128       1         0         4         36864       0           1           .014224      NA          .031253           .046545             .046545            1.38                 215           99
1.37          215                1                  1.8         128       1         0         4         40960       0           1           .015167      NA          .033375           .050293             .050293            1.37                 215           99
1.40          216                1                  1.8         128       1         0         4         45056       0           1           .019416      NA          .039378           .055372             .055372            1.40                 216           99
1.37          216                1                  1.8         128       1         0         4         49152       0           1           .020218      NA          .039585           .059943             .059942            1.37                 216           99
1.37          216                1                  1.8         128       1         0         4         53248       0           1           .019178      NA          .043337           .062403             .062403            1.37                 216           99
1.53          215                1                  1.8         128       1         0         4         57344       0           1           .022244      NA          .047584           .070600             .070600            1.53                 215           100
1.41          216                1                  1.8         128       1         0         4         61440       0           1           .022858      NA          .049280           .075654             .075653            1.41                 216           99
1.38          216                1                  1.8         128       1         0         4         65536       0           1           .024242      NA          .055711           .083965             .083965            1.38                 216           99
1.56          216                1                  1.8         128       1         0         5         4096        0           1           .001490      NA          .004819           .007095             .007094            1.56                 216           100
1.83          216                1                  1.8         128       1         0         5         8192        0           1           .002962      NA          .008867           .012513             .012513            1.83                 216           99
1.39          215                1                  1.8         128       1         0         5         12288       0           1           .004740      NA          .013092           .018291             .018291            1.39                 215           99
1.39          215                1                  1.8         128       1         0         5         16384       0           1           .006659      NA          .016978           .023607             .023607            1.39                 215           99
1.41          215                1                  1.8         128       1         0         5         20480       0           1           .008418      NA          .021267           .029253             .029253            1.41                 215           99
1.38          215                1                  1.8         128       1         0         5         24576       0           1           .010247      NA          .024994           .033778             .033778            1.38                 215           100
1.40          215                1                  1.8         128       1         0         5         28672       0           1           .011702      NA          .028774           .038711             .038711            1.40                 215           100
1.39          216                1                  1.8         128       1         0         5         32768       0           1           .013461      NA          .031316           .041640             .041640            1.39                 216           100
1.39          216                1                  1.8         128       1         0         5         36864       0           1           .015449      NA          .034456           .047536             .047536            1.39                 216           100
1.38          216                1                  1.8         128       1         0         5         40960       0           1           .016896      NA          .038524           .053033             .053033            1.38                 216           99
1.39          216                1                  1.8         128       1         0         5         45056       0           1           .018042      NA          .041476           .056271             .056270            1.39                 216           100
1.41          217                1                  1.8         128       1         0         5         49152       0           1           .020166      NA          .046780           .060932             .060932            1.41                 217           99
1.39          216                1                  1.8         128       1         0         5         53248       0           1           .021841      NA          .050116           .069151             .069151            1.39                 216           99
1.39          215                1                  1.8         128       1         0         5         57344       0           1           .023133      NA          .054611           .072306             .072305            1.39                 215           99
1.38          217                1                  1.8         128       1         0         5         61440       0           1           .025642      NA          .059723           .087586             .087586            1.38                 217           100
1.38          217                1                  1.8         128       1         0         5         65536       0           1           .026410      NA          .061522           .081074             .081074            1.38                 217           99
1.46          214                1                  1.8         128       1         0         6         4096        0           1           .000781      NA          .001997           .003018             .003018            1.46                 214           99
1.37          214                1                  1.8         128       1         0         6         8192        0           1           .001553      NA          .003525           .005560             .005560            1.37                 214           99
1.37          216                1                  1.8         128       1         0         6         12288       0           1           .002497      NA          .005057           .007554             .007554            1.37                 216           100
1.38          216                1                  1.8         128       1         0         6         16384       0           1           .003472      NA          .006804           .009839             .009839            1.38                 216           99
1.38          215                1                  1.8         128       1         0         6         20480       0           1           .004557      NA          .007894           .011977             .011977            1.38                 215           100
1.38          216                1                  1.8         128       1         0         6         24576       0           1           .005527      NA          .009691           .014914             .014914            1.38                 216           99
1.39          216                1                  1.8         128       1         0         6         28672       0           1           .006904      NA          .011444           .017832             .017832            1.39                 216           99
1.38          215                1                  1.8         128       1         0         6         32768       0           1           .007966      NA          .013209           .019101             .019101            1.38                 215           99
1.39          215                1                  1.8         128       1         0         6         36864       0           1           .008615      NA          .014234           .022177             .022177            1.39                 215           99
1.62          215                1                  1.8         128       1         0         6         40960       0           1           .009627      NA          .015824           .024028             .024028            1.62                 215           99
1.37          215                1                  1.8         128       1         0         6         45056       0           1           .010743      NA          .017834           .026278             .026278            1.37                 215           99
1.37          215                1                  1.8         128       1         0         6         49152       0           1           .012124      NA          .019201           .027714             .027714            1.37                 215           99
1.39          216                1                  1.8         128       1         0         6         53248       0           1           .012644      NA          .020735           .031212             .031212            1.39                 216           99
1.50          215                1                  1.8         128       1         0         6         57344       0           1           .013132      NA          .022174           .032983             .032983            1.50                 215           100
1.38          215                1                  1.8         128       1         0         6         61440       0           1           .014914      NA          .023577           .034640             .034640            1.38                 215           99
1.37          215                1                  1.8         128       1         0         6         65536       0           1           .014991      NA          .024590           .043283             .043283            1.37                 215           99
1.41          216                1                  1.8         256       1         0         1         4096        0           1           .001323      NA          .012521           .017043             .017043            1.41                 216           99
1.41          216                1                  1.8         256       1         0         1         8192        0           1           .002874      NA          .022309           .031066             .031066            1.41                 216           100
1.40          217                1                  1.8         256       1         0         1         12288       0           1           .004164      NA          .028698           .043790             .043790            1.40                 217           99
1.41          216                1                  1.8         256       1         0         1         16384       0           1           .005791      NA          .040822           .059861             .059861            1.41                 216           99
1.40          217                1                  1.8         256       1         0         1         20480       0           1           .007322      NA          .048679           .076105             .076105            1.40                 217           100
1.54          217                1                  1.8         256       1         0         1         24576       0           1           .008592      NA          .057484           .089114             .089113            1.54                 217           100
1.40          215                1                  1.8         256       1         0         1         28672       0           1           .010222      NA          .061957           .101452             .101451            1.40                 215           100
1.41          215                1                  1.8         256       1         0         1         32768       0           1           .011435      NA          .073543           .115065             .115065            1.41                 215           99
1.41          217                1                  1.8         256       1         0         1         36864       0           1           .013044      NA          .082295           .121266             .121266            1.41                 217           99
1.49          216                1                  1.8         256       1         0         1         40960       0           1           .014523      NA          .092085           .138532             .138532            1.49                 216           99
1.43          216                1                  1.8         256       1         0         1         45056       0           1           .015755      NA          .099504           .155715             .155715            1.43                 216           99
1.41          217                1                  1.8         256       1         0         1         49152       0           1           .018014      NA          .104324           .171501             .171500            1.41                 217           99
1.43          216                1                  1.8         256       1         0         1         53248       0           1           .018627      NA          .117271           .189710             .189710            1.43                 216           100
1.41          217                1                  1.8         256       1         0         1         57344       0           1           .020175      NA          .128066           .196541             .196541            1.41                 217           100
1.51          216                1                  1.8         256       1         0         1         61440       0           1           .021433      NA          .134750           .217393             .217392            1.51                 216           100
1.42          215                1                  1.8         256       1         0         1         65536       0           1           .023254      NA          .146764           .236390             .236389            1.42                 215           100
1.40          216                1                  1.8         256       1         0         2         4096        0           1           .001940      NA          .009505           .013997             .013997            1.40                 216           100
1.43          216                1                  1.8         256       1         0         2         8192        0           1           .004258      NA          .017658           .025713             .025713            1.43                 216           99
1.41          215                1                  1.8         256       1         0         2         12288       0           1           .006458      NA          .022947           .037267             .037267            1.41                 215           99
1.38          216                1                  1.8         256       1         0         2         16384       0           1           .008869      NA          .030223           .046616             .046616            1.38                 216           100
1.38          215                1                  1.8         256       1         0         2         20480       0           1           .010647      NA          .037383           .055657             .055657            1.38                 215           99
1.41          216                1                  1.8         256       1         0         2         24576       0           1           .012697      NA          .042233           .069002             .069002            1.41                 216           100
1.38          215                1                  1.8         256       1         0         2         28672       0           1           .014745      NA          .052706           .082027             .082026            1.38                 215           99
1.38          215                1                  1.8         256       1         0         2         32768       0           1           .016751      NA          .058168           .092002             .092002            1.38                 215           100
1.39          216                1                  1.8         256       1         0         2         36864       0           1           .018514      NA          .064529           .096963             .096963            1.39                 216           99
1.38          216                1                  1.8         256       1         0         2         40960       0           1           .020205      NA          .075253           .113091             .113091            1.38                 216           99
1.40          216                1                  1.8         256       1         0         2         45056       0           1           .022077      NA          .077669           .135373             .135373            1.40                 216           99
1.38          215                1                  1.8         256       1         0         2         49152       0           1           .025943      NA          .084291           .135071             .135071            1.38                 215           99
1.41          215                1                  1.8         256       1         0         2         53248       0           1           .025947      NA          .091903           .147029             .147029            1.41                 215           99
1.39          215                1                  1.8         256       1         0         2         57344       0           1           .028085      NA          .099712           .157558             .157558            1.39                 215           99
1.38          216                1                  1.8         256       1         0         2         61440       0           1           .031780      NA          .105335           .162864             .162864            1.38                 216           100
1.41          215                1                  1.8         256       1         0         2         65536       0           1           .031603      NA          .109083           .177819             .177818            1.41                 215           99
1.36          214                1                  1.8         256       1         0         3         4096        0           1           .002093      NA          .007590           .012489             .012489            1.36                 214           99
1.35          214                1                  1.8         256       1         0         3         8192        0           1           .004519      NA          .013476           .022059             .022059            1.35                 214           99
1.55          215                1                  1.8         256       1         0         3         12288       0           1           .006842      NA          .019656           .030836             .030836            1.55                 215           99
1.37          214                1                  1.8         256       1         0         3         16384       0           1           .009048      NA          .024210           .037428             .037428            1.37                 214           99
1.36          214                1                  1.8         256       1         0         3         20480       0           1           .011279      NA          .030491           .045612             .045612            1.36                 214           99
1.36          214                1                  1.8         256       1         0         3         24576       0           1           .013673      NA          .035256           .057123             .057123            1.36                 214           99
1.35          215                1                  1.8         256       1         0         3         28672       0           1           .016040      NA          .041472           .069498             .069498            1.35                 215           99
1.35          215                1                  1.8         256       1         0         3         32768       0           1           .017745      NA          .046227           .071393             .071393            1.35                 215           99
1.53          215                1                  1.8         256       1         0         3         36864       0           1           .020323      NA          .054193           .077791             .077790            1.53                 215           99
1.36          214                1                  1.8         256       1         0         3         40960       0           1           .022703      NA          .059799           .093199             .093199            1.36                 214           99
1.35          215                1                  1.8         256       1         0         3         45056       0           1           .024627      NA          .061135           .094294             .094293            1.35                 215           99
1.35          214                1                  1.8         256       1         0         3         49152       0           1           .027275      NA          .068956           .106586             .106586            1.35                 214           100
1.35          215                1                  1.8         256       1         0         3         53248       0           1           .028940      NA          .075296           .105672             .105672            1.35                 215           100
1.37          214                1                  1.8         256       1         0         3         57344       0           1           .031706      NA          .081934           .131481             .131481            1.37                 214           99
1.35          214                1                  1.8         256       1         0         3         61440       0           1           .034065      NA          .086369           .127044             .127043            1.35                 214           100
1.43          214                1                  1.8         256       1         0         3         65536       0           1           .035407      NA          .093514           .138344             .138343            1.43                 214           100
1.35          212                1                  1.8         256       1         0         4         4096        0           1           .001986      NA          .006592           .010946             .010946            1.35                 212           100
1.34          215                1                  1.8         256       1         0         4         8192        0           1           .004309      NA          .011940           .019852             .019852            1.34                 215           100
1.34          214                1                  1.8         256       1         0         4         12288       0           1           .006505      NA          .017406           .028129             .028128            1.34                 214           99
1.35          214                1                  1.8         256       1         0         4         16384       0           1           .008807      NA          .022981           .041143             .041143            1.35                 214           99
1.35          213                1                  1.8         256       1         0         4         20480       0           1           .011224      NA          .027199           .047061             .047061            1.35                 213           99
1.36          215                1                  1.8         256       1         0         4         24576       0           1           .013311      NA          .030845           .051799             .051799            1.36                 215           99
1.35          214                1                  1.8         256       1         0         4         28672       0           1           .015807      NA          .037808           .057207             .057207            1.35                 214           99
1.37          215                1                  1.8         256       1         0         4         32768       0           1           .017420      NA          .041379           .071670             .071670            1.37                 215           99
1.54          214                1                  1.8         256       1         0         4         36864       0           1           .019464      NA          .046091           .072859             .072858            1.54                 214           99
1.35          214                1                  1.8         256       1         0         4         40960       0           1           .021596      NA          .050322           .085246             .085246            1.35                 214           100
1.37          214                1                  1.8         256       1         0         4         45056       0           1           .023215      NA          .057837           .091437             .091437            1.37                 214           99
1.35          214                1                  1.8         256       1         0         4         49152       0           1           .025426      NA          .059532           .107827             .107826            1.35                 214           100
1.35          214                1                  1.8         256       1         0         4         53248       0           1           .029892      NA          .069316           .104650             .104650            1.35                 214           99
1.41          214                1                  1.8         256       1         0         4         57344       0           1           .029434      NA          .071816           .113093             .113093            1.41                 214           99
1.35          213                1                  1.8         256       1         0         4         61440       0           1           .032500      NA          .079599           .123242             .123242            1.35                 213           100
1.59          214                1                  1.8         256       1         0         4         65536       0           1           .032939      NA          .083534           .133007             .133007            1.59                 214           99
1.38          213                1                  1.8         256       1         0         5         4096        0           1           .002107      NA          .007567           .012018             .012018            1.38                 213           99
1.36          215                1                  1.8         256       1         0         5         8192        0           1           .004594      NA          .013974           .021707             .021707            1.36                 215           99
1.45          215                1                  1.8         256       1         0         5         12288       0           1           .006827      NA          .018972           .029585             .029585            1.45                 215           100
1.36          215                1                  1.8         256       1         0         5         16384       0           1           .009159      NA          .025740           .038360             .038360            1.36                 215           99
1.36          214                1                  1.8         256       1         0         5         20480       0           1           .011962      NA          .032109           .045478             .045478            1.36                 214           99
1.39          214                1                  1.8         256       1         0         5         24576       0           1           .013903      NA          .037986           .055462             .055461            1.39                 214           99
1.37          215                1                  1.8         256       1         0         5         28672       0           1           .018183      NA          .041066           .057471             .057471            1.37                 215           99
1.51          214                1                  1.8         256       1         0         5         32768       0           1           .018061      NA          .046148           .070894             .070894            1.51                 214           100
1.67          213                1                  1.8         256       1         0         5         36864       0           1           .020529      NA          .054589           .079952             .079952            1.67                 213           99
1.36          214                1                  1.8         256       1         0         5         40960       0           1           .022281      NA          .057873           .088540             .088540            1.36                 214           99
1.35          214                1                  1.8         256       1         0         5         45056       0           1           .024599      NA          .063061           .096700             .096699            1.35                 214           99
1.40          215                1                  1.8         256       1         0         5         49152       0           1           .026938      NA          .071323           .118385             .118385            1.40                 215           99
1.38          215                1                  1.8         256       1         0         5         53248       0           1           .030403      NA          .076306           .122852             .122852            1.38                 215           99
1.59          214                1                  1.8         256       1         0         5         57344       0           1           .031219      NA          .081433           .135743             .135743            1.59                 214           99
1.42          215                1                  1.8         256       1         0         5         61440       0           1           .032658      NA          .089070           .135788             .135788            1.42                 215           100
1.61          215                1                  1.8         256       1         0         5         65536       0           1           .035432      NA          .093133           .154072             .154072            1.61                 215           100
1.36          215                1                  1.8         256       1         0         6         4096        0           1           .001055      NA          .002828           .004662             .004662            1.36                 215           99
1.35          215                1                  1.8         256       1         0         6         8192        0           1           .002219      NA          .005222           .008779             .008779            1.35                 215           100
1.35          214                1                  1.8         256       1         0         6         12288       0           1           .004108      NA          .007138           .011506             .011506            1.35                 214           100
1.35          213                1                  1.8         256       1         0         6         16384       0           1           .004841      NA          .009516           .016640             .016640            1.35                 213           99
1.35          214                1                  1.8         256       1         0         6         20480       0           1           .006115      NA          .011583           .021025             .021024            1.35                 214           99
1.34          215                1                  1.8         256       1         0         6         24576       0           1           .007123      NA          .013658           .024425             .024425            1.34                 215           99
1.45          213                1                  1.8         256       1         0         6         28672       0           1           .008679      NA          .016269           .028972             .028972            1.45                 213           99
1.38          213                1                  1.8         256       1         0         6         32768       0           1           .009444      NA          .018321           .033438             .033438            1.38                 213           100
1.34          213                1                  1.8         256       1         0         6         36864       0           1           .010498      NA          .019675           .033716             .033716            1.34                 213           99
1.54          214                1                  1.8         256       1         0         6         40960       0           1           .013447      NA          .023111           .036413             .036413            1.54                 214           99
1.36          213                1                  1.8         256       1         0         6         45056       0           1           .012741      NA          .024235           .042461             .042461            1.36                 213           99
1.35          214                1                  1.8         256       1         0         6         49152       0           1           .013519      NA          .025111           .045623             .045623            1.35                 214           100
1.34          214                1                  1.8         256       1         0         6         53248       0           1           .015818      NA          .027641           .049830             .049830            1.34                 214           100
1.35          213                1                  1.8         256       1         0         6         57344       0           1           .017336      NA          .029252           .050566             .050566            1.35                 213           99
1.35          214                1                  1.8         256       1         0         6         61440       0           1           .019346      NA          .033230           .055860             .055860            1.35                 214           99
1.34          213                1                  1.8         256       1         0         6         65536       0           1           .019154      NA          .034961           .061359             .061359            1.34                 213           99
1.62          215                1                  1.8         512       1         0         1         4096        0           1           .001882      NA          .020528           .030779             .030779            1.62                 215           99
1.41          215                1                  1.8         512       1         0         1         8192        0           1           .003837      NA          .036804           .056783             .056783            1.41                 215           99
1.39          217                1                  1.8         512       1         0         1         12288       0           1           .005544      NA          .051596           .086708             .086708            1.39                 217           100
1.39          216                1                  1.8         512       1         0         1         16384       0           1           .007258      NA          .066087           .109344             .109344            1.39                 216           99
1.40          215                1                  1.8         512       1         0         1         20480       0           1           .009279      NA          .083293           .141420             .141420            1.40                 215           100
1.41          216                1                  1.8         512       1         0         1         24576       0           1           .011393      NA          .095636           .166824             .166824            1.41                 216           100
1.38          216                1                  1.8         512       1         0         1         28672       0           1           .012266      NA          .112757           .190085             .190085            1.38                 216           100
1.39          217                1                  1.8         512       1         0         1         32768       0           1           .014529      NA          .123517           .225956             .225956            1.39                 217           100
1.39          216                1                  1.8         512       1         0         1         36864       0           1           .016555      NA          .152722           .240016             .240015            1.39                 216           100
1.43          215                1                  1.8         512       1         0         1         40960       0           1           .018530      NA          .157297           .277044             .277043            1.43                 215           99
1.41          216                1                  1.8         512       1         0         1         45056       0           1           .020000      NA          .179314           .313085             .313084            1.41                 216           100
1.40          216                1                  1.8         512       1         0         1         49152       0           1           .023519      NA          .194241           .330652             .330651            1.40                 216           99
1.41          217                1                  1.8         512       1         0         1         53248       0           1           .022684      NA          .211943           .370199             .370199            1.41                 217           100
1.39          215                1                  1.8         512       1         0         1         57344       0           1           .023574      NA          .217493           .365462             .365462            1.39                 215           99
1.40          215                1                  1.8         512       1         0         1         61440       0           1           .029421      NA          .249242           .416297             .416297            1.40                 215           99
1.46          215                1                  1.8         512       1         0         1         65536       0           1           .029869      NA          .249107           .440817             .440817            1.46                 215           99
1.38          215                1                  1.8         512       1         0         2         4096        0           1           .002809      NA          .015264           .025239             .025239            1.38                 215           100
1.37          215                1                  1.8         512       1         0         2         8192        0           1           .005619      NA          .027274           .045599             .045599            1.37                 215           99
1.49          215                1                  1.8         512       1         0         2         12288       0           1           .008497      NA          .039291           .069001             .069001            1.49                 215           99
1.37          215                1                  1.8         512       1         0         2         16384       0           1           .011005      NA          .051827           .086586             .086586            1.37                 215           100
1.36          215                1                  1.8         512       1         0         2         20480       0           1           .013398      NA          .063303           .106099             .106098            1.36                 215           99
1.37          215                1                  1.8         512       1         0         2         24576       0           1           .016279      NA          .072518           .127928             .127928            1.37                 215           99
1.37          214                1                  1.8         512       1         0         2         28672       0           1           .018510      NA          .088385           .155659             .155658            1.37                 214           99
1.36          214                1                  1.8         512       1         0         2         32768       0           1           .020321      NA          .101502           .163996             .163996            1.36                 214           99
1.36          215                1                  1.8         512       1         0         2         36864       0           1           .024926      NA          .112618           .201146             .201146            1.36                 215           99
1.36          215                1                  1.8         512       1         0         2         40960       0           1           .026186      NA          .126543           .211469             .211469            1.36                 215           99
1.38          215                1                  1.8         512       1         0         2         45056       0           1           .028190      NA          .139860           .235303             .235303            1.38                 215           99
1.45          214                1                  1.8         512       1         0         2         49152       0           1           .029987      NA          .150108           .249163             .249163            1.45                 214           99
1.38          215                1                  1.8         512       1         0         2         53248       0           1           .033160      NA          .161864           .275246             .275246            1.38                 215           100
1.38          215                1                  1.8         512       1         0         2         57344       0           1           .036048      NA          .174266           .315199             .315199            1.38                 215           99
