program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;freqs(GHz);bandwidths(Mbs);input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.5;1000;4096;18.0878;18.27;22;61;NA;1.32319;NA;0.23416;19;18.0331;0.000176;11;18.0963;NA;NA;NA;NA;NA;NA;1.08903;106498;17.6762;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.5;800;4096;26.6288;26.82;22;51;NA;1.32319;NA;0.23416;19;26.5722;0.000176;11;26.6372;NA;NA;NA;NA;NA;NA;1.08903;106498;26.1041;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.5;600;4096;14.7646;14.95;22;66;NA;1.32319;NA;0.23416;19;14.7059;0.000176;11;14.7737;NA;NA;NA;NA;NA;NA;1.08903;106498;14.3793;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.5;400;4096;20.6574;20.84;22;55;NA;1.32319;NA;0.23416;19;20.5989;0.000176;11;20.6659;NA;NA;NA;NA;NA;NA;1.08903;106498;20.2067;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.5;200;4096;25.1471;25.33;23;52;NA;1.32319;NA;0.23416;19;25.0911;0.000176;11;25.1554;NA;NA;NA;NA;NA;NA;1.08903;106498;24.6397;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.5;50;4096;23.8178;24.01;22;53;NA;1.32319;NA;0.23416;19;23.7628;0.000176;11;23.8267;NA;NA;NA;NA;NA;NA;1.08903;106498;23.3172;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.3;3000;4096;25.9546;26.17;23;54;NA;1.32319;NA;0.23416;19;25.8885;0.000176;11;25.9641;NA;NA;NA;NA;NA;NA;1.08903;106498;25.408;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.3;1000;4096;28.7007;28.92;24;53;NA;1.32319;NA;0.23416;19;28.6364;0.000176;11;28.7101;NA;NA;NA;NA;NA;NA;1.08903;106498;28.1422;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.3;800;4096;20.9333;21.15;25;60;NA;1.32319;NA;0.23416;19;20.8679;0.000176;11;20.9423;NA;NA;NA;NA;NA;NA;1.08903;106498;20.439;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.3;600;4096;21.3115;21.53;24;58;NA;1.32319;NA;0.23416;19;21.25;0.000176;11;21.3194;NA;NA;NA;NA;NA;NA;1.08903;106498;20.8136;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.3;400;4096;20.1741;20.39;22;59;NA;1.32319;NA;0.23416;19;20.1115;0.000176;11;20.184;NA;NA;NA;NA;NA;NA;1.08903;106498;19.7042;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.3;200;4096;26.761;26.97;24;53;NA;1.32319;NA;0.23416;19;26.6936;0.000176;11;26.7706;NA;NA;NA;NA;NA;NA;1.08903;106498;26.208;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.3;50;4096;19.906;20.12;24;62;NA;1.32319;NA;0.23416;19;19.843;0.000176;11;19.9141;NA;NA;NA;NA;NA;NA;1.08903;106498;19.4349;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
