program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);bandwidths(Mbs);input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
33;BINARY;semihonest;ccd;3;NA;NA;NA;35;30;5.35568;5.59;32;183;NA;0.5805;NA
33;BINARY;semihonest;ccd;3;NA;NA;NA;40;30;5.27887;5.51;32;187;NA;0.5805;NA
33;BINARY;semihonest;ccd;3;NA;NA;NA;45;30;5.39232;5.62;34;193;NA;0.5805;NA
33;BINARY;semihonest;ccd;3;NA;NA;NA;50;30;5.24658;5.48;32;184;NA;0.5805;NA
33;BINARY;semihonest;ccd;3;NA;NA;NA;55;30;5.35366;5.58;32;184;NA;0.5805;NA
33;BINARY;semihonest;ccd;3;NA;NA;NA;60;30;5.38319;5.61;34;187;NA;0.5805;NA
33;BINARY;semihonest;ccd;3;NA;NA;NA;65;30;5.26826;5.49;33;170;NA;0.5805;NA
33;BINARY;semihonest;ccd;3;NA;NA;NA;70;30;5.32254;5.55;33;182;NA;0.5805;NA
33;BINARY;semihonest;ccd;3;NA;NA;NA;75;30;5.2891;5.52;34;183;NA;0.5805;NA
33;BINARY;semihonest;ccd;3;NA;NA;NA;80;30;5.41814;5.64;34;183;NA;0.5805;NA
33;BINARY;semihonest;ccd;3;NA;NA;NA;85;30;5.34932;5.58;34;181;NA;0.5805;NA
33;BINARY;semihonest;ccd;3;NA;NA;NA;90;30;5.3361;5.56;32;190;NA;0.5805;NA
33;BINARY;semihonest;ccd;3;NA;NA;NA;95;30;5.22048;5.45;32;165;NA;0.5805;NA
33;BINARY;semihonest;ccd;3;NA;NA;NA;100;30;5.30861;5.53;33;181;NA;0.5805;NA
