comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);datatype;optshare;packbool;protocol;latencies(ms);bandwidths(Mbs);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.46;230;1;256;1;0;5;6;10000;40960;0;1;.007584;NA;.031822;.102725;.102725;1.46;230;99
1.45;231;1;256;1;0;5;6;9000;40960;0;0;0.039195;NA;0.154222;0.345414;0.345413;0.59;562;63
1.46;230;1;256;1;0;5;6;9000;40960;0;1;.007309;NA;.034508;.103626;.103626;1.46;230;99
1.46;231;1;256;1;0;5;6;8000;40960;0;0;0.038472;NA;0.145311;0.374941;0.374940;0.62;564;62
1.46;231;1;256;1;0;5;6;8000;40960;0;1;.007254;NA;.032488;.119716;.119716;1.46;231;99
1.43;231;1;256;1;0;5;8;25000;40960;0;0;0.039221;NA;0.164408;0.229387;0.229386;0.48;562;84
1.42;231;1;256;1;0;5;8;25000;40960;0;1;.007172;NA;.035085;.052184;.052184;1.42;231;100
1.45;230;1;256;1;0;5;8;24000;40960;0;0;0.039680;NA;0.190534;0.243573;0.243573;0.49;562;88
1.44;231;1;256;1;0;5;8;24000;40960;0;1;.007429;NA;.036450;.054636;.054636;1.44;231;99
1.44;230;1;256;1;0;5;8;23000;40960;0;0;0.039772;NA;0.180720;0.238590;0.238589;0.49;562;87
1.44;231;1;256;1;0;5;8;23000;40960;0;1;.007384;NA;.033871;.057593;.057593;1.44;231;99
1.44;231;1;256;1;0;5;8;22000;40960;0;0;0.039701;NA;0.183375;0.229865;0.229864;0.47;564;90
1.45;231;1;256;1;0;5;8;22000;40960;0;1;.007023;NA;.035973;.061572;.061572;1.45;231;99
1.45;231;1;256;1;0;5;8;21000;40960;0;0;0.040030;NA;0.192883;0.230981;0.230981;0.49;562;90
1.41;230;1;256;1;0;5;8;21000;40960;0;1;.007007;NA;.036197;.059789;.059789;1.41;230;99
1.45;231;1;256;1;0;5;8;20000;40960;0;0;0.041529;NA;0.177374;0.246156;0.246155;0.50;562;86
1.46;230;1;256;1;0;5;8;20000;40960;0;1;.007495;NA;.034723;.059240;.059240;1.46;230;99
1.45;230;1;256;1;0;5;8;19000;40960;0;0;0.040199;NA;0.189448;0.242207;0.242206;0.50;562;88
1.46;231;1;256;1;0;5;8;19000;40960;0;1;.007637;NA;.033242;.064135;.064135;1.46;231;99
1.45;230;1;256;1;0;5;8;18000;40960;0;0;0.039618;NA;0.191266;0.237682;0.237681;0.48;562;90
1.45;230;1;256;1;0;5;8;18000;40960;0;1;.007195;NA;.034000;.064316;.064316;1.45;230;99
1.46;231;1;256;1;0;5;8;17000;40960;0;0;0.038306;NA;0.183589;0.248595;0.248595;0.49;562;82
1.46;231;1;256;1;0;5;8;17000;40960;0;1;.007459;NA;.034281;.068183;.068183;1.46;231;99
1.45;231;1;256;1;0;5;8;16000;40960;0;0;0.039623;NA;0.184231;0.256755;0.256755;0.51;562;83
1.42;232;1;256;1;0;5;8;16000;40960;0;1;.007219;NA;.036118;.070409;.070409;1.42;232;100
1.46;231;1;256;1;0;5;8;15000;40960;0;0;0.037721;NA;0.179468;0.261387;0.261386;0.52;562;78
1.46;230;1;256;1;0;5;8;15000;40960;0;1;.007568;NA;.032377;.074576;.074576;1.46;230;99
1.45;230;1;256;1;0;5;8;14000;40960;0;0;0.038623;NA;0.187567;0.264799;0.264798;0.51;562;84
1.42;231;1;256;1;0;5;8;14000;40960;0;1;.007036;NA;.034111;.077391;.077391;1.42;231;99
1.45;231;1;256;1;0;5;8;13000;40960;0;0;0.039662;NA;0.197828;0.281702;0.281701;0.53;562;83
1.41;231;1;256;1;0;5;8;13000;40960;0;1;.007390;NA;.035017;.084318;.084318;1.41;231;99
1.45;230;1;256;1;0;5;8;12000;40960;0;0;0.039383;NA;0.147510;0.285117;0.285116;0.53;562;73
1.46;231;1;256;1;0;5;8;12000;40960;0;1;.007298;NA;.033658;.084393;.084393;1.46;231;100
1.46;231;1;256;1;0;5;8;11000;40960;0;0;0.039590;NA;0.165026;0.299321;0.299320;0.56;562;74
1.42;230;1;256;1;0;5;8;11000;40960;0;1;.007131;NA;.033620;.094171;.094171;1.42;230;99
1.44;231;1;256;1;0;5;8;10000;40960;0;0;0.040067;NA;0.154659;0.315258;0.315258;0.56;562;71
1.46;231;1;256;1;0;5;8;10000;40960;0;1;.007215;NA;.034529;.104337;.104337;1.46;231;99
1.46;232;1;256;1;0;5;8;9000;40960;0;0;0.039044;NA;0.147615;0.343279;0.343278;0.59;564;66
1.46;230;1;256;1;0;5;8;9000;40960;0;1;.007097;NA;.034268;.110277;.110277;1.46;230;99
1.46;231;1;256;1;0;5;8;8000;40960;0;0;0.039166;NA;0.131812;0.375506;0.375505;0.62;564;60
1.46;230;1;256;1;0;5;8;8000;40960;0;1;.007326;NA;.031785;.125213;.125213;1.46;230;99
1.45;230;1;256;1;0;5;10;25000;40960;0;0;0.039627;NA;0.184954;0.233327;0.233327;0.48;562;89
1.45;231;1;256;1;0;5;10;25000;40960;0;1;.007465;NA;.036424;.054701;.054701;1.45;231;99
1.43;231;1;256;1;0;5;10;24000;40960;0;0;0.038788;NA;0.174457;0.240475;0.240474;0.49;562;84
1.44;230;1;256;1;0;5;10;24000;40960;0;1;.007046;NA;.037196;.053772;.053771;1.44;230;99
1.44;230;1;256;1;0;5;10;23000;40960;0;0;0.039599;NA;0.175117;0.237917;0.237916;0.49;562;86
1.44;231;1;256;1;0;5;10;23000;40960;0;1;.007030;NA;.035475;.057504;.057504;1.44;231;99
1.45;230;1;256;1;0;5;10;22000;40960;0;0;0.039548;NA;0.193553;0.226433;0.226433;0.47;562;93
1.43;230;1;256;1;0;5;10;22000;40960;0;1;.007053;NA;.036598;.056915;.056915;1.43;230;100
1.46;230;1;256;1;0;5;10;21000;40960;0;0;0.039485;NA;0.183349;0.229485;0.229484;0.47;562;90
1.44;230;1;256;1;0;5;10;21000;40960;0;1;.007050;NA;.032565;.059013;.059013;1.44;230;100
1.46;231;1;256;1;0;5;10;20000;40960;0;0;0.039668;NA;0.184729;0.240699;0.240698;0.49;562;87
1.45;230;1;256;1;0;5;10;20000;40960;0;1;.007124;NA;.033398;.061461;.061461;1.45;230;99
1.44;231;1;256;1;0;5;10;19000;40960;0;0;0.038639;NA;0.189086;0.236665;0.236664;0.48;562;88
1.41;231;1;256;1;0;5;10;19000;40960;0;1;.007269;NA;.033513;.065575;.065575;1.41;231;99
1.46;232;1;256;1;0;5;10;18000;40960;0;0;0.039265;NA;0.196794;0.238574;0.238574;0.49;562;90
1.45;230;1;256;1;0;5;10;18000;40960;0;1;.007149;NA;.034370;.063064;.063064;1.45;230;99
1.45;230;1;256;1;0;5;10;17000;40960;0;0;0.038566;NA;0.200290;0.255081;0.255080;0.51;562;88
1.43;230;1;256;1;0;5;10;17000;40960;0;1;.007537;NA;.035107;.069253;.069253;1.43;230;99
1.45;230;1;256;1;0;5;10;16000;40960;0;0;0.040308;NA;0.129951;0.254554;0.254553;0.50;562;75
1.46;230;1;256;1;0;5;10;16000;40960;0;1;.007548;NA;.032461;.072944;.072944;1.46;230;99
1.45;230;1;256;1;0;5;10;15000;40960;0;0;0.039506;NA;0.189741;0.260842;0.260841;0.50;562;84
1.44;231;1;256;1;0;5;10;15000;40960;0;1;.007526;NA;.033392;.073179;.073179;1.44;231;99
1.42;232;1;256;1;0;5;10;14000;40960;0;0;0.036984;NA;0.182062;0.268989;0.268989;0.51;562;83
1.47;230;1;256;1;0;5;10;14000;40960;0;1;.007765;NA;.034607;.078757;.078757;1.47;230;99
1.45;230;1;256;1;0;5;10;13000;40960;0;0;0.038731;NA;0.182107;0.271201;0.271200;0.53;562;81
1.46;231;1;256;1;0;5;10;13000;40960;0;1;.007394;NA;.033085;.082787;.082787;1.46;231;100
1.45;231;1;256;1;0;5;10;12000;40960;0;0;0.039087;NA;0.134655;0.286642;0.286641;0.54;562;70
1.45;231;1;256;1;0;5;10;12000;40960;0;1;.007315;NA;.032910;.087136;.087136;1.45;231;99
1.42;232;1;256;1;0;5;10;11000;40960;0;0;0.038930;NA;0.193830;0.299353;0.299352;0.55;562;78
1.42;231;1;256;1;0;5;10;11000;40960;0;1;.007435;NA;.034243;.091110;.091110;1.42;231;99
1.43;231;1;256;1;0;5;10;10000;40960;0;0;0.039462;NA;0.149867;0.319746;0.319745;0.56;562;70
1.45;231;1;256;1;0;5;10;10000;40960;0;1;.007247;NA;.030981;.102479;.102479;1.45;231;100
1.46;231;1;256;1;0;5;10;9000;40960;0;0;0.039193;NA;0.158731;0.349178;0.349177;0.59;564;66
1.46;231;1;256;1;0;5;10;9000;40960;0;1;.007185;NA;.033344;.115090;.115090;1.46;231;99
1.41;230;1;256;1;0;5;10;8000;40960;0;0;0.038993;NA;0.139538;0.373702;0.373701;0.62;562;61
1.45;231;1;256;1;0;5;10;8000;40960;0;1;.007158;NA;.032554;.124071;.124071;1.45;231;99
1.43;230;1;256;1;0;5;12;25000;40960;0;0;0.039643;NA;0.180261;0.230175;0.230174;0.49;562;87
1.46;231;1;256;1;0;5;12;25000;40960;0;1;.007709;NA;.034173;.052998;.052998;1.46;231;100
1.44;231;1;256;1;0;5;12;24000;40960;0;0;0.039660;NA;0.192485;0.249678;0.249677;0.49;562;88
1.46;231;1;256;1;0;5;12;24000;40960;0;1;.007339;NA;.034212;.056167;.056167;1.46;231;99
1.43;230;1;256;1;0;5;12;23000;40960;0;0;0.038159;NA;0.175527;0.241550;0.241549;0.49;562;85
1.44;232;1;256;1;0;5;12;23000;40960;0;1;.007152;NA;.035992;.055831;.055831;1.44;232;99
1.46;230;1;256;1;0;5;12;22000;40960;0;0;0.041142;NA;0.140983;0.232586;0.232585;0.48;562;80
1.41;231;1;256;1;0;5;12;22000;40960;0;1;.007362;NA;.036297;.059325;.059325;1.41;231;99
1.42;231;1;256;1;0;5;12;21000;40960;0;0;0.038891;NA;0.172952;0.244270;0.244270;0.49;564;85
1.45;231;1;256;1;0;5;12;21000;40960;0;1;.007291;NA;.032832;.060966;.060966;1.45;231;99
1.46;230;1;256;1;0;5;12;20000;40960;0;0;0.038324;NA;0.188045;0.232443;0.232443;0.47;562;90
1.45;231;1;256;1;0;5;12;20000;40960;0;1;.007432;NA;.035128;.061372;.061372;1.45;231;99
1.46;231;1;256;1;0;5;12;19000;40960;0;0;0.039351;NA;0.188413;0.237581;0.237580;0.48;564;89
1.45;231;1;256;1;0;5;12;19000;40960;0;1;.007027;NA;.035916;.065927;.065926;1.45;231;99
1.45;231;1;256;1;0;5;12;18000;40960;0;0;0.040489;NA;0.188020;0.244126;0.244125;0.49;562;88
1.45;232;1;256;1;0;5;12;18000;40960;0;1;.007576;NA;.032692;.066633;.066633;1.45;232;99
1.45;232;1;256;1;0;5;12;17000;40960;0;0;0.040785;NA;0.170346;0.255584;0.255583;0.50;562;82
1.46;230;1;256;1;0;5;12;17000;40960;0;1;.007079;NA;.035379;.067519;.067519;1.46;230;100
1.45;230;1;256;1;0;5;12;16000;40960;0;0;0.039505;NA;0.191082;0.250417;0.250416;0.50;562;83
1.45;230;1;256;1;0;5;12;16000;40960;0;1;.007435;NA;.033672;.071988;.071988;1.45;230;99
1.46;230;1;256;1;0;5;12;15000;40960;0;0;0.040729;NA;0.184256;0.264399;0.264399;0.52;562;79
1.43;231;1;256;1;0;5;12;15000;40960;0;1;.007115;NA;.035479;.072284;.072284;1.43;231;100
1.45;230;1;256;1;0;5;12;14000;40960;0;0;0.038696;NA;0.181059;0.265025;0.265024;0.52;562;82
1.45;231;1;256;1;0;5;12;14000;40960;0;1;.007300;NA;.034308;.078715;.078715;1.45;231;99
1.46;231;1;256;1;0;5;12;13000;40960;0;0;0.041216;NA;0.136518;0.278684;0.278684;0.53;562;71
1.46;230;1;256;1;0;5;12;13000;40960;0;1;.007386;NA;.031576;.084784;.084783;1.46;230;99
1.42;231;1;256;1;0;5;12;12000;40960;0;0;0.040890;NA;0.156165;0.291507;0.291506;0.54;562;70
1.39;231;1;256;1;0;5;12;12000;40960;0;1;.007091;NA;.034384;.085807;.085807;1.39;231;100
1.42;231;1;256;1;0;5;12;11000;40960;0;0;0.039017;NA;0.156076;0.298840;0.298839;0.55;562;72
1.46;231;1;256;1;0;5;12;11000;40960;0;1;.007319;NA;.030689;.095014;.095014;1.46;231;99
1.43;231;1;256;1;0;5;12;10000;40960;0;0;0.038605;NA;0.131589;0.316593;0.316593;0.56;564;67
1.45;230;1;256;1;0;5;12;10000;40960;0;1;.007227;NA;.031688;.101076;.101075;1.45;230;99
1.46;231;1;256;1;0;5;12;9000;40960;0;0;0.039700;NA;0.153711;0.341438;0.341437;0.59;562;68
1.46;231;1;256;1;0;5;12;9000;40960;0;1;.007315;NA;.033108;.112685;.112685;1.46;231;99
1.46;230;1;256;1;0;5;12;8000;40960;0;0;0.039115;NA;0.154463;0.374434;0.374434;0.62;562;63
1.43;230;1;256;1;0;5;12;8000;40960;0;1;.007304;NA;.031877;.125778;.125778;1.43;230;100
1.46;231;1;256;1;0;5;14;25000;40960;0;0;0.039006;NA;0.184160;0.222542;0.222541;0.47;562;90
1.47;230;1;256;1;0;5;14;25000;40960;0;1;.007457;NA;.037703;.054828;.054827;1.47;230;99
1.44;232;1;256;1;0;5;14;24000;40960;0;0;0.039078;NA;0.182828;0.224781;0.224780;0.48;562;89
1.46;231;1;256;1;0;5;14;24000;40960;0;1;.007175;NA;.036131;.057051;.057051;1.46;231;99
1.42;231;1;256;1;0;5;14;23000;40960;0;0;0.039645;NA;0.134589;0.237670;0.237669;0.48;562;78
1.46;230;1;256;1;0;5;14;23000;40960;0;1;.006990;NA;.034255;.055472;.055472;1.46;230;99
1.46;230;1;256;1;0;5;14;22000;40960;0;0;0.040054;NA;0.188407;0.237008;0.237007;0.48;562;89
1.44;231;1;256;1;0;5;14;22000;40960;0;1;.007166;NA;.034578;.064281;.064281;1.44;231;99
1.46;231;1;256;1;0;5;14;21000;40960;0;0;0.037586;NA;0.192404;0.231453;0.231452;0.48;562;90
1.44;230;1;256;1;0;5;14;21000;40960;0;1;.007604;NA;.034197;.062484;.062484;1.44;230;100
1.45;230;1;256;1;0;5;14;20000;40960;0;0;0.038325;NA;0.178575;0.243293;0.243292;0.49;562;86
1.44;230;1;256;1;0;5;14;20000;40960;0;1;.007141;NA;.035974;.061975;.061974;1.44;230;99
1.44;230;1;256;1;0;5;14;19000;40960;0;0;0.038499;NA;0.208172;0.246210;0.246209;0.49;562;92
1.45;231;1;256;1;0;5;14;19000;40960;0;1;.007424;NA;.034599;.065975;.065974;1.45;231;99
1.46;230;1;256;1;0;5;14;18000;40960;0;0;0.039373;NA;0.195286;0.245896;0.245895;0.49;562;85
1.44;232;1;256;1;0;5;14;18000;40960;0;1;.007153;NA;.034792;.068024;.068024;1.44;232;99
1.45;230;1;256;1;0;5;14;17000;40960;0;0;0.038421;NA;0.177774;0.249418;0.249417;0.50;562;84
1.43;232;1;256;1;0;5;14;17000;40960;0;1;.007558;NA;.035446;.067685;.067685;1.43;232;99
1.46;231;1;256;1;0;5;14;16000;40960;0;0;0.039307;NA;0.165857;0.252555;0.252555;0.50;562;82
1.43;230;1;256;1;0;5;14;16000;40960;0;1;.007148;NA;.035159;.074618;.074618;1.43;230;99
1.42;231;1;256;1;0;5;14;15000;40960;0;0;0.040194;NA;0.183342;0.260121;0.260120;0.51;564;84
1.45;231;1;256;1;0;5;14;15000;40960;0;1;.007120;NA;.035610;.074727;.074727;1.45;231;100
1.44;231;1;256;1;0;5;14;14000;40960;0;0;0.038865;NA;0.186086;0.267207;0.267206;0.52;562;83
1.40;230;1;256;1;0;5;14;14000;40960;0;1;.007276;NA;.035158;.078166;.078165;1.40;230;99
1.46;230;1;256;1;0;5;14;13000;40960;0;0;0.038675;NA;0.179825;0.276045;0.276044;0.52;562;77
1.45;230;1;256;1;0;5;14;13000;40960;0;1;.007107;NA;.034582;.082969;.082969;1.45;230;99
1.45;231;1;256;1;0;5;14;12000;40960;0;0;0.039169;NA;0.148776;0.284388;0.284387;0.53;562;74
1.43;231;1;256;1;0;5;14;12000;40960;0;1;.006997;NA;.034046;.086915;.086915;1.43;231;99
1.44;230;1;256;1;0;5;14;11000;40960;0;0;0.038950;NA;0.160100;0.309092;0.309091;0.56;562;72
1.41;232;1;256;1;0;5;14;11000;40960;0;1;.007054;NA;.034400;.091432;.091432;1.41;232;99
1.43;231;1;256;1;0;5;14;10000;40960;0;0;0.038978;NA;0.156210;0.318535;0.318535;0.56;562;71
1.44;231;1;256;1;0;5;14;10000;40960;0;1;.007071;NA;.033280;.099450;.099449;1.44;231;100
1.46;231;1;256;1;0;5;14;9000;40960;0;0;0.040709;NA;0.145968;0.342146;0.342145;0.59;562;62
1.42;232;1;256;1;0;5;14;9000;40960;0;1;.006998;NA;.032851;.110511;.110510;1.42;232;99
1.44;231;1;256;1;0;5;14;8000;40960;0;0;0.040990;NA;0.150782;0.378142;0.378142;0.63;562;63
1.46;230;1;256;1;0;5;14;8000;40960;0;1;.007256;NA;.031961;.120476;.120476;1.46;230;99
1.45;231;1;256;1;0;5;16;25000;40960;0;0;0.038895;NA;0.187432;0.221374;0.221373;0.47;562;88
1.46;231;1;256;1;0;5;16;25000;40960;0;1;.007430;NA;.034321;.056312;.056312;1.46;231;100
1.45;231;1;256;1;0;5;16;24000;40960;0;0;0.041041;NA;0.179520;0.229850;0.229849;0.48;562;88
1.47;230;1;256;1;0;5;16;24000;40960;0;1;.007266;NA;.036095;.054977;.054977;1.47;230;99
1.46;231;1;256;1;0;5;16;23000;40960;0;0;0.039687;NA;0.181038;0.227483;0.227483;0.47;562;89
1.46;230;1;256;1;0;5;16;23000;40960;0;1;.007426;NA;.037995;.057641;.057641;1.46;230;99
1.44;231;1;256;1;0;5;16;22000;40960;0;0;0.038504;NA;0.189078;0.226642;0.226641;0.47;562;91
1.44;230;1;256;1;0;5;16;22000;40960;0;1;.007660;NA;.033743;.056878;.056878;1.44;230;99
1.45;230;1;256;1;0;5;16;21000;40960;0;0;0.039174;NA;0.184432;0.244438;0.244437;0.49;562;87
1.46;230;1;256;1;0;5;16;21000;40960;0;1;.007085;NA;.035595;.059143;.059143;1.46;230;99
1.44;230;1;256;1;0;5;16;20000;40960;0;0;0.041554;NA;0.184284;0.254541;0.254541;0.51;562;85
1.45;231;1;256;1;0;5;16;20000;40960;0;1;.007006;NA;.034878;.060800;.060800;1.45;231;99
1.45;230;1;256;1;0;5;16;19000;40960;0;0;0.040817;NA;0.141660;0.238561;0.238560;0.48;562;80
1.43;230;1;256;1;0;5;16;19000;40960;0;1;.007823;NA;.034480;.064474;.064473;1.43;230;99
1.45;231;1;256;1;0;5;16;18000;40960;0;0;0.039279;NA;0.192430;0.242074;0.242074;0.48;564;89
1.45;231;1;256;1;0;5;16;18000;40960;0;1;.007493;NA;.032171;.064560;.064560;1.45;231;99
1.44;231;1;256;1;0;5;16;17000;40960;0;0;0.038798;NA;0.185194;0.245879;0.245878;0.49;562;87
1.46;232;1;256;1;0;5;16;17000;40960;0;1;.007136;NA;.035484;.069631;.069630;1.46;232;100
1.46;230;1;256;1;0;5;16;16000;40960;0;0;0.039234;NA;0.160170;0.249786;0.249786;0.50;562;76
1.46;231;1;256;1;0;5;16;16000;40960;0;1;.007506;NA;.032975;.070404;.070404;1.46;231;99
1.44;230;1;256;1;0;5;16;15000;40960;0;0;0.038534;NA;0.162398;0.256511;0.256511;0.50;562;81
1.45;231;1;256;1;0;5;16;15000;40960;0;1;.007339;NA;.034088;.072072;.072072;1.45;231;100
1.47;230;1;256;1;0;5;16;14000;40960;0;0;0.038885;NA;0.181819;0.269367;0.269366;0.49;562;81
1.46;230;1;256;1;0;5;16;14000;40960;0;1;.007170;NA;.034942;.081105;.081105;1.46;230;100
1.42;230;1;256;1;0;5;16;13000;40960;0;0;0.039209;NA;0.176688;0.275073;0.275072;0.52;562;81
1.46;231;1;256;1;0;5;16;13000;40960;0;1;.007471;NA;.032521;.084429;.084428;1.46;231;100
1.46;230;1;256;1;0;5;16;12000;40960;0;0;0.041293;NA;0.160568;0.284989;0.284989;0.53;562;72
1.44;231;1;256;1;0;5;16;12000;40960;0;1;.007305;NA;.035856;.088808;.088808;1.44;231;99
1.43;231;1;256;1;0;5;16;11000;40960;0;0;0.041368;NA;0.165943;0.301327;0.301326;0.55;564;75
1.42;230;1;256;1;0;5;16;11000;40960;0;1;.007241;NA;.032125;.094522;.094521;1.42;230;99
1.46;232;1;256;1;0;5;16;10000;40960;0;0;0.038593;NA;0.194240;0.318895;0.318894;0.57;564;78
1.45;231;1;256;1;0;5;16;10000;40960;0;1;.007034;NA;.031699;.100176;.100176;1.45;231;99
1.46;231;1;256;1;0;5;16;9000;40960;0;0;0.039493;NA;0.153109;0.342420;0.342419;0.58;562;67
1.46;231;1;256;1;0;5;16;9000;40960;0;1;.007193;NA;.033769;.107116;.107116;1.46;231;100
1.46;231;1;256;1;0;5;16;8000;40960;0;0;0.039564;NA;0.140815;0.373628;0.373628;0.62;564;62
1.46;230;1;256;1;0;5;16;8000;40960;0;1;.007574;NA;.031535;.118723;.118723;1.46;230;99
1.44;232;1;256;1;0;5;18;25000;40960;0;0;0.037501;NA;0.180678;0.232973;0.232972;0.47;562;88
1.44;230;1;256;1;0;5;18;25000;40960;0;1;.007356;NA;.037795;.056235;.056234;1.44;230;99
1.46;230;1;256;1;0;5;18;24000;40960;0;0;0.039883;NA;0.188879;0.232721;0.232720;0.48;562;90
1.43;231;1;256;1;0;5;18;24000;40960;0;1;.007081;NA;.034684;.057592;.057592;1.43;231;99
1.44;230;1;256;1;0;5;18;23000;40960;0;0;0.039931;NA;0.169624;0.231633;0.231632;0.48;562;81
1.44;231;1;256;1;0;5;18;23000;40960;0;1;.007287;NA;.033685;.059093;.059093;1.44;231;99
1.44;230;1;256;1;0;5;18;22000;40960;0;0;0.040095;NA;0.185963;0.235997;0.235996;0.48;562;89
1.46;231;1;256;1;0;5;18;22000;40960;0;1;.007598;NA;.033908;.062872;.062872;1.46;231;99
1.45;231;1;256;1;0;5;18;21000;40960;0;0;0.040719;NA;0.190793;0.232305;0.232304;0.48;562;91
1.46;231;1;256;1;0;5;18;21000;40960;0;1;.007070;NA;.035974;.061725;.061725;1.46;231;99
1.41;230;1;256;1;0;5;18;20000;40960;0;0;0.038810;NA;0.189182;0.239592;0.239592;0.49;562;87
1.41;231;1;256;1;0;5;18;20000;40960;0;1;.007345;NA;.033617;.063271;.063271;1.41;231;99
1.44;230;1;256;1;0;5;18;19000;40960;0;0;0.040415;NA;0.191659;0.243040;0.243040;0.49;562;84
1.43;230;1;256;1;0;5;18;19000;40960;0;1;.007087;NA;.036801;.066351;.066351;1.43;230;99
1.44;231;1;256;1;0;5;18;18000;40960;0;0;0.041133;NA;0.189919;0.236991;0.236990;0.49;562;89
1.45;231;1;256;1;0;5;18;18000;40960;0;1;.007066;NA;.034169;.067852;.067852;1.45;231;99
1.42;230;1;256;1;0;5;18;17000;40960;0;0;0.038650;NA;0.180090;0.249798;0.249798;0.50;562;84
1.46;231;1;256;1;0;5;18;17000;40960;0;1;.007062;NA;.034665;.072936;.072936;1.46;231;99
1.46;231;1;256;1;0;5;18;16000;40960;0;0;0.041255;NA;0.182520;0.264729;0.264728;0.52;562;83
1.45;231;1;256;1;0;5;18;16000;40960;0;1;.007209;NA;.034260;.069812;.069812;1.45;231;99
1.45;230;1;256;1;0;5;18;15000;40960;0;0;0.039469;NA;0.190587;0.258209;0.258208;0.51;562;85
1.44;231;1;256;1;0;5;18;15000;40960;0;1;.007230;NA;.034601;.071820;.071820;1.44;231;99
1.44;232;1;256;1;0;5;18;14000;40960;0;0;0.040696;NA;0.175812;0.265713;0.265712;0.52;562;81
1.43;231;1;256;1;0;5;18;14000;40960;0;1;.007165;NA;.035098;.079965;.079964;1.43;231;100
1.46;231;1;256;1;0;5;18;13000;40960;0;0;0.040512;NA;0.173989;0.276243;0.276242;0.52;562;80
1.47;232;1;256;1;0;5;18;13000;40960;0;1;.007143;NA;.035282;.082814;.082814;1.47;232;100
1.43;231;1;256;1;0;5;18;12000;40960;0;0;0.040893;NA;0.150587;0.283156;0.283155;0.53;562;75
1.46;230;1;256;1;0;5;18;12000;40960;0;1;.007297;NA;.031939;.090728;.090728;1.46;230;99
1.46;230;1;256;1;0;5;18;11000;40960;0;0;0.040511;NA;0.156696;0.301835;0.301834;0.54;562;73
1.46;231;1;256;1;0;5;18;11000;40960;0;1;.007060;NA;.034088;.092722;.092722;1.46;231;99
1.46;230;1;256;1;0;5;18;10000;40960;0;0;0.040414;NA;0.152783;0.315283;0.315282;0.57;562;70
1.45;230;1;256;1;0;5;18;10000;40960;0;1;.007151;NA;.034389;.100971;.100971;1.45;230;99
1.45;230;1;256;1;0;5;18;9000;40960;0;0;0.038935;NA;0.139596;0.339716;0.339716;0.58;562;65
1.43;231;1;256;1;0;5;18;9000;40960;0;1;.007309;NA;.032311;.105728;.105728;1.43;231;99
1.46;230;1;256;1;0;5;18;8000;40960;0;0;0.039296;NA;0.141482;0.373563;0.373563;0.61;562;62
1.45;231;1;256;1;0;5;18;8000;40960;0;1;.007276;NA;.033307;.121476;.121476;1.45;231;100
1.45;232;1;256;1;0;5;20;25000;40960;0;0;0.039056;NA;0.183563;0.217348;0.217348;0.47;562;91
1.47;230;1;256;1;0;5;20;25000;40960;0;1;.007356;NA;.034769;.057102;.057102;1.47;230;99
1.45;231;1;256;1;0;5;20;24000;40960;0;0;0.038716;NA;0.176372;0.242605;0.242605;0.49;562;81
1.45;230;1;256;1;0;5;20;24000;40960;0;1;.007617;NA;.032845;.057101;.057100;1.45;230;99
1.45;231;1;256;1;0;5;20;23000;40960;0;0;0.039044;NA;0.187403;0.226216;0.226215;0.47;562;90
1.45;231;1;256;1;0;5;20;23000;40960;0;1;.007185;NA;.035618;.060946;.060946;1.45;231;99
1.46;230;1;256;1;0;5;20;22000;40960;0;0;0.038670;NA;0.174127;0.239323;0.239322;0.48;562;86
1.45;231;1;256;1;0;5;20;22000;40960;0;1;.007455;NA;.034492;.057454;.057453;1.45;231;99
1.45;231;1;256;1;0;5;20;21000;40960;0;0;0.039109;NA;0.194552;0.238660;0.238659;0.48;562;90
1.46;230;1;256;1;0;5;20;21000;40960;0;1;.007172;NA;.036714;.058418;.058418;1.46;230;99
1.46;231;1;256;1;0;5;20;20000;40960;0;0;0.039075;NA;0.185964;0.231484;0.231484;0.47;562;89
1.44;231;1;256;1;0;5;20;20000;40960;0;1;.007562;NA;.035646;.065815;.065815;1.44;231;99
1.43;230;1;256;1;0;5;20;19000;40960;0;0;0.040148;NA;0.183639;0.246165;0.246164;0.49;562;87
1.42;230;1;256;1;0;5;20;19000;40960;0;1;.007767;NA;.034007;.060509;.060509;1.42;230;99
1.43;231;1;256;1;0;5;20;18000;40960;0;0;0.038362;NA;0.196520;0.238425;0.238424;0.49;562;89
1.44;231;1;256;1;0;5;20;18000;40960;0;1;.007191;NA;.036361;.066001;.066001;1.44;231;100
1.45;231;1;256;1;0;5;20;17000;40960;0;0;0.040506;NA;0.191496;0.239922;0.239921;0.49;562;84
1.44;230;1;256;1;0;5;20;17000;40960;0;1;.007226;NA;.035134;.068054;.068053;1.44;230;100
1.46;234;1;256;1;0;5;20;16000;40960;0;0;0.040734;NA;0.170345;0.254759;0.254759;0.50;562;83
1.46;230;1;256;1;0;5;20;16000;40960;0;1;.007473;NA;.032250;.069798;.069798;1.46;230;99
1.42;230;1;256;1;0;5;20;15000;40960;0;0;0.037204;NA;0.186694;0.264780;0.264779;0.51;562;83
1.45;230;1;256;1;0;5;20;15000;40960;0;1;.007068;NA;.034930;.072167;.072167;1.45;230;100
