comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);datatype;optshare;packbool;protocol;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.45;214;1;512;1;0;5;40960;0;0;0.095684;NA;0.436811;0.647676;0.647675;1.42;1121;71
1.48;213;1;512;1;0;5;40960;0;1;.019005;NA;.092874;.142818;.142817;1.48;213;99
1.69;215;1;512;1;0;5;45056;0;0;0.113499;NA;0.484448;0.693051;0.693050;1.52;1233;83
1.49;213;1;512;1;0;5;45056;0;1;.021291;NA;.098738;.148939;.148939;1.49;213;100
1.63;214;1;512;1;0;5;49152;0;0;0.123421;NA;0.512101;0.747219;0.747218;1.60;1344;85
1.47;213;1;512;1;0;5;49152;0;1;.022688;NA;.110185;.171128;.171127;1.47;213;100
1.46;215;1;512;1;0;5;53248;0;0;0.124616;NA;0.563671;0.819235;0.819234;1.77;1456;77
1.73;214;1;512;1;0;5;53248;0;1;.024564;NA;.120106;.194473;.194472;1.73;214;99
1.35;213;1;512;1;0;5;57344;0;0;0.133965;NA;0.578449;0.789078;0.789078;1.74;1568;87
1.49;215;1;512;1;0;5;57344;0;1;.026381;NA;.129004;.199813;.199813;1.49;215;99
1.36;213;1;512;1;0;5;61440;0;0;0.144333;NA;0.620228;0.842805;0.842804;1.88;1680;86
1.63;213;1;512;1;0;5;61440;0;1;.026554;NA;.132450;.205333;.205333;1.63;213;99
1.66;214;1;512;1;0;5;65536;0;0;0.198422;NA;0.670434;0.922100;0.922099;2.09;1791;87
1.61;214;1;512;1;0;5;65536;0;1;.029920;NA;.148595;.221472;.221472;1.61;214;99
1.60;214;1;512;1;0;6;4096;0;0;0.008713;NA;0.028678;0.044264;0.044263;0.11;83;86
1.43;213;1;512;1;0;6;4096;0;1;.000952;NA;.002648;.005439;.005439;1.43;213;99
1.60;213;1;512;1;0;6;8192;0;0;0.012550;NA;0.043287;0.072048;0.072047;0.20;163;82
1.84;214;1;512;1;0;6;8192;0;1;.002005;NA;.005482;.013781;.013781;1.84;214;99
1.76;212;1;512;1;0;6;12288;0;0;0.025506;NA;0.091236;0.100697;0.100696;0.30;243;96
1.51;213;1;512;1;0;6;12288;0;1;.002900;NA;.009532;.016174;.016174;1.51;213;99
1.47;213;1;512;1;0;6;16384;0;0;0.036549;NA;0.119113;0.143908;0.143907;0.42;323;93
1.67;213;1;512;1;0;6;16384;0;1;.004265;NA;.012622;.025817;.025817;1.67;213;99
1.61;214;1;512;1;0;6;20480;0;0;0.041109;NA;0.136240;0.183472;0.183471;0.53;403;90
1.62;214;1;512;1;0;6;20480;0;1;.005073;NA;.014646;.025788;.025788;1.62;214;99
1.47;214;1;512;1;0;6;24576;0;0;0.050393;NA;0.161706;0.221073;0.221072;0.63;483;90
1.64;214;1;512;1;0;6;24576;0;1;.006302;NA;.019813;.034872;.034872;1.64;214;99
1.49;213;1;512;1;0;6;28672;0;0;0.034995;NA;0.158270;0.224826;0.224826;0.71;563;83
1.67;213;1;512;1;0;6;28672;0;1;.007646;NA;.021903;.041948;.041948;1.67;213;100
1.66;212;1;512;1;0;6;32768;0;0;0.063543;NA;0.206902;0.277668;0.277667;0.83;643;91
1.45;213;1;512;1;0;6;32768;0;1;.007971;NA;.029029;.052809;.052809;1.45;213;99
1.69;214;1;512;1;0;6;36864;0;0;0.077309;NA;0.259793;0.315865;0.315864;0.94;723;94
1.78;214;1;512;1;0;6;36864;0;1;.009561;NA;.027804;.051058;.051058;1.78;214;99
1.36;214;1;512;1;0;6;40960;0;0;0.050861;NA;0.232377;0.308025;0.308023;0.94;803;80
1.67;212;1;512;1;0;6;40960;0;1;.009399;NA;.029459;.047074;.047074;1.67;212;99
1.44;213;1;512;1;0;6;45056;0;0;0.103738;NA;0.290140;0.328383;0.328381;1.10;883;96
1.78;212;1;512;1;0;6;45056;0;1;.011462;NA;.032389;.054017;.054017;1.78;212;99
1.65;213;1;512;1;0;6;49152;0;0;0.060291;NA;0.244906;0.323269;0.323268;0.98;963;91
1.53;214;1;512;1;0;6;49152;0;1;.011802;NA;.036829;.067312;.067311;1.53;214;99
1.64;214;1;512;1;0;6;53248;0;0;0.102926;NA;0.272573;0.345458;0.345457;1.24;1043;93
1.35;213;1;512;1;0;6;53248;0;1;.012644;NA;.038013;.065562;.065562;1.35;213;99
1.37;214;1;512;1;0;6;57344;0;0;0.069941;NA;0.307670;0.413393;0.413392;1.30;1124;80
1.79;213;1;512;1;0;6;57344;0;1;.013900;NA;.040760;.070466;.070466;1.79;213;99
1.45;213;1;512;1;0;6;61440;0;0;0.089877;NA;0.316643;0.400343;0.400342;1.46;1204;90
1.45;212;1;512;1;0;6;61440;0;1;.014262;NA;.045606;.083663;.083663;1.45;212;100
1.67;213;1;512;1;0;6;65536;0;0;0.079858;NA;0.330935;0.433612;0.433612;1.29;1283;87
1.65;212;1;512;1;0;6;65536;0;1;.015334;NA;.048110;.083636;.083635;1.65;212;99
