nodes;program;c.domain;adv.model;protocol;partysize;comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;freqs(GHz);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;10;0.0316349;NA;NA;0.97952;NA;0.97952;22;0.000776292;8e-05;10;0.0249244;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;20;0.0656322;NA;NA;3.58464;NA;3.58464;42;0.00175908;0.00016;20;0.0761805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;30;0.116101;NA;NA;7.81536;NA;7.81536;62;0.00319869;0.00024;30;0.15351;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;40;0.186267;NA;NA;13.6717;NA;13.6717;82;0.00516964;0.00032;40;0.260336;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;50;0.274519;NA;NA;21.1536;NA;21.1536;102;0.00736146;0.0004;50;0.39405;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;60;0.37655;NA;NA;30.2611;NA;30.2611;122;0.0104331;0.00048;60;0.551207;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;70;0.50046;NA;NA;40.9942;NA;40.9942;142;0.0138059;0.00056;70;0.739332;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;80;0.643309;NA;NA;53.353;NA;53.353;162;0.0179879;0.00064;80;0.958562;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;90;0.800992;NA;NA;67.3373;NA;67.3373;182;0.0220764;0.00072;90;1.19778;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;100;0.984972;NA;NA;82.9472;NA;82.9472;202;0.0244282;0.0008;100;1.49039;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;110;1.17381;NA;NA;100.183;NA;100.183;222;0.0320232;0.00088;110;1.77109;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;120;1.38418;NA;NA;119.044;NA;119.044;242;0.0382749;0.00096;120;2.09134;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;130;1.61053;NA;NA;139.531;NA;139.531;262;0.0446895;0.00104;130;2.44628;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;140;1.86684;NA;NA;161.643;NA;161.643;282;0.0503302;0.00112;140;2.83976;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;150;2.13147;NA;NA;185.381;NA;185.381;302;0.0588163;0.0012;150;3.23549;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;160;2.40441;NA;NA;210.744;NA;210.744;322;0.0677971;0.00128;160;3.65959;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;170;2.76602;NA;NA;237.733;NA;237.733;342;0.0750643;0.00136;170;4.22455;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;180;3.04906;NA;NA;266.348;NA;266.348;362;0.0869472;0.00144;180;4.65597;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;190;3.42081;NA;NA;296.588;NA;296.588;382;0.0976556;0.00152;190;5.23764;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;200;3.7551;NA;NA;328.454;NA;328.454;402;0.108095;0.0016;200;5.73746;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;10;0.0320399;NA;NA;0.97952;NA;0.97952;22;0.000748357;8e-05;10;0.0254933;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;20;0.068851;NA;NA;3.58464;NA;3.58464;42;0.00173018;0.00016;20;0.0806211;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;30;0.121712;NA;NA;7.81536;NA;7.81536;62;0.003347;0.00024;30;0.161127;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;40;0.194985;NA;NA;13.6717;NA;13.6717;82;0.00545614;0.00032;40;0.272663;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;50;0.28455;NA;NA;21.1536;NA;21.1536;102;0.00805968;0.0004;50;0.409542;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;60;0.39687;NA;NA;30.2611;NA;30.2611;122;0.0114341;0.00048;60;0.579868;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;70;0.524594;NA;NA;40.9942;NA;40.9942;142;0.0145375;0.00056;70;0.775622;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;80;0.674696;NA;NA;53.353;NA;53.353;162;0.019514;0.00064;80;1.00513;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;90;0.844805;NA;NA;67.3373;NA;67.3373;182;0.0244706;0.00072;90;1.26246;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;100;1.03066;NA;NA;82.9472;NA;82.9472;202;0.0287335;0.0008;100;1.55114;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;110;1.23117;NA;NA;100.183;NA;100.183;222;0.0347527;0.00088;110;1.85368;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;120;1.45521;NA;NA;119.044;NA;119.044;242;0.0409524;0.00096;120;2.20334;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;130;1.69246;NA;NA;139.531;NA;139.531;262;0.0477033;0.00104;130;2.56229;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;140;1.95646;NA;NA;161.643;NA;161.643;282;0.0553869;0.00112;140;2.96898;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;150;2.25991;NA;NA;185.381;NA;185.381;302;0.0624277;0.0012;150;3.43811;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;160;2.54511;NA;NA;210.744;NA;210.744;322;0.071414;0.00128;160;3.86232;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;170;2.88188;NA;NA;237.733;NA;237.733;342;0.082932;0.00136;170;4.38878;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;180;3.22042;NA;NA;266.348;NA;266.348;362;0.0943101;0.00144;180;4.90729;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;190;3.57716;NA;NA;296.588;NA;296.588;382;0.106997;0.00152;190;5.44894;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;200;3.96946;NA;NA;328.454;NA;328.454;402;0.119158;0.0016;200;6.04641;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6;10;0.0336352;NA;NA;0.97952;NA;0.97952;22;0.00071335;8e-05;10;0.0261387;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6;20;0.0720489;NA;NA;3.58464;NA;3.58464;42;0.00199284;0.00016;20;0.0830261;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6;30;0.12902;NA;NA;7.81536;NA;7.81536;62;0.00345006;0.00024;30;0.171081;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6;40;0.208605;NA;NA;13.6717;NA;13.6717;82;0.00579638;0.00032;40;0.29038;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6;50;0.303833;NA;NA;21.1536;NA;21.1536;102;0.00844947;0.0004;50;0.436464;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6;60;0.4183;NA;NA;30.2611;NA;30.2611;122;0.0119058;0.00048;60;0.611759;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6;70;0.555641;NA;NA;40.9942;NA;40.9942;142;0.0157924;0.00056;70;0.819504;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6;80;0.715152;NA;NA;53.353;NA;53.353;162;0.0207916;0.00064;80;1.0633;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6;90;0.886325;NA;NA;67.3373;NA;67.3373;182;0.0254951;0.00072;90;1.32479;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6;100;1.08799;NA;NA;82.9472;NA;82.9472;202;0.0315224;0.0008;100;1.63652;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6;110;1.30289;NA;NA;100.183;NA;100.183;222;0.0365645;0.00088;110;1.96085;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6;120;1.53832;NA;NA;119.044;NA;119.044;242;0.0446418;0.00096;120;2.32088;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6;130;1.79934;NA;NA;139.531;NA;139.531;262;0.0512887;0.00104;130;2.71767;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6;140;2.07569;NA;NA;161.643;NA;161.643;282;0.0592083;0.00112;140;3.14585;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6;150;2.37263;NA;NA;185.381;NA;185.381;302;0.0678022;0.0012;150;3.59058;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6;160;2.68882;NA;NA;210.744;NA;210.744;322;0.080448;0.00128;160;4.073;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6;170;3.05293;NA;NA;237.733;NA;237.733;342;0.083191;0.00136;170;4.6482;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6;180;3.4144;NA;NA;266.348;NA;266.348;362;0.102141;0.00144;180;5.18941;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6;190;3.78255;NA;NA;296.588;NA;296.588;382;0.113941;0.00152;190;5.75826;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6;200;4.19188;NA;NA;328.454;NA;328.454;402;0.127503;0.0016;200;6.38458;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.5;10;0.0356808;NA;NA;0.97952;NA;0.97952;22;0.000803933;8e-05;10;0.0271676;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.5;20;0.0760549;NA;NA;3.58464;NA;3.58464;42;0.00217766;0.00016;20;0.08789;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.5;30;0.137172;NA;NA;7.81536;NA;7.81536;62;0.00364081;0.00024;30;0.181198;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.5;40;0.220845;NA;NA;13.6717;NA;13.6717;82;0.00638992;0.00032;40;0.307588;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.5;50;0.322224;NA;NA;21.1536;NA;21.1536;102;0.00919778;0.0004;50;0.460904;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.5;60;0.445672;NA;NA;30.2611;NA;30.2611;122;0.0130234;0.00048;60;0.650095;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.5;70;0.585349;NA;NA;40.9942;NA;40.9942;142;0.0173134;0.00056;70;0.861749;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.5;80;0.75715;NA;NA;53.353;NA;53.353;162;0.0225585;0.00064;80;1.12634;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.5;90;0.943715;NA;NA;67.3373;NA;67.3373;182;0.0276005;0.00072;90;1.40839;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.5;100;1.15541;NA;NA;82.9472;NA;82.9472;202;0.0342647;0.0008;100;1.7297;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
