program  c.domain  adv.model      protocol           partysize  comp.time(s)  comp.peakRAM(MiB)  comp.P0intin  comp.P1intin  comp.P2intin  comp.P0bitin  comp.P1bitin  compP2bitin  comp.intbits  comp.inttriples  comp.bittriples  comp.vmrounds  input_size  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  Tx(MB)    Tx(rounds)  Tx(s)        Rx(MB)    Rx(rounds)  Rx(s)       Brcasting(MB)  Brcasting(rounds)  Brcasting(s)  TxRx(MB)  TxRx(rounds)  TxRx(s)   Passing(MB)  Passing(rounds)  Passing(s)  Part.Brcasting(MB)  Part.Brcasting(rounds)  Part.Brcasting(s)  Ex(MB)    Ex(rounds)  Ex(s)        Ex1to1(MB)  Ex1to1(rounds)  Ex1to1(s)  Rx1to1(MB)  Rx1to1(rounds)  Rx1to1(s)  Tx1to1(MB)  Tx1to1(rounds)  Tx1to1(s)  Txtoall(MB)  Txtoall(rounds)  Txtoall(s)
43       BINARY    malhonest      malicious-rep-bin  3          242.38        5368               NA            NA            NA            4416          4416          NA           NA            NA               299943           78             69          0.220166             1.88                 285           96         NA            5.63387         NA               4.8e-05   3           0.172576     4.8e-05   3           0.216646    0.000116       5                  0.00327454    NA        NA            NA        5.63359      11               0.0606416   NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    malhonest      malicious-rep-bin  3          266.77        6196               NA            NA            NA            4608          4608          NA           NA            NA               326592           81             72          0.218687             1.99                 287           97         NA            6.06047         NA               4.8e-05   3           0.175068     4.8e-05   3           0.21632     0.000116       5                  0.00157437    NA        NA            NA        6.06019      11               0.0687991   NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    malhonest      malicious-rep-bin  3          285.80        6700               NA            NA            NA            4800          4800          NA           NA            NA               354375           84             75          0.258689             2.23                 285           95         NA            6.50522         NA               4.8e-05   3           0.197428     4.8e-05   3           0.254613    0.000116       5                  0.00341969    NA        NA            NA        6.50494      11               0.0687924   NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    malhonest      malicious-rep-bin  3          309.66        7144               NA            NA            NA            4992          4992          NA           NA            NA               383292           87             78          0.248397             2.31                 286           97         NA            6.9681          NA               4.8e-05   3           0.198437     4.8e-05   3           0.252342    0.000116       5                  0.0022478     NA        NA            NA        6.96782      11               0.0660143   NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    malhonest      malicious-rep-bin  3          333.41        7651               NA            NA            NA            5184          5184          NA           NA            NA               413343           90             81          0.296032             2.49                 282           97         NA            7.44914         NA               4.8e-05   3           0.23187      4.8e-05   3           0.295666    0.000116       5                  0.00195182    NA        NA            NA        7.44886      11               0.0991282   NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    malhonest      malicious-rep-bin  3          352.56        8131               NA            NA            NA            5376          5376          NA           NA            NA               444528           93             84          0.2639               2.59                 296           97         NA            7.94831         NA               4.8e-05   3           0.206952     4.8e-05   3           0.261349    0.000116       5                  0.00319143    NA        NA            NA        7.94803      11               0.0771159   NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    malhonest      malicious-rep-bin  3          385.73        8713               NA            NA            NA            5568          5568          NA           NA            NA               476847           96             87          0.283485             2.77                 317           98         NA            8.46563         NA               4.8e-05   3           0.2213       4.8e-05   3           0.281656    0.000116       5                  0.00241984    NA        NA            NA        8.46535      11               0.0825047   NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    malhonest      malicious-rep-bin  3          413.21        9230               NA            NA            NA            5760          5760          NA           NA            NA               510300           99             90          0.3306               3.08                 333           94         NA            9.0011          NA               4.8e-05   3           0.249534     4.8e-05   3           0.334047    0.000116       5                  0.00201587    NA        NA            NA        9.00082      11               0.0920774   NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    malhonest      malicious-rep-bin  3          432.99        9816               NA            NA            NA            5952          5952          NA           NA            NA               544887           102            93          0.364648             3.22                 363           97         NA            9.5547          NA               4.8e-05   3           0.285882     4.8e-05   3           0.370263    0.000116       5                  0.00276737    NA        NA            NA        9.55442      11               0.116171    NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    malhonest      malicious-rep-bin  3          474.59        10391              NA            NA            NA            6144          6144          NA           NA            NA               580608           105            96          0.343449             3.32                 387           97         NA            10.1265         NA               4.8e-05   3           0.274678     4.8e-05   3           0.35111     0.000116       5                  0.00212819    NA        NA            NA        10.1262      11               0.0956606   NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    malhonest      malicious-rep-bin  3          497.70        11758              NA            NA            NA            6336          6336          NA           NA            NA               617463           108            99          0.372728             3.82                 565           95         NA            10.7164         NA               4.8e-05   3           0.28313      4.8e-05   3           0.370927    0.000116       5                  0.00405934    NA        NA            NA        10.7161      11               0.103506    NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    malhonest      malicious-rep-bin  3          530.14        12433              NA            NA            NA            6528          6528          NA           NA            NA               655452           111            102         0.36317              3.84                 567           98         NA            11.3244         NA               4.8e-05   3           0.284486     4.8e-05   3           0.36531     0.000116       5                  0.00292729    NA        NA            NA        11.3241      11               0.106611    NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    malhonest      malicious-rep-bin  3          551.14        13133              NA            NA            NA            6720          6720          NA           NA            NA               694575           114            105         0.410731             4.11                 562           98         NA            12.7803         NA               6.4e-05   4           0.0491338    6.4e-05   4           0.416344    0.0002         8                  0.00407031    NA        NA            NA        12.7798      14               0.128611    NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    malhonest      malicious-rep-bin  3          594.77        13772              NA            NA            NA            6912          6912          NA           NA            NA               734832           117            108         0.445214             4.37                 564           96         NA            13.4246         NA               6.4e-05   4           0.060804     6.4e-05   4           0.448709    0.0002         8                  0.0047998     NA        NA            NA        13.4242      14               0.131357    NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    malhonest      malicious-rep-bin  3          622.33        14441              NA            NA            NA            7104          7104          NA           NA            NA               776223           120            111         0.454262             4.55                 569           97         NA            14.0871         NA               6.4e-05   4           0.0947775    6.4e-05   4           0.456905    0.0002         8                  0.0039072     NA        NA            NA        14.0866      14               0.13853     NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    malhonest      malicious-rep-bin  3          662.70        15129              NA            NA            NA            7296          7296          NA           NA            NA               818748           123            114         0.503489             4.80                 557           97         NA            14.7677         NA               6.4e-05   4           0.0993525    6.4e-05   4           0.515412    0.0002         8                  0.00647913    NA        NA            NA        14.7672      14               0.139117    NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    malhonest      malicious-rep-bin  3          690.55        15828              NA            NA            NA            7488          7488          NA           NA            NA               862407           126            117         0.514148             4.99                 559           97         NA            15.4665         NA               6.4e-05   4           0.100415     6.4e-05   4           0.511663    0.0002         8                  0.0104501     NA        NA            NA        15.466       14               0.176332    NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    malhonest      malicious-rep-bin  3          733.16        16557              NA            NA            NA            7680          7680          NA           NA            NA               907200           129            120         0.545893             5.39                 585           95         NA            16.1834         NA               6.4e-05   4           0.178506     6.4e-05   4           0.543928    0.0002         8                  0.00542337    NA        NA            NA        16.1829      14               0.162169    NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    malhonest      malicious-rep-bin  3          765.42        17297              NA            NA            NA            7872          7872          NA           NA            NA               953127           132            123         0.560652             5.63                 617           95         NA            16.9184         NA               6.4e-05   4           0.187838     6.4e-05   4           0.557906    0.0002         8                  0.00740656    NA        NA            NA        16.918       14               0.185518    NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    malhonest      malicious-rep-bin  3          806.79        18057              NA            NA            NA            8064          8064          NA           NA            NA               1000188          135            126         0.54791              5.69                 645           98         NA            17.6716         NA               6.4e-05   4           0.207085     6.4e-05   4           0.554445    0.0002         8                  0.00259718    NA        NA            NA        17.6712      14               0.169165    NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    malhonest      malicious-rep-bin  3          838.56        18836              NA            NA            NA            8256          8256          NA           NA            NA               1048383          138            129         0.596471             6.04                 665           97         NA            18.443          NA               6.4e-05   4           0.200276     6.4e-05   4           0.614339    0.0002         8                  0.00457124    NA        NA            NA        18.4425      14               0.181049    NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    malhonest      malicious-rep-bin  3          901.10        19638              NA            NA            NA            8448          8448          NA           NA            NA               1097712          141            132         0.634501             6.31                 692           96         NA            19.2324         NA               6.4e-05   4           0.21987      6.4e-05   4           0.653383    0.0002         8                  0.00429307    NA        NA            NA        19.232       14               0.175524    NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    malhonest      malicious-rep-bin  3          926.50        20457              NA            NA            NA            8640          8640          NA           NA            NA               1148175          144            135         0.62865              6.54                 722           97         NA            20.0401         NA               6.4e-05   4           0.220986     6.4e-05   4           0.63086     0.0002         8                  0.00437072    NA        NA            NA        20.0396      14               0.194327    NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    malhonest      malicious-rep-bin  3          960.87        21276              NA            NA            NA            8832          8832          NA           NA            NA               1199772          147            138         0.713447             7.20                 1122          97         NA            20.8658         NA               6.4e-05   4           0.266172     6.4e-05   4           0.713827    0.0002         8                  0.00773275    NA        NA            NA        20.8654      14               0.228843    NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    malhonest      malicious-rep-bin  3          1014.58       23777              NA            NA            NA            9024          9024          NA           NA            NA               1252503          150            141         0.690831             7.38                 1123          98         NA            21.7097         NA               6.4e-05   4           0.235018     6.4e-05   4           0.688196    0.0002         8                  0.00735766    NA        NA            NA        21.7093      14               0.211572    NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    malhonest      malicious-rep-bin  3          1049.64       24688              NA            NA            NA            9216          9216          NA           NA            NA               1306368          153            144         0.679591             7.58                 1122          98         NA            22.5718         NA               6.4e-05   4           0.243568     6.4e-05   4           0.676732    0.0002         8                  0.00750508    NA        NA            NA        22.5713      14               0.223636    NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    malhonest      malicious-rep-bin  3          1086.65       25564              NA            NA            NA            9408          9408          NA           NA            NA               1361367          156            147         0.746778             7.94                 1126          97         NA            24.2817         NA               8e-05     5           0.0529411    8e-05     5           0.77076     0.000284       11                 0.0050141     NA        NA            NA        24.2811      17               0.219724    NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semihonest     replicated-bin     3          0.72          31                 NA            NA            NA            192           192           NA           NA            NA               567              12             3           0.0034982            0.06                 9             47         NA            0.000831        NA               4.8e-05   3           0.0021109    4.8e-05   3           0.00369057  NA             NA                 NA            NA        NA            NA        0.000783     8                0.0015088   NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semihonest     replicated-bin     3          1.88          61                 NA            NA            NA            384           384           NA           NA            NA               2268             15             6           0.00494744           0.07                 11            65         NA            0.002748        NA               4.8e-05   3           0.00292801   4.8e-05   3           0.00548074  NA             NA                 NA            NA        NA            NA        0.0027       8                0.00177069  NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semihonest     replicated-bin     3          4.24          117                NA            NA            NA            576           576           NA           NA            NA               5103             18             9           0.0061351            0.09                 12            67         NA            0.005799        NA               4.8e-05   3           0.00412201   4.8e-05   3           0.00688868  NA             NA                 NA            NA        NA            NA        0.005751     8                0.00283349  NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semihonest     replicated-bin     3          7.43          186                NA            NA            NA            768           768           NA           NA            NA               9072             21             12          0.00663731           0.12                 18            67         NA            0.009984        NA               4.8e-05   3           0.00553408   4.8e-05   3           0.00632892  NA             NA                 NA            NA        NA            NA        0.009936     8                0.00261938  NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semihonest     replicated-bin     3          11.73         286                NA            NA            NA            960           960           NA           NA            NA               14175            24             15          0.00772811           0.14                 19            77         NA            0.015303        NA               4.8e-05   3           0.00649832   4.8e-05   3           0.00705525  NA             NA                 NA            NA        NA            NA        0.015255     8                0.00255614  NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semihonest     replicated-bin     3          16.76         417                NA            NA            NA            1152          1152          NA           NA            NA               20412            27             18          0.0111414            0.18                 24            79         NA            0.021756        NA               4.8e-05   3           0.00889496   4.8e-05   3           0.0113146   NA             NA                 NA            NA        NA            NA        0.021708     8                0.00356389  NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semihonest     replicated-bin     3          22.79         543                NA            NA            NA            1344          1344          NA           NA            NA               27783            30             21          0.0138177            0.22                 26            87         NA            0.029343        NA               4.8e-05   3           0.0113587    4.8e-05   3           0.0137256   NA             NA                 NA            NA        NA            NA        0.029295     8                0.00368013  NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semihonest     replicated-bin     3          29.52         679                NA            NA            NA            1536          1536          NA           NA            NA               36288            33             24          0.0171627            0.27                 41            88         NA            0.038064        NA               4.8e-05   3           0.0140861    4.8e-05   3           0.0179617   NA             NA                 NA            NA        NA            NA        0.038016     8                0.00420728  NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semihonest     replicated-bin     3          37.28         906                NA            NA            NA            1728          1728          NA           NA            NA               45927            36             27          0.0199719            0.32                 41            91         NA            0.047919        NA               4.8e-05   3           0.0161454    4.8e-05   3           0.0198951   NA             NA                 NA            NA        NA            NA        0.047871     8                0.0039383   NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semihonest     replicated-bin     3          46.05         1064               NA            NA            NA            1920          1920          NA           NA            NA               56700            39             30          0.0201794            0.37                 42            89         NA            0.058908        NA               4.8e-05   3           0.0167635    4.8e-05   3           0.0203698   NA             NA                 NA            NA        NA            NA        0.05886      8                0.00368339  NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semihonest     replicated-bin     3          56.49         1268               NA            NA            NA            2112          2112          NA           NA            NA               68607            42             33          0.025485             0.43                 48            93         NA            0.071031        NA               4.8e-05   3           0.0215198    4.8e-05   3           0.0257085   NA             NA                 NA            NA        NA            NA        0.070983     8                0.00406506  NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semihonest     replicated-bin     3          66.25         1602               NA            NA            NA            2304          2304          NA           NA            NA               81648            45             36          0.0334662            0.53                 76            94         NA            0.084288        NA               4.8e-05   3           0.0300427    4.8e-05   3           0.0333675   NA             NA                 NA            NA        NA            NA        0.08424      8                0.00756925  NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semihonest     replicated-bin     3          78.67         1850               NA            NA            NA            2496          2496          NA           NA            NA               95823            48             39          0.0328337            0.60                 78            94         NA            0.098679        NA               4.8e-05   3           0.0288391    4.8e-05   3           0.0328449   NA             NA                 NA            NA        NA            NA        0.098631     8                0.00505196  NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semihonest     replicated-bin     3          90.25         2098               NA            NA            NA            2688          2688          NA           NA            NA               111132           51             42          0.0447927            0.70                 75            92         NA            0.114204        NA               4.8e-05   3           0.040436     4.8e-05   3           0.0443426   NA             NA                 NA            NA        NA            NA        0.114156     8                0.0110755   NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semihonest     replicated-bin     3          103.26        2372               NA            NA            NA            2880          2880          NA           NA            NA               127575           54             45          0.0440588            0.76                 82            95         NA            0.130863        NA               4.8e-05   3           0.0396499    4.8e-05   3           0.0433276   NA             NA                 NA            NA        NA            NA        0.130815     8                0.00537018  NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semihonest     replicated-bin     3          117.80        2626               NA            NA            NA            3072          3072          NA           NA            NA               145152           57             48          0.0602822            0.88                 90            94         NA            0.148656        NA               4.8e-05   3           0.0549286    4.8e-05   3           0.0606803   NA             NA                 NA            NA        NA            NA        0.148608     8                0.0173315   NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semihonest     replicated-bin     3          131.88        3176               NA            NA            NA            3264          3264          NA           NA            NA               163863           60             51          0.0487847            0.98                 146           97         NA            0.167583        NA               4.8e-05   3           0.0437512    4.8e-05   3           0.0485526   NA             NA                 NA            NA        NA            NA        0.167535     8                0.00462514  NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semihonest     replicated-bin     3          150.14        3511               NA            NA            NA            3456          3456          NA           NA            NA               183708           63             54          0.0717968            1.13                 146           94         NA            0.187644        NA               4.8e-05   3           0.0658794    4.8e-05   3           0.0728138   NA             NA                 NA            NA        NA            NA        0.187596     8                0.00456466  NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semihonest     replicated-bin     3          164.38        3847               NA            NA            NA            3648          3648          NA           NA            NA               204687           66             57          0.0717967            1.19                 144           97         NA            0.208839        NA               4.8e-05   3           0.0669265    4.8e-05   3           0.0714087   NA             NA                 NA            NA        NA            NA        0.208791     8                0.012278    NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semihonest     replicated-bin     3          186.20        4205               NA            NA            NA            3840          3840          NA           NA            NA               226800           69             60          0.0807581            1.31                 147           97         NA            0.231168        NA               4.8e-05   3           0.0744447    4.8e-05   3           0.0833108   NA             NA                 NA            NA        NA            NA        0.23112      8                0.0137633   NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semihonest     replicated-bin     3          203.59        4583               NA            NA            NA            4032          4032          NA           NA            NA               250047           72             63          0.0761823            1.41                 150           97         NA            0.254631        NA               4.8e-05   3           0.0694734    4.8e-05   3           0.0753458   NA             NA                 NA            NA        NA            NA        0.254583     8                0.00686738  NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semihonest     replicated-bin     3          220.37        4954               NA            NA            NA            4224          4224          NA           NA            NA               274428           75             66          0.0841711            1.54                 166           97         NA            0.279228        NA               4.8e-05   3           0.0781194    4.8e-05   3           0.08365     NA             NA                 NA            NA        NA            NA        0.27918      8                0.0148378   NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semihonest     replicated-bin     3          242.38        5368               NA            NA            NA            4416          4416          NA           NA            NA               299943           78             69          0.090876             1.75                 287           97         NA            0.304959        NA               4.8e-05   3           0.0830794    4.8e-05   3           0.0908824   NA             NA                 NA            NA        NA            NA        0.304911     8                0.00674338  NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semihonest     replicated-bin     3          266.77        6196               NA            NA            NA            4608          4608          NA           NA            NA               326592           81             72          0.12347              1.96                 286           96         NA            0.331824        NA               4.8e-05   3           0.115595     4.8e-05   3           0.12591     NA             NA                 NA            NA        NA            NA        0.331776     8                0.0322485   NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semihonest     replicated-bin     3          285.80        6700               NA            NA            NA            4800          4800          NA           NA            NA               354375           84             75          0.106628             2.02                 285           98         NA            0.359823        NA               4.8e-05   3           0.0983539    4.8e-05   3           0.105987    NA             NA                 NA            NA        NA            NA        0.359775     8                0.012326    NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semihonest     replicated-bin     3          309.66        7144               NA            NA            NA            4992          4992          NA           NA            NA               383292           87             78          0.130322             2.25                 288           97         NA            0.388956        NA               4.8e-05   3           0.120299     4.8e-05   3           0.13025     NA             NA                 NA            NA        NA            NA        0.388908     8                0.0215027   NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semihonest     replicated-bin     3          333.41        7651               NA            NA            NA            5184          5184          NA           NA            NA               413343           90             81          0.147721             2.42                 282           95         NA            0.419223        NA               4.8e-05   3           0.134205     4.8e-05   3           0.146502    NA             NA                 NA            NA        NA            NA        0.419175     8                0.0130634   NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semihonest     replicated-bin     3          352.56        8131               NA            NA            NA            5376          5376          NA           NA            NA               444528           93             84          0.143949             2.55                 283           95         NA            0.450624        NA               4.8e-05   3           0.134467     4.8e-05   3           0.14299     NA             NA                 NA            NA        NA            NA        0.450576     8                0.0133014   NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semihonest     replicated-bin     3          385.73        8713               NA            NA            NA            5568          5568          NA           NA            NA               476847           96             87          0.131142             2.63                 285           98         NA            0.483159        NA               4.8e-05   3           0.121377     4.8e-05   3           0.129654    NA             NA                 NA            NA        NA            NA        0.483111     8                0.0167606   NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
