comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);datatype;optshare;packbool;protocol;latencies(ms);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.48;232;1;128;1;0;2;80;8192;0;0;0.005745;NA;0.038879;8.568637;8.568635;8.87;75;1
1.49;231;1;128;1;0;2;80;8192;0;1;.000763;NA;.006184;1.722834;1.722834;1.49;231;99
1.49;232;1;128;1;0;2;80;40960;0;0;0.028818;NA;0.167841;34.465592;34.465590;34.87;362;0
1.49;231;1;128;1;0;2;80;40960;0;1;0.017724;NA;0.163277;45.579608;45.579607;1.49;231;99
1.49;232;1;128;1;0;2;100;4096;0;0;0.006557;NA;0.027511;7.895813;7.895812;8.24;39;0
1.49;231;1;128;1;0;2;100;4096;0;1;.000697;NA;.003774;1.741415;1.741415;1.49;231;99
1.51;233;1;128;1;0;2;100;8192;0;0;0.005896;NA;0.041034;9.833075;9.833073;10.19;75;0
1.49;231;1;128;1;0;2;100;8192;0;1;.000738;NA;.005928;2.322981;2.322981;1.49;231;100
1.48;232;1;128;1;0;2;100;40960;0;0;0.028268;NA;0.182582;44.585532;44.585531;45.04;362;0
1.50;232;1;128;1;0;2;100;40960;0;1;0.018115;NA;0.165169;48.654118;48.654116;1.50;232;99
1.50;232;1;128;1;0;2;300;4096;0;0;0.006640;NA;0.027780;21.687784;21.687783;22.62;39;0
1.49;232;1;128;1;0;2;300;4096;0;1;0.004481;NA;0.020438;31.356778;31.356777;1.49;232;99
1.50;232;1;128;1;0;2;300;8192;0;0;0.006341;NA;0.035921;32.776572;32.776571;33.74;75;0
1.47;231;1;128;1;0;2;300;8192;0;1;0.003435;NA;0.032597;47.901868;47.901867;1.47;231;99
1.50;231;1;128;1;0;2;300;40960;0;0;0.027551;NA;0.164899;93.121398;93.121397;94.18;362;0
1.45;232;1;128;1;0;2;300;40960;0;1;0.018022;NA;0.167414;116.473291;116.473289;1.45;232;99
1.50;236;1;128;1;0;2;500;4096;0;0;0.006379;NA;0.025998;38.289830;38.289829;39.82;40;0
1.51;231;1;128;1;0;2;500;4096;0;1;0.004403;NA;0.020641;49.342798;49.342796;1.51;231;100
1.48;231;1;128;1;0;2;500;8192;0;0;0.004881;NA;0.046310;55.057579;55.057578;56.62;75;0
1.51;232;1;128;1;0;2;500;8192;0;1;0.004003;NA;0.035849;90.082832;90.082831;1.51;232;99
1.46;231;1;128;1;0;2;500;40960;0;0;0.028199;NA;0.216009;156.674230;156.674229;158.33;364;0
1.50;232;1;128;1;0;2;500;40960;0;1;.002487;NA;.019074;19.483592;19.483592;1.50;232;100
1.48;234;1;128;1;0;2;1000;4096;0;0;0.006474;NA;0.025825;72.198611;72.198610;75.24;40;0
1.50;231;1;128;1;0;2;1000;4096;0;1;.000616;NA;.003132;13.178975;13.178975;1.50;231;99
1.51;232;1;128;1;0;2;1000;8192;0;0;0.005991;NA;0.039094;106.245676;106.245675;109.30;76;0
1.51;231;1;128;1;0;2;1000;8192;0;1;0.004281;NA;0.036060;150.097584;150.097583;1.51;231;100
1.47;232;1;128;1;0;2;1000;40960;0;0;0.030926;NA;0.169922;290.785787;290.785785;293.93;363;0
1.50;232;1;128;1;0;2;1000;40960;0;1;0.019348;NA;0.167740;344.623193;344.623192;1.50;232;100
1.47;230;1;128;1;0;3;1;4096;0;0;0.004751;NA;0.014279;0.119631;0.119630;0.15;27;31
1.45;230;1;128;1;0;3;1;4096;0;1;.000749;NA;.002504;.015569;.015569;1.45;230;100
1.44;231;1;128;1;0;3;1;8192;0;0;0.004240;NA;0.013572;0.113090;0.113089;0.17;51;25
1.48;229;1;128;1;0;3;1;8192;0;1;.000769;NA;.003873;.022373;.022373;1.48;229;99
1.44;231;1;128;1;0;3;1;40960;0;0;0.023402;NA;0.064038;0.287489;0.287488;0.44;243;49
1.48;230;1;128;1;0;3;1;40960;0;1;.004150;NA;.019207;.056593;.056593;1.48;230;100
1.47;230;1;128;1;0;3;5;4096;0;0;0.004934;NA;0.014960;0.333756;0.333755;0.38;27;12
1.47;230;1;128;1;0;3;5;4096;0;1;.000730;NA;.002656;.047902;.047902;1.47;230;100
1.44;230;1;128;1;0;3;5;8192;0;0;0.004757;NA;0.013771;0.495403;0.495402;0.57;51;12
1.47;230;1;128;1;0;3;5;8192;0;1;.000915;NA;.004180;.057678;.057678;1.47;230;99
1.48;229;1;128;1;0;3;5;40960;0;0;0.023509;NA;0.065846;1.838200;1.838199;2.01;243;9
1.45;230;1;128;1;0;3;5;40960;0;1;.004141;NA;.017813;.128812;.128812;1.45;230;100
1.46;231;1;128;1;0;3;10;4096;0;0;0.001883;NA;0.007903;0.824237;0.824236;0.89;27;2
1.45;230;1;128;1;0;3;10;4096;0;1;.000714;NA;.002501;.096837;.096837;1.45;230;99
1.46;231;1;128;1;0;3;10;8192;0;0;0.004889;NA;0.014019;1.226603;1.226602;1.31;51;5
1.45;229;1;128;1;0;3;10;8192;0;1;.000956;NA;.004025;.110257;.110256;1.45;229;99
1.44;229;1;128;1;0;3;10;40960;0;0;0.022715;NA;0.064903;3.859253;3.859252;4.05;243;5
1.46;230;1;128;1;0;3;10;40960;0;1;.004099;NA;.017921;.240455;.240454;1.46;230;99
1.48;230;1;128;1;0;3;20;4096;0;0;0.002244;NA;0.009330;1.924103;1.924102;2.02;27;1
1.48;230;1;128;1;0;3;20;4096;0;1;0.004728;NA;0.016516;3.967734;3.967733;1.48;230;99
1.47;230;1;128;1;0;3;20;8192;0;0;0.004650;NA;0.014851;2.783732;2.783731;2.90;51;2
1.48;231;1;128;1;0;3;20;8192;0;1;.000768;NA;.004145;.313305;.313305;1.48;231;99
1.48;229;1;128;1;0;3;20;40960;0;0;0.023346;NA;0.064150;10.107110;10.107109;10.31;243;1
1.46;231;1;128;1;0;3;20;40960;0;1;.004026;NA;.019374;.587191;.587191;1.46;231;100
1.47;229;1;128;1;0;3;40;4096;0;0;0.004901;NA;0.015175;3.407332;3.407331;3.56;27;1
1.47;231;1;128;1;0;3;40;4096;0;1;.000623;NA;.002845;.551661;.551661;1.47;231;99
1.48;230;1;128;1;0;3;40;8192;0;0;0.004046;NA;0.014097;5.762280;5.762279;5.95;51;0
1.46;230;1;128;1;0;3;40;8192;0;1;0.004277;NA;0.030701;5.347002;5.347001;1.46;230;100
1.48;229;1;128;1;0;3;40;40960;0;0;0.023198;NA;0.067754;20.787602;20.787600;21.06;243;1
1.45;231;1;128;1;0;3;40;40960;0;1;0.024840;NA;0.067690;26.491769;26.491768;1.45;231;99
1.46;230;1;128;1;0;3;60;4096;0;0;0.004876;NA;0.015247;5.444342;5.444341;5.66;27;0
1.45;230;1;128;1;0;3;60;4096;0;1;0.004950;NA;0.014192;6.164859;6.164857;1.45;230;99
1.48;229;1;128;1;0;3;60;8192;0;0;0.004690;NA;0.015017;7.585514;7.585513;7.83;51;0
1.47;229;1;128;1;0;3;60;8192;0;1;0.004659;NA;0.014409;9.155764;9.155763;1.47;229;99
1.48;231;1;128;1;0;3;60;40960;0;0;0.023110;NA;0.063940;26.986701;26.986700;27.32;243;0
1.43;230;1;128;1;0;3;60;40960;0;1;0.024962;NA;0.071545;33.759333;33.759332;1.43;230;99
1.47;229;1;128;1;0;3;80;4096;0;0;0.005076;NA;0.015357;7.406357;7.406356;7.69;27;0
1.47;230;1;128;1;0;3;80;4096;0;1;0.002137;NA;0.016781;9.808549;9.808548;1.47;230;99
1.48;229;1;128;1;0;3;80;8192;0;0;0.005075;NA;0.014775;11.109530;11.109529;11.40;51;0
1.46;231;1;128;1;0;3;80;8192;0;1;0.004381;NA;0.025533;11.088146;11.088145;1.46;231;99
1.45;231;1;128;1;0;3;80;40960;0;0;0.023165;NA;0.065018;37.175653;37.175652;37.57;243;0
1.46;230;1;128;1;0;3;80;40960;0;1;0.024025;NA;0.126003;41.235264;41.235262;1.46;230;99
1.45;230;1;128;1;0;3;100;4096;0;0;0.004915;NA;0.014741;9.245790;9.245789;9.58;27;0
1.45;230;1;128;1;0;3;100;4096;0;1;0.004856;NA;0.014204;9.641156;9.641155;1.45;230;99
1.48;230;1;128;1;0;3;100;8192;0;0;0.004692;NA;0.014272;13.067522;13.067521;13.42;51;0
1.46;231;1;128;1;0;3;100;8192;0;1;0.004793;NA;0.025783;15.067060;15.067059;1.46;231;100
1.43;230;1;128;1;0;3;100;40960;0;0;0.022814;NA;0.065521;45.661033;45.661032;46.12;243;0
1.44;231;1;128;1;0;3;100;40960;0;1;0.025147;NA;0.119865;65.408516;65.408514;1.44;231;99
1.46;230;1;128;1;0;3;300;4096;0;0;0.004860;NA;0.014550;29.180131;29.180130;30.12;27;0
1.44;229;1;128;1;0;3;300;4096;0;1;0.004767;NA;0.016438;31.172004;31.172003;1.44;229;99
1.44;230;1;128;1;0;3;300;8192;0;0;0.004919;NA;0.014481;37.869713;37.869712;38.82;53;0
1.46;229;1;128;1;0;3;300;8192;0;1;0.004639;NA;0.023962;41.034772;41.034770;1.46;229;99
1.46;231;1;128;1;0;3;300;40960;0;0;0.023259;NA;0.069382;130.636131;130.636130;131.69;244;0
1.45;231;1;128;1;0;3;300;40960;0;1;0.025420;NA;0.117779;128.875264;128.875263;1.45;231;99
1.45;230;1;128;1;0;3;500;4096;0;0;0.005004;NA;0.014705;51.147357;51.147356;52.68;27;0
1.48;230;1;128;1;0;3;500;4096;0;1;0.004870;NA;0.013702;54.047799;54.047797;1.48;230;99
1.47;230;1;128;1;0;3;500;8192;0;0;0.005255;NA;0.015342;68.073619;68.073618;69.63;51;0
1.47;230;1;128;1;0;3;500;8192;0;1;0.004649;NA;0.014616;80.446608;80.446607;1.47;230;99
1.48;231;1;128;1;0;3;500;40960;0;0;0.023189;NA;0.066501;185.137960;185.137959;186.79;244;0
1.46;230;1;128;1;0;3;500;40960;0;1;0.024722;NA;0.069543;204.675849;204.675847;1.46;230;99
1.47;229;1;128;1;0;3;1000;4096;0;0;0.004960;NA;0.014907;96.046479;96.046478;99.08;30;0
1.44;229;1;128;1;0;3;1000;4096;0;1;0.004853;NA;0.014276;94.028463;94.028462;1.44;229;100
1.48;229;1;128;1;0;3;1000;8192;0;0;0.004912;NA;0.014810;142.076011;142.076010;145.13;51;0
1.48;229;1;128;1;0;3;1000;8192;0;1;0.004652;NA;0.013836;145.044526;145.044525;1.48;229;99
1.48;230;1;128;1;0;3;1000;40960;0;0;0.023168;NA;0.068779;358.981514;358.981513;362.13;244;0
1.46;229;1;128;1;0;3;1000;40960;0;1;0.024805;NA;0.070008;374.484470;374.484468;1.46;229;99
1.44;229;1;128;1;0;4;1;4096;0;0;0.004722;NA;0.014449;0.094490;0.094489;0.13;29;37
1.47;231;1;128;1;0;4;1;4096;0;1;.000687;NA;.002433;.015022;.015021;1.47;231;99
1.47;230;1;128;1;0;4;1;8192;0;0;0.004706;NA;0.013700;0.120471;0.120470;0.18;51;39
1.46;230;1;128;1;0;4;1;8192;0;1;.000919;NA;.003722;.020228;.020228;1.46;230;99
1.44;230;1;128;1;0;4;1;40960;0;0;0.022244;NA;0.065680;0.251547;0.251546;0.41;242;53
1.47;229;1;128;1;0;4;1;40960;0;1;.003941;NA;.015701;.049383;.049383;1.47;229;99
1.45;231;1;128;1;0;4;5;4096;0;0;0.004718;NA;0.015085;0.382461;0.382460;0.43;27;11
1.47;229;1;128;1;0;4;5;4096;0;1;.000730;NA;.002577;.047245;.047245;1.47;229;99
1.45;230;1;128;1;0;4;5;8192;0;0;0.004462;NA;0.014024;0.442716;0.442715;0.51;51;14
1.46;230;1;128;1;0;4;5;8192;0;1;.000787;NA;.003721;.055477;.055477;1.46;230;99
1.47;230;1;128;1;0;4;5;40960;0;0;0.021418;NA;0.073379;1.153314;1.153313;1.33;242;17
1.47;229;1;128;1;0;4;5;40960;0;1;.003997;NA;.016097;.111410;.111410;1.47;229;99
1.43;231;1;128;1;0;4;10;4096;0;0;0.004683;NA;0.014568;0.802698;0.802698;0.86;27;5
1.48;231;1;128;1;0;4;10;4096;0;1;.000739;NA;.002616;.094431;.094431;1.48;231;99
1.46;230;1;128;1;0;4;10;8192;0;0;0.005009;NA;0.014103;1.071503;1.071502;1.16;51;6
1.47;229;1;128;1;0;4;10;8192;0;1;.000751;NA;.003701;.102721;.102721;1.47;229;100
1.47;229;1;128;1;0;4;10;40960;0;0;0.021284;NA;0.065604;3.970864;3.970863;4.16;242;5
1.47;229;1;128;1;0;4;10;40960;0;1;.003974;NA;.016372;.211928;.211928;1.47;229;99
1.47;230;1;128;1;0;4;20;4096;0;0;0.004980;NA;0.014539;2.209553;2.209552;2.31;27;2
1.46;230;1;128;1;0;4;20;4096;0;1;.000789;NA;.002580;.227136;.227136;1.46;230;99
1.47;230;1;128;1;0;4;20;8192;0;0;0.005064;NA;0.013923;2.563891;2.563890;2.68;51;2
1.46;230;1;128;1;0;4;20;8192;0;1;.000725;NA;.004074;.252224;.252224;1.46;230;99
1.48;230;1;128;1;0;4;20;40960;0;0;0.022450;NA;0.062707;9.300603;9.300603;9.51;242;2
1.47;229;1;128;1;0;4;20;40960;0;1;0.024272;NA;0.069526;7.684791;7.684790;1.47;229;100
1.45;230;1;128;1;0;4;40;4096;0;0;0.004664;NA;0.015004;3.482756;3.482755;3.64;29;1
1.45;231;1;128;1;0;4;40;4096;0;1;.000649;NA;.002537;.520860;.520860;1.45;231;99
1.43;231;1;128;1;0;4;40;8192;0;0;0.004444;NA;0.015336;5.102390;5.102389;5.27;51;1
1.47;230;1;128;1;0;4;40;8192;0;1;0.004771;NA;0.023477;5.110537;5.110537;1.47;230;100
1.44;230;1;128;1;0;4;40;40960;0;0;0.021946;NA;0.065257;18.212891;18.212890;18.49;242;1
1.46;229;1;128;1;0;4;40;40960;0;1;0.023808;NA;0.068103;21.277868;21.277867;1.46;229;99
1.47;230;1;128;1;0;4;60;4096;0;0;0.004610;NA;0.015041;5.199458;5.199457;5.41;27;0
1.45;229;1;128;1;0;4;60;4096;0;1;.000655;NA;.002484;.731634;.731634;1.45;229;99
1.44;229;1;128;1;0;4;60;8192;0;0;0.004641;NA;0.014816;6.698497;6.698495;6.90;51;1
1.45;229;1;128;1;0;4;60;8192;0;1;0.004453;NA;0.024452;7.602268;7.602267;1.45;229;99
1.44;231;1;128;1;0;4;60;40960;0;0;0.022022;NA;0.063814;26.852410;26.852409;27.19;242;0
1.45;231;1;128;1;0;4;60;40960;0;1;0.024756;NA;0.085725;33.501943;33.501942;1.45;231;99
1.47;231;1;128;1;0;4;80;4096;0;0;0.004786;NA;0.014860;7.078713;7.078712;7.33;27;0
1.45;229;1;128;1;0;4;80;4096;0;1;0.002100;NA;0.014269;8.091354;8.091353;1.45;229;99
1.46;229;1;128;1;0;4;80;8192;0;0;0.004299;NA;0.013796;9.461557;9.461556;9.76;51;0
1.46;229;1;128;1;0;4;80;8192;0;1;0.004373;NA;0.023271;10.558859;10.558858;1.46;229;99
1.48;230;1;128;1;0;4;80;40960;0;0;0.022061;NA;0.067171;34.933892;34.933891;35.33;242;0
1.47;229;1;128;1;0;4;80;40960;0;1;0.024673;NA;0.090179;37.166499;37.166498;1.47;229;99
1.44;229;1;128;1;0;4;100;4096;0;0;0.004645;NA;0.014886;8.839762;8.839761;9.18;29;0
1.46;230;1;128;1;0;4;100;4096;0;1;0.004771;NA;0.014082;10.592723;10.592722;1.46;230;99
1.47;230;1;128;1;0;4;100;8192;0;0;0.004152;NA;0.014363;11.861029;11.861028;12.22;51;0
1.46;230;1;128;1;0;4;100;8192;0;1;0.004242;NA;0.024627;13.380542;13.380541;1.46;230;99
1.44;229;1;128;1;0;4;100;40960;0;0;0.021421;NA;0.067097;34.411240;34.411239;34.87;242;0
1.47;231;1;128;1;0;4;100;40960;0;1;0.023686;NA;0.066882;42.382448;42.382447;1.47;231;99
1.42;230;1;128;1;0;4;300;4096;0;0;0.004738;NA;0.015235;30.047178;30.047177;30.98;29;0
1.46;229;1;128;1;0;4;300;4096;0;1;0.004711;NA;0.014564;28.587850;28.587849;1.46;229;99
1.46;233;1;128;1;0;4;300;8192;0;0;0.004532;NA;0.013994;39.700839;39.700837;40.66;53;0
1.46;231;1;128;1;0;4;300;8192;0;1;0.004280;NA;0.024206;35.447766;35.447765;1.46;231;99
1.45;230;1;128;1;0;4;300;40960;0;0;0.022290;NA;0.065615;104.399388;104.399387;105.46;243;0
1.45;230;1;128;1;0;4;300;40960;0;1;0.023878;NA;0.066775;111.689894;111.689892;1.45;230;99
1.47;229;1;128;1;0;4;500;4096;0;0;0.004557;NA;0.014572;44.045499;44.045498;45.58;29;0
1.46;229;1;128;1;0;4;500;4096;0;1;0.004623;NA;0.014515;44.197669;44.197668;1.46;229;99
1.47;230;1;128;1;0;4;500;8192;0;0;0.004642;NA;0.014765;61.228765;61.228764;62.78;51;0
1.47;229;1;128;1;0;4;500;8192;0;1;0.006301;NA;0.019891;53.575685;53.575684;1.47;229;100
1.47;230;1;128;1;0;4;500;40960;0;0;0.022406;NA;0.064884;156.670600;156.670599;158.32;243;0
1.43;229;1;128;1;0;4;500;40960;0;1;0.025373;NA;0.090526;188.663596;188.663595;1.43;229;99
1.47;229;1;128;1;0;4;1000;4096;0;0;0.004717;NA;0.014227;92.044117;92.044116;95.08;31;0
1.47;230;1;128;1;0;4;1000;4096;0;1;0.004838;NA;0.014319;83.975698;83.975697;1.47;230;99
1.46;232;1;128;1;0;4;1000;8192;0;0;0.003767;NA;0.024614;118.065503;118.065502;121.13;53;0
1.46;231;1;128;1;0;4;1000;8192;0;1;0.004459;NA;0.015719;138.716857;138.716856;1.46;231;99
1.47;230;1;128;1;0;4;1000;40960;0;0;0.022237;NA;0.065735;324.979879;324.979878;328.12;243;0
1.47;232;1;128;1;0;4;1000;40960;0;1;0.024148;NA;0.089675;368.228265;368.228264;1.47;232;100
1.46;233;1;128;1;0;5;1;4096;0;0;0.003667;NA;0.010077;0.103492;0.103491;0.14;31;24
1.47;231;1;128;1;0;5;1;4096;0;1;.000788;NA;.002661;.016464;.016464;1.47;231;99
1.47;230;1;128;1;0;5;1;8192;0;0;0.004820;NA;0.015319;0.120133;0.120133;0.18;59;40
1.49;230;1;128;1;0;5;1;8192;0;1;.000743;NA;.003656;.021388;.021387;1.49;230;99
1.44;230;1;128;1;0;5;1;40960;0;0;0.023141;NA;0.087680;0.364611;0.364611;0.52;283;46
1.48;232;1;128;1;0;5;1;40960;0;1;.004143;NA;.017396;.054992;.054992;1.48;232;100
1.47;231;1;128;1;0;5;5;4096;0;0;0.004929;NA;0.015467;0.776149;0.776148;0.82;31;5
1.45;230;1;128;1;0;5;5;4096;0;1;.000756;NA;.002706;.047845;.047845;1.45;230;99
1.47;229;1;128;1;0;5;5;8192;0;0;0.004842;NA;0.016129;0.541474;0.541474;0.61;59;11
1.45;229;1;128;1;0;5;5;8192;0;1;.000798;NA;.003755;.053916;.053916;1.45;229;99
1.48;229;1;128;1;0;5;5;40960;0;0;0.023181;NA;0.090398;1.227291;1.227290;1.40;283;17
1.47;231;1;128;1;0;5;5;40960;0;1;.004133;NA;.018568;.126016;.126016;1.47;231;100
1.48;230;1;128;1;0;5;10;4096;0;0;0.004900;NA;0.016124;0.865374;0.865373;0.92;31;5
1.48;229;1;128;1;0;5;10;4096;0;1;.000704;NA;.002728;.095001;.095001;1.48;229;100
1.46;230;1;128;1;0;5;10;8192;0;0;0.004782;NA;0.015180;1.290592;1.290591;1.38;59;5
1.48;231;1;128;1;0;5;10;8192;0;1;.000860;NA;.003883;.106054;.106054;1.48;231;99
1.46;230;1;128;1;0;5;10;40960;0;0;0.022097;NA;0.092801;4.094141;4.094140;4.28;283;5
1.45;230;1;128;1;0;5;10;40960;0;1;.004102;NA;.018394;.266140;.266140;1.45;230;99
1.45;230;1;128;1;0;5;20;4096;0;0;0.004774;NA;0.015928;2.561244;2.561243;2.65;31;1
1.47;231;1;128;1;0;5;20;4096;0;1;.000828;NA;.002714;.242584;.242584;1.47;231;99
1.48;230;1;128;1;0;5;20;8192;0;0;0.004834;NA;0.015918;2.568954;2.568953;2.68;59;2
1.47;231;1;128;1;0;5;20;8192;0;1;.000834;NA;.004134;.259211;.259211;1.47;231;99
1.44;231;1;128;1;0;5;20;40960;0;0;0.022664;NA;0.088146;10.130301;10.130301;10.36;283;2
1.48;231;1;128;1;0;5;20;40960;0;1;.003991;NA;.019021;.529909;.529909;1.48;231;99
1.47;230;1;128;1;0;5;40;4096;0;0;0.004838;NA;0.016100;4.280933;4.280932;4.43;31;1
1.47;231;1;128;1;0;5;40;4096;0;1;0.002082;NA;0.014636;5.121147;5.121146;1.47;231;100
1.45;231;1;128;1;0;5;40;8192;0;0;0.004642;NA;0.015198;5.843234;5.843233;6.02;59;1
1.46;229;1;128;1;0;5;40;8192;0;1;.000843;NA;.004730;.765283;.765283;1.46;229;99
1.47;230;1;128;1;0;5;40;40960;0;0;0.023498;NA;0.088363;17.948831;17.948831;18.22;283;1
1.48;230;1;128;1;0;5;40;40960;0;1;0.025083;NA;0.096810;23.130925;23.130924;1.48;230;99
1.49;231;1;128;1;0;5;60;4096;0;0;0.004951;NA;0.014998;5.749495;5.749494;5.96;31;0
1.48;230;1;128;1;0;5;60;4096;0;1;0.004793;NA;0.016662;8.330263;8.330262;1.48;230;99
1.47;231;1;128;1;0;5;60;8192;0;0;0.004959;NA;0.018582;7.949243;7.949242;8.19;59;0
1.45;231;1;128;1;0;5;60;8192;0;1;0.004068;NA;0.014952;10.436760;10.436759;1.45;231;100
1.48;230;1;128;1;0;5;60;40960;0;0;0.023823;NA;0.090276;29.592053;29.592052;29.93;283;0
1.47;230;1;128;1;0;5;60;40960;0;1;0.024923;NA;0.120047;44.687565;44.687564;1.47;230;99
1.48;229;1;128;1;0;5;80;4096;0;0;0.004996;NA;0.016455;7.722750;7.722748;8.00;31;0
1.46;230;1;128;1;0;5;80;4096;0;1;0.002180;NA;0.013735;7.756409;7.756408;1.46;230;99
1.47;231;1;128;1;0;5;80;8192;0;0;0.007205;NA;0.015538;9.337586;9.337585;9.63;59;0
1.48;231;1;128;1;0;5;80;8192;0;1;0.004241;NA;0.024375;10.069373;10.069372;1.48;231;99
1.48;230;1;128;1;0;5;80;40960;0;0;0.021912;NA;0.090001;33.810647;33.810646;34.20;283;0
1.48;235;1;128;1;0;5;80;40960;0;1;0.025340;NA;0.122948;41.076869;41.076868;1.48;235;100
1.47;229;1;128;1;0;5;100;4096;0;0;0.004949;NA;0.016084;10.034522;10.034521;10.36;31;0
1.44;231;1;128;1;0;5;100;4096;0;1;.000748;NA;.002916;1.398683;1.398682;1.44;231;100
1.48;230;1;128;1;0;5;100;8192;0;0;0.004702;NA;0.015546;13.031912;13.031911;13.39;59;0
1.46;230;1;128;1;0;5;100;8192;0;1;0.004425;NA;0.024708;12.830255;12.830254;1.46;230;99
1.46;231;1;128;1;0;5;100;40960;0;0;0.022985;NA;0.089024;47.857858;47.857856;48.31;283;0
1.48;231;1;128;1;0;5;100;40960;0;1;0.024605;NA;0.118603;54.304422;54.304420;1.48;231;99
1.47;229;1;128;1;0;5;300;4096;0;0;0.004891;NA;0.015785;30.045148;30.045147;30.97;31;0
1.45;230;1;128;1;0;5;300;4096;0;1;0.004827;NA;0.016518;32.160237;32.160236;1.45;230;99
1.46;230;1;128;1;0;5;300;8192;0;0;0.004351;NA;0.017208;41.839969;41.839968;42.79;59;0
1.48;230;1;128;1;0;5;300;8192;0;1;0.004395;NA;0.028065;45.803231;45.803230;1.48;230;99
1.46;230;1;128;1;0;5;300;40960;0;0;0.023149;NA;0.090552;122.278329;122.278328;123.34;283;0
1.47;231;1;128;1;0;5;300;40960;0;1;0.024919;NA;0.119643;143.704849;143.704848;1.47;231;99
1.46;229;1;128;1;0;5;500;4096;0;0;0.004904;NA;0.016280;50.044265;50.044264;51.57;33;0
1.48;230;1;128;1;0;5;500;4096;0;1;0.002093;NA;0.016573;49.991784;49.991783;1.48;230;99
1.48;230;1;128;1;0;5;500;8192;0;0;0.003877;NA;0.026305;69.528675;69.528674;71.09;59;0
1.43;231;1;128;1;0;5;500;8192;0;1;0.005009;NA;0.024706;68.327954;68.327953;1.43;231;99
1.46;230;1;128;1;0;5;500;40960;0;0;0.022943;NA;0.089541;202.198234;202.198233;203.85;283;0
1.45;230;1;128;1;0;5;500;40960;0;1;0.024521;NA;0.093351;204.199067;204.199066;1.45;230;99
1.48;234;1;128;1;0;5;1000;4096;0;0;0.004970;NA;0.016508;98.047224;98.047222;101.07;32;0
1.44;231;1;128;1;0;5;1000;4096;0;1;0.004671;NA;0.016315;100.398761;100.398760;1.44;231;99
1.45;231;1;128;1;0;5;1000;8192;0;0;0.004701;NA;0.016225;136.069701;136.069700;139.12;61;0
1.48;231;1;128;1;0;5;1000;8192;0;1;0.004133;NA;0.022825;129.977452;129.977451;1.48;231;100
1.46;230;1;128;1;0;5;1000;40960;0;0;0.022921;NA;0.092422;356.985248;356.985247;360.15;284;0
1.46;231;1;128;1;0;5;1000;40960;0;1;0.024172;NA;0.093346;393.343082;393.343081;1.46;231;99
1.47;229;1;128;1;0;6;1;4096;0;0;0.003327;NA;0.006664;0.044068;0.044067;0.08;23;44
1.42;229;1;128;1;0;6;1;4096;0;1;.000438;NA;.000787;.007386;.007385;1.42;229;100
1.47;230;1;128;1;0;6;1;8192;0;0;0.003773;NA;0.007172;0.056111;0.056111;0.11;43;54
1.46;229;1;128;1;0;6;1;8192;0;1;.000492;NA;.001190;.009996;.009996;1.46;229;99
1.46;231;1;128;1;0;6;1;40960;0;0;0.014005;NA;0.031694;0.115444;0.115443;0.26;203;67
1.44;229;1;128;1;0;6;1;40960;0;1;.002179;NA;.005408;.022996;.022996;1.44;229;99
1.44;230;1;128;1;0;6;5;4096;0;0;0.001664;NA;0.004916;0.090016;0.090015;0.13;23;14
1.42;231;1;128;1;0;6;5;4096;0;1;.000517;NA;.001065;.021017;.021017;1.42;231;99
1.47;230;1;128;1;0;6;5;8192;0;0;0.003376;NA;0.007908;0.108976;0.108975;0.18;43;35
1.45;230;1;128;1;0;6;5;8192;0;1;.000554;NA;.001284;.022412;.022412;1.45;230;99
1.46;230;1;128;1;0;6;5;40960;0;0;0.013275;NA;0.031367;0.246795;0.246794;0.41;203;43
1.46;230;1;128;1;0;6;5;40960;0;1;.002156;NA;.005383;.053811;.053811;1.46;230;99
1.44;229;1;128;1;0;6;10;4096;0;0;0.002708;NA;0.006585;0.192879;0.192878;0.25;23;11
1.46;230;1;128;1;0;6;10;4096;0;1;.000600;NA;.001148;.049727;.049727;1.46;230;99
1.47;230;1;128;1;0;6;10;8192;0;0;0.003127;NA;0.008419;0.214433;0.214432;0.31;43;20
1.46;229;1;128;1;0;6;10;8192;0;1;.000538;NA;.001505;.054013;.054013;1.46;229;99
1.44;231;1;128;1;0;6;10;40960;0;0;0.013322;NA;0.031585;0.527364;0.527364;0.70;203;23
1.45;230;1;128;1;0;6;10;40960;0;1;.002142;NA;.005750;.099364;.099364;1.45;230;99
1.47;230;1;128;1;0;6;20;4096;0;0;0.003646;NA;0.007398;0.391703;0.391701;0.49;23;8
1.46;230;1;128;1;0;6;20;4096;0;1;.000527;NA;.001021;.098462;.098462;1.46;230;100
1.47;229;1;128;1;0;6;20;8192;0;0;0.003211;NA;0.007960;0.519754;0.519753;0.64;43;9
1.46;230;1;128;1;0;6;20;8192;0;1;.000551;NA;.001447;.141269;.141269;1.46;230;99
1.46;230;1;128;1;0;6;20;40960;0;0;0.013330;NA;0.031369;2.777899;2.777899;3.00;203;5
1.43;229;1;128;1;0;6;20;40960;0;1;.002169;NA;.006065;.296177;.296177;1.43;229;99
