comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  datatype  optshare  packbool  protocol  latencies(ms)  bandwidths(Mbs)  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.47          231                1                  256       1         0         2         50             1000             1024        0           0           0.001894     NA          0.011661          0.045761            0.045760           0.06                 21            38
1.48          231                1                  256       1         0         2         50             1000             2048        0           0           0.004707     NA          0.020443          0.090927            0.090926           0.12                 39            42
1.44          231                1                  256       1         0         2         50             1000             3072        0           0           0.003352     NA          0.025095          0.125066            0.125066           0.14                 57            31
1.44          231                1                  256       1         0         2         50             1000             4096        0           0           0.007032     NA          0.030045          0.161268            0.161268           0.22                 75            38
1.47          230                1                  256       1         0         2         50             1000             5120        0           0           0.005289     NA          0.036469          0.196726            0.196725           0.25                 93            37
1.48          232                1                  256       1         0         2         50             1000             6144        0           0           0.006190     NA          0.042678          0.231747            0.231746           0.30                 111           36
1.48          231                1                  256       1         0         2         50             1000             7168        0           0           0.007699     NA          0.049522          0.283523            0.283522           0.35                 129           33
1.48          232                1                  256       1         0         2         50             1000             8192        0           0           0.008229     NA          0.060230          0.321149            0.321148           0.40                 147           34
1.47          231                1                  256       1         0         2         60             70000            1024        0           0           0.002517     NA          0.013222          0.014104            0.014103           0.03                 21            96
1.48          231                1                  256       1         0         2         60             70000            2048        0           0           0.004762     NA          0.024232          0.024083            0.024082           0.06                 39            90
1.48          233                1                  256       1         0         2         60             70000            3072        0           0           0.006876     NA          0.032188          0.032243            0.032242           0.07                 57            98
1.47          231                1                  256       1         0         2         60             70000            4096        0           0           0.004025     NA          0.032332          0.037779            0.037778           0.09                 75            64
1.47          232                1                  256       1         0         2         60             70000            5120        0           0           0.005828     NA          0.036129          0.038799            0.038798           0.10                 93            96
1.48          231                1                  256       1         0         2         60             70000            6144        0           0           0.006668     NA          0.047161          0.053973            0.053972           0.12                 111           89
1.48          231                1                  256       1         0         2         60             70000            7168        0           0           0.007482     NA          0.059536          0.056028            0.056027           0.13                 129           99
1.46          232                1                  256       1         0         2         60             70000            8192        0           0           0.008760     NA          0.060845          0.062936            0.062935           0.14                 147           85
1.44          231                1                  256       1         0         2         60             50000            1024        0           0           0.002611     NA          0.014074          0.016501            0.016501           0.03                 21            91
1.49          231                1                  256       1         0         2         60             50000            2048        0           0           0.002159     NA          0.018311          0.020775            0.020774           0.04                 39            73
1.47          232                1                  256       1         0         2         60             50000            3072        0           0           0.006937     NA          0.032992          0.036081            0.036081           0.08                 57            91
1.47          231                1                  256       1         0         2         60             50000            4096        0           0           0.008080     NA          0.030135          0.033012            0.033011           0.08                 75            96
1.48          232                1                  256       1         0         2         60             50000            5120        0           0           0.005770     NA          0.040756          0.041288            0.041288           0.10                 93            94
1.48          231                1                  256       1         0         2         60             50000            6144        0           0           0.006317     NA          0.043952          0.045009            0.045008           0.11                 111           95
1.49          231                1                  256       1         0         2         60             50000            7168        0           0           0.007628     NA          0.053949          0.057818            0.057817           0.13                 129           94
1.46          231                1                  256       1         0         2         60             50000            8192        0           0           0.008213     NA          0.062160          0.059594            0.059593           0.13                 147           101
1.47          231                1                  256       1         0         2         60             40000            1024        0           0           0.002584     NA          0.012193          0.015429            0.015428           0.03                 23            90
1.47          232                1                  256       1         0         2         60             40000            2048        0           0           0.004635     NA          0.023338          0.023296            0.023295           0.05                 39            98
1.46          232                1                  256       1         0         2         60             40000            3072        0           0           0.006893     NA          0.029126          0.032888            0.032887           0.08                 57            90
1.49          231                1                  256       1         0         2         60             40000            4096        0           0           0.006573     NA          0.028734          0.032357            0.032356           0.08                 75            94
1.49          231                1                  256       1         0         2         60             40000            5120        0           0           0.005624     NA          0.039867          0.040301            0.040301           0.10                 93            100
1.48          231                1                  256       1         0         2         60             40000            6144        0           0           0.007893     NA          0.042451          0.046995            0.046995           0.11                 111           89
1.47          231                1                  256       1         0         2         60             40000            7168        0           0           0.007326     NA          0.039984          0.051738            0.051737           0.12                 129           90
1.44          231                1                  256       1         0         2         60             40000            8192        0           0           0.008683     NA          0.058439          0.057507            0.057506           0.13                 147           100
1.44          232                1                  256       1         0         2         60             30000            1024        0           0           0.002610     NA          0.014614          0.017420            0.017419           0.03                 21            91
1.47          231                1                  256       1         0         2         60             30000            2048        0           0           0.001737     NA          0.017033          0.021111            0.021110           0.04                 39            78
1.47          232                1                  256       1         0         2         60             30000            3072        0           0           0.003432     NA          0.031594          0.034053            0.034052           0.07                 57            79
1.47          231                1                  256       1         0         2         60             30000            4096        0           0           0.006681     NA          0.028454          0.033522            0.033521           0.08                 75            94
1.45          231                1                  256       1         0         2         60             30000            5120        0           0           0.005609     NA          0.037370          0.044180            0.044179           0.10                 93            93
1.46          231                1                  256       1         0         2         60             30000            6144        0           0           0.006200     NA          0.044764          0.046986            0.046985           0.11                 111           98
1.47          231                1                  256       1         0         2         60             30000            7168        0           0           0.006948     NA          0.049965          0.054922            0.054921           0.13                 133           92
1.49          231                1                  256       1         0         2         60             30000            8192        0           0           0.007991     NA          0.055755          0.067282            0.067281           0.14                 147           92
1.43          232                1                  256       1         0         2         60             20000            1024        0           0           0.001116     NA          0.011170          0.015322            0.015321           0.03                 21            65
1.48          231                1                  256       1         0         2         60             20000            2048        0           0           0.003452     NA          0.020048          0.023688            0.023687           0.04                 39            85
1.47          232                1                  256       1         0         2         60             20000            3072        0           0           0.003423     NA          0.019435          0.025630            0.025629           0.07                 57            68
1.47          232                1                  256       1         0         2         60             20000            4096        0           0           0.008075     NA          0.033101          0.034284            0.034283           0.08                 75            95
1.47          232                1                  256       1         0         2         60             20000            5120        0           0           0.005982     NA          0.038842          0.041054            0.041054           0.10                 93            97
1.48          231                1                  256       1         0         2         60             20000            6144        0           0           0.006859     NA          0.041120          0.048389            0.048388           0.12                 111           88
1.46          231                1                  256       1         0         2         60             20000            7168        0           0           0.007509     NA          0.058323          0.058286            0.058285           0.12                 129           87
1.48          231                1                  256       1         0         2         60             20000            8192        0           0           0.008066     NA          0.060207          0.060826            0.060825           0.13                 147           99
1.48          231                1                  256       1         0         2         60             10000            1024        0           0           0.002569     NA          0.013403          0.017043            0.017042           0.03                 21            84
1.49          231                1                  256       1         0         2         60             10000            2048        0           0           0.004806     NA          0.024883          0.027096            0.027095           0.05                 41            94
1.49          231                1                  256       1         0         2         60             10000            3072        0           0           0.007063     NA          0.033010          0.035107            0.035106           0.07                 57            97
1.45          232                1                  256       1         0         2         60             10000            4096        0           0           0.007679     NA          0.028584          0.031934            0.031934           0.08                 75            95
1.48          232                1                  256       1         0         2         60             10000            5120        0           0           0.005837     NA          0.034682          0.047805            0.047804           0.10                 93            88
1.47          232                1                  256       1         0         2         60             10000            6144        0           0           0.006869     NA          0.039627          0.053953            0.053952           0.12                 113           88
1.48          232                1                  256       1         0         2         60             10000            7168        0           0           0.007109     NA          0.064078          0.060541            0.060540           0.13                 129           103
1.48          232                1                  256       1         0         2         60             10000            8192        0           0           0.007702     NA          0.071204          0.061861            0.061861           0.14                 147           104
1.47          232                1                  256       1         0         2         60             9000             1024        0           0           0.002533     NA          0.012765          0.017779            0.017778           0.03                 21            83
1.48          231                1                  256       1         0         2         60             9000             2048        0           0           0.004646     NA          0.024542          0.027112            0.027111           0.06                 41            89
1.48          232                1                  256       1         0         2         60             9000             3072        0           0           0.006954     NA          0.034669          0.034354            0.034353           0.07                 57            100
1.47          232                1                  256       1         0         2         60             9000             4096        0           0           0.006525     NA          0.032456          0.038523            0.038523           0.09                 75            92
1.46          232                1                  256       1         0         2         60             9000             5120        0           0           0.005631     NA          0.040118          0.045537            0.045536           0.10                 93            94
1.43          231                1                  256       1         0         2         60             9000             6144        0           0           0.006318     NA          0.044674          0.047580            0.047579           0.12                 111           93
1.47          232                1                  256       1         0         2         60             9000             7168        0           0           0.007662     NA          0.075692          0.066488            0.066487           0.14                 129           86
1.47          230                1                  256       1         0         2         60             9000             8192        0           0           0.007710     NA          0.059537          0.075110            0.075109           0.15                 147           87
1.47          231                1                  256       1         0         2         60             8000             1024        0           0           0.002578     NA          0.014073          0.016057            0.016057           0.04                 21            83
1.48          230                1                  256       1         0         2         60             8000             2048        0           0           0.004688     NA          0.025863          0.025772            0.025771           0.05                 39            100
1.48          232                1                  256       1         0         2         60             8000             3072        0           0           0.007106     NA          0.031076          0.034627            0.034626           0.07                 57            96
1.48          232                1                  256       1         0         2         60             8000             4096        0           0           0.008251     NA          0.036037          0.035990            0.035989           0.09                 75            101
1.47          231                1                  256       1         0         2         60             8000             5120        0           0           0.006469     NA          0.043218          0.044091            0.044090           0.10                 93            98
1.44          232                1                  256       1         0         2         60             8000             6144        0           0           0.006337     NA          0.043094          0.051315            0.051315           0.11                 111           93
1.49          232                1                  256       1         0         2         60             8000             7168        0           0           0.007712     NA          0.045063          0.061203            0.061202           0.14                 129           85
1.47          231                1                  256       1         0         2         60             8000             8192        0           0           0.008117     NA          0.068350          0.071445            0.071444           0.15                 147           85
1.46          232                1                  256       1         0         2         60             7000             1024        0           0           0.002531     NA          0.014787          0.016194            0.016193           0.03                 21            94
1.48          231                1                  256       1         0         2         60             7000             2048        0           0           0.004572     NA          0.023576          0.023896            0.023895           0.05                 39            100
1.48          232                1                  256       1         0         2         60             7000             3072        0           0           0.006838     NA          0.027180          0.037097            0.037096           0.08                 57            88
1.47          231                1                  256       1         0         2         60             7000             4096        0           0           0.007971     NA          0.029054          0.038394            0.038394           0.09                 75            90
1.48          232                1                  256       1         0         2         60             7000             5120        0           0           0.005598     NA          0.034497          0.049805            0.049804           0.11                 93            86
1.45          231                1                  256       1         0         2         60             7000             6144        0           0           0.006443     NA          0.045403          0.058037            0.058036           0.12                 111           90
1.48          232                1                  256       1         0         2         60             7000             7168        0           0           0.006980     NA          0.054169          0.068488            0.068487           0.13                 129           89
1.44          232                1                  256       1         0         2         60             7000             8192        0           0           0.007885     NA          0.051377          0.077608            0.077607           0.15                 147           79
1.46          232                1                  256       1         0         2         60             6000             1024        0           0           0.002435     NA          0.013159          0.015004            0.015003           0.03                 21            90
1.47          231                1                  256       1         0         2         60             6000             2048        0           0           0.002220     NA          0.018923          0.025046            0.025045           0.06                 41            70
1.47          231                1                  256       1         0         2         60             6000             3072        0           0           0.003040     NA          0.025420          0.035130            0.035129           0.05                 57            81
1.47          235                1                  256       1         0         2         60             6000             4096        0           0           0.004652     NA          0.031709          0.043797            0.043796           0.10                 75            72
1.48          232                1                  256       1         0         2         60             6000             5120        0           0           0.005597     NA          0.040597          0.055607            0.055606           0.11                 93            86
1.48          232                1                  256       1         0         2         60             6000             6144        0           0           0.006511     NA          0.043392          0.064612            0.064612           0.13                 111           83
1.48          231                1                  256       1         0         2         60             6000             7168        0           0           0.006756     NA          0.043634          0.071280            0.071279           0.14                 129           80
1.44          231                1                  256       1         0         2         60             6000             8192        0           0           0.008061     NA          0.054494          0.081796            0.081795           0.15                 147           83
1.47          231                1                  256       1         0         2         60             5000             1024        0           0           0.000909     NA          0.010142          0.013585            0.013584           0.03                 21            59
1.48          231                1                  256       1         0         2         60             5000             2048        0           0           0.004802     NA          0.023191          0.029498            0.029497           0.06                 39            85
1.47          231                1                  256       1         0         2         60             5000             3072        0           0           0.007144     NA          0.033729          0.041868            0.041867           0.08                 57            91
1.47          231                1                  256       1         0         2         60             5000             4096        0           0           0.007615     NA          0.033858          0.046600            0.046599           0.10                 75            87
1.48          231                1                  256       1         0         2         60             5000             5120        0           0           0.005387     NA          0.036067          0.060958            0.060958           0.12                 93            80
1.45          231                1                  256       1         0         2         60             5000             6144        0           0           0.006643     NA          0.039513          0.072784            0.072783           0.13                 111           66
1.44          231                1                  256       1         0         2         60             5000             7168        0           0           0.007011     NA          0.049217          0.085147            0.085146           0.15                 129           76
1.45          232                1                  256       1         0         2         60             5000             8192        0           0           0.007765     NA          0.054764          0.095864            0.095863           0.17                 147           76
1.48          232                1                  256       1         0         2         60             4000             1024        0           0           0.002524     NA          0.013447          0.018372            0.018371           0.04                 21            79
1.49          232                1                  256       1         0         2         60             4000             2048        0           0           0.004711     NA          0.021057          0.031944            0.031943           0.06                 39            82
1.46          232                1                  256       1         0         2         60             4000             3072        0           0           0.007112     NA          0.028556          0.048998            0.048997           0.09                 57            77
1.48          231                1                  256       1         0         2         60             4000             4096        0           0           0.007246     NA          0.029735          0.059319            0.059318           0.11                 75            73
1.47          232                1                  256       1         0         2         60             4000             5120        0           0           0.005457     NA          0.035472          0.069814            0.069814           0.13                 93            72
1.48          232                1                  256       1         0         2         60             4000             6144        0           0           0.006253     NA          0.040278          0.083973            0.083972           0.15                 111           70
1.48          233                1                  256       1         0         2         60             4000             7168        0           0           0.006724     NA          0.039331          0.097979            0.097978           0.16                 129           64
1.47          234                1                  256       1         0         2         60             4000             8192        0           0           0.008131     NA          0.054795          0.110762            0.110762           0.18                 147           70
1.48          231                1                  256       1         0         2         60             3000             1024        0           0           0.002592     NA          0.014155          0.021873            0.021872           0.04                 21            80
1.49          231                1                  256       1         0         2         60             3000             2048        0           0           0.004622     NA          0.022582          0.041645            0.041644           0.07                 39            73
1.48          231                1                  256       1         0         2         60             3000             3072        0           0           0.007010     NA          0.031223          0.059266            0.059265           0.10                 59            72
1.47          232                1                  256       1         0         2         60             3000             4096        0           0           0.007602     NA          0.029463          0.070046            0.070045           0.12                 75            67
1.45          232                1                  256       1         0         2         60             3000             5120        0           0           0.005514     NA          0.034432          0.086853            0.086852           0.14                 93            51
1.46          232                1                  256       1         0         2         60             3000             6144        0           0           0.006221     NA          0.039216          0.098099            0.098098           0.16                 111           52
1.44          231                1                  256       1         0         2         60             3000             7168        0           0           0.006795     NA          0.042720          0.121760            0.121760           0.19                 129           58
1.44          232                1                  256       1         0         2         60             3000             8192        0           0           0.008133     NA          0.066123          0.137598            0.137597           0.21                 147           57
1.49          232                1                  256       1         0         2         60             2000             1024        0           0           0.002564     NA          0.013479          0.029379            0.029378           0.04                 21            63
1.48          232                1                  256       1         0         2         60             2000             2048        0           0           0.001784     NA          0.013103          0.049137            0.049136           0.08                 39            45
1.46          231                1                  256       1         0         2         60             2000             3072        0           0           0.006919     NA          0.029197          0.079570            0.079569           0.12                 57            59
1.45          231                1                  256       1         0         2         60             2000             4096        0           0           0.006828     NA          0.030944          0.094689            0.094688           0.14                 75            56
1.47          232                1                  256       1         0         2         60             2000             5120        0           0           0.005654     NA          0.036556          0.117391            0.117390           0.18                 93            55
1.47          231                1                  256       1         0         2         60             2000             6144        0           0           0.006435     NA          0.043628          0.133839            0.133838           0.20                 111           54
1.44          232                1                  256       1         0         2         60             2000             7168        0           0           0.007122     NA          0.045581          0.157524            0.157523           0.23                 129           51
1.48          232                1                  256       1         0         2         60             2000             8192        0           0           0.008156     NA          0.058492          0.179543            0.179542           0.25                 147           53
1.48          232                1                  256       1         0         2         60             1000             1024        0           0           0.002527     NA          0.013749          0.047408            0.047407           0.07                 21            48
1.47          232                1                  256       1         0         2         60             1000             2048        0           0           0.001736     NA          0.016261          0.086438            0.086438           0.12                 39            31
1.47          230                1                  256       1         0         2         60             1000             3072        0           0           0.006890     NA          0.028815          0.129392            0.129391           0.17                 57            41
1.48          233                1                  256       1         0         2         60             1000             4096        0           0           0.007314     NA          0.031669          0.160184            0.160184           0.22                 75            40
1.46          232                1                  256       1         0         2         60             1000             5120        0           0           0.005377     NA          0.038708          0.210496            0.210495           0.27                 93            36
1.46          232                1                  256       1         0         2         60             1000             6144        0           0           0.007123     NA          0.044285          0.234663            0.234662           0.30                 111           36
1.46          231                1                  256       1         0         2         60             1000             7168        0           0           0.006915     NA          0.054537          0.273933            0.273933           0.34                 129           36
1.45          231                1                  256       1         0         2         60             1000             8192        0           0           0.008367     NA          0.057618          0.307794            0.307794           0.39                 147           35
1.49          231                1                  256       1         0         2         70             70000            1024        0           0           0.002529     NA          0.014286          0.014431            0.014430           0.03                 21            91
1.45          232                1                  256       1         0         2         70             70000            2048        0           0           0.004741     NA          0.025463          0.023656            0.023655           0.05                 41            98
1.46          233                1                  256       1         0         2         70             70000            3072        0           0           0.006132     NA          0.028791          0.029227            0.029227           0.06                 57            98
1.48          231                1                  256       1         0         2         70             70000            4096        0           0           0.007516     NA          0.033774          0.032204            0.032204           0.08                 75            102
1.47          232                1                  256       1         0         2         70             70000            5120        0           0           0.005643     NA          0.035227          0.042728            0.042727           0.10                 93            92
1.47          231                1                  256       1         0         2         70             70000            6144        0           0           0.006258     NA          0.048514          0.047191            0.047190           0.11                 111           100
1.49          231                1                  256       1         0         2         70             70000            7168        0           0           0.007497     NA          0.061036          0.059949            0.059948           0.13                 129           89
1.47          231                1                  256       1         0         2         70             70000            8192        0           0           0.007818     NA          0.062832          0.065600            0.065599           0.14                 147           93
1.47          232                1                  256       1         0         2         70             50000            1024        0           0           0.002544     NA          0.013552          0.015653            0.015652           0.03                 21            84
1.43          231                1                  256       1         0         2         70             50000            2048        0           0           0.003538     NA          0.019619          0.023060            0.023059           0.05                 39            84
1.48          231                1                  256       1         0         2         70             50000            3072        0           0           0.007030     NA          0.032804          0.034033            0.034032           0.07                 59            98
1.48          231                1                  256       1         0         2         70             50000            4096        0           0           0.004423     NA          0.026080          0.029322            0.029322           0.09                 75            78
1.47          232                1                  256       1         0         2         70             50000            5120        0           0           0.005768     NA          0.040499          0.045801            0.045800           0.10                 93            94
1.49          233                1                  256       1         0         2         70             50000            6144        0           0           0.006443     NA          0.048282          0.047212            0.047211           0.11                 111           100
1.47          232                1                  256       1         0         2         70             50000            7168        0           0           0.007214     NA          0.048426          0.054948            0.054948           0.12                 129           94
1.46          231                1                  256       1         0         2         70             50000            8192        0           0           0.007880     NA          0.063650          0.058701            0.058701           0.13                 147           103
1.48          231                1                  256       1         0         2         70             40000            1024        0           0           0.002540     NA          0.012926          0.015486            0.015485           0.03                 23            91
1.48          232                1                  256       1         0         2         70             40000            2048        0           0           0.004696     NA          0.024446          0.024551            0.024550           0.06                 39            93
1.48          232                1                  256       1         0         2         70             40000            3072        0           0           0.008244     NA          0.029309          0.031574            0.031573           0.07                 57            96
1.48          232                1                  256       1         0         2         70             40000            4096        0           0           0.008244     NA          0.031820          0.034266            0.034265           0.08                 75            97
1.49          231                1                  256       1         0         2         70             40000            5120        0           0           0.005404     NA          0.041964          0.040452            0.040451           0.10                 93            97
1.48          232                1                  256       1         0         2         70             40000            6144        0           0           0.006373     NA          0.042795          0.048153            0.048152           0.11                 111           94
1.46          232                1                  256       1         0         2         70             40000            7168        0           0           0.007014     NA          0.053481          0.052379            0.052378           0.12                 129           100
1.48          231                1                  256       1         0         2         70             40000            8192        0           0           0.008426     NA          0.064376          0.061197            0.061196           0.13                 147           102
1.47          232                1                  256       1         0         2         70             30000            1024        0           0           0.002502     NA          0.013043          0.015455            0.015454           0.03                 21            90
1.47          232                1                  256       1         0         2         70             30000            2048        0           0           0.004388     NA          0.023078          0.024841            0.024840           0.06                 39            86
1.48          231                1                  256       1         0         2         70             30000            3072        0           0           0.006982     NA          0.034213          0.034403            0.034402           0.08                 57            95
1.47          231                1                  256       1         0         2         70             30000            4096        0           0           0.003955     NA          0.042503          0.043286            0.043285           0.10                 75            69
1.47          233                1                  256       1         0         2         70             30000            5120        0           0           0.005320     NA          0.034919          0.039419            0.039419           0.10                 93            88
1.46          231                1                  256       1         0         2         70             30000            6144        0           0           0.006368     NA          0.045429          0.041108            0.041107           0.10                 111           102
1.49          232                1                  256       1         0         2         70             30000            7168        0           0           0.007517     NA          0.047985          0.048997            0.048997           0.12                 129           96
1.47          231                1                  256       1         0         2         70             30000            8192        0           0           0.008063     NA          0.052206          0.063475            0.063474           0.14                 147           92
1.45          231                1                  256       1         0         2         70             20000            1024        0           0           0.001097     NA          0.010820          0.012451            0.012450           0.02                 21            75
