comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  freqs(GHz)  datatype  optshare  packbool  protocol  bandwidths(Mbs)  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
2.94          233                1                  1.5         256       1         0         4         3800             8192        0           0           0.029494     NA          0.072378          0.199385            0.199384           0.34                 100           62
2.95          232                1                  1.5         256       1         0         4         3600             8192        0           0           0.029759     NA          0.079092          0.211112            0.211111           0.35                 99            61
2.94          233                1                  1.5         256       1         0         4         3400             8192        0           0           0.030088     NA          0.083481          0.200674            0.200673           0.34                 99            64
2.96          231                1                  1.5         256       1         0         4         3200             8192        0           0           0.029955     NA          0.081010          0.217416            0.217415           0.35                 99            61
2.95          232                1                  1.5         256       1         0         4         3000             8192        0           0           0.029726     NA          0.081447          0.212777            0.212776           0.35                 99            62
2.94          233                1                  1.5         256       1         0         4         2800             8192        0           0           0.029834     NA          0.081852          0.224833            0.224832           0.36                 99            60
2.95          231                1                  1.5         256       1         0         4         2600             8192        0           0           0.029505     NA          0.080476          0.209132            0.209131           0.35                 99            62
2.94          232                1                  1.5         256       1         0         4         2400             8192        0           0           0.030203     NA          0.080643          0.231403            0.231402           0.37                 99            58
2.96          233                1                  1.5         256       1         0         4         2200             8192        0           0           0.029389     NA          0.078062          0.240739            0.240738           0.37                 101           56
2.95          231                1                  1.5         256       1         0         4         2000             8192        0           0           0.029950     NA          0.081341          0.247455            0.247454           0.39                 99            56
2.96          231                1                  1.5         256       1         0         4         1800             8192        0           0           0.029701     NA          0.083843          0.249820            0.249819           0.39                 99            57
2.96          233                1                  1.5         256       1         0         4         1600             8192        0           0           0.029373     NA          0.077543          0.268470            0.268469           0.41                 99            52
2.95          231                1                  1.5         256       1         0         4         1400             8192        0           0           0.029528     NA          0.075001          0.283354            0.283353           0.42                 100           50
2.96          232                1                  1.5         256       1         0         4         1200             8192        0           0           0.029841     NA          0.077000          0.319699            0.319698           0.45                 101           46
2.96          232                1                  1.5         256       1         0         4         1000             8192        0           0           0.029620     NA          0.077581          0.358245            0.358244           0.49                 101           43
2.94          232                1                  1.5         256       1         0         4         800              8192        0           0           0.029978     NA          0.075861          0.426093            0.426092           0.56                 99            37
2.95          232                1                  1.5         256       1         0         4         600              8192        0           0           0.029799     NA          0.082636          0.540939            0.540938           0.68                 99            32
2.95          232                1                  1.5         256       1         0         4         400              8192        0           0           0.029992     NA          0.081987          0.772167            0.772167           0.91                 100           24
2.98          237                1                  1.5         256       1         0         5         9000             8192        0           0           0.031533     NA          0.099627          0.240290            0.240289           0.39                 115           62
2.97          233                1                  1.5         256       1         0         5         8800             8192        0           0           0.031966     NA          0.090427          0.232110            0.232109           0.37                 117           61
2.94          232                1                  1.5         256       1         0         5         8600             8192        0           0           0.031995     NA          0.098016          0.218202            0.218201           0.36                 115           66
2.97          233                1                  1.5         256       1         0         5         8400             8192        0           0           0.031807     NA          0.104846          0.224533            0.224531           0.37                 115           66
2.99          233                1                  1.5         256       1         0         5         8200             8192        0           0           0.031415     NA          0.089732          0.251392            0.251391           0.39                 117           58
2.97          233                1                  1.5         256       1         0         5         8000             8192        0           0           0.031917     NA          0.099805          0.234516            0.234515           0.38                 115           63
2.96          233                1                  1.5         256       1         0         5         7800             8192        0           0           0.031800     NA          0.090337          0.232886            0.232885           0.37                 117           61
3.01          232                1                  1.5         256       1         0         5         7600             8192        0           0           0.031916     NA          0.100313          0.235279            0.235278           0.37                 115           63
2.97          232                1                  1.5         256       1         0         5         7400             8192        0           0           0.032046     NA          0.101760          0.226198            0.226197           0.36                 115           65
2.96          232                1                  1.5         256       1         0         5         7200             8192        0           0           0.032092     NA          0.090759          0.238961            0.238960           0.38                 117           60
2.98          232                1                  1.5         256       1         0         5         7000             8192        0           0           0.032056     NA          0.099574          0.231954            0.231953           0.37                 115           64
2.99          233                1                  1.5         256       1         0         5         6800             8192        0           0           0.031646     NA          0.089020          0.241064            0.241063           0.38                 117           60
2.97          232                1                  1.5         256       1         0         5         6600             8192        0           0           0.031895     NA          0.104483          0.239664            0.239663           0.38                 115           64
2.97          233                1                  1.5         256       1         0         5         6400             8192        0           0           0.031643     NA          0.100129          0.238243            0.238242           0.38                 115           63
2.97          233                1                  1.5         256       1         0         5         6200             8192        0           0           0.031864     NA          0.094980          0.248159            0.248158           0.39                 115           60
2.95          233                1                  1.5         256       1         0         5         6000             8192        0           0           0.031354     NA          0.091206          0.243421            0.243420           0.38                 117           59
2.99          233                1                  1.5         256       1         0         5         5800             8192        0           0           0.031190     NA          0.089601          0.250042            0.250041           0.39                 117           58
2.97          233                1                  1.5         256       1         0         5         5600             8192        0           0           0.031819     NA          0.087608          0.237490            0.237489           0.38                 117           60
2.96          233                1                  1.5         256       1         0         5         5400             8192        0           0           0.031919     NA          0.108284          0.229370            0.229369           0.37                 115           66
2.97          232                1                  1.5         256       1         0         5         5200             8192        0           0           0.031574     NA          0.099564          0.229107            0.229105           0.37                 115           64
2.97          233                1                  1.5         256       1         0         5         5000             8192        0           0           0.031345     NA          0.105219          0.238121            0.238120           0.37                 115           64
2.97          233                1                  1.5         256       1         0         5         4800             8192        0           0           0.031881     NA          0.103836          0.246976            0.246975           0.39                 115           62
2.97          232                1                  1.5         256       1         0         5         4600             8192        0           0           0.031589     NA          0.096777          0.222935            0.222934           0.36                 115           64
2.98          232                1                  1.5         256       1         0         5         4400             8192        0           0           0.031729     NA          0.101210          0.248497            0.248495           0.39                 115           62
2.99          237                1                  1.5         256       1         0         5         4200             8192        0           0           0.031715     NA          0.101595          0.249131            0.249130           0.39                 115           61
2.97          231                1                  1.5         256       1         0         5         4000             8192        0           0           0.032237     NA          0.100600          0.247935            0.247934           0.39                 115           61
2.98          232                1                  1.5         256       1         0         5         3800             8192        0           0           0.031714     NA          0.103148          0.253503            0.253502           0.39                 115           61
2.97          233                1                  1.5         256       1         0         5         3600             8192        0           0           0.031373     NA          0.098028          0.246779            0.246778           0.39                 115           61
2.97          231                1                  1.5         256       1         0         5         3400             8192        0           0           0.031680     NA          0.100640          0.253122            0.253121           0.39                 115           60
2.97          232                1                  1.5         256       1         0         5         3200             8192        0           0           0.031610     NA          0.104243          0.245840            0.245839           0.39                 115           63
2.97          233                1                  1.5         256       1         0         5         3000             8192        0           0           0.031625     NA          0.101119          0.254892            0.254891           0.39                 115           60
2.97          233                1                  1.5         256       1         0         5         2800             8192        0           0           0.032188     NA          0.089806          0.263617            0.263616           0.40                 117           57
2.97          232                1                  1.5         256       1         0         5         2600             8192        0           0           0.032161     NA          0.098432          0.262437            0.262436           0.40                 115           59
2.97          232                1                  1.5         256       1         0         5         2400             8192        0           0           0.032028     NA          0.103682          0.274201            0.274200           0.41                 117           58
2.97          233                1                  1.5         256       1         0         5         2200             8192        0           0           0.031953     NA          0.100667          0.276355            0.276354           0.41                 115           57
2.99          233                1                  1.5         256       1         0         5         2000             8192        0           0           0.032002     NA          0.102153          0.292422            0.292421           0.43                 115           55
2.97          233                1                  1.5         256       1         0         5         1800             8192        0           0           0.031150     NA          0.099295          0.291850            0.291848           0.43                 115           55
2.97          232                1                  1.5         256       1         0         5         1600             8192        0           0           0.031715     NA          0.095285          0.321386            0.321385           0.46                 115           51
2.97          232                1                  1.5         256       1         0         5         1400             8192        0           0           0.032276     NA          0.092240          0.346719            0.346718           0.48                 115           47
2.97          233                1                  1.5         256       1         0         5         1200             8192        0           0           0.031826     NA          0.097135          0.379205            0.379204           0.52                 115           45
2.99          232                1                  1.5         256       1         0         5         1000             8192        0           0           0.031286     NA          0.094593          0.436391            0.436390           0.58                 115           40
2.98          232                1                  1.5         256       1         0         5         800              8192        0           0           0.031383     NA          0.095033          0.522398            0.522397           0.66                 115           35
2.97          233                1                  1.5         256       1         0         5         600              8192        0           0           0.031221     NA          0.094795          0.664574            0.664573           0.80                 115           29
2.97          232                1                  1.5         256       1         0         5         400              8192        0           0           0.032161     NA          0.099957          0.954075            0.954074           1.10                 115           22
2.94          232                1                  1.5         256       1         0         6         9000             8192        0           0           0.015344     NA          0.046323          0.116765            0.116764           0.23                 83            70
2.94          232                1                  1.5         256       1         0         6         8800             8192        0           0           0.015791     NA          0.040943          0.101469            0.101469           0.22                 85            73
2.96          231                1                  1.5         256       1         0         6         8600             8192        0           0           0.015562     NA          0.041008          0.109690            0.109689           0.23                 85            70
2.96          232                1                  1.5         256       1         0         6         8400             8192        0           0           0.015649     NA          0.046337          0.089160            0.089159           0.21                 83            79
2.95          233                1                  1.5         256       1         0         6         8200             8192        0           0           0.015256     NA          0.044189          0.108823            0.108822           0.23                 83            71
2.95          231                1                  1.5         256       1         0         6         8000             8192        0           0           0.015803     NA          0.046241          0.102505            0.102504           0.22                 83            74
2.94          232                1                  1.5         256       1         0         6         7800             8192        0           0           0.015301     NA          0.046779          0.114816            0.114814           0.23                 83            70
2.96          231                1                  1.5         256       1         0         6         7600             8192        0           0           0.015146     NA          0.045802          0.102450            0.102449           0.22                 83            74
2.95          231                1                  1.5         256       1         0         6         7400             8192        0           0           0.015177     NA          0.039997          0.104964            0.104963           0.22                 85            71
2.94          233                1                  1.5         256       1         0         6         7200             8192        0           0           0.015266     NA          0.045499          0.107152            0.107150           0.23                 83            72
2.94          231                1                  1.5         256       1         0         6         7000             8192        0           0           0.015354     NA          0.048294          0.102792            0.102791           0.22                 83            75
2.95          232                1                  1.5         256       1         0         6         6800             8192        0           0           0.015282     NA          0.040827          0.107980            0.107979           0.22                 83            70
2.94          231                1                  1.5         256       1         0         6         6600             8192        0           0           0.015410     NA          0.048094          0.097813            0.097812           0.22                 83            76
2.95          232                1                  1.5         256       1         0         6         6400             8192        0           0           0.015023     NA          0.046456          0.105464            0.105463           0.23                 83            73
2.95          232                1                  1.5         256       1         0         6         6200             8192        0           0           0.015500     NA          0.046462          0.105260            0.105259           0.22                 83            73
2.94          233                1                  1.5         256       1         0         6         6000             8192        0           0           0.015446     NA          0.042775          0.102013            0.102011           0.22                 85            72
2.94          231                1                  1.5         256       1         0         6         5800             8192        0           0           0.015491     NA          0.046224          0.114402            0.114401           0.23                 83            70
2.95          232                1                  1.5         256       1         0         6         5600             8192        0           0           0.015505     NA          0.041077          0.108291            0.108290           0.23                 85            70
2.94          232                1                  1.5         256       1         0         6         5400             8192        0           0           0.015532     NA          0.046438          0.107521            0.107520           0.23                 83            73
2.95          232                1                  1.5         256       1         0         6         5200             8192        0           0           0.015275     NA          0.045732          0.105399            0.105397           0.22                 83            73
2.96          231                1                  1.5         256       1         0         6         5000             8192        0           0           0.015243     NA          0.040263          0.105411            0.105410           0.22                 85            71
2.95          233                1                  1.5         256       1         0         6         4800             8192        0           0           0.015366     NA          0.043878          0.095089            0.095088           0.21                 83            76
2.94          233                1                  1.5         256       1         0         6         4600             8192        0           0           0.015268     NA          0.043897          0.109690            0.109689           0.23                 83            71
2.94          232                1                  1.5         256       1         0         6         4400             8192        0           0           0.015354     NA          0.040938          0.103393            0.103392           0.22                 85            71
2.95          233                1                  1.5         256       1         0         6         4200             8192        0           0           0.015596     NA          0.045690          0.116974            0.116973           0.23                 83            69
2.94          232                1                  1.5         256       1         0         6         4000             8192        0           0           0.015440     NA          0.040497          0.112423            0.112422           0.23                 83            68
2.94          233                1                  1.5         256       1         0         6         3800             8192        0           0           0.015511     NA          0.045830          0.107173            0.107172           0.22                 83            73
2.94          231                1                  1.5         256       1         0         6         3600             8192        0           0           0.015442     NA          0.044853          0.106728            0.106727           0.22                 83            72
2.94          233                1                  1.5         256       1         0         6         3400             8192        0           0           0.015261     NA          0.044032          0.107063            0.107062           0.23                 83            71
2.96          232                1                  1.5         256       1         0         6         3200             8192        0           0           0.015171     NA          0.045813          0.112949            0.112948           0.23                 83            70
2.94          232                1                  1.5         256       1         0         6         3000             8192        0           0           0.015474     NA          0.039247          0.113135            0.113134           0.23                 85            68
2.95          231                1                  1.5         256       1         0         6         2800             8192        0           0           0.015032     NA          0.042658          0.119029            0.119028           0.24                 83            67
2.95          232                1                  1.5         256       1         0         6         2600             8192        0           0           0.015441     NA          0.042652          0.115544            0.115544           0.23                 83            69
2.96          232                1                  1.5         256       1         0         6         2400             8192        0           0           0.014990     NA          0.042482          0.116844            0.116843           0.23                 85            69
2.94          231                1                  1.5         256       1         0         6         2200             8192        0           0           0.015513     NA          0.039251          0.121158            0.121157           0.24                 85            66
2.94          232                1                  1.5         256       1         0         6         2000             8192        0           0           0.015395     NA          0.041385          0.126260            0.126259           0.24                 83            64
2.94          231                1                  1.5         256       1         0         6         1800             8192        0           0           0.015622     NA          0.040190          0.130115            0.130114           0.25                 83            64
2.94          231                1                  1.5         256       1         0         6         1600             8192        0           0           0.015553     NA          0.040643          0.136648            0.136647           0.25                 85            62
2.95          231                1                  1.5         256       1         0         6         1400             8192        0           0           0.015369     NA          0.042420          0.144379            0.144378           0.26                 83            61
2.96          232                1                  1.5         256       1         0         6         1200             8192        0           0           0.015511     NA          0.039718          0.161059            0.161058           0.28                 83            56
2.94          231                1                  1.5         256       1         0         6         1000             8192        0           0           0.015503     NA          0.039742          0.183584            0.183583           0.30                 83            52
2.94          236                1                  1.5         256       1         0         6         800              8192        0           0           0.015610     NA          0.040290          0.217184            0.217183           0.33                 83            47
2.95          231                1                  1.5         256       1         0         6         600              8192        0           0           0.015248     NA          0.042163          0.277656            0.277655           0.40                 85            41
2.94          232                1                  1.5         256       1         0         6         400              8192        0           0           0.015480     NA          0.045677          0.391858            0.391857           0.51                 83            32
3.08          234                1                  1.3         256       1         0         1         9000             8192        0           0           0.019645     NA          0.145752          0.142633            0.142632           0.28                 130           101
3.08          234                1                  1.3         256       1         0         1         8800             8192        0           0           0.019708     NA          0.148210          0.142339            0.142338           0.28                 130           101
3.09          234                1                  1.3         256       1         0         1         8600             8192        0           0           0.019716     NA          0.150630          0.150205            0.150204           0.29                 132           100
3.08          236                1                  1.3         256       1         0         1         8400             8192        0           0           0.020049     NA          0.146488          0.143606            0.143606           0.28                 130           101
3.08          235                1                  1.3         256       1         0         1         8200             8192        0           0           0.019908     NA          0.152056          0.151886            0.151885           0.29                 130           100
3.10          236                1                  1.3         256       1         0         1         8000             8192        0           0           0.019318     NA          0.144585          0.147911            0.147910           0.29                 130           98
3.07          234                1                  1.3         256       1         0         1         7800             8192        0           0           0.019543     NA          0.143972          0.146418            0.146416           0.29                 130           98
3.10          234                1                  1.3         256       1         0         1         7600             8192        0           0           0.019844     NA          0.150635          0.147581            0.147580           0.29                 130           100
3.08          234                1                  1.3         256       1         0         1         7400             8192        0           0           0.019849     NA          0.147926          0.152323            0.152322           0.29                 130           98
3.07          235                1                  1.3         256       1         0         1         7200             8192        0           0           0.019897     NA          0.145782          0.147321            0.147320           0.29                 130           99
3.07          235                1                  1.3         256       1         0         1         7000             8192        0           0           0.020134     NA          0.145236          0.150276            0.150275           0.29                 131           97
3.08          235                1                  1.3         256       1         0         1         6800             8192        0           0           0.019881     NA          0.142748          0.148576            0.148575           0.29                 130           97
3.06          238                1                  1.3         256       1         0         1         6600             8192        0           0           0.020013     NA          0.154923          0.148763            0.148762           0.29                 132           102
3.08          235                1                  1.3         256       1         0         1         6400             8192        0           0           0.019816     NA          0.144744          0.150011            0.150009           0.30                 131           97
3.08          234                1                  1.3         256       1         0         1         6200             8192        0           0           0.019959     NA          0.142033          0.148871            0.148869           0.29                 130           96
3.07          234                1                  1.3         256       1         0         1         6000             8192        0           0           0.019934     NA          0.147649          0.154583            0.154582           0.30                 130           97
3.08          234                1                  1.3         256       1         0         1         5800             8192        0           0           0.019670     NA          0.152578          0.157984            0.157983           0.30                 132           98
3.07          234                1                  1.3         256       1         0         1         5600             8192        0           0           0.019620     NA          0.151505          0.154178            0.154177           0.29                 132           98
3.07          234                1                  1.3         256       1         0         1         5400             8192        0           0           0.019716     NA          0.144872          0.142160            0.142159           0.29                 131           99
3.07          235                1                  1.3         256       1         0         1         5200             8192        0           0           0.019787     NA          0.150636          0.155597            0.155596           0.30                 130           97
3.10          234                1                  1.3         256       1         0         1         5000             8192        0           0           0.019387     NA          0.140583          0.147612            0.147611           0.29                 130           96
3.08          234                1                  1.3         256       1         0         1         4800             8192        0           0           0.020084     NA          0.147464          0.149538            0.149537           0.29                 130           99
3.09          239                1                  1.3         256       1         0         1         4600             8192        0           0           0.019402     NA          0.145600          0.149147            0.149145           0.29                 131           98
3.08          240                1                  1.3         256       1         0         1         4400             8192        0           0           0.019897     NA          0.143513          0.148001            0.148000           0.29                 130           98
3.07          233                1                  1.3         256       1         0         1         4200             8192        0           0           0.019735     NA          0.145039          0.149971            0.149970           0.29                 130           97
3.07          234                1                  1.3         256       1         0         1         4000             8192        0           0           0.019733     NA          0.145901          0.155114            0.155113           0.30                 130           96
3.07          235                1                  1.3         256       1         0         1         3800             8192        0           0           0.019980     NA          0.142557          0.154887            0.154885           0.30                 130           95
3.07          234                1                  1.3         256       1         0         1         3600             8192        0           0           0.019670     NA          0.143947          0.155545            0.155544           0.30                 131           95
3.07          238                1                  1.3         256       1         0         1         3400             8192        0           0           0.019807     NA          0.155605          0.159299            0.159298           0.30                 132           97
3.08          234                1                  1.3         256       1         0         1         3200             8192        0           0           0.019839     NA          0.152183          0.155197            0.155196           0.30                 131           99
3.08          233                1                  1.3         256       1         0         1         3000             8192        0           0           0.019502     NA          0.145382          0.162234            0.162232           0.31                 132           93
3.10          235                1                  1.3         256       1         0         1         2800             8192        0           0           0.019601     NA          0.146774          0.160292            0.160291           0.30                 130           95
3.07          235                1                  1.3         256       1         0         1         2600             8192        0           0           0.019967     NA          0.147937          0.162097            0.162096           0.30                 130           95
3.10          233                1                  1.3         256       1         0         1         2400             8192        0           0           0.019735     NA          0.148489          0.161206            0.161204           0.30                 130           95
3.08          234                1                  1.3         256       1         0         1         2200             8192        0           0           0.019375     NA          0.142578          0.166985            0.166984           0.31                 131           91
3.10          235                1                  1.3         256       1         0         1         2000             8192        0           0           0.019977     NA          0.148466          0.176846            0.176845           0.32                 130           91
3.07          235                1                  1.3         256       1         0         1         1800             8192        0           0           0.019935     NA          0.145770          0.182143            0.182142           0.32                 130           88
3.09          235                1                  1.3         256       1         0         1         1600             8192        0           0           0.019946     NA          0.147935          0.184877            0.184876           0.32                 130           88
3.07          233                1                  1.3         256       1         0         1         1400             8192        0           0           0.019851     NA          0.150027          0.197171            0.197170           0.34                 131           86
3.06          235                1                  1.3         256       1         0         1         1200             8192        0           0           0.019866     NA          0.146421          0.209519            0.209518           0.35                 130           81
3.11          234                1                  1.3         256       1         0         1         1000             8192        0           0           0.019855     NA          0.152788          0.230312            0.230311           0.37                 131           79
3.09          235                1                  1.3         256       1         0         1         800              8192        0           0           0.019924     NA          0.160250          0.265458            0.265457           0.41                 130           74
3.07          234                1                  1.3         256       1         0         1         600              8192        0           0           0.019751     NA          0.162052          0.321526            0.321524           0.46                 130           65
3.09          234                1                  1.3         256       1         0         1         400              8192        0           0           0.019747     NA          0.171937          0.438557            0.438556           0.58                 130           54
3.02          233                1                  1.3         256       1         0         2         9000             8192        0           0           0.038145     NA          0.149407          0.235977            0.235976           0.39                 147           78
3.03          233                1                  1.3         256       1         0         2         8800             8192        0           0           0.038852     NA          0.143220          0.238044            0.238043           0.40                 147           76
3.03          233                1                  1.3         256       1         0         2         8600             8192        0           0           0.038997     NA          0.151501          0.221297            0.221296           0.38                 147           81
3.02          234                1                  1.3         256       1         0         2         8400             8192        0           0           0.038169     NA          0.141010          0.226344            0.226343           0.39                 147           78
3.03          233                1                  1.3         256       1         0         2         8200             8192        0           0           0.038749     NA          0.150716          0.232605            0.232604           0.39                 147           78
3.02          233                1                  1.3         256       1         0         2         8000             8192        0           0           0.038533     NA          0.147346          0.227252            0.227251           0.39                 147           79
3.02          233                1                  1.3         256       1         0         2         7800             8192        0           0           0.038598     NA          0.146545          0.226437            0.226436           0.39                 149           79
3.03          233                1                  1.3         256       1         0         2         7600             8192        0           0           0.038961     NA          0.146739          0.231553            0.231552           0.39                 147           78
3.03          233                1                  1.3         256       1         0         2         7400             8192        0           0           0.038946     NA          0.142283          0.232252            0.232251           0.39                 149           77
3.03          234                1                  1.3         256       1         0         2         7200             8192        0           0           0.038697     NA          0.144314          0.232146            0.232145           0.39                 148           77
3.02          234                1                  1.3         256       1         0         2         7000             8192        0           0           0.037895     NA          0.147963          0.227191            0.227190           0.39                 147           79
3.02          234                1                  1.3         256       1         0         2         6800             8192        0           0           0.038054     NA          0.146852          0.225814            0.225813           0.38                 147           79
3.05          234                1                  1.3         256       1         0         2         6600             8192        0           0           0.038115     NA          0.146089          0.230483            0.230482           0.39                 147           78
