comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  freqs(GHz)  datatype  optshare  packbool  protocol  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.38          216                1                  1.8         128       1         0         4         4096        0           1           .001340      NA          .004210           .006836             .006836            1.38                 216           99
2.07          215                1                  1.8         128       1         0         4         8192        0           0           0.012117     NA          0.032129          0.049919            0.049918           0.10                 51            81
1.37          216                1                  1.8         128       1         0         4         8192        0           1           .002813      NA          .008313           .012422             .012422            1.37                 216           99
1.40          216                1                  1.8         128       1         0         4         40960       0           0           0.073031     NA          0.180936          0.244510            0.244509           0.52                 242           87
1.37          216                1                  1.8         128       1         0         4         40960       0           1           .015881      NA          .034990           .059832             .059832            1.37                 216           99
1.41          217                1                  1.8         128       1         0         5         4096        0           0           0.008380     NA          0.022440          0.039947            0.039946           0.07                 31            74
1.39          215                1                  1.8         128       1         0         5         4096        0           1           .001480      NA          .004982           .007748             .007748            1.39                 215           100
1.46          217                1                  1.8         128       1         0         5         8192        0           0           0.015798     NA          0.047836          0.072490            0.072489           0.13                 59            80
1.39          217                1                  1.8         128       1         0         5         8192        0           1           .003053      NA          .008858           .012657             .012657            1.39                 217           99
1.50          217                1                  1.8         128       1         0         5         40960       0           0           0.084544     NA          0.219418          0.284740            0.284739           0.56                 285           85
1.38          215                1                  1.8         128       1         0         5         40960       0           1           .016694      NA          .038824           .052398             .052398            1.38                 215           100
1.39          216                1                  1.8         128       1         0         6         4096        0           0           0.003581     NA          0.008761          0.013785            0.013784           0.04                 23            72
1.37          215                1                  1.8         128       1         0         6         4096        0           1           .000765      NA          .001978           .003263             .003263            1.37                 215           99
1.96          215                1                  1.8         128       1         0         6         8192        0           0           0.009500     NA          0.021299          0.025801            0.025800           0.07                 43            94
1.36          215                1                  1.8         128       1         0         6         8192        0           1           .001510      NA          .003689           .005474             .005474            1.36                 215           100
1.37          216                1                  1.8         128       1         0         6         40960       0           0           0.044933     NA          0.084387          0.127167            0.127166           0.37                 203           88
1.37          216                1                  1.8         128       1         0         6         40960       0           1           .009404      NA          .015799           .022931             .022931            1.37                 216           100
1.48          217                1                  1.8         256       1         0         1         4096        0           0           0.006514     NA          0.047932          0.038314            0.038313           0.08                 67            110
1.41          216                1                  1.8         256       1         0         1         4096        0           1           .001254      NA          .012510           .016485             .016485            1.41                 216           99
1.42          217                1                  1.8         256       1         0         1         8192        0           0           0.011832     NA          0.086302          0.073341            0.073340           0.15                 130           106
1.41          217                1                  1.8         256       1         0         1         8192        0           1           .002696      NA          .021775           .031320             .031320            1.41                 217           99
1.41          217                1                  1.8         256       1         0         1         40960       0           0           0.075579     NA          0.464674          0.379685            0.379683           0.83                 638           109
1.42          216                1                  1.8         256       1         0         1         40960       0           1           .014540      NA          .094539           .145894             .145893            1.42                 216           100
1.65          216                1                  1.8         256       1         0         2         4096        0           0           0.011787     NA          0.056742          0.055810            0.055809           0.10                 75            101
1.39          214                1                  1.8         256       1         0         2         4096        0           1           .001921      NA          .009014           .015444             .015444            1.39                 214           100
1.43          214                1                  1.8         256       1         0         2         8192        0           0           0.022599     NA          0.098509          0.103014            0.103014           0.20                 147           96
1.44          215                1                  1.8         256       1         0         2         8192        0           1           .004171      NA          .016409           .024994             .024994            1.44                 215           99
1.41          215                1                  1.8         256       1         0         2         40960       0           0           0.133000     NA          0.437499          0.442491            0.442490           0.94                 721           99
1.40          218                1                  1.8         256       1         0         2         40960       0           1           .021471      NA          .073517           .115569             .115569            1.40                 218           99
1.40          214                1                  1.8         256       1         0         3         4096        0           0           0.010214     NA          0.028271          0.056583            0.056582           0.10                 51            72
1.35          214                1                  1.8         256       1         0         3         4096        0           1           .002103      NA          .007363           .011974             .011974            1.35                 214           99
1.38          214                1                  1.8         256       1         0         3         8192        0           0           0.020088     NA          0.052615          0.106872            0.106871           0.20                 99            69
1.35          214                1                  1.8         256       1         0         3         8192        0           1           .004532      NA          .013656           .022389             .022389            1.35                 214           99
1.36          215                1                  1.8         256       1         0         3         40960       0           0           0.120491     NA          0.263272          0.433660            0.433659           0.92                 482           81
1.36          214                1                  1.8         256       1         0         3         40960       0           1           .023021      NA          .059272           .095750             .095749            1.36                 214           99
1.37          213                1                  1.8         256       1         0         4         4096        0           0           0.008032     NA          0.022681          0.047693            0.047692           0.10                 51            67
1.35          213                1                  1.8         256       1         0         4         4096        0           1           .001974      NA          .006516           .011710             .011710            1.35                 213           99
1.50          214                1                  1.8         256       1         0         4         8192        0           0           0.020238     NA          0.052014          0.090223            0.090222           0.19                 99            76
1.35          214                1                  1.8         256       1         0         4         8192        0           1           .004314      NA          .012342           .019791             .019790            1.35                 214           100
1.51          214                1                  1.8         256       1         0         4         40960       0           0           0.107034     NA          0.273901          0.356570            0.356569           0.84                 481           89
1.35          214                1                  1.8         256       1         0         4         40960       0           1           .021323      NA          .052180           .082398             .082397            1.35                 214           99
1.39          213                1                  1.8         256       1         0         5         4096        0           0           0.010268     NA          0.033045          0.054071            0.054070           0.10                 59            78
1.36          215                1                  1.8         256       1         0         5         4096        0           1           .002084      NA          .007245           .013106             .013106            1.36                 215           99
1.42          214                1                  1.8         256       1         0         5         8192        0           0           0.022694     NA          0.062206          0.098509            0.098508           0.19                 115           81
1.37          214                1                  1.8         256       1         0         5         8192        0           1           .004515      NA          .013991           .021117             .021117            1.37                 214           99
1.37          215                1                  1.8         256       1         0         5         40960       0           0           0.118830     NA          0.299440          0.381496            0.381495           0.88                 562           89
1.36          215                1                  1.8         256       1         0         5         40960       0           1           .022554      NA          .058290           .097700             .097700            1.36                 215           100
1.37          213                1                  1.8         256       1         0         6         4096        0           0           0.004493     NA          0.012115          0.020546            0.020545           0.06                 43            78
1.34          213                1                  1.8         256       1         0         6         4096        0           1           .001268      NA          .002756           .004902             .004902            1.34                 213           99
1.34          215                1                  1.8         256       1         0         6         8192        0           0           0.011442     NA          0.031661          0.042808            0.042807           0.12                 83            91
1.36          214                1                  1.8         256       1         0         6         8192        0           1           .002453      NA          .005310           .008797             .008797            1.36                 214           99
1.39          215                1                  1.8         256       1         0         6         40960       0           0           0.063166     NA          0.142653          0.192158            0.192156           0.62                 403           91
1.35          215                1                  1.8         256       1         0         6         40960       0           1           .011639      NA          .021470           .042726             .042726            1.35                 215           100
1.39          216                1                  1.8         512       1         0         1         4096        0           0           0.009723     NA          0.093459          0.070006            0.070005           0.16                 130           110
1.39          215                1                  1.8         512       1         0         1         4096        0           1           .001820      NA          .020278           .029250             .029250            1.39                 215           99
1.41          216                1                  1.8         512       1         0         1         8192        0           0           0.018953     NA          0.194270          0.138280            0.138279           0.31                 257           117
1.37          215                1                  1.8         512       1         0         1         8192        0           1           .003689      NA          .035363           .055710             .055710            1.37                 215           99
1.57          216                1                  1.8         512       1         0         1         40960       0           0           0.099730     NA          0.767984          0.620343            0.620342           1.48                 1274          109
1.39          217                1                  1.8         512       1         0         1         40960       0           1           .019496      NA          .168659           .281020             .281020            1.39                 217           100
1.93          215                1                  1.8         512       1         0         2         4096        0           0           0.016957     NA          0.091003          0.095755            0.095754           0.18                 147           95
1.37          214                1                  1.8         512       1         0         2         4096        0           1           .002834      NA          .015643           .023527             .023527            1.37                 214           100
1.59          214                1                  1.8         512       1         0         2         8192        0           0           0.039328     NA          0.188346          0.180588            0.180587           0.37                 290           101
1.45          214                1                  1.8         512       1         0         2         8192        0           1           .005536      NA          .027366           .044847             .044847            1.45                 214           100
1.37          215                1                  1.8         512       1         0         2         40960       0           0           0.183809     NA          0.867284          0.764389            0.764388           1.71                 1438          105
1.40          215                1                  1.8         512       1         0         2         40960       0           1           .025865      NA          .128254           .229454             .229454            1.40                 215           99
1.35          214                1                  1.8         512       1         0         3         4096        0           0           0.017169     NA          0.048585          0.099305            0.099304           0.19                 99            74
1.75          214                1                  1.8         512       1         0         3         4096        0           1           .003296      NA          .012856           .021787             .021787            1.75                 214           99
1.33          213                1                  1.8         512       1         0         3         8192        0           0           0.034333     NA          0.089363          0.182962            0.182961           0.37                 195           74
1.34          215                1                  1.8         512       1         0         3         8192        0           1           .006433      NA          .023427           .038849             .038849            1.34                 215           100
1.39          214                1                  1.8         512       1         0         3         40960       0           0           0.171809     NA          0.435324          0.668559            0.668558           1.59                 961           85
1.33          213                1                  1.8         512       1         0         3         40960       0           1           .034897      NA          .102290           .172041             .172041            1.33                 213           99
1.34          213                1                  1.8         512       1         0         4         4096        0           0           0.016052     NA          0.048147          0.077188            0.077187           0.16                 99            82
1.32          214                1                  1.8         512       1         0         4         4096        0           1           .003050      NA          .010379           .018900             .018899            1.32                 214           99
1.71          214                1                  1.8         512       1         0         4         8192        0           0           0.031438     NA          0.099384          0.148928            0.148927           0.33                 194           84
1.42          213                1                  1.8         512       1         0         4         8192        0           1           .006145      NA          .019300           .032242             .032241            1.42                 213           99
1.44          215                1                  1.8         512       1         0         4         40960       0           0           0.161696     NA          0.486275          0.573334            0.573333           1.50                 958           93
1.33          213                1                  1.8         512       1         0         4         40960       0           1           .030807      NA          .087177           .144768             .144768            1.33                 213           100
1.38          214                1                  1.8         512       1         0         5         4096        0           0           0.017164     NA          0.059045          0.095452            0.095451           0.18                 115           80
1.34          214                1                  1.8         512       1         0         5         4096        0           1           .003256      NA          .012278           .021794             .021794            1.34                 214           99
1.40          214                1                  1.8         512       1         0         5         8192        0           0           0.033945     NA          0.118623          0.147781            0.147780           0.33                 227           91
1.34          214                1                  1.8         512       1         0         5         8192        0           1           .006498      NA          .022173           .041100             .041100            1.34                 214           100
1.48          215                1                  1.8         512       1         0         5         40960       0           0           0.172365     NA          0.619473          0.678406            0.678405           1.61                 1121          96
1.35          213                1                  1.8         512       1         0         5         40960       0           1           .032087      NA          .106051           .179734             .179734            1.35                 213           99
1.62          214                1                  1.8         512       1         0         6         4096        0           0           0.008933     NA          0.028856          0.040269            0.040268           0.12                 83            90
1.32          212                1                  1.8         512       1         0         6         4096        0           1           .001723      NA          .004588           .008699             .008698            1.32                 212           99
1.36          214                1                  1.8         512       1         0         6         8192        0           0           0.016970     NA          0.051262          0.080339            0.080339           0.25                 163           88
1.35          214                1                  1.8         512       1         0         6         8192        0           1           .003215      NA          .008600           .015499             .015499            1.35                 214           99
1.38          213                1                  1.8         512       1         0         6         40960       0           0           0.088526     NA          0.238316          0.324436            0.324435           1.17                 805           92
1.35          214                1                  1.8         512       1         0         6         40960       0           1           .014742      NA          .035238           .071326             .071326            1.35                 214           99
1.91          218                1                  1.6         128       1         0         1         4096        0           0           0.005975     NA          0.039806          0.029932            0.029931           0.06                 35            116
1.46          217                1                  1.6         128       1         0         1         4096        0           1           .001140      NA          .008055           .009674             .009673            1.46                 217           99
1.49          218                1                  1.6         128       1         0         1         8192        0           0           0.011621     NA          0.069415          0.058275            0.058274           0.11                 67            109
1.44          217                1                  1.6         128       1         0         1         8192        0           1           .002132      NA          .015308           .017271             .017271            1.44                 217           99
1.47          217                1                  1.6         128       1         0         1         40960       0           0           0.062712     NA          0.357647          0.291505            0.291504           0.56                 321           110
1.50          218                1                  1.6         128       1         0         1         40960       0           1           .014253      NA          .064520           .087724             .087724            1.50                 218           99
1.72          220                1                  1.6         128       1         0         2         4096        0           0           0.008389     NA          0.028337          0.035053            0.035052           0.07                 39            81
1.43          217                1                  1.6         128       1         0         2         4096        0           1           .001607      NA          .006613           .009398             .009398            1.43                 217           99
1.46          216                1                  1.6         128       1         0         2         8192        0           0           0.019098     NA          0.069632          0.065065            0.065064           0.12                 75            103
1.41          216                1                  1.6         128       1         0         2         8192        0           1           .003172      NA          .012535           .016142             .016142            1.41                 216           99
1.46          217                1                  1.6         128       1         0         2         40960       0           0           0.100742     NA          0.353573          0.338116            0.338115           0.64                 362           102
1.41          218                1                  1.6         128       1         0         2         40960       0           1           .018995      NA          .053475           .075967             .075967            1.41                 218           99
1.41          216                1                  1.6         128       1         0         3         4096        0           0           0.008362     NA          0.020106          0.039285            0.039284           0.07                 27            72
1.39          216                1                  1.6         128       1         0         3         4096        0           1           .001581      NA          .005073           .007617             .007617            1.39                 216           99
1.44          215                1                  1.6         128       1         0         3         8192        0           0           0.016763     NA          0.039063          0.071634            0.071633           0.13                 53            75
1.38          215                1                  1.6         128       1         0         3         8192        0           1           .003246      NA          .009135           .013809             .013809            1.38                 215           99
1.39          216                1                  1.6         128       1         0         3         40960       0           0           0.087098     NA          0.181795          0.312172            0.312171           0.61                 243           77
1.38          216                1                  1.6         128       1         0         3         40960       0           1           .017429      NA          .040157           .057896             .057896            1.38                 216           99
1.37          215                1                  1.6         128       1         0         4         4096        0           0           0.006114     NA          0.016139          0.036823            0.036822           0.07                 27            66
1.38          216                1                  1.6         128       1         0         4         4096        0           1           .001468      NA          .004493           .007353             .007353            1.38                 216           99
1.42          215                1                  1.6         128       1         0         4         8192        0           0           0.014624     NA          0.039850          0.068322            0.068321           0.13                 51            76
1.38          215                1                  1.6         128       1         0         4         8192        0           1           .002935      NA          .008042           .012989             .012989            1.38                 215           99
1.38          216                1                  1.6         128       1         0         4         40960       0           0           0.076089     NA          0.202540          0.291160            0.291159           0.58                 242           81
1.38          216                1                  1.6         128       1         0         4         40960       0           1           .016828      NA          .036634           .061953             .061953            1.38                 216           99
1.66          215                1                  1.6         128       1         0         5         4096        0           0           0.008659     NA          0.023280          0.034120            0.034119           0.06                 31            83
1.39          216                1                  1.6         128       1         0         5         4096        0           1           .001591      NA          .005164           .007508             .007508            1.39                 216           100
1.54          215                1                  1.6         128       1         0         5         8192        0           0           0.016754     NA          0.044699          0.060949            0.060948           0.12                 59            86
1.39          216                1                  1.6         128       1         0         5         8192        0           1           .003263      NA          .009401           .013935             .013934            1.39                 216           99
1.42          216                1                  1.6         128       1         0         5         40960       0           0           0.090570     NA          0.264557          0.306381            0.306379           0.61                 283           89
1.40          216                1                  1.6         128       1         0         5         40960       0           1           .017823      NA          .042730           .063301             .063301            1.40                 216           99
1.39          216                1                  1.6         128       1         0         6         4096        0           0           0.005127     NA          0.012261          0.014531            0.014530           0.04                 23            95
1.38          215                1                  1.6         128       1         0         6         4096        0           1           .000837      NA          .002099           .003204             .003204            1.38                 215           100
1.42          216                1                  1.6         128       1         0         6         8192        0           0           0.009157     NA          0.021617          0.030648            0.030647           0.08                 43            86
1.38          216                1                  1.6         128       1         0         6         8192        0           1           .001579      NA          .003501           .006222             .006222            1.38                 216           100
1.42          216                1                  1.6         128       1         0         6         40960       0           0           0.050276     NA          0.096431          0.127388            0.127387           0.38                 203           90
1.38          219                1                  1.6         128       1         0         6         40960       0           1           .009731      NA          .016142           .028333             .028332            1.38                 219           100
1.42          216                1                  1.6         256       1         0         1         4096        0           0           0.007247     NA          0.055688          0.041865            0.041864           0.09                 67            113
1.43          215                1                  1.6         256       1         0         1         4096        0           1           .001322      NA          .012223           .015622             .015622            1.43                 215           100
1.51          216                1                  1.6         256       1         0         1         8192        0           0           0.014462     NA          0.103592          0.084944            0.084943           0.18                 130           110
1.39          216                1                  1.6         256       1         0         1         8192        0           1           .002930      NA          .023602           .033662             .033661            1.39                 216           99
1.41          216                1                  1.6         256       1         0         1         40960       0           0           0.078741     NA          0.509416          0.386930            0.386929           0.87                 638           113
1.41          216                1                  1.6         256       1         0         1         40960       0           1           .015459      NA          .095305           .156395             .156394            1.41                 216           99
1.42          215                1                  1.6         256       1         0         2         4096        0           0           0.012481     NA          0.057334          0.060075            0.060074           0.11                 75            97
1.55          215                1                  1.6         256       1         0         2         4096        0           1           .002098      NA          .009953           .014570             .014569            1.55                 215           99
1.43          216                1                  1.6         256       1         0         2         8192        0           0           0.025293     NA          0.108371          0.108459            0.108458           0.21                 147           100
1.42          215                1                  1.6         256       1         0         2         8192        0           1           .004380      NA          .017761           .026465             .026465            1.42                 215           99
2.00          215                1                  1.6         256       1         0         2         40960       0           0           0.140375     NA          0.482205          0.458445            0.458444           1.00                 721           102
1.39          216                1                  1.6         256       1         0         2         40960       0           1           .022012      NA          .075061           .131228             .131228            1.39                 216           99
1.73          215                1                  1.6         256       1         0         3         4096        0           0           0.011468     NA          0.028357          0.055329            0.055328           0.11                 51            75
1.36          214                1                  1.6         256       1         0         3         4096        0           1           .002195      NA          .007784           .012441             .012440            1.36                 214           99
1.38          215                1                  1.6         256       1         0         3         8192        0           0           0.024730     NA          0.055043          0.105492            0.105491           0.21                 99            76
1.35          214                1                  1.6         256       1         0         3         8192        0           1           .004659      NA          .013916           .022145             .022145            1.35                 214           99
1.38          215                1                  1.6         256       1         0         3         40960       0           0           0.129748     NA          0.303867          0.412493            0.412492           0.95                 482           88
1.34          213                1                  1.6         256       1         0         3         40960       0           1           .024426      NA          .063016           .102957             .102957            1.34                 213           99
1.35          213                1                  1.6         256       1         0         4         4096        0           0           0.009929     NA          0.028735          0.043339            0.043338           0.09                 51            84
1.34          217                1                  1.6         256       1         0         4         4096        0           1           .002144      NA          .007068           .011778             .011778            1.34                 217           100
1.37          213                1                  1.6         256       1         0         4         8192        0           0           0.021964     NA          0.054782          0.091845            0.091844           0.20                 99            80
1.34          213                1                  1.6         256       1         0         4         8192        0           1           .004474      NA          .012798           .022525             .022525            1.34                 213           99
1.39          214                1                  1.6         256       1         0         4         40960       0           0           0.120146     NA          0.339900          0.422748            0.422747           0.96                 481           90
1.35          214                1                  1.6         256       1         0         4         40960       0           1           .022657      NA          .056339           .090539             .090539            1.35                 214           99
1.67          214                1                  1.6         256       1         0         5         4096        0           0           0.011772     NA          0.035366          0.053528            0.053527           0.10                 59            83
1.36          213                1                  1.6         256       1         0         5         4096        0           1           .002230      NA          .007667           .012401             .012401            1.36                 213           100
1.38          214                1                  1.6         256       1         0         5         8192        0           0           0.024347     NA          0.073905          0.104687            0.104686           0.21                 115           84
1.35          214                1                  1.6         256       1         0         5         8192        0           1           .004730      NA          .013906           .022555             .022555            1.35                 214           99
1.38          214                1                  1.6         256       1         0         5         40960       0           0           0.133393     NA          0.385933          0.445181            0.445180           0.99                 562           94
1.36          213                1                  1.6         256       1         0         5         40960       0           1           .023871      NA          .063356           .099980             .099979            1.36                 213           99
1.63          215                1                  1.6         256       1         0         6         4096        0           0           0.006493     NA          0.016604          0.027914            0.027913           0.07                 43            84
1.35          213                1                  1.6         256       1         0         6         4096        0           1           .001134      NA          .002768           .005267             .005267            1.35                 213           99
1.40          214                1                  1.6         256       1         0         6         8192        0           0           0.011216     NA          0.029037          0.042899            0.042898           0.13                 83            88
1.34          213                1                  1.6         256       1         0         6         8192        0           1           .002364      NA          .005241           .009563             .009563            1.34                 213           100
1.35          215                1                  1.6         256       1         0         6         40960       0           0           0.068608     NA          0.175253          0.228934            0.228933           0.70                 403           92
1.34          213                1                  1.6         256       1         0         6         40960       0           1           .012375      NA          .024594           .043061             .043061            1.34                 213           99
1.41          216                1                  1.6         512       1         0         1         4096        0           0           0.010391     NA          0.099911          0.076155            0.076153           0.17                 131           113
1.39          217                1                  1.6         512       1         0         1         4096        0           1           .001861      NA          .021852           .030959             .030959            1.39                 217           100
1.43          215                1                  1.6         512       1         0         1         8192        0           0           0.021430     NA          0.187384          0.142659            0.142658           0.33                 257           113
1.40          216                1                  1.6         512       1         0         1         8192        0           1           .003865      NA          .038378           .059942             .059942            1.40                 216           99
1.48          216                1                  1.6         512       1         0         1         40960       0           0           0.100443     NA          0.869497          0.640651            0.640650           1.56                 1273          114
1.39          215                1                  1.6         512       1         0         1         40960       0           1           .017600      NA          .169966           .290492             .290492            1.39                 215           99
1.69          215                1                  1.6         512       1         0         2         4096        0           0           0.019233     NA          0.105590          0.107621            0.107620           0.21                 147           99
1.36          214                1                  1.6         512       1         0         2         4096        0           1           .003176      NA          .015494           .025125             .025125            1.36                 214           99
1.44          214                1                  1.6         512       1         0         2         8192        0           0           0.038850     NA          0.178089          0.180971            0.180970           0.39                 290           99
1.35          214                1                  1.6         512       1         0         2         8192        0           1           .005904      NA          .028979           .048456             .048456            1.35                 214           99
1.37          215                1                  1.6         512       1         0         2         40960       0           0           0.206252     NA          0.873618          0.750487            0.750486           1.80                 1438          106
1.69          215                1                  1.6         512       1         0         2         40960       0           1           .028748      NA          .133962           .228719             .228719            1.69                 215           100
