comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.73          217                1                  0    10       512       0         1         0         1         11000000  0         40960       0           0           .001254      NA          .102054           .089938             .089938            .121000              1273          1047
0.02          3                  1                  0    10       512       0         1         0         1         11000000  0         40960       0           1           .000337      NA          .028427           .061498             .061498            .078166              1273          2754
1.41          218                1                  0    10       512       0         1         0         1         11050000  0         40960       0           0           .001313      NA          .103724           .092737             .092737            .122000              1273          1063
0.02          3                  1                  0    10       512       0         1         0         1         11050000  0         40960       0           1           .000340      NA          .027924           .061499             .061499            .079333              1273          2679
1.75          218                1                  0    10       512       0         1         0         1         11100000  0         40960       0           0           .001326      NA          .098145           .094952             .094952            .124000              1273          995
0.02          3                  1                  0    10       512       0         1         0         1         11100000  0         40960       0           1           .000348      NA          .028016           .061287             .061287            .079333              1273          2682
1.71          223                1                  0    10       512       0         1         0         1         11150000  0         40960       0           0           .001267      NA          .100591           .088472             .088472            .120000              1273          1038
0.01          3                  1                  0    10       512       0         1         0         1         11150000  0         40960       0           1           .000351      NA          .027841           .061203             .061203            .078333              1276          2704
1.90          218                1                  0    10       512       0         1         0         1         11200000  0         40960       0           0           .001264      NA          .099071           .090443             .090443            .122000              1273          1015
0.02          3                  1                  0    10       512       0         1         0         1         11200000  0         40960       0           1           .000346      NA          .028716           .061773             .061773            .079333              1273          2735
1.71          218                1                  0    10       512       0         1         0         1         11250000  0         40960       0           0           .001304      NA          .100474           .093954             .093953            .125000              1273          1006
0.02          3                  1                  0    10       512       0         1         0         1         11250000  0         40960       0           1           .000328      NA          .028229           .062023             .062023            .080000              1273          2674
1.72          218                1                  0    10       512       0         1         0         1         11300000  0         40960       0           0           .001291      NA          .102783           .095435             .095435            .126000              1273          1025
0.01          3                  1                  0    10       512       0         1         0         1         11300000  0         40960       0           1           .000336      NA          .028162           .059698             .059698            .078666              1273          2716
1.57          220                1                  0    10       512       0         1         0         1         11350000  0         40960       0           0           .001314      NA          .098906           .092120             .092120            .122000              1273          1022
0.01          3                  1                  0    10       512       0         1         0         1         11350000  0         40960       0           1           .000346      NA          .028302           .062288             .062288            .080833              1273          2654
1.75          217                1                  0    10       512       0         1         0         1         11400000  0         40960       0           0           .001325      NA          .099081           .092265             .092265            .122000              1273          1022
0.02          3                  1                  0    10       512       0         1         0         1         11400000  0         40960       0           1           .000341      NA          .028399           .062524             .062524            .078666              1273          2740
1.87          217                1                  0    10       512       0         1         0         1         11450000  0         40960       0           0           .001147      NA          .099906           .091701             .091700            .122000              1273          1017
0.02          3                  1                  0    10       512       0         1         0         1         11450000  0         40960       0           1           .000340      NA          .028078           .062156             .062156            .079333              1278          2694
1.92          217                1                  0    10       512       0         1         0         1         11500000  0         40960       0           0           .001244      NA          .101148           .093402             .093402            .125000              1273          1018
0.02          3                  1                  0    10       512       0         1         0         1         11500000  0         40960       0           1           .000355      NA          .028418           .061401             .061401            .080166              1273          2699
1.43          217                1                  0    10       512       0         1         0         1         11550000  0         40960       0           0           .001318      NA          .100944           .093804             .093803            .123000              1273          1034
0.01          3                  1                  0    10       512       0         1         0         1         11550000  0         40960       0           1           .000330      NA          .028344           .061859             .061859            .079666              1273          2697
1.96          220                1                  0    10       512       0         1         0         1         11600000  0         40960       0           0           .001256      NA          .098698           .090495             .090495            .121000              1273          1024
0.02          3                  1                  0    10       512       0         1         0         1         11600000  0         40960       0           1           .000336      NA          .028354           .062046             .062046            .080333              1273          2672
1.77          216                1                  0    10       512       0         1         0         1         11650000  0         40960       0           0           .001249      NA          .100879           .093752             .093752            .123000              1273          1019
0.02          3                  1                  0    10       512       0         1         0         1         11650000  0         40960       0           1           .000326      NA          .028305           .062662             .062662            .080000              1273          2680
1.73          220                1                  0    10       512       0         1         0         1         11700000  0         40960       0           0           .001326      NA          .101018           .092314             .092314            .123000              1273          1032
0.02          3                  1                  0    10       512       0         1         0         1         11700000  0         40960       0           1           .000318      NA          .028051           .061688             .061688            .080666              1273          2635
1.72          218                1                  0    10       512       0         1         0         1         11750000  0         40960       0           0           .001327      NA          .099584           .089415             .089415            .123000              1273          1016
0.02          3                  1                  0    10       512       0         1         0         1         11750000  0         40960       0           1           .000328      NA          .028058           .060188             .060188            .080000              1273          2665
1.57          218                1                  0    10       512       0         1         0         1         11800000  0         40960       0           0           .001365      NA          .103377           .095486             .095486            .125000              1273          1040
0.01          3                  1                  0    10       512       0         1         0         1         11800000  0         40960       0           1           .000331      NA          .028205           .062759             .062759            .079500              1273          2688
1.86          217                1                  0    10       512       0         1         0         1         11850000  0         40960       0           0           .001300      NA          .101029           .095855             .095855            .126000              1273          1003
0.02          3                  1                  0    10       512       0         1         0         1         11850000  0         40960       0           1           .000346      NA          .027966           .062277             .062277            .079333              1273          2683
1.53          217                1                  0    10       512       0         1         0         1         11900000  0         40960       0           0           .001262      NA          .101931           .094565             .094565            .124000              1273          1031
0.02          3                  1                  0    10       512       0         1         0         1         11900000  0         40960       0           1           .000324      NA          .028371           .061583             .061583            .079166              1273          2704
1.42          218                1                  0    10       512       0         1         0         1         11950000  0         40960       0           0           .001261      NA          .100837           .090800             .090800            .121000              1273          1045
0.02          3                  1                  0    10       512       0         1         0         1         11950000  0         40960       0           1           .000339      NA          .028072           .061816             .061816            .080000              1273          2673
1.73          216                1                  0    10       512       0         1         0         1         12000000  0         40960       0           0           .001232      NA          .101090           .094455             .094455            .125000              1273          1015
0.02          3                  1                  0    10       512       0         1         0         1         12000000  0         40960       0           1           .000322      NA          .028429           .062110             .062110            .078833              1273          2724
1.70          218                1                  0    10       512       0         1         0         1         12050000  0         40960       0           0           .001295      NA          .100759           .095308             .095308            .125000              1273          1004
0.01          3                  1                  0    10       512       0         1         0         1         12050000  0         40960       0           1           .000334      NA          .027942           .061043             .061043            .078500              1273          2709
1.58          218                1                  0    10       512       0         1         0         1         12100000  0         40960       0           0           .001317      NA          .101463           .088196             .088196            .119000              1273          1062
0.01          3                  1                  0    10       512       0         1         0         1         12100000  0         40960       0           1           .000342      NA          .028171           .061791             .061791            .078666              1273          2728
1.78          217                1                  0    10       512       0         1         0         1         12150000  0         40960       0           0           .001316      NA          .098394           .094541             .094541            .125000              1273          994
0.01          3                  1                  0    10       512       0         1         0         1         12150000  0         40960       0           1           .000331      NA          .028345           .060847             .060847            .078333              1273          2745
1.78          217                1                  0    10       512       0         1         0         1         12200000  0         40960       0           0           .001348      NA          .099158           .092115             .092115            .123000              1273          1024
0.02          3                  1                  0    10       512       0         1         0         1         12200000  0         40960       0           1           .000339      NA          .028078           .061615             .061615            .080166              1273          2660
1.63          218                1                  0    10       512       0         1         0         1         12250000  0         40960       0           0           .001311      NA          .100128           .094690             .094689            .125000              1273          1011
0.02          3                  1                  0    10       512       0         1         0         1         12250000  0         40960       0           1           .000332      NA          .028318           .061775             .061775            .080833              1273          2653
1.68          218                1                  0    10       512       0         1         0         1         12300000  0         40960       0           0           .001340      NA          .102597           .094945             .094944            .125000              1273          1028
0.02          3                  1                  0    10       512       0         1         0         1         12300000  0         40960       0           1           .000355      NA          .028196           .061544             .061544            .080333              1273          2678
1.89          216                1                  0    10       512       0         1         0         1         12350000  0         40960       0           0           .001186      NA          .101698           .091547             .091547            .122000              1273          1030
0.02          3                  1                  0    10       512       0         1         0         1         12350000  0         40960       0           1           .000323      NA          .028204           .062192             .062192            .080500              1273          2648
1.66          218                1                  0    10       512       0         1         0         1         12400000  0         40960       0           0           .001354      NA          .101243           .090508             .090508            .121000              1273          1055
0.01          3                  1                  0    10       512       0         1         0         1         12400000  0         40960       0           1           .000339      NA          .027615           .061056             .061056            .080000              1273          2631
1.89          218                1                  0    10       512       0         1         0         1         12450000  0         40960       0           0           .001295      NA          .097472           .086198             .086198            .118000              1273          1033
0.02          3                  1                  0    10       512       0         1         0         1         12450000  0         40960       0           1           .000332      NA          .028277           .061642             .061642            .079833              1273          2684
1.89          218                1                  0    10       512       0         1         0         1         12500000  0         40960       0           0           .001243      NA          .102625           .093247             .093247            .123000              1273          1037
0.02          3                  1                  0    10       512       0         1         0         1         12500000  0         40960       0           1           .000331      NA          .027688           .061173             .061173            .080166              1276          2625
1.74          217                1                  0    10       512       0         1         0         1         12550000  0         40960       0           0           .001298      NA          .097967           .090207             .090206            .121000              1276          1025
0.02          3                  1                  0    10       512       0         1         0         1         12550000  0         40960       0           1           .000339      NA          .028131           .061923             .061923            .079666              1276          2673
1.41          216                1                  0    10       512       0         1         0         1         12600000  0         40960       0           0           .001267      NA          .100006           .093806             .093806            .124000              1273          1010
0.02          3                  1                  0    10       512       0         1         0         1         12600000  0         40960       0           1           .000347      NA          .028089           .061899             .061899            .079833              1273          2673
2.11          217                1                  0    10       512       0         1         0         1         12650000  0         40960       0           0           .001181      NA          .100096           .094180             .094179            .124000              1273          1009
0.02          3                  1                  0    10       512       0         1         0         1         12650000  0         40960       0           1           .000360      NA          .028291           .062557             .062557            .081333              1273          2650
1.64          217                1                  0    10       512       0         1         0         1         12700000  0         40960       0           0           .001330      NA          .099117           .090629             .090629            .122000              1273          1021
0.01          3                  1                  0    10       512       0         1         0         1         12700000  0         40960       0           1           .000358      NA          .028245           .062077             .062077            .079833              1273          2688
1.81          217                1                  0    10       512       0         1         0         1         12750000  0         40960       0           0           .001272      NA          .102394           .092874             .092874            .123000              1273          1043
0.02          3                  1                  0    10       512       0         1         0         1         12750000  0         40960       0           1           .000332      NA          .028428           .062043             .062043            .080333              1273          2679
1.56          216                1                  0    10       512       0         1         0         1         12800000  0         40960       0           0           .001303      NA          .098730           .093346             .093346            .123000              1273          1008
0.01          3                  1                  0    10       512       0         1         0         1         12800000  0         40960       0           1           .000329      NA          .028152           .061197             .061197            .080500              1273          2648
1.87          216                1                  0    10       512       0         1         0         1         12850000  0         40960       0           0           .001287      NA          .102480           .095359             .095359            .125000              1273          1028
0.02          3                  1                  0    10       512       0         1         0         1         12850000  0         40960       0           1           .000341      NA          .028244           .061913             .061913            .079500              1278          2701
1.69          217                1                  0    10       512       0         1         0         1         12900000  0         40960       0           0           .001310      NA          .100014           .092949             .092949            .124000              1273          1006
0.02          3                  1                  0    10       512       0         1         0         1         12900000  0         40960       0           1           .000351      NA          .028226           .061218             .061218            .080166              1273          2677
1.59          217                1                  0    10       512       0         1         0         1         12950000  0         40960       0           0           .001327      NA          .100383           .092124             .092124            .125000              1273          1010
0.02          3                  1                  0    10       512       0         1         0         1         12950000  0         40960       0           1           .000326      NA          .028319           .061698             .061698            .080000              1273          2673
1.71          217                1                  0    10       512       0         1         0         1         13000000  0         40960       0           0           .001303      NA          .100464           .093260             .093260            .124000              1273          1014
0.02          3                  1                  0    10       512       0         1         0         1         13000000  0         40960       0           1           .000341      NA          .028049           .061539             .061539            .079500              1273          2679
2.01          217                1                  0    10       512       0         1         0         1         13050000  0         40960       0           0           .001289      NA          .101924           .091328             .091328            .122000              1273          1049
0.02          3                  1                  0    10       512       0         1         0         1         13050000  0         40960       0           1           .000353      NA          .028221           .061391             .061391            .078666              1273          2728
1.43          217                1                  0    10       512       0         1         0         1         13100000  0         40960       0           0           .001248      NA          .098141           .090883             .090883            .122000              1273          1007
0.01          3                  1                  0    10       512       0         1         0         1         13100000  0         40960       0           1           .000330      NA          .028462           .062428             .062428            .080000              1273          2690
1.66          217                1                  0    10       512       0         1         0         1         13150000  0         40960       0           0           .001276      NA          .099909           .092478             .092478            .123000              1273          1017
0.02          3                  1                  0    10       512       0         1         0         1         13150000  0         40960       0           1           .000357      NA          .028238           .060694             .060694            .080166              1273          2676
1.58          217                1                  0    10       512       0         1         0         1         13200000  0         40960       0           0           .001264      NA          .102257           .095074             .095074            .125000              1273          1025
0.02          3                  1                  0    10       512       0         1         0         1         13200000  0         40960       0           1           .000333      NA          .028184           .061750             .061750            .080166              1273          2663
1.63          218                1                  0    10       512       0         1         0         1         13250000  0         40960       0           0           .001195      NA          .099874           .091397             .091397            .123000              1273          1005
0.02          3                  1                  0    10       512       0         1         0         1         13250000  0         40960       0           1           .000327      NA          .028290           .062265             .062265            .081166              1273          2631
1.42          216                1                  0    10       512       0         1         0         1         13300000  0         40960       0           0           .001256      NA          .101419           .093850             .093849            .123000              1273          1032
0.02          3                  1                  0    10       512       0         1         0         1         13300000  0         40960       0           1           .000325      NA          .027966           .063110             .063110            .079833              1276          2660
1.67          217                1                  0    10       512       0         1         0         1         13350000  0         40960       0           0           .001346      NA          .103651           .093804             .093804            .125000              1273          1044
0.02          3                  1                  0    10       512       0         1         0         1         13350000  0         40960       0           1           .000325      NA          .028345           .060917             .060917            .078833              1273          2723
1.85          217                1                  0    10       512       0         1         0         1         13400000  0         40960       0           0           .001312      NA          .101414           .094765             .094765            .124000              1273          1023
0.02          3                  1                  0    10       512       0         1         0         1         13400000  0         40960       0           1           .000331      NA          .028081           .061039             .061039            .079166              1273          2699
1.72          218                1                  0    10       512       0         1         0         1         13450000  0         40960       0           0           .001241      NA          .100688           .096357             .096356            .127000              1273          993
0.02          3                  1                  0    10       512       0         1         0         1         13450000  0         40960       0           1           .000313      NA          .028455           .060934             .060934            .079333              1273          2713
1.71          217                1                  0    10       512       0         1         0         1         13500000  0         40960       0           0           .001234      NA          .101854           .092800             .092800            .124000              1273          1023
0.02          3                  1                  0    10       512       0         1         0         1         13500000  0         40960       0           1           .000329      NA          .028283           .062627             .062627            .079500              1273          2691
1.82          218                1                  0    10       512       0         1         0         1         13550000  0         40960       0           0           .001194      NA          .098518           .092215             .092214            .123000              1273          996
0.02          3                  1                  0    10       512       0         1         0         1         13550000  0         40960       0           1           .000322      NA          .028330           .061853             .061853            .080166              1273          2676
1.65          218                1                  0    10       512       0         1         0         1         13600000  0         40960       0           0           .001312      NA          .101966           .092315             .092315            .122000              1273          1041
0.01          3                  1                  0    10       512       0         1         0         1         13600000  0         40960       0           1           .000342      NA          .027955           .061472             .061472            .079166              1273          2684
1.86          217                1                  0    10       512       0         1         0         1         13650000  0         40960       0           0           .001342      NA          .102094           .093221             .093220            .123000              1273          1041
0.02          3                  1                  0    10       512       0         1         0         1         13650000  0         40960       0           1           .000357      NA          .028448           .061035             .061035            .079333              1273          2720
1.42          219                1                  0    10       512       0         1         0         1         13700000  0         40960       0           0           .001320      NA          .100701           .091358             .091358            .122000              1273          1043
0.02          3                  1                  0    10       512       0         1         0         1         13700000  0         40960       0           1           .000349      NA          .028361           .061565             .061565            .080166              1273          2687
1.84          216                1                  0    10       512       0         1         0         1         13750000  0         40960       0           0           .001283      NA          .101641           .094307             .094307            .124000              1273          1034
0.02          3                  1                  0    10       512       0         1         0         1         13750000  0         40960       0           1           .000342      NA          .028135           .062274             .062274            .080666              1273          2651
1.89          217                1                  0    10       512       0         1         0         1         13800000  0         40960       0           0           .001286      NA          .101835           .094162             .094162            .125000              1273          1018
0.02          3                  1                  0    10       512       0         1         0         1         13800000  0         40960       0           1           .000342      NA          .028477           .063717             .063717            .080666              1273          2674
1.42          217                1                  0    10       512       0         1         0         1         13850000  0         40960       0           0           .001305      NA          .102639           .091073             .091073            .122000              1273          1056
0.02          3                  1                  0    10       512       0         1         0         1         13850000  0         40960       0           1           .000337      NA          .028217           .062150             .062150            .079166              1273          2708
1.75          217                1                  0    10       512       0         1         0         1         13900000  0         40960       0           0           .001324      NA          .100157           .093021             .093021            .124000              1273          1016
0.02          3                  1                  0    10       512       0         1         0         1         13900000  0         40960       0           1           .000333      NA          .027999           .061175             .061175            .079333              1273          2684
1.64          221                1                  0    10       512       0         1         0         1         13950000  0         40960       0           0           .001333      NA          .100161           .092586             .092585            .122000              1273          1033
0.02          3                  1                  0    10       512       0         1         0         1         13950000  0         40960       0           1           .000347      NA          .028359           .061809             .061809            .080500              1273          2673
1.56          217                1                  0    10       512       0         1         0         1         14000000  0         40960       0           0           .001323      NA          .101946           .093095             .093094            .123000              1273          1032
0.02          3                  1                  0    10       512       0         1         0         1         14000000  0         40960       0           1           .000339      NA          .028140           .062275             .062275            .079666              1273          2679
1.53          218                1                  0    10       512       0         1         0         1         14050000  0         40960       0           0           .001251      NA          .101456           .093185             .093185            .123000              1273          1024
0.02          3                  1                  0    10       512       0         1         0         1         14050000  0         40960       0           1           .000357      NA          .028007           .061883             .061883            .078500              1273          2720
1.84          217                1                  0    10       512       0         1         0         1         14100000  0         40960       0           0           .001174      NA          .100005           .093329             .093329            .123000              1273          1022
0.02          3                  1                  0    10       512       0         1         0         1         14100000  0         40960       0           1           .000329      NA          .028734           .061938             .061938            .079666              1273          2725
1.41          216                1                  0    10       512       0         1         0         1         14150000  0         40960       0           0           .001290      NA          .100401           .092984             .092984            .122000              1273          1034
0.02          3                  1                  0    10       512       0         1         0         1         14150000  0         40960       0           1           .000344      NA          .028243           .062501             .062501            .079666              1273          2695
1.57          217                1                  0    10       512       0         1         0         1         14200000  0         40960       0           0           .001326      NA          .103219           .095436             .095436            .124000              1273          1037
0.02          3                  1                  0    10       512       0         1         0         1         14200000  0         40960       0           1           .000330      NA          .028083           .060969             .060969            .079000              1273          2696
1.61          218                1                  0    10       512       0         1         0         1         14250000  0         40960       0           0           .001261      NA          .101496           .093387             .093387            .123000              1273          1022
0.02          3                  1                  0    10       512       0         1         0         1         14250000  0         40960       0           1           .000333      NA          .028082           .061149             .061149            .078166              1273          2729
1.58          217                1                  0    10       512       0         1         0         1         14300000  0         40960       0           0           .001248      NA          .102274           .092421             .092421            .123000              1273          1039
0.02          3                  1                  0    10       512       0         1         0         1         14300000  0         40960       0           1           .000348      NA          .028152           .061852             .061852            .080000              1273          2675
1.74          218                1                  0    10       512       0         1         0         1         14350000  0         40960       0           0           .001210      NA          .102099           .092157             .092157            .122000              1273          1032
0.02          3                  1                  0    10       512       0         1         0         1         14350000  0         40960       0           1           .000331      NA          .028188           .062260             .062260            .078833              1273          2707
1.41          217                1                  0    10       512       0         1         0         1         14400000  0         40960       0           0           .001262      NA          .101574           .091381             .091381            .122000              1273          1037
0.02          3                  1                  0    10       512       0         1         0         1         14400000  0         40960       0           1           .000349      NA          .028587           .063972             .063972            .082000              1278          2652
1.92          217                1                  0    10       512       0         1         0         1         14450000  0         40960       0           0           .001178      NA          .100171           .091588             .091588            .123000              1273          1015
0.02          3                  1                  0    10       512       0         1         0         1         14450000  0         40960       0           1           .000328      NA          .028161           .062309             .062309            .080500              1273          2652
1.42          217                1                  0    10       512       0         1         0         1         14500000  0         40960       0           0           .001318      NA          .100393           .095676             .095676            .125000              1273          1013
0.02          3                  1                  0    10       512       0         1         0         1         14500000  0         40960       0           1           .000329      NA          .028446           .062994             .062994            .080666              1273          2661
1.66          217                1                  0    10       512       0         1         0         1         14550000  0         40960       0           0           .001270      NA          .100776           .094203             .094203            .125000              1273          1003
0.02          3                  1                  0    10       512       0         1         0         1         14550000  0         40960       0           1           .000345      NA          .028298           .062516             .062516            .079833              1273          2688
1.86          216                1                  0    10       512       0         1         0         1         14600000  0         40960       0           0           .001244      NA          .100225           .092173             .092173            .124000              1273          1016
0.02          3                  1                  0    10       512       0         1         0         1         14600000  0         40960       0           1           .000354      NA          .028691           .062170             .062170            .078333              1273          2784
1.42          217                1                  0    10       512       0         1         0         1         14650000  0         40960       0           0           .001318      NA          .100660           .096167             .096167            .127000              1273          1000
0.02          3                  1                  0    10       512       0         1         0         1         14650000  0         40960       0           1           .000332      NA          .028203           .062080             .062080            .080833              1273          2648
1.66          217                1                  0    10       512       0         1         0         1         14700000  0         40960       0           0           .001315      NA          .100493           .091516             .091516            .122000              1273          1040
0.02          3                  1                  0    10       512       0         1         0         1         14700000  0         40960       0           1           .000340      NA          .027947           .060115             .060115            .080166              1273          2645
1.79          217                1                  0    10       512       0         1         0         1         14750000  0         40960       0           0           .001216      NA          .101442           .095175             .095175            .126000              1273          1005
0.02          3                  1                  0    10       512       0         1         0         1         14750000  0         40960       0           1           .000340      NA          .028702           .062207             .062207            .080166              1273          2708
1.43          218                1                  0    10       512       0         1         0         1         14800000  0         40960       0           0           .001257      NA          .101086           .092326             .092326            .122000              1273          1034
0.02          3                  1                  0    10       512       0         1         0         1         14800000  0         40960       0           1           .000352      NA          .028486           .061585             .061585            .081166              1273          2660
