comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);freqs(GHz);datatype;optshare;packbool;protocol;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.40;231;1;2.2;128;1;0;5;8192;0;1;.000763;NA;.002836;.004232;.004232;1.40;231;99
1.40;230;1;2.2;128;1;0;5;40960;0;0;0.022847;NA;0.084906;0.114393;0.114392;0.24;283;85
1.42;231;1;2.2;128;1;0;5;40960;0;1;.004566;NA;.017250;.022448;.022448;1.42;231;99
1.38;230;1;2.2;128;1;0;6;4096;0;0;0.001866;NA;0.003926;0.005563;0.005563;0.02;23;85
1.40;230;1;2.2;128;1;0;6;4096;0;1;.000271;NA;.000554;.001085;.001085;1.40;230;99
1.40;229;1;2.2;128;1;0;6;8192;0;0;0.002857;NA;0.006788;0.010802;0.010801;0.03;43;86
1.39;229;1;2.2;128;1;0;6;8192;0;1;.000469;NA;.001015;.001902;.001902;1.39;229;99
1.38;230;1;2.2;128;1;0;6;40960;0;0;0.013226;NA;0.028537;0.039957;0.039957;0.16;203;90
1.39;229;1;2.2;128;1;0;6;40960;0;1;.002242;NA;.005487;.007962;.007962;1.39;229;99
1.43;232;1;2.2;256;1;0;1;4096;0;0;0.002521;NA;0.020192;0.016291;0.016290;0.04;67;104
1.42;233;1;2.2;256;1;0;1;4096;0;1;.000434;NA;.003445;.005333;.005333;1.42;233;99
1.41;232;1;2.2;256;1;0;1;8192;0;0;0.004931;NA;0.035766;0.026326;0.026325;0.07;130;112
1.42;232;1;2.2;256;1;0;1;8192;0;1;.000856;NA;.007022;.008271;.008271;1.42;232;99
1.42;233;1;2.2;256;1;0;1;40960;0;0;0.026688;NA;0.178794;0.141684;0.141683;0.35;638;108
1.44;232;1;2.2;256;1;0;1;40960;0;1;.004966;NA;.035322;.048534;.048534;1.44;232;99
1.40;231;1;2.2;256;1;0;2;4096;0;0;0.004268;NA;0.018738;0.021478;0.021478;0.04;77;91
1.41;232;1;2.2;256;1;0;2;4096;0;1;.000530;NA;.003106;.004457;.004457;1.41;232;99
1.40;232;1;2.2;256;1;0;2;8192;0;0;0.007915;NA;0.036133;0.040983;0.040983;0.08;147;93
1.40;232;1;2.2;256;1;0;2;8192;0;1;.001034;NA;.006868;.008748;.008748;1.40;232;99
1.41;232;1;2.2;256;1;0;2;40960;0;0;0.045151;NA;0.181341;0.190693;0.190692;0.41;721;97
1.41;232;1;2.2;256;1;0;2;40960;0;1;.006520;NA;.035727;.045626;.045626;1.41;232;100
1.36;230;1;2.2;256;1;0;3;4096;0;0;0.003801;NA;0.010833;0.022807;0.022806;0.04;53;76
1.36;230;1;2.2;256;1;0;3;4096;0;1;.000657;NA;.002335;.003936;.003936;1.36;230;100
1.37;231;1;2.2;256;1;0;3;8192;0;0;0.007001;NA;0.017409;0.041504;0.041503;0.09;99;68
1.36;231;1;2.2;256;1;0;3;8192;0;1;.001260;NA;.004517;.007662;.007662;1.36;231;99
1.38;230;1;2.2;256;1;0;3;40960;0;0;0.039832;NA;0.095606;0.192121;0.192120;0.40;484;76
1.38;230;1;2.2;256;1;0;3;40960;0;1;.007789;NA;.029995;.039596;.039596;1.38;230;99
1.36;229;1;2.2;256;1;0;4;4096;0;0;0.004018;NA;0.009504;0.017904;0.017903;0.04;51;79
1.37;230;1;2.2;256;1;0;4;4096;0;1;.000635;NA;.002336;.003319;.003319;1.37;230;99
1.38;230;1;2.2;256;1;0;4;8192;0;0;0.006687;NA;0.017617;0.030928;0.030927;0.08;99;78
1.36;230;1;2.2;256;1;0;4;8192;0;1;.001249;NA;.003928;.006078;.006078;1.36;230;99
1.37;229;1;2.2;256;1;0;4;40960;0;0;0.037875;NA;0.101080;0.158989;0.158989;0.37;481;83
1.37;230;1;2.2;256;1;0;4;40960;0;1;.007646;NA;.022469;.032879;.032879;1.37;230;100
1.37;231;1;2.2;256;1;0;5;4096;0;0;0.004020;NA;0.010122;0.021638;0.021637;0.05;59;67
1.39;230;1;2.2;256;1;0;5;4096;0;1;.000649;NA;.002364;.003830;.003830;1.39;230;99
1.38;230;1;2.2;256;1;0;5;8192;0;0;0.007085;NA;0.022280;0.036473;0.036472;0.08;115;83
1.37;231;1;2.2;256;1;0;5;8192;0;1;.001330;NA;.004808;.007090;.007090;1.37;231;99
1.38;231;1;2.2;256;1;0;5;40960;0;0;0.039182;NA;0.138799;0.182265;0.182264;0.40;564;88
1.38;230;1;2.2;256;1;0;5;40960;0;1;.007746;NA;.028484;.036547;.036547;1.38;230;100
1.37;231;1;2.2;256;1;0;6;4096;0;0;0.001973;NA;0.004799;0.009147;0.009146;0.03;43;82
1.36;230;1;2.2;256;1;0;6;4096;0;1;.000336;NA;.000881;.001723;.001723;1.36;230;99
1.36;230;1;2.2;256;1;0;6;8192;0;0;0.003710;NA;0.009532;0.016423;0.016422;0.06;83;81
1.36;231;1;2.2;256;1;0;6;8192;0;1;.000623;NA;.001625;.002820;.002820;1.36;231;99
1.36;230;1;2.2;256;1;0;6;40960;0;0;0.021140;NA;0.047460;0.070920;0.070919;0.26;403;90
1.35;230;1;2.2;256;1;0;6;40960;0;1;.003926;NA;.010367;.014143;.014142;1.35;230;99
1.42;227;1;2;64;1;0;1;4096;0;0;0.002126;NA;0.013290;0.012498;0.012497;0.03;19;79
1.41;227;1;2;64;1;0;1;4096;0;1;.000408;NA;.002357;.002600;.002600;1.41;227;99
1.40;226;1;2;64;1;0;1;8192;0;0;0.004797;NA;0.028428;0.025705;0.025704;0.05;35;91
1.42;228;1;2;64;1;0;1;8192;0;1;.000752;NA;.004302;.004072;.004072;1.42;228;100
1.42;228;1;2;64;1;0;1;40960;0;0;0.019466;NA;0.108006;0.095483;0.095482;0.19;162;103
1.41;228;1;2;64;1;0;1;40960;0;1;.003356;NA;.018322;.018435;.018435;1.41;228;99
1.40;228;1;2;64;1;0;2;4096;0;0;0.003363;NA;0.013842;0.015493;0.015492;0.03;21;78
1.41;227;1;2;64;1;0;2;4096;0;1;.000517;NA;.001812;.002414;.002414;1.41;227;99
1.41;227;1;2;64;1;0;2;8192;0;0;0.006566;NA;0.028705;0.030184;0.030183;0.06;41;88
1.41;227;1;2;64;1;0;2;8192;0;1;.000944;NA;.003343;.004303;.004303;1.41;227;99
1.41;227;1;2;64;1;0;2;40960;0;0;0.030769;NA;0.110656;0.115295;0.115295;0.21;183;97
1.41;228;1;2;64;1;0;2;40960;0;1;.004317;NA;.017181;.020669;.020669;1.41;228;99
1.38;225;1;2;64;1;0;3;4096;0;0;0.002656;NA;0.008457;0.014307;0.014306;0.02;15;75
1.35;224;1;2;64;1;0;3;4096;0;1;.000459;NA;.001512;.002238;.002238;1.35;224;99
1.36;226;1;2;64;1;0;3;8192;0;0;0.004496;NA;0.014777;0.024278;0.024277;0.04;27;76
1.35;225;1;2;64;1;0;3;8192;0;1;.000890;NA;.002702;.003914;.003914;1.35;225;99
1.37;224;1;2;64;1;0;3;40960;0;0;0.021067;NA;0.064146;0.109471;0.109470;0.20;123;77
1.37;226;1;2;64;1;0;3;40960;0;1;.004730;NA;.012977;.018181;.018180;1.37;226;99
1.36;225;1;2;64;1;0;4;4096;0;0;0.002739;NA;0.008015;0.012686;0.012685;0.02;15;80
1.35;226;1;2;64;1;0;4;4096;0;1;.000455;NA;.001392;.002085;.002085;1.35;226;99
1.35;225;1;2;64;1;0;4;8192;0;0;0.004692;NA;0.012685;0.020351;0.020351;0.04;27;80
1.37;226;1;2;64;1;0;4;8192;0;1;.000850;NA;.002445;.003581;.003581;1.37;226;99
1.35;225;1;2;64;1;0;4;40960;0;0;0.021297;NA;0.055266;0.079953;0.079952;0.17;123;85
1.37;225;1;2;64;1;0;4;40960;0;1;.004346;NA;.010462;.014240;.014240;1.37;225;99
1.37;226;1;2;64;1;0;5;4096;0;0;0.002398;NA;0.009887;0.014939;0.014938;0.03;19;68
1.38;225;1;2;64;1;0;5;4096;0;1;.000461;NA;.001481;.002116;.002116;1.38;225;99
1.38;226;1;2;64;1;0;5;8192;0;0;0.004554;NA;0.017297;0.024290;0.024289;0.04;33;82
1.36;226;1;2;64;1;0;5;8192;0;1;.000831;NA;.002901;.003878;.003878;1.36;226;99
1.37;226;1;2;64;1;0;5;40960;0;0;0.020438;NA;0.090940;0.111117;0.111116;0.21;143;84
1.36;226;1;2;64;1;0;5;40960;0;1;.004286;NA;.013673;.018443;.018443;1.36;226;99
1.37;225;1;2;64;1;0;6;4096;0;0;0.000985;NA;0.003168;0.004572;0.004572;0.02;13;63
1.35;226;1;2;64;1;0;6;4096;0;1;.000212;NA;.000594;.000863;.000863;1.35;226;99
1.37;225;1;2;64;1;0;6;8192;0;0;0.001915;NA;0.006219;0.009846;0.009845;0.03;23;80
1.36;226;1;2;64;1;0;6;8192;0;1;.000318;NA;.000911;.001395;.001395;1.36;226;99
1.36;225;1;2;64;1;0;6;40960;0;0;0.009033;NA;0.021196;0.028938;0.028937;0.10;103;92
1.36;225;1;2;64;1;0;6;40960;0;1;.001269;NA;.003737;.005510;.005510;1.36;225;99
1.45;232;1;2;128;1;0;1;4096;0;0;0.003973;NA;0.020478;0.017065;0.017064;0.05;35;94
1.45;232;1;2;128;1;0;1;4096;0;1;.000626;NA;.003430;.003238;.003238;1.45;232;99
1.44;232;1;2;128;1;0;1;8192;0;0;0.006911;NA;0.037279;0.031030;0.031029;0.07;67;107
1.45;233;1;2;128;1;0;1;8192;0;1;.001146;NA;.006391;.005510;.005509;1.45;233;99
1.45;231;1;2;128;1;0;1;40960;0;0;0.031820;NA;0.158073;0.129052;0.129051;0.33;323;108
1.46;232;1;2;128;1;0;1;40960;0;1;.005509;NA;.029224;.029202;.029202;1.46;232;99
1.43;231;1;2;128;1;0;2;4096;0;0;0.004636;NA;0.021164;0.022871;0.022870;0.04;39;97
1.41;232;1;2;128;1;0;2;4096;0;1;.000615;NA;.002812;.003612;.003612;1.41;232;100
1.43;231;1;2;128;1;0;2;8192;0;0;0.009054;NA;0.034426;0.037947;0.037946;0.08;77;95
1.43;232;1;2;128;1;0;2;8192;0;1;.001179;NA;.005123;.006773;.006773;1.43;232;99
1.42;231;1;2;128;1;0;2;40960;0;0;0.043033;NA;0.169251;0.181699;0.181699;0.40;362;96
1.42;230;1;2;128;1;0;2;40960;0;1;.005889;NA;.028389;.034192;.034192;1.42;230;99
1.40;231;1;2;128;1;0;3;4096;0;0;0.003779;NA;0.011096;0.020149;0.020148;0.04;29;80
1.38;232;1;2;128;1;0;3;4096;0;1;.000656;NA;.002094;.003205;.003205;1.38;232;99
1.40;229;1;2;128;1;0;3;8192;0;0;0.006728;NA;0.019748;0.033767;0.033767;0.08;51;76
1.39;230;1;2;128;1;0;3;8192;0;1;.001213;NA;.003939;.005701;.005700;1.39;230;99
1.39;230;1;2;128;1;0;3;40960;0;0;0.034389;NA;0.098576;0.160167;0.160166;0.37;243;83
1.41;230;1;2;128;1;0;3;40960;0;1;.006445;NA;.021047;.028870;.028869;1.41;230;99
1.40;230;1;2;128;1;0;4;4096;0;0;0.002935;NA;0.010226;0.019486;0.019485;0.05;27;69
1.40;231;1;2;128;1;0;4;4096;0;1;.000616;NA;.002137;.002989;.002989;1.40;231;100
1.39;231;1;2;128;1;0;4;8192;0;0;0.006983;NA;0.019177;0.031118;0.031117;0.07;53;83
1.38;229;1;2;128;1;0;4;8192;0;1;.001168;NA;.003620;.004831;.004831;1.38;229;99
1.39;231;1;2;128;1;0;4;40960;0;0;0.032391;NA;0.087139;0.129616;0.129616;0.34;242;87
1.39;229;1;2;128;1;0;4;40960;0;1;.006328;NA;.016829;.023166;.023166;1.39;229;100
1.41;231;1;2;128;1;0;5;4096;0;0;0.003560;NA;0.012235;0.020403;0.020402;0.04;31;77
1.40;230;1;2;128;1;0;5;4096;0;1;.000608;NA;.002145;.003076;.003076;1.40;230;99
1.41;230;1;2;128;1;0;5;8192;0;0;0.007376;NA;0.021437;0.036476;0.036475;0.08;59;80
1.39;231;1;2;128;1;0;5;8192;0;1;.001205;NA;.003782;.005334;.005334;1.39;231;99
1.40;231;1;2;128;1;0;5;40960;0;0;0.033594;NA;0.118197;0.155256;0.155255;0.37;283;87
1.40;230;1;2;128;1;0;5;40960;0;1;.006444;NA;.021675;.027956;.027956;1.40;230;99
1.39;229;1;2;128;1;0;6;4096;0;0;0.002708;NA;0.005891;0.008323;0.008323;0.03;23;90
1.39;231;1;2;128;1;0;6;4096;0;1;.000452;NA;.000804;.001382;.001382;1.39;231;99
1.37;229;1;2;128;1;0;6;8192;0;0;0.004782;NA;0.011341;0.015908;0.015908;0.06;43;90
1.40;231;1;2;128;1;0;6;8192;0;1;.000769;NA;.001533;.002672;.002672;1.40;231;99
1.39;230;1;2;128;1;0;6;40960;0;0;0.021213;NA;0.042461;0.058279;0.058278;0.25;203;94
1.39;230;1;2;128;1;0;6;40960;0;1;.003608;NA;.007214;.010826;.010826;1.39;230;99
1.44;232;1;2;256;1;0;1;4096;0;0;0.004151;NA;0.028883;0.023652;0.023651;0.07;67;94
1.44;232;1;2;256;1;0;1;4096;0;1;.000706;NA;.005361;.005031;.005030;1.44;232;99
1.42;233;1;2;256;1;0;1;8192;0;0;0.007821;NA;0.049216;0.037200;0.037200;0.11;130;109
1.42;233;1;2;256;1;0;1;8192;0;1;.001356;NA;.009250;.009885;.009884;1.42;233;99
1.42;232;1;2;256;1;0;1;40960;0;0;0.041137;NA;0.238483;0.184391;0.184390;0.53;638;109
1.42;232;1;2;256;1;0;1;40960;0;1;.007228;NA;.044854;.048721;.048721;1.42;232;99
1.41;232;1;2;256;1;0;2;4096;0;0;0.007045;NA;0.027463;0.029561;0.029560;0.07;75;95
1.41;231;1;2;256;1;0;2;4096;0;1;.000865;NA;.004230;.005403;.005403;1.41;231;99
1.40;232;1;2;256;1;0;2;8192;0;0;0.012834;NA;0.051517;0.051292;0.051291;0.12;147;100
1.42;230;1;2;256;1;0;2;8192;0;1;.001663;NA;.008360;.010774;.010774;1.42;230;99
1.41;231;1;2;256;1;0;2;40960;0;0;0.066510;NA;0.244922;0.254494;0.254493;0.61;723;98
1.41;232;1;2;256;1;0;2;40960;0;1;.009146;NA;.045149;.053486;.053486;1.41;232;99
1.36;229;1;2;256;1;0;3;4096;0;0;0.005045;NA;0.014179;0.030692;0.030692;0.08;51;67
1.38;230;1;2;256;1;0;3;4096;0;1;.001005;NA;.003212;.004916;.004916;1.38;230;100
1.37;230;1;2;256;1;0;3;8192;0;0;0.010835;NA;0.024987;0.054421;0.054420;0.13;99;77
1.36;230;1;2;256;1;0;3;8192;0;1;.002069;NA;.006384;.009487;.009487;1.36;230;100
1.37;235;1;2;256;1;0;3;40960;0;0;0.056066;NA;0.132811;0.237858;0.237858;0.59;482;82
1.36;230;1;2;256;1;0;3;40960;0;1;.010818;NA;.035611;.045793;.045793;1.36;230;99
1.36;231;1;2;256;1;0;4;4096;0;0;0.005658;NA;0.014223;0.025802;0.025801;0.07;51;72
1.36;231;1;2;256;1;0;4;4096;0;1;.001018;NA;.002946;.006501;.006501;1.36;231;100
1.37;229;1;2;256;1;0;4;8192;0;0;0.010705;NA;0.025577;0.045149;0.045148;0.12;99;82
1.36;229;1;2;256;1;0;4;8192;0;1;.002029;NA;.005421;.007338;.007338;1.36;229;99
1.37;229;1;2;256;1;0;4;40960;0;0;0.054126;NA;0.135914;0.204869;0.204869;0.56;481;85
1.37;230;1;2;256;1;0;4;40960;0;1;.010151;NA;.028780;.039880;.039880;1.37;230;99
1.38;230;1;2;256;1;0;5;4096;0;0;0.005889;NA;0.016560;0.027510;0.027509;0.07;59;76
1.36;230;1;2;256;1;0;5;4096;0;1;.000995;NA;.003277;.004741;.004741;1.36;230;99
1.37;230;1;2;256;1;0;5;8192;0;0;0.011227;NA;0.032380;0.048231;0.048230;0.12;115;85
1.38;230;1;2;256;1;0;5;8192;0;1;.002066;NA;.006772;.008851;.008851;1.38;230;99
1.38;231;1;2;256;1;0;5;40960;0;0;0.054608;NA;0.190156;0.238782;0.238782;0.59;562;91
1.38;231;1;2;256;1;0;5;40960;0;1;.010784;NA;.034960;.044871;.044870;1.38;231;99
1.37;230;1;2;256;1;0;6;4096;0;0;0.002823;NA;0.007911;0.013275;0.013275;0.05;43;76
1.37;230;1;2;256;1;0;6;4096;0;1;.000505;NA;.001293;.002110;.002110;1.37;230;100
1.37;230;1;2;256;1;0;6;8192;0;0;0.005986;NA;0.015451;0.022463;0.022462;0.09;83;90
1.36;234;1;2;256;1;0;6;8192;0;1;.000968;NA;.002660;.003863;.003863;1.36;234;100
1.36;229;1;2;256;1;0;6;40960;0;0;0.030598;NA;0.066936;0.100715;0.100714;0.42;403;91
1.37;231;1;2;256;1;0;6;40960;0;1;.005174;NA;.012481;.017799;.017799;1.37;231;99
1.41;227;1;1.8;64;1;0;1;4096;0;0;0.002427;NA;0.014437;0.013195;0.013194;0.02;21;103
1.41;227;1;1.8;64;1;0;1;4096;0;1;.000417;NA;.002429;.002250;.002250;1.41;227;99
1.41;228;1;1.8;64;1;0;1;8192;0;0;0.004428;NA;0.025975;0.023667;0.023666;0.04;35;106
1.41;228;1;1.8;64;1;0;1;8192;0;1;.000757;NA;.004163;.003948;.003948;1.41;228;99
1.41;228;1;1.8;64;1;0;1;40960;0;0;0.020200;NA;0.109758;0.095151;0.095151;0.19;162;103
1.39;227;1;1.8;64;1;0;1;40960;0;1;.003374;NA;.018999;.018190;.018190;1.39;227;100
1.39;228;1;1.8;64;1;0;2;4096;0;0;0.003580;NA;0.013278;0.014836;0.014835;0.02;21;92
1.41;227;1;1.8;64;1;0;2;4096;0;1;.000522;NA;.001856;.002542;.002542;1.41;227;99
1.41;228;1;1.8;64;1;0;2;8192;0;0;0.006643;NA;0.024965;0.025520;0.025519;0.04;39;100
1.41;227;1;1.8;64;1;0;2;8192;0;1;.000947;NA;.003395;.004606;.004606;1.41;227;99
1.42;228;1;1.8;64;1;0;2;40960;0;0;0.030642;NA;0.115413;0.118461;0.118460;0.21;183;98
1.41;228;1;1.8;64;1;0;2;40960;0;1;.004349;NA;.017084;.020688;.020688;1.41;228;99
1.37;225;1;1.8;64;1;0;3;4096;0;0;0.002395;NA;0.009066;0.015674;0.015673;0.03;17;66
1.36;226;1;1.8;64;1;0;3;4096;0;1;.000448;NA;.001521;.002181;.002180;1.36;226;99
1.36;225;1;1.8;64;1;0;3;8192;0;0;0.004778;NA;0.015222;0.023179;0.023178;0.04;27;80
1.37;224;1;1.8;64;1;0;3;8192;0;1;.000854;NA;.002706;.003944;.003944;1.37;224;100
1.35;226;1;1.8;64;1;0;3;40960;0;0;0.021192;NA;0.068694;0.109580;0.109579;0.21;123;75
1.35;225;1;1.8;64;1;0;3;40960;0;1;.004540;NA;.013338;.018444;.018444;1.35;225;99
1.35;226;1;1.8;64;1;0;4;4096;0;0;0.002542;NA;0.007496;0.012827;0.012826;0.02;15;80
1.35;226;1;1.8;64;1;0;4;4096;0;1;.000451;NA;.001372;.001899;.001898;1.35;226;99
1.35;226;1;1.8;64;1;0;4;8192;0;0;0.004574;NA;0.013270;0.020957;0.020956;0.04;27;80
1.37;225;1;1.8;64;1;0;4;8192;0;1;.000789;NA;.002516;.003456;.003456;1.37;225;99
1.36;226;1;1.8;64;1;0;4;40960;0;0;0.021662;NA;0.056207;0.079483;0.079483;0.17;125;84
1.35;226;1;1.8;64;1;0;4;40960;0;1;.004085;NA;.009989;.013927;.013926;1.35;226;99
1.38;225;1;1.8;64;1;0;5;4096;0;0;0.002520;NA;0.009546;0.014096;0.014095;0.02;17;72
1.38;228;1;1.8;64;1;0;5;4096;0;1;.000466;NA;.001512;.002253;.002253;1.38;228;99
1.37;227;1;1.8;64;1;0;5;8192;0;0;0.004551;NA;0.016799;0.024495;0.024494;0.04;31;82
1.37;226;1;1.8;64;1;0;5;8192;0;1;.000907;NA;.002747;.003973;.003973;1.37;226;99
1.38;225;1;1.8;64;1;0;5;40960;0;0;0.020656;NA;0.087818;0.107850;0.107849;0.19;143;88
1.37;225;1;1.8;64;1;0;5;40960;0;1;.004657;NA;.013308;.018806;.018806;1.37;225;99
1.36;225;1;1.8;64;1;0;6;4096;0;0;0.001380;NA;0.003805;0.005269;0.005268;0.01;13;88
1.36;226;1;1.8;64;1;0;6;4096;0;1;.000211;NA;.000564;.000879;.000879;1.36;226;99
1.37;225;1;1.8;64;1;0;6;8192;0;0;0.002115;NA;0.006088;0.008648;0.008647;0.02;23;85
1.37;226;1;1.8;64;1;0;6;8192;0;1;.000311;NA;.000847;.001406;.001406;1.37;226;99
1.37;226;1;1.8;64;1;0;6;40960;0;0;0.008341;NA;0.021711;0.030607;0.030606;0.11;103;85
1.36;228;1;1.8;64;1;0;6;40960;0;1;.001280;NA;.003930;.005559;.005558;1.36;228;99
1.46;232;1;1.8;128;1;0;1;4096;0;0;0.003536;NA;0.019967;0.017307;0.017306;0.04;35;102
1.44;232;1;1.8;128;1;0;1;4096;0;1;.000621;NA;.003365;.003322;.003321;1.44;232;99
1.44;232;1;1.8;128;1;0;1;8192;0;0;0.006833;NA;0.037421;0.030099;0.030098;0.07;67;107
1.46;234;1;1.8;128;1;0;1;8192;0;1;.001172;NA;.006277;.006016;.006016;1.46;234;100
1.45;233;1;1.8;128;1;0;1;40960;0;0;0.031627;NA;0.166847;0.127524;0.127523;0.34;321;109
1.44;232;1;1.8;128;1;0;1;40960;0;1;.005553;NA;.028242;.028410;.028410;1.44;232;99
1.43;231;1;1.8;128;1;0;2;4096;0;0;0.004549;NA;0.019845;0.021016;0.021015;0.05;39;86
1.43;231;1;1.8;128;1;0;2;4096;0;1;.000631;NA;.002858;.003730;.003730;1.43;231;99
1.44;232;1;1.8;128;1;0;2;8192;0;0;0.009819;NA;0.035686;0.040073;0.040072;0.09;75;94
1.43;231;1;1.8;128;1;0;2;8192;0;1;.001188;NA;.005393;.007017;.007017;1.43;231;100
1.43;231;1;1.8;128;1;0;2;40960;0;0;0.043520;NA;0.170600;0.172171;0.172170;0.39;362;99
1.44;232;1;1.8;128;1;0;2;40960;0;1;.005856;NA;.029115;.034813;.034813;1.44;232;99
1.39;229;1;1.8;128;1;0;3;4096;0;0;0.003120;NA;0.010054;0.019643;0.019642;0.05;27;66
1.40;231;1;1.8;128;1;0;3;4096;0;1;.000637;NA;.002169;.003166;.003166;1.40;231;99
1.40;230;1;1.8;128;1;0;3;8192;0;0;0.007134;NA;0.018879;0.035161;0.035160;0.08;51;79
1.39;229;1;1.8;128;1;0;3;8192;0;1;.001251;NA;.003927;.005772;.005772;1.39;229;100
1.40;230;1;1.8;128;1;0;3;40960;0;0;0.034261;NA;0.089265;0.159851;0.159850;0.38;243;79
1.40;230;1;1.8;128;1;0;3;40960;0;1;.006489;NA;.021447;.028816;.028816;1.40;230;99
1.40;231;1;1.8;128;1;0;4;4096;0;0;0.003532;NA;0.010811;0.019615;0.019614;0.04;27;77
1.38;230;1;1.8;128;1;0;4;4096;0;1;.000648;NA;.002030;.003022;.003022;1.38;230;99
1.38;230;1;1.8;128;1;0;4;8192;0;0;0.006868;NA;0.018547;0.029370;0.029369;0.07;53;84
1.39;230;1;1.8;128;1;0;4;8192;0;1;.001214;NA;.003536;.005151;.005151;1.39;230;100
1.39;229;1;1.8;128;1;0;4;40960;0;0;0.032544;NA;0.088318;0.134872;0.134871;0.35;244;84
1.40;229;1;1.8;128;1;0;4;40960;0;1;.006294;NA;.017730;.023574;.023574;1.40;229;99
1.41;230;1;1.8;128;1;0;5;4096;0;0;0.003779;NA;0.012020;0.019365;0.019365;0.04;31;82
1.39;230;1;1.8;128;1;0;5;4096;0;1;.000645;NA;.002099;.003101;.003101;1.39;230;99
1.41;231;1;1.8;128;1;0;5;8192;0;0;0.007218;NA;0.020883;0.032843;0.032843;0.08;61;83
1.41;231;1;1.8;128;1;0;5;8192;0;1;.001202;NA;.004033;.005658;.005657;1.41;231;99
1.39;232;1;1.8;128;1;0;5;40960;0;0;0.033802;NA;0.116981;0.154186;0.154185;0.37;283;87
1.39;230;1;1.8;128;1;0;5;40960;0;1;.006437;NA;.021042;.027503;.027503;1.39;230;100
1.38;230;1;1.8;128;1;0;6;4096;0;0;0.002930;NA;0.005476;0.008292;0.008291;0.03;23;90
1.38;229;1;1.8;128;1;0;6;4096;0;1;.000437;NA;.000822;.001521;.001521;1.38;229;99
1.40;231;1;1.8;128;1;0;6;8192;0;0;0.004729;NA;0.009740;0.015266;0.015265;0.06;43;90
1.40;229;1;1.8;128;1;0;6;8192;0;1;.000796;NA;.001496;.002525;.002525;1.40;229;99
1.39;229;1;1.8;128;1;0;6;40960;0;0;0.021177;NA;0.041389;0.060756;0.060755;0.26;203;89
1.39;230;1;1.8;128;1;0;6;40960;0;1;.003680;NA;.006610;.010439;.010439;1.39;230;99
1.42;232;1;1.8;256;1;0;1;4096;0;0;0.004166;NA;0.030109;0.023436;0.023435;0.07;67;98
1.42;233;1;1.8;256;1;0;1;4096;0;1;.000725;NA;.005071;.005235;.005235;1.42;233;100
1.44;232;1;1.8;256;1;0;1;8192;0;0;0.007831;NA;0.052480;0.038610;0.038609;0.12;131;103
1.43;233;1;1.8;256;1;0;1;8192;0;1;.001360;NA;.009429;.009934;.009934;1.43;233;100
1.43;232;1;1.8;256;1;0;1;40960;0;0;0.041260;NA;0.242438;0.199778;0.199777;0.53;638;107
1.41;232;1;1.8;256;1;0;1;40960;0;1;.007219;NA;.044948;.048799;.048799;1.41;232;99
1.42;232;1;1.8;256;1;0;2;4096;0;0;0.007035;NA;0.028263;0.031937;0.031936;0.07;75;94
1.40;232;1;1.8;256;1;0;2;4096;0;1;.000855;NA;.004317;.005382;.005382;1.40;232;99
1.41;232;1;1.8;256;1;0;2;8192;0;0;0.012670;NA;0.052120;0.053599;0.053598;0.13;147;95
1.40;237;1;1.8;256;1;0;2;8192;0;1;.001660;NA;.008526;.010698;.010698;1.40;237;100
1.40;231;1;1.8;256;1;0;2;40960;0;0;0.066055;NA;0.243272;0.247032;0.247031;0.61;723;99
1.40;232;1;1.8;256;1;0;2;40960;0;1;.009057;NA;.043024;.051663;.051663;1.40;232;99
1.37;232;1;1.8;256;1;0;3;4096;0;0;0.005905;NA;0.013593;0.029254;0.029253;0.07;51;71
1.37;230;1;1.8;256;1;0;3;4096;0;1;.001066;NA;.003380;.004987;.004986;1.37;230;99
1.37;231;1;1.8;256;1;0;3;8192;0;0;0.010581;NA;0.025158;0.055568;0.055567;0.14;99;72
1.36;230;1;1.8;256;1;0;3;8192;0;1;.001984;NA;.006386;.009526;.009526;1.36;230;100
1.37;230;1;1.8;256;1;0;3;40960;0;0;0.056623;NA;0.130646;0.242831;0.242831;0.60;482;80
1.38;231;1;1.8;256;1;0;3;40960;0;1;.010695;NA;.034136;.045434;.045434;1.38;231;100
1.36;229;1;1.8;256;1;0;4;4096;0;0;0.005825;NA;0.014571;0.028735;0.028734;0.07;51;72
1.36;231;1;1.8;256;1;0;4;4096;0;1;.000966;NA;.002998;.004273;.004273;1.36;231;99
1.36;229;1;1.8;256;1;0;4;8192;0;0;0.010466;NA;0.026172;0.045332;0.045331;0.12;99;78
1.37;229;1;1.8;256;1;0;4;8192;0;1;.002002;NA;.005979;.007696;.007696;1.37;229;99
1.37;230;1;1.8;256;1;0;4;40960;0;0;0.054695;NA;0.133689;0.200574;0.200574;0.55;481;86
1.37;230;1;1.8;256;1;0;4;40960;0;1;.010618;NA;.028032;.039511;.039511;1.37;230;99
1.38;231;1;1.8;256;1;0;5;4096;0;0;0.006205;NA;0.016571;0.029290;0.029289;0.07;59;80
1.36;232;1;1.8;256;1;0;5;4096;0;1;.001044;NA;.003266;.004759;.004759;1.36;232;99
