comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);freqs(GHz);datatype;optshare;packbool;protocol;bandwidths(Mbs);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.38;231;1;2.4;256;1;0;3;16000;40960;0;1;.007398;NA;.026419;.064188;.064187;1.38;231;100
1.38;229;1;2.4;256;1;0;3;15000;40960;0;0;0.039809;NA;0.093357;0.231259;0.231258;0.44;482;68
1.36;230;1;2.4;256;1;0;3;15000;40960;0;1;.007385;NA;.026182;.066209;.066209;1.36;230;99
1.37;231;1;2.4;256;1;0;3;14000;40960;0;0;0.038882;NA;0.092917;0.245844;0.245843;0.46;484;67
1.38;229;1;2.4;256;1;0;3;14000;40960;0;1;.007437;NA;.025979;.069293;.069293;1.38;229;99
1.38;230;1;2.4;256;1;0;3;13000;40960;0;0;0.038663;NA;0.092847;0.254614;0.254613;0.48;482;64
1.38;231;1;2.4;256;1;0;3;13000;40960;0;1;.007409;NA;.026959;.075592;.075591;1.38;231;99
1.36;231;1;2.4;256;1;0;3;12000;40960;0;0;0.038790;NA;0.096922;0.268079;0.268078;0.49;484;63
1.37;230;1;2.4;256;1;0;3;12000;40960;0;1;.007368;NA;.026664;.080395;.080395;1.37;230;99
1.36;231;1;2.4;256;1;0;3;11000;40960;0;0;0.038731;NA;0.094211;0.275180;0.275179;0.49;482;63
1.37;230;1;2.4;256;1;0;3;11000;40960;0;1;.007362;NA;.025853;.085484;.085484;1.37;230;99
1.37;229;1;2.4;256;1;0;3;10000;40960;0;0;0.041220;NA;0.092218;0.298676;0.298676;0.52;482;59
1.38;230;1;2.4;256;1;0;3;10000;40960;0;1;.007383;NA;.026108;.097225;.097225;1.38;230;100
1.36;230;1;2.4;256;1;0;3;9000;40960;0;0;0.038696;NA;0.096277;0.315895;0.315894;0.53;482;57
1.36;231;1;2.4;256;1;0;3;9000;40960;0;1;.007367;NA;.026351;.104633;.104633;1.36;231;99
1.38;230;1;2.4;256;1;0;3;8000;40960;0;0;0.040287;NA;0.093710;0.339634;0.339633;0.55;484;55
1.38;229;1;2.4;256;1;0;3;8000;40960;0;1;.007341;NA;.024975;.115696;.115696;1.38;229;100
1.38;231;1;2.4;256;1;0;4;25000;40960;0;0;0.037911;NA;0.096956;0.170367;0.170366;0.38;481;80
1.35;234;1;2.4;256;1;0;4;25000;40960;0;1;.007286;NA;.022233;.042463;.042463;1.35;234;99
1.36;229;1;2.4;256;1;0;4;24000;40960;0;0;0.038471;NA;0.095616;0.163686;0.163685;0.38;481;81
1.36;230;1;2.4;256;1;0;4;24000;40960;0;1;.007312;NA;.021200;.046553;.046553;1.36;230;99
1.37;230;1;2.4;256;1;0;4;23000;40960;0;0;0.038870;NA;0.098742;0.171355;0.171354;0.39;481;81
1.37;230;1;2.4;256;1;0;4;23000;40960;0;1;.007325;NA;.021994;.045062;.045061;1.37;230;99
1.37;229;1;2.4;256;1;0;4;22000;40960;0;0;0.039235;NA;0.096999;0.178251;0.178251;0.40;481;78
1.36;230;1;2.4;256;1;0;4;22000;40960;0;1;.007259;NA;.021577;.048935;.048935;1.36;230;99
1.36;229;1;2.4;256;1;0;4;21000;40960;0;0;0.037899;NA;0.094663;0.178203;0.178202;0.40;481;77
1.35;230;1;2.4;256;1;0;4;21000;40960;0;1;.007335;NA;.021265;.049127;.049127;1.35;230;99
1.36;231;1;2.4;256;1;0;4;20000;40960;0;0;0.038223;NA;0.094594;0.188320;0.188319;0.41;481;76
1.37;230;1;2.4;256;1;0;4;20000;40960;0;1;.007217;NA;.021877;.050784;.050784;1.37;230;99
1.35;229;1;2.4;256;1;0;4;19000;40960;0;0;0.037816;NA;0.096375;0.182328;0.182328;0.40;481;76
1.37;230;1;2.4;256;1;0;4;19000;40960;0;1;.007358;NA;.021629;.052295;.052295;1.37;230;99
1.35;231;1;2.4;256;1;0;4;18000;40960;0;0;0.039492;NA;0.105482;0.181455;0.181454;0.40;481;80
1.36;230;1;2.4;256;1;0;4;18000;40960;0;1;.007289;NA;.021494;.055694;.055694;1.36;230;100
1.36;230;1;2.4;256;1;0;4;17000;40960;0;0;0.037454;NA;0.097054;0.196131;0.196130;0.41;481;75
1.35;230;1;2.4;256;1;0;4;17000;40960;0;1;.007393;NA;.021408;.058461;.058461;1.35;230;99
1.36;230;1;2.4;256;1;0;4;16000;40960;0;0;0.035876;NA;0.094456;0.207371;0.207370;0.43;481;70
1.37;230;1;2.4;256;1;0;4;16000;40960;0;1;.007296;NA;.022335;.061632;.061632;1.37;230;99
1.38;231;1;2.4;256;1;0;4;15000;40960;0;0;0.037913;NA;0.096616;0.195487;0.195486;0.41;481;75
1.35;229;1;2.4;256;1;0;4;15000;40960;0;1;.007324;NA;.021495;.065011;.065011;1.35;229;99
1.38;230;1;2.4;256;1;0;4;14000;40960;0;0;0.037019;NA;0.095357;0.211292;0.211291;0.43;481;71
1.37;230;1;2.4;256;1;0;4;14000;40960;0;1;.007288;NA;.021270;.068931;.068931;1.37;230;99
1.37;230;1;2.4;256;1;0;4;13000;40960;0;0;0.038140;NA;0.096781;0.219514;0.219513;0.44;481;71
1.36;229;1;2.4;256;1;0;4;13000;40960;0;1;.007385;NA;.021868;.072474;.072474;1.36;229;99
1.37;230;1;2.4;256;1;0;4;12000;40960;0;0;0.039759;NA;0.093628;0.226791;0.226790;0.44;481;69
1.36;231;1;2.4;256;1;0;4;12000;40960;0;1;.007319;NA;.020986;.079948;.079948;1.36;231;99
1.37;230;1;2.4;256;1;0;4;11000;40960;0;0;0.039490;NA;0.096509;0.246013;0.246013;0.46;481;67
1.35;230;1;2.4;256;1;0;4;11000;40960;0;1;.007290;NA;.021131;.086024;.086024;1.35;230;99
1.36;229;1;2.4;256;1;0;4;10000;40960;0;0;0.037812;NA;0.095421;0.256437;0.256437;0.47;481;65
1.37;230;1;2.4;256;1;0;4;10000;40960;0;1;.007256;NA;.020569;.089027;.089027;1.37;230;100
1.37;229;1;2.4;256;1;0;4;9000;40960;0;0;0.038385;NA;0.098340;0.280158;0.280157;0.49;481;63
1.37;229;1;2.4;256;1;0;4;9000;40960;0;1;.007281;NA;.020532;.099509;.099509;1.37;229;99
1.38;229;1;2.4;256;1;0;4;8000;40960;0;0;0.040098;NA;0.096720;0.300417;0.300417;0.52;481;60
1.37;230;1;2.4;256;1;0;4;8000;40960;0;1;.007303;NA;.020229;.108319;.108319;1.37;230;99
1.39;230;1;2.4;256;1;0;5;25000;40960;0;0;0.038350;NA;0.130411;0.190459;0.190458;0.41;562;84
1.37;230;1;2.4;256;1;0;5;25000;40960;0;1;.007343;NA;.027914;.045709;.045708;1.37;230;99
1.37;232;1;2.4;256;1;0;5;24000;40960;0;0;0.040481;NA;0.129555;0.181604;0.181604;0.40;562;86
1.38;230;1;2.4;256;1;0;5;24000;40960;0;1;.007357;NA;.027325;.046641;.046641;1.38;230;99
1.37;230;1;2.4;256;1;0;5;23000;40960;0;0;0.038456;NA;0.128793;0.195126;0.195125;0.41;562;83
1.37;231;1;2.4;256;1;0;5;23000;40960;0;1;.007419;NA;.027872;.047976;.047975;1.37;231;99
1.37;231;1;2.4;256;1;0;5;22000;40960;0;0;0.038834;NA;0.129765;0.200760;0.200760;0.42;562;82
1.37;231;1;2.4;256;1;0;5;22000;40960;0;1;.007404;NA;.027453;.046477;.046477;1.37;231;99
1.38;231;1;2.4;256;1;0;5;21000;40960;0;0;0.039908;NA;0.136300;0.190499;0.190499;0.40;562;86
1.38;231;1;2.4;256;1;0;5;21000;40960;0;1;.007361;NA;.026711;.051480;.051480;1.38;231;100
1.38;231;1;2.4;256;1;0;5;20000;40960;0;0;0.037543;NA;0.129599;0.198249;0.198249;0.41;562;83
1.37;230;1;2.4;256;1;0;5;20000;40960;0;1;.007457;NA;.027930;.050807;.050806;1.37;230;99
1.37;230;1;2.4;256;1;0;5;19000;40960;0;0;0.039148;NA;0.129539;0.194646;0.194645;0.41;562;83
1.38;230;1;2.4;256;1;0;5;19000;40960;0;1;.007384;NA;.026791;.055533;.055533;1.38;230;100
1.37;231;1;2.4;256;1;0;5;18000;40960;0;0;0.041649;NA;0.129942;0.202957;0.202956;0.43;562;81
1.37;230;1;2.4;256;1;0;5;18000;40960;0;1;.007371;NA;.027377;.056522;.056522;1.37;230;99
1.36;230;1;2.4;256;1;0;5;17000;40960;0;0;0.039491;NA;0.128817;0.201517;0.201517;0.42;562;81
1.38;229;1;2.4;256;1;0;5;17000;40960;0;1;.007340;NA;.026850;.059550;.059550;1.38;229;99
1.37;230;1;2.4;256;1;0;5;16000;40960;0;0;0.038389;NA;0.139409;0.213723;0.213722;0.44;562;81
1.37;230;1;2.4;256;1;0;5;16000;40960;0;1;.007469;NA;.025493;.066692;.066692;1.37;230;99
1.39;233;1;2.4;256;1;0;5;15000;40960;0;0;0.040451;NA;0.127801;0.223109;0.223109;0.44;562;78
1.38;232;1;2.4;256;1;0;5;15000;40960;0;1;.007405;NA;.026481;.066386;.066386;1.38;232;99
1.38;231;1;2.4;256;1;0;5;14000;40960;0;0;0.037874;NA;0.128097;0.227980;0.227979;0.44;562;76
1.37;230;1;2.4;256;1;0;5;14000;40960;0;1;.007410;NA;.026344;.068958;.068958;1.37;230;99
1.38;231;1;2.4;256;1;0;5;13000;40960;0;0;0.038211;NA;0.127182;0.242057;0.242056;0.47;562;74
1.38;230;1;2.4;256;1;0;5;13000;40960;0;1;.007412;NA;.026308;.074712;.074711;1.38;230;99
1.39;231;1;2.4;256;1;0;5;12000;40960;0;0;0.039884;NA;0.128052;0.248115;0.248114;0.46;562;73
1.38;231;1;2.4;256;1;0;5;12000;40960;0;1;.007353;NA;.026521;.077380;.077380;1.38;231;99
1.38;231;1;2.4;256;1;0;5;11000;40960;0;0;0.037830;NA;0.132686;0.264456;0.264455;0.48;562;71
1.39;230;1;2.4;256;1;0;5;11000;40960;0;1;.007395;NA;.026297;.087267;.087267;1.39;230;99
1.38;231;1;2.4;256;1;0;5;10000;40960;0;0;0.037190;NA;0.127224;0.279610;0.279609;0.49;562;68
1.37;231;1;2.4;256;1;0;5;10000;40960;0;1;.007447;NA;.025741;.094118;.094117;1.37;231;99
1.38;231;1;2.4;256;1;0;5;9000;40960;0;0;0.039308;NA;0.128145;0.301309;0.301308;0.52;562;66
1.37;231;1;2.4;256;1;0;5;9000;40960;0;1;.007445;NA;.025823;.104397;.104397;1.37;231;99
1.38;230;1;2.4;256;1;0;5;8000;40960;0;0;0.037002;NA;0.132140;0.331272;0.331271;0.55;562;63
1.39;230;1;2.4;256;1;0;5;8000;40960;0;1;.007437;NA;.025886;.113265;.113265;1.39;230;99
1.37;230;1;2.4;256;1;0;6;25000;40960;0;0;0.020241;NA;0.046280;0.068000;0.068000;0.26;405;92
1.36;230;1;2.4;256;1;0;6;25000;40960;0;1;.003664;NA;.009271;.016187;.016187;1.36;230;99
1.35;230;1;2.4;256;1;0;6;24000;40960;0;0;0.020399;NA;0.046101;0.072459;0.072458;0.26;403;89
1.37;231;1;2.4;256;1;0;6;24000;40960;0;1;.003651;NA;.009073;.015609;.015609;1.37;231;100
1.38;231;1;2.4;256;1;0;6;23000;40960;0;0;0.019696;NA;0.046679;0.078419;0.078418;0.27;403;87
1.37;230;1;2.4;256;1;0;6;23000;40960;0;1;.003709;NA;.009361;.016385;.016385;1.37;230;100
1.37;230;1;2.4;256;1;0;6;22000;40960;0;0;0.020413;NA;0.045587;0.072447;0.072446;0.27;403;88
1.35;230;1;2.4;256;1;0;6;22000;40960;0;1;.003648;NA;.009318;.016505;.016505;1.35;230;99
1.36;231;1;2.4;256;1;0;6;21000;40960;0;0;0.019638;NA;0.046060;0.077633;0.077632;0.27;405;87
1.37;229;1;2.4;256;1;0;6;21000;40960;0;1;.003767;NA;.009281;.017349;.017349;1.37;229;99
1.36;229;1;2.4;256;1;0;6;20000;40960;0;0;0.020430;NA;0.046269;0.075123;0.075123;0.27;405;88
1.37;229;1;2.4;256;1;0;6;20000;40960;0;1;.003788;NA;.009113;.016751;.016751;1.37;229;99
1.36;231;1;2.4;256;1;0;6;19000;40960;0;0;0.020083;NA;0.049010;0.076431;0.076430;0.28;403;88
1.36;229;1;2.4;256;1;0;6;19000;40960;0;1;.003642;NA;.008985;.017583;.017583;1.36;229;99
1.35;231;1;2.4;256;1;0;6;18000;40960;0;0;0.019948;NA;0.045005;0.079381;0.079380;0.28;403;85
1.36;230;1;2.4;256;1;0;6;18000;40960;0;1;.003673;NA;.009101;.018628;.018627;1.36;230;99
1.37;231;1;2.4;256;1;0;6;17000;40960;0;0;0.020042;NA;0.045900;0.081467;0.081467;0.28;405;85
1.37;230;1;2.4;256;1;0;6;17000;40960;0;1;.003614;NA;.008838;.018822;.018822;1.37;230;99
1.36;230;1;2.4;256;1;0;6;16000;40960;0;0;0.021005;NA;0.045467;0.082813;0.082812;0.28;403;85
1.36;230;1;2.4;256;1;0;6;16000;40960;0;1;.003699;NA;.009059;.019209;.019209;1.36;230;100
1.36;229;1;2.4;256;1;0;6;15000;40960;0;0;0.020257;NA;0.046561;0.085714;0.085713;0.28;403;86
1.37;230;1;2.4;256;1;0;6;15000;40960;0;1;.003688;NA;.009327;.019928;.019928;1.37;230;99
1.37;230;1;2.4;256;1;0;6;14000;40960;0;0;0.020411;NA;0.046040;0.089468;0.089467;0.28;405;84
1.36;230;1;2.4;256;1;0;6;14000;40960;0;1;.003753;NA;.009071;.020575;.020575;1.36;230;99
1.37;231;1;2.4;256;1;0;6;13000;40960;0;0;0.020434;NA;0.047080;0.093481;0.093480;0.28;405;83
1.36;231;1;2.4;256;1;0;6;13000;40960;0;1;.003645;NA;.009203;.020428;.020427;1.36;231;100
1.37;230;1;2.4;256;1;0;6;12000;40960;0;0;0.020422;NA;0.046063;0.098249;0.098248;0.29;403;81
1.36;229;1;2.4;256;1;0;6;12000;40960;0;1;.003748;NA;.008975;.021763;.021762;1.36;229;100
1.36;231;1;2.4;256;1;0;6;11000;40960;0;0;0.020364;NA;0.045007;0.102382;0.102382;0.29;403;80
1.36;229;1;2.4;256;1;0;6;11000;40960;0;1;.003713;NA;.008843;.023887;.023887;1.36;229;99
1.36;231;1;2.4;256;1;0;6;10000;40960;0;0;0.020446;NA;0.045939;0.108689;0.108688;0.30;403;79
1.37;229;1;2.4;256;1;0;6;10000;40960;0;1;.003597;NA;.008657;.024325;.024324;1.37;229;99
1.37;229;1;2.4;256;1;0;6;9000;40960;0;0;0.020162;NA;0.045738;0.116161;0.116161;0.32;405;76
1.35;229;1;2.4;256;1;0;6;9000;40960;0;1;.003691;NA;.008846;.026621;.026621;1.35;229;99
1.36;229;1;2.4;256;1;0;6;8000;40960;0;0;0.020222;NA;0.045780;0.127412;0.127411;0.33;403;73
1.35;230;1;2.4;256;1;0;6;8000;40960;0;1;.003793;NA;.008847;.027708;.027708;1.35;230;99
1.44;232;1;2.2;256;1;0;1;25000;40960;0;0;0.026017;NA;0.181218;0.145966;0.145966;0.34;640;110
1.42;232;1;2.2;256;1;0;1;25000;40960;0;1;.004773;NA;.033778;.061215;.061215;1.42;232;99
1.43;231;1;2.2;256;1;0;1;24000;40960;0;0;0.025761;NA;0.172067;0.153613;0.153612;0.35;638;104
1.43;233;1;2.2;256;1;0;1;24000;40960;0;1;.004688;NA;.033216;.064285;.064285;1.43;233;100
1.42;232;1;2.2;256;1;0;1;23000;40960;0;0;0.025582;NA;0.177714;0.144044;0.144043;0.35;640;108
1.43;233;1;2.2;256;1;0;1;23000;40960;0;1;.004764;NA;.034678;.070430;.070430;1.43;233;99
1.43;232;1;2.2;256;1;0;1;22000;40960;0;0;0.025760;NA;0.175094;0.145491;0.145490;0.34;639;108
1.42;233;1;2.2;256;1;0;1;22000;40960;0;1;.004780;NA;.033755;.068728;.068728;1.42;233;99
1.42;233;1;2.2;256;1;0;1;21000;40960;0;0;0.026409;NA;0.211221;0.157540;0.157539;0.36;638;114
1.42;233;1;2.2;256;1;0;1;21000;40960;0;1;.004778;NA;.032860;.070221;.070221;1.42;233;99
1.43;232;1;2.2;256;1;0;1;20000;40960;0;0;0.026129;NA;0.180032;0.147162;0.147161;0.35;638;107
1.43;232;1;2.2;256;1;0;1;20000;40960;0;1;.004866;NA;.033567;.077185;.077185;1.43;232;99
1.42;233;1;2.2;256;1;0;1;19000;40960;0;0;0.025900;NA;0.182051;0.157715;0.157714;0.36;639;104
1.43;233;1;2.2;256;1;0;1;19000;40960;0;1;.004660;NA;.032079;.074911;.074911;1.43;233;99
1.43;232;1;2.2;256;1;0;1;18000;40960;0;0;0.026194;NA;0.176660;0.154680;0.154679;0.36;640;105
1.42;232;1;2.2;256;1;0;1;18000;40960;0;1;.004803;NA;.032318;.081667;.081666;1.42;232;100
1.43;232;1;2.2;256;1;0;1;17000;40960;0;0;0.026184;NA;0.176411;0.165862;0.165861;0.37;638;101
1.42;233;1;2.2;256;1;0;1;17000;40960;0;1;.004763;NA;.032881;.084952;.084952;1.42;233;99
1.43;232;1;2.2;256;1;0;1;16000;40960;0;0;0.025915;NA;0.175366;0.164811;0.164811;0.36;638;102
1.43;233;1;2.2;256;1;0;1;16000;40960;0;1;.004831;NA;.032500;.087587;.087587;1.43;233;99
1.43;232;1;2.2;256;1;0;1;15000;40960;0;0;0.025892;NA;0.177120;0.173788;0.173788;0.38;638;100
1.42;232;1;2.2;256;1;0;1;15000;40960;0;1;.004700;NA;.032111;.090681;.090681;1.42;232;99
1.42;232;1;2.2;256;1;0;1;14000;40960;0;0;0.025618;NA;0.179511;0.173870;0.173869;0.38;640;100
1.42;232;1;2.2;256;1;0;1;14000;40960;0;1;.004744;NA;.032628;.104762;.104762;1.42;232;99
1.41;234;1;2.2;256;1;0;1;13000;40960;0;0;0.025067;NA;0.170107;0.184998;0.184997;0.39;639;95
1.42;233;1;2.2;256;1;0;1;13000;40960;0;1;.004649;NA;.031973;.109060;.109060;1.42;233;99
1.43;232;1;2.2;256;1;0;1;12000;40960;0;0;0.025635;NA;0.177336;0.202095;0.202095;0.40;640;93
1.43;233;1;2.2;256;1;0;1;12000;40960;0;1;.004822;NA;.032120;.116731;.116731;1.43;233;99
1.44;232;1;2.2;256;1;0;1;11000;40960;0;0;0.025820;NA;0.176143;0.218551;0.218550;0.42;638;88
1.43;233;1;2.2;256;1;0;1;11000;40960;0;1;.004706;NA;.031154;.131063;.131063;1.43;233;99
1.43;232;1;2.2;256;1;0;1;10000;40960;0;0;0.026038;NA;0.178425;0.227629;0.227628;0.43;638;87
1.42;233;1;2.2;256;1;0;1;10000;40960;0;1;.004798;NA;.032139;.141417;.141417;1.42;233;99
1.42;232;1;2.2;256;1;0;1;9000;40960;0;0;0.025919;NA;0.175070;0.252294;0.252294;0.45;638;83
1.43;232;1;2.2;256;1;0;1;9000;40960;0;1;.004697;NA;.031169;.151218;.151218;1.43;232;99
1.41;231;1;2.2;256;1;0;1;8000;40960;0;0;0.026098;NA;0.178138;0.292452;0.292452;0.49;638;76
1.43;232;1;2.2;256;1;0;1;8000;40960;0;1;.004812;NA;.030771;.171593;.171593;1.43;232;99
1.41;232;1;2.2;256;1;0;2;25000;40960;0;0;0.043781;NA;0.178866;0.184678;0.184677;0.41;721;98
1.40;232;1;2.2;256;1;0;2;25000;40960;0;1;.006140;NA;.032188;.061205;.061205;1.40;232;99
1.41;231;1;2.2;256;1;0;2;24000;40960;0;0;0.044621;NA;0.177731;0.187740;0.187740;0.41;723;97
1.40;231;1;2.2;256;1;0;2;24000;40960;0;1;.006179;NA;.033763;.060556;.060556;1.40;231;99
1.38;232;1;2.2;256;1;0;2;23000;40960;0;0;0.044531;NA;0.185563;0.187233;0.187232;0.41;721;99
1.41;231;1;2.2;256;1;0;2;23000;40960;0;1;.006214;NA;.032392;.065567;.065567;1.41;231;100
1.41;232;1;2.2;256;1;0;2;22000;40960;0;0;0.043148;NA;0.179741;0.190215;0.190214;0.41;721;97
1.41;230;1;2.2;256;1;0;2;22000;40960;0;1;.006122;NA;.031565;.064848;.064848;1.41;230;99
1.40;231;1;2.2;256;1;0;2;21000;40960;0;0;0.045025;NA;0.178276;0.195979;0.195978;0.42;721;95
1.41;231;1;2.2;256;1;0;2;21000;40960;0;1;.006147;NA;.032602;.070554;.070554;1.41;231;99
1.40;232;1;2.2;256;1;0;2;20000;40960;0;0;0.046378;NA;0.182930;0.200581;0.200581;0.42;723;95
1.39;231;1;2.2;256;1;0;2;20000;40960;0;1;.006133;NA;.032152;.070010;.070010;1.39;231;99
1.41;232;1;2.2;256;1;0;2;19000;40960;0;0;0.044318;NA;0.179775;0.204610;0.204609;0.43;721;94
1.39;232;1;2.2;256;1;0;2;19000;40960;0;1;.006150;NA;.032244;.069741;.069741;1.39;232;99
1.40;232;1;2.2;256;1;0;2;18000;40960;0;0;0.044790;NA;0.180344;0.196091;0.196090;0.42;721;96
1.40;232;1;2.2;256;1;0;2;18000;40960;0;1;.006171;NA;.031345;.072389;.072389;1.40;232;100
1.41;231;1;2.2;256;1;0;2;17000;40960;0;0;0.044432;NA;0.177499;0.193438;0.193437;0.41;721;96
1.41;231;1;2.2;256;1;0;2;17000;40960;0;1;.006104;NA;.031603;.078239;.078239;1.41;231;99
1.40;232;1;2.2;256;1;0;2;16000;40960;0;0;0.045715;NA;0.176525;0.204259;0.204258;0.42;721;93
1.40;231;1;2.2;256;1;0;2;16000;40960;0;1;.006173;NA;.030593;.079964;.079964;1.40;231;99
1.40;231;1;2.2;256;1;0;2;15000;40960;0;0;0.043680;NA;0.179947;0.203072;0.203071;0.42;723;94
1.39;231;1;2.2;256;1;0;2;15000;40960;0;1;.006151;NA;.031183;.085210;.085209;1.39;231;99
1.40;232;1;2.2;256;1;0;2;14000;40960;0;0;0.043394;NA;0.181019;0.214596;0.214595;0.43;722;92
1.39;232;1;2.2;256;1;0;2;14000;40960;0;1;.006117;NA;.030796;.091781;.091781;1.39;232;99
1.41;231;1;2.2;256;1;0;2;13000;40960;0;0;0.044367;NA;0.180155;0.216205;0.216205;0.43;721;91
1.41;232;1;2.2;256;1;0;2;13000;40960;0;1;.006173;NA;.031130;.095639;.095638;1.41;232;99
1.40;231;1;2.2;256;1;0;2;12000;40960;0;0;0.045364;NA;0.180252;0.224727;0.224726;0.44;723;89
1.41;232;1;2.2;256;1;0;2;12000;40960;0;1;.006121;NA;.030841;.098600;.098600;1.41;232;100
1.41;232;1;2.2;256;1;0;2;11000;40960;0;0;0.046347;NA;0.178247;0.234469;0.234468;0.46;721;87
1.40;232;1;2.2;256;1;0;2;11000;40960;0;1;.006110;NA;.030156;.108012;.108012;1.40;232;99
1.41;232;1;2.2;256;1;0;2;10000;40960;0;0;0.044630;NA;0.178405;0.240273;0.240272;0.46;723;86
1.40;232;1;2.2;256;1;0;2;10000;40960;0;1;.006136;NA;.030535;.118180;.118180;1.40;232;100
1.40;232;1;2.2;256;1;0;2;9000;40960;0;0;0.043155;NA;0.180400;0.259912;0.259912;0.48;721;83
1.41;231;1;2.2;256;1;0;2;9000;40960;0;1;.006105;NA;.030116;.128714;.128714;1.41;231;99
1.42;234;1;2.2;256;1;0;2;8000;40960;0;0;0.044443;NA;0.181989;0.291833;0.291833;0.51;723;78
1.39;230;1;2.2;256;1;0;2;8000;40960;0;1;.006090;NA;.030395;.146631;.146630;1.39;230;99
1.37;231;1;2.2;256;1;0;3;25000;40960;0;0;0.040217;NA;0.095114;0.192731;0.192730;0.41;482;75
1.36;230;1;2.2;256;1;0;3;25000;40960;0;1;.007345;NA;.028617;.043850;.043850;1.36;230;99
1.38;230;1;2.2;256;1;0;3;24000;40960;0;0;0.039119;NA;0.094521;0.193567;0.193566;0.42;482;74
1.37;231;1;2.2;256;1;0;3;24000;40960;0;1;.007403;NA;.027132;.045465;.045465;1.37;231;99
1.38;231;1;2.2;256;1;0;3;23000;40960;0;0;0.039117;NA;0.094773;0.200626;0.200625;0.42;482;73
1.37;229;1;2.2;256;1;0;3;23000;40960;0;1;.007369;NA;.027272;.046325;.046325;1.37;229;100
1.37;229;1;2.2;256;1;0;3;22000;40960;0;0;0.040388;NA;0.093929;0.194411;0.194410;0.41;482;74
1.36;230;1;2.2;256;1;0;3;22000;40960;0;1;.007439;NA;.027219;.048288;.048288;1.36;230;99
1.36;230;1;2.2;256;1;0;3;21000;40960;0;0;0.037664;NA;0.092505;0.209718;0.209717;0.42;484;71
1.36;230;1;2.2;256;1;0;3;21000;40960;0;1;.007395;NA;.027331;.049830;.049829;1.36;230;99
1.36;231;1;2.2;256;1;0;3;20000;40960;0;0;0.038213;NA;0.094004;0.202708;0.202707;0.41;482;73
1.36;229;1;2.2;256;1;0;3;20000;40960;0;1;.007345;NA;.026614;.054513;.054513;1.36;229;99
1.38;230;1;2.2;256;1;0;3;19000;40960;0;0;0.038847;NA;0.092596;0.205064;0.205063;0.42;482;73
1.37;230;1;2.2;256;1;0;3;19000;40960;0;1;.007414;NA;.027792;.053307;.053307;1.37;230;99
1.38;229;1;2.2;256;1;0;3;18000;40960;0;0;0.041127;NA;0.093191;0.208392;0.208391;0.42;482;72
1.36;230;1;2.2;256;1;0;3;18000;40960;0;1;.007460;NA;.027265;.056712;.056712;1.36;230;99
1.38;230;1;2.2;256;1;0;3;17000;40960;0;0;0.040546;NA;0.092673;0.219097;0.219096;0.43;482;71
1.36;231;1;2.2;256;1;0;3;17000;40960;0;1;.007370;NA;.026702;.057838;.057838;1.36;231;100
1.37;231;1;2.2;256;1;0;3;16000;40960;0;0;0.036822;NA;0.092170;0.223498;0.223497;0.44;482;69
1.37;230;1;2.2;256;1;0;3;16000;40960;0;1;.007364;NA;.026037;.060202;.060201;1.37;230;99
1.36;230;1;2.2;256;1;0;3;15000;40960;0;0;0.039470;NA;0.092818;0.237149;0.237148;0.45;482;68
1.38;230;1;2.2;256;1;0;3;15000;40960;0;1;.007426;NA;.027036;.064874;.064874;1.38;230;99
1.38;231;1;2.2;256;1;0;3;14000;40960;0;0;0.040803;NA;0.094482;0.243583;0.243583;0.46;484;67
1.38;231;1;2.2;256;1;0;3;14000;40960;0;1;.007419;NA;.027330;.070446;.070445;1.38;231;99
1.38;230;1;2.2;256;1;0;3;13000;40960;0;0;0.040334;NA;0.090374;0.251746;0.251745;0.47;482;65
1.38;230;1;2.2;256;1;0;3;13000;40960;0;1;.007420;NA;.025769;.078005;.078005;1.38;230;100
1.36;231;1;2.2;256;1;0;3;12000;40960;0;0;0.038645;NA;0.095155;0.271749;0.271748;0.48;482;63
1.37;230;1;2.2;256;1;0;3;12000;40960;0;1;.007336;NA;.026148;.080913;.080913;1.37;230;99
1.37;231;1;2.2;256;1;0;3;11000;40960;0;0;0.038458;NA;0.092795;0.279814;0.279813;0.50;482;61
1.38;229;1;2.2;256;1;0;3;11000;40960;0;1;.007353;NA;.026728;.086841;.086841;1.38;229;99
1.38;229;1;2.2;256;1;0;3;10000;40960;0;0;0.039442;NA;0.093643;0.293579;0.293578;0.51;486;60
1.38;231;1;2.2;256;1;0;3;10000;40960;0;1;.007429;NA;.026334;.092192;.092192;1.38;231;99
1.38;231;1;2.2;256;1;0;3;9000;40960;0;0;0.040035;NA;0.094819;0.316511;0.316511;0.53;484;58
1.37;231;1;2.2;256;1;0;3;9000;40960;0;1;.007450;NA;.025262;.101970;.101970;1.37;231;100
1.36;230;1;2.2;256;1;0;3;8000;40960;0;0;0.038234;NA;0.097141;0.343046;0.343045;0.57;482;55
1.37;231;1;2.2;256;1;0;3;8000;40960;0;1;.007418;NA;.026285;.111006;.111006;1.37;231;99
1.35;230;1;2.2;256;1;0;4;25000;40960;0;0;0.036322;NA;0.110120;0.165984;0.165983;0.38;481;83
