nodes;program;c.domain;adv.model;protocol;comp.intbits;comp.inttriples;comp.vmrounds;cpus;freqs;quotas;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;145600;88200;9804;16;2.6;180;1400;21.0764;109;~39838;132.546;387.231
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;166400;100800;11204;16;2.6;180;1600;24.9014;107;~45531;157.521;460.665
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;187200;113400;12604;16;2.6;180;1800;26.6071;108;~51218;165.267;482.413
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;208000;126000;14004;16;2.6;180;2000;29.919;109;~56904;183.954;537.017
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;1040;630;74;16;2.6;120;10;2.07335;112;~303;17.3343;51.8974
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;20800;12600;1404;16;2.6;120;200;3.83089;109;~5702;24.9754;73.4345
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;41600;25200;2804;16;2.6;120;400;6.82321;111;~11392;43.6957;128.105
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;62400;37800;4204;16;2.6;120;600;9.62593;110;~17082;62.4161;182.774
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;83200;50400;5604;16;2.6;120;800;13.4774;108;~22775;87.3915;256.209
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;104000;63000;7004;16;2.6;120;1000;15.2231;108;~28458;95.1046;277.891
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;124800;75600;8404;16;2.6;120;1200;18.2223;109;~34148;113.825;332.561
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;145600;88200;9804;16;2.6;120;1400;21.0652;109;~39838;132.546;387.232
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;166400;100800;11204;16;2.6;120;1600;25.0029;109;~45531;157.521;460.666
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;187200;113400;12604;16;2.6;120;1800;26.719;108;~51218;165.267;482.413
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;208000;126000;14004;16;2.6;120;2000;29.7992;110;~56904;183.956;537.019
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;1040;630;74;16;2.6;60;10;3.4242;111;~303;17.3341;51.8972
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;20800;12600;1404;16;2.6;60;200;6.05589;110;~5702;24.9754;73.4351
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;41600;25200;2804;16;2.6;60;400;10.5622;109;~11392;43.6955;128.105
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;62400;37800;4204;16;2.6;60;600;15.1003;111;~17082;62.4155;182.773
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;83200;50400;5604;16;2.6;60;800;21.007;108;~22775;87.3909;256.209
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;104000;63000;7004;16;2.6;60;1000;23.5626;108;~28458;95.1054;277.891
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;124800;75600;8404;16;2.6;60;1200;28.2162;110;~34148;113.826;332.562
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;145600;88200;9804;16;2.6;60;1400;32.6345;108;~39838;132.546;387.231
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;166400;100800;11204;16;2.6;60;1600;38.5617;108;~45531;157.521;460.665
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;187200;113400;12604;16;2.6;60;1800;41.1658;109;~51218;165.267;482.412
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;208000;126000;14004;16;2.6;60;2000;46.1431;108;~56904;183.955;537.017
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;1040;630;74;16;2.3;240;10;2.06395;109;~303;17.3338;51.8972
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;20800;12600;1404;16;2.3;240;200;3.80267;113;~5702;24.9754;73.4347
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;41600;25200;2804;16;2.3;240;400;6.72219;109;~11392;43.6958;128.104
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;62400;37800;4204;16;2.3;240;600;9.66712;108;~17082;62.4155;182.773
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;83200;50400;5604;16;2.3;240;800;13.5469;110;~22775;87.391;256.208
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;104000;63000;7004;16;2.3;240;1000;15.2015;108;~28458;95.1054;277.891
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;124800;75600;8404;16;2.3;240;1200;18.14;109;~34148;113.825;332.562
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;145600;88200;9804;16;2.3;240;1400;21.208;111;~39838;132.546;387.231
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;166400;100800;11204;16;2.3;240;1600;25.0526;108;~45531;157.521;460.665
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;187200;113400;12604;16;2.3;240;1800;26.7252;109;~51218;165.267;482.412
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;208000;126000;14004;16;2.3;240;2000;29.6374;112;~56904;183.956;537.019
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;1040;630;74;16;2.3;180;10;2.0593;110;~303;17.3341;51.8974
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;20800;12600;1404;16;2.3;180;200;3.81643;110;~5702;24.9753;73.435
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;41600;25200;2804;16;2.3;180;400;6.76055;110;~11392;43.6956;128.104
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;62400;37800;4204;16;2.3;180;600;9.77493;109;~17082;62.4156;182.774
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;83200;50400;5604;16;2.3;180;800;13.5724;108;~22775;87.3906;256.207
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;104000;63000;7004;16;2.3;180;1000;15.2058;109;~28458;95.1055;277.891
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;124800;75600;8404;16;2.3;180;1200;18.1797;108;~34148;113.826;332.562
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;145600;88200;9804;16;2.3;180;1400;21.0553;111;~39838;132.546;387.231
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;166400;100800;11204;16;2.3;180;1600;24.9284;109;~45531;157.521;460.666
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;187200;113400;12604;16;2.3;180;1800;26.7406;109;~51218;165.267;482.412
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;208000;126000;14004;16;2.3;180;2000;29.5144;109;~56904;183.956;537.019
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;1040;630;74;16;2.3;120;10;2.06328;110;~303;17.3343;51.8976
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;20800;12600;1404;16;2.3;120;200;3.86988;111;~5702;24.9755;73.4349
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;41600;25200;2804;16;2.3;120;400;6.76179;109;~11392;43.6955;128.105
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;62400;37800;4204;16;2.3;120;600;9.62188;113;~17082;62.4155;182.773
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;83200;50400;5604;16;2.3;120;800;13.4067;108;~22775;87.3912;256.208
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;104000;63000;7004;16;2.3;120;1000;15.3247;108;~28458;95.1053;277.891
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;124800;75600;8404;16;2.3;120;1200;18.3211;112;~34148;113.825;332.561
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;145600;88200;9804;16;2.3;120;1400;21.0692;111;~39838;132.546;387.231
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;166400;100800;11204;16;2.3;120;1600;24.7703;110;~45531;157.521;460.666
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;187200;113400;12604;16;2.3;120;1800;26.8222;108;~51218;165.267;482.412
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;208000;126000;14004;16;2.3;120;2000;29.5346;109;~56904;183.956;537.019
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;1040;630;74;16;2.3;60;10;3.48202;111;~303;17.3339;51.8971
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;20800;12600;1404;16;2.3;60;200;6.01377;110;~5702;24.9753;73.4349
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;41600;25200;2804;16;2.3;60;400;10.4395;108;~11392;43.696;128.105
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;62400;37800;4204;16;2.3;60;600;15.0079;108;~17082;62.4162;182.774
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;83200;50400;5604;16;2.3;60;800;21.0673;108;~22775;87.3915;256.209
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;104000;63000;7004;16;2.3;60;1000;23.5258;109;~28458;95.1054;277.891
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;124800;75600;8404;16;2.3;60;1200;28.0504;110;~34148;113.825;332.561
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;145600;88200;9804;16;2.3;60;1400;32.7829;108;~39838;132.546;387.232
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;166400;100800;11204;16;2.3;60;1600;38.2861;110;~45531;157.52;460.665
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;187200;113400;12604;16;2.3;60;1800;41.3738;108;~51218;165.267;482.414
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;208000;126000;14004;16;2.3;60;2000;45.9195;111;~56904;183.956;537.019
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;1040;630;74;16;2;240;10;2.26056;110;~303;17.334;51.8971
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;20800;12600;1404;16;2;240;200;4.1424;112;~5702;24.9755;73.435
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;41600;25200;2804;16;2;240;400;7.35021;108;~11392;43.6957;128.104
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;62400;37800;4204;16;2;240;600;10.5791;107;~17082;62.4159;182.774
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;83200;50400;5604;16;2;240;800;14.8022;109;~22775;87.3909;256.209
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;104000;63000;7004;16;2;240;1000;16.602;109;~28458;95.105;277.891
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;124800;75600;8404;16;2;240;1200;19.7099;109;~34148;113.825;332.562
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;145600;88200;9804;16;2;240;1400;23.1097;110;~39838;132.546;387.231
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;166400;100800;11204;16;2;240;1600;26.9393;110;~45531;157.521;460.665
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;187200;113400;12604;16;2;240;1800;28.9555;110;~51218;165.267;482.412
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;208000;126000;14004;16;2;240;2000;32.0624;108;~56904;183.955;537.018
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;1040;630;74;16;2;180;10;2.24924;110;~303;17.334;51.8976
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;20800;12600;1404;16;2;180;200;4.18092;109;~5702;24.9753;73.4349
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;41600;25200;2804;16;2;180;400;7.29615;109;~11392;43.6958;128.105
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;62400;37800;4204;16;2;180;600;10.5174;109;~17082;62.4152;182.774
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;83200;50400;5604;16;2;180;800;14.6197;108;~22775;87.3917;256.208
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;104000;63000;7004;16;2;180;1000;16.5744;108;~28458;95.1051;277.891
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;124800;75600;8404;16;2;180;1200;19.684;110;~34148;113.826;332.561
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;145600;88200;9804;16;2;180;1400;22.795;108;~39838;132.546;387.232
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;166400;100800;11204;16;2;180;1600;27.0964;108;~45531;157.521;460.665
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;187200;113400;12604;16;2;180;1800;29.2072;110;~51218;165.267;482.413
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;208000;126000;14004;16;2;180;2000;32.0807;108;~56904;183.955;537.018
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;1040;630;74;16;2;120;10;2.25055;109;~303;17.3341;51.8971
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;20800;12600;1404;16;2;120;200;4.13763;111;~5702;24.9758;73.4353
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;41600;25200;2804;16;2;120;400;7.34625;111;~11392;43.6956;128.104
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;62400;37800;4204;16;2;120;600;10.4766;109;~17082;62.4161;182.775
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;83200;50400;5604;16;2;120;800;14.5731;109;~22775;87.3912;256.208
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;104000;63000;7004;16;2;120;1000;16.5431;109;~28458;95.1052;277.892
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;124800;75600;8404;16;2;120;1200;19.9266;109;~34148;113.826;332.562
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;145600;88200;9804;16;2;120;1400;23.0349;109;~39838;132.546;387.231
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;166400;100800;11204;16;2;120;1600;27.3507;108;~45531;157.521;460.665
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;187200;113400;12604;16;2;120;1800;29.0917;109;~51218;165.268;482.413
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;208000;126000;14004;16;2;120;2000;32.2348;110;~56904;183.955;537.019
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;1040;630;74;16;2;60;10;3.76171;110;~303;17.3338;51.8969
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;20800;12600;1404;16;2;60;200;6.54825;111;~5702;24.9755;73.4346
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;41600;25200;2804;16;2;60;400;11.5635;106;~11392;43.6952;128.104
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;62400;37800;4204;16;2;60;600;16.3594;108;~17082;62.416;182.774
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;83200;50400;5604;16;2;60;800;22.7915;108;~22775;87.3912;256.209
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;104000;63000;7004;16;2;60;1000;25.7868;108;~28458;95.1056;277.892
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;124800;75600;8404;16;2;60;1200;30.3723;109;~34148;113.825;332.56
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;145600;88200;9804;16;2;60;1400;35.5536;111;~39838;132.545;387.23
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;166400;100800;11204;16;2;60;1600;41.8964;110;~45531;157.521;460.665
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;187200;113400;12604;16;2;60;1800;44.9405;110;~51218;165.267;482.412
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;208000;126000;14004;16;2;60;2000;49.4708;109;~56904;183.955;537.018
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;1040;630;74;16;1.7;240;10;2.61638;109;~303;17.3341;51.8974
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;20800;12600;1404;16;1.7;240;200;4.79746;111;~5702;24.9753;73.4348
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;41600;25200;2804;16;1.7;240;400;8.46348;107;~11392;43.6958;128.105
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;62400;37800;4204;16;1.7;240;600;12.0623;111;~17082;62.4158;182.774
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;83200;50400;5604;16;1.7;240;800;16.891;108;~22775;87.3912;256.209
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;104000;63000;7004;16;1.7;240;1000;19.0297;109;~28458;95.1054;277.892
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;124800;75600;8404;16;1.7;240;1200;22.7632;110;~34148;113.826;332.562
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;145600;88200;9804;16;1.7;240;1400;26.4616;108;~39838;132.545;387.23
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;166400;100800;11204;16;1.7;240;1600;31.2471;110;~45531;157.521;460.666
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;187200;113400;12604;16;1.7;240;1800;33.4772;110;~51218;165.267;482.412
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;208000;126000;14004;16;1.7;240;2000;37.2822;110;~56904;183.956;537.018
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;1040;630;74;16;1.7;180;10;2.61492;111;~303;17.3339;51.8968
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;20800;12600;1404;16;1.7;180;200;4.82823;112;~5702;24.9753;73.4349
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;41600;25200;2804;16;1.7;180;400;8.45871;109;~11392;43.6954;128.104
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;62400;37800;4204;16;1.7;180;600;12.1634;111;~17082;62.4155;182.774
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;83200;50400;5604;16;1.7;180;800;16.9184;108;~22775;87.3907;256.208
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;104000;63000;7004;16;1.7;180;1000;19.1127;110;~28458;95.1054;277.892
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;124800;75600;8404;16;1.7;180;1200;22.9167;110;~34148;113.825;332.561
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;145600;88200;9804;16;1.7;180;1400;26.3639;109;~39838;132.546;387.231
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;166400;100800;11204;16;1.7;180;1600;31.0224;110;~45531;157.521;460.665
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;187200;113400;12604;16;1.7;180;1800;33.3407;110;~51218;165.267;482.411
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;208000;126000;14004;16;1.7;180;2000;36.9446;110;~56904;183.956;537.018
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;1040;630;74;16;1.7;120;10;2.61345;113;~303;17.334;51.8973
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;20800;12600;1404;16;1.7;120;200;4.78013;112;~5702;24.9755;73.4347
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;41600;25200;2804;16;1.7;120;400;8.4881;107;~11392;43.6957;128.105
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;62400;37800;4204;16;1.7;120;600;12.1274;108;~17082;62.4161;182.774
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;83200;50400;5604;16;1.7;120;800;16.8528;109;~22775;87.391;256.208
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;104000;63000;7004;16;1.7;120;1000;19.0704;111;~28458;95.1053;277.892
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;124800;75600;8404;16;1.7;120;1200;22.8032;108;~34148;113.826;332.562
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;145600;88200;9804;16;1.7;120;1400;26.428;108;~39838;132.546;387.231
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;166400;100800;11204;16;1.7;120;1600;31.2008;109;~45531;157.521;460.665
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;187200;113400;12604;16;1.7;120;1800;33.7037;109;~51218;165.267;482.412
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;208000;126000;14004;16;1.7;120;2000;37.1534;109;~56904;183.956;537.019
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;1040;630;74;16;1.7;60;10;4.32519;111;~303;17.3341;51.8971
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;20800;12600;1404;16;1.7;60;200;7.64926;112;~5702;24.9752;73.4344
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;41600;25200;2804;16;1.7;60;400;13.3543;107;~11392;43.6957;128.105
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;62400;37800;4204;16;1.7;60;600;19.1029;108;~17082;62.416;182.774
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;83200;50400;5604;16;1.7;60;800;26.6173;112;~22775;87.3912;256.208
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;104000;63000;7004;16;1.7;60;1000;29.7408;111;~28458;95.1051;277.891
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;124800;75600;8404;16;1.7;60;1200;35.6466;109;~34148;113.825;332.562
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;145600;88200;9804;16;1.7;60;1400;41.4728;109;~39838;132.546;387.231
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;166400;100800;11204;16;1.7;60;1600;48.6891;110;~45531;157.521;460.665
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;187200;113400;12604;16;1.7;60;1800;52.4225;107;~51218;165.268;482.413
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;208000;126000;14004;16;1.7;60;2000;57.8066;111;~56904;183.956;537.02
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;1040;630;74;4;2.6;240;10;2.08354;111;~303;17.3341;51.8975
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;20800;12600;1404;4;2.6;240;200;3.85767;111;~5702;24.9752;73.4345
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;41600;25200;2804;4;2.6;240;400;6.83793;107;~11392;43.6958;128.105
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;62400;37800;4204;4;2.6;240;600;9.84665;109;~17082;62.4159;182.774
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;83200;50400;5604;4;2.6;240;800;13.5041;109;~22775;87.3911;256.209
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;104000;63000;7004;4;2.6;240;1000;15.2856;110;~28458;95.105;277.891
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;124800;75600;8404;4;2.6;240;1200;18.2949;108;~34148;113.826;332.561
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;145600;88200;9804;4;2.6;240;1400;21.1792;108;~39838;132.546;387.232
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;166400;100800;11204;4;2.6;240;1600;24.9828;110;~45531;157.521;460.666
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;187200;113400;12604;4;2.6;240;1800;26.9416;108;~51218;165.267;482.412
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;208000;126000;14004;4;2.6;240;2000;30.0303;111;~56904;183.955;537.018
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;1040;630;74;4;2.6;180;10;2.10828;110;~303;17.3342;51.8973
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;20800;12600;1404;4;2.6;180;200;3.83596;110;~5702;24.9756;73.4351
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;soho;41600;25200;2804;4;2.6;180;400;6.85031;110;~11392;43.6953;128.105
