program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
35;BINARY;semihonest;replicated-bin;3;0.65;25;NA;NA;NA;384;384;384;NA;NA;12258;1237;6;0.0886316;0.14;10;65;NA;0.012738;NA;4.8e-05;3;0.0869145;4.8e-05;3;0.0885896;NA;NA;NA;NA;NA;NA;0.01269;793;0.0836519;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;0.69;26;NA;NA;NA;576;576;576;NA;NA;25245;2341;9;0.217309;0.27;10;80;NA;0.025941;NA;4.8e-05;3;0.21527;4.8e-05;3;0.217036;NA;NA;NA;NA;NA;NA;0.025893;1567;0.205753;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;0.74;27;NA;NA;NA;768;768;768;NA;NA;42804;3769;12;0.503127;0.56;9;73;NA;0.043716;NA;4.8e-05;3;0.501667;4.8e-05;3;0.502249;NA;NA;NA;NA;NA;NA;0.043668;2593;0.484277;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;0.79;29;NA;NA;NA;960;960;960;NA;NA;64935;5521;15;0.442412;0.50;11;85;NA;0.066063;NA;4.8e-05;3;0.4405;4.8e-05;3;0.44211;NA;NA;NA;NA;NA;NA;0.066015;3871;0.416676;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;0.83;30;NA;NA;NA;1152;1152;1152;NA;NA;91638;7597;18;0.778456;0.83;10;85;NA;0.092982;NA;4.8e-05;3;0.776313;4.8e-05;3;0.777995;NA;NA;NA;NA;NA;NA;0.092934;5401;0.74612;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;0.91;32;NA;NA;NA;1344;1344;1344;NA;NA;122913;9997;21;1.26336;1.32;11;75;NA;0.124473;NA;4.8e-05;3;1.2611;4.8e-05;3;1.26298;NA;NA;NA;NA;NA;NA;0.124425;7183;1.21388;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;0.95;33;NA;NA;NA;1536;1536;1536;NA;NA;158760;12721;24;1.70664;1.76;10;71;NA;0.160536;NA;4.8e-05;3;1.70451;4.8e-05;3;1.70647;NA;NA;NA;NA;NA;NA;0.160488;9217;1.64014;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;0.99;34;NA;NA;NA;1728;1728;1728;NA;NA;199179;15769;27;1.45393;1.51;12;104;NA;0.201171;NA;4.8e-05;3;1.45188;4.8e-05;3;1.45425;NA;NA;NA;NA;NA;NA;0.201123;11503;1.3869;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;1.04;36;NA;NA;NA;1920;1920;1920;NA;NA;244170;19141;30;2.82756;2.88;10;73;NA;0.246378;NA;4.8e-05;3;2.8251;4.8e-05;3;2.82759;NA;NA;NA;NA;NA;NA;0.24633;14041;2.72899;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;1.11;38;NA;NA;NA;2112;2112;2112;NA;NA;293733;22837;33;2.16341;2.22;12;88;NA;0.296157;NA;4.8e-05;3;2.16137;4.8e-05;3;2.16304;NA;NA;NA;NA;NA;NA;0.296109;16831;2.08988;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;1.14;39;NA;NA;NA;2304;2304;2304;NA;NA;347868;26857;36;3.4382;3.50;12;77;NA;0.350508;NA;4.8e-05;3;3.43663;4.8e-05;3;3.43714;NA;NA;NA;NA;NA;NA;0.35046;19873;3.30892;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;1.18;41;NA;NA;NA;2496;2496;2496;NA;NA;406575;31201;39;3.56594;3.63;12;86;NA;0.409431;NA;4.8e-05;3;3.56357;4.8e-05;3;3.56517;NA;NA;NA;NA;NA;NA;0.409383;23167;3.40974;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;1.22;42;NA;NA;NA;2688;2688;2688;NA;NA;469854;35869;42;3.97752;4.03;10;93;NA;0.472926;NA;4.8e-05;3;3.97571;4.8e-05;3;3.97709;NA;NA;NA;NA;NA;NA;0.472878;26713;3.79599;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;1.31;43;NA;NA;NA;2880;2880;2880;NA;NA;537705;40861;45;9.69163;9.75;10;57;NA;0.540993;NA;4.8e-05;3;9.68963;4.8e-05;3;9.69172;NA;NA;NA;NA;NA;NA;0.540945;30511;9.41873;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;1.34;44;NA;NA;NA;3072;3072;3072;NA;NA;610128;46177;48;8.94783;9.01;12;61;NA;0.613632;NA;4.8e-05;3;8.94593;4.8e-05;3;8.94702;NA;NA;NA;NA;NA;NA;0.613584;34561;8.66564;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;1.37;46;NA;NA;NA;3264;3264;3264;NA;NA;687123;51817;51;5.47773;5.54;12;95;NA;0.690843;NA;4.8e-05;3;5.47608;4.8e-05;3;5.47618;NA;NA;NA;NA;NA;NA;0.690795;38863;5.24884;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;1.43;47;NA;NA;NA;3456;3456;3456;NA;NA;768690;57781;54;12.7088;12.77;12;62;NA;0.772626;NA;4.8e-05;3;12.707;4.8e-05;3;12.7078;NA;NA;NA;NA;NA;NA;0.772578;43417;12.3536;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;1.48;50;NA;NA;NA;3648;3648;3648;NA;NA;854829;64069;57;8.76021;8.82;10;80;NA;0.858981;NA;4.8e-05;3;8.75793;4.8e-05;3;8.76014;NA;NA;NA;NA;NA;NA;0.858933;48223;8.43338;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;1.51;52;NA;NA;NA;3840;3840;3840;NA;NA;945540;70681;60;8.39918;8.46;10;90;NA;0.949908;NA;4.8e-05;3;8.39675;4.8e-05;3;8.39915;NA;NA;NA;NA;NA;NA;0.94986;53281;8.0591;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;1.57;53;NA;NA;NA;4032;4032;4032;NA;NA;1040823;77617;63;11.4886;11.55;12;79;NA;1.04541;NA;4.8e-05;3;11.4867;4.8e-05;3;11.4877;NA;NA;NA;NA;NA;NA;1.04536;58591;11.0614;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;1.62;54;NA;NA;NA;4224;4224;4224;NA;NA;1140678;84877;66;8.72356;8.79;13;106;NA;1.14548;NA;4.8e-05;3;8.72204;4.8e-05;3;8.7224;NA;NA;NA;NA;NA;NA;1.14543;64153;8.33299;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;1.72;56;NA;NA;NA;4416;4416;4416;NA;NA;1245105;92461;69;13.7134;13.78;13;78;NA;1.25012;NA;4.8e-05;3;13.7112;4.8e-05;3;13.7131;NA;NA;NA;NA;NA;NA;1.25007;69967;13.2217;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;1.76;57;NA;NA;NA;4608;4608;4608;NA;NA;1354104;100369;72;22.904;22.97;13;58;NA;1.35934;NA;4.8e-05;3;22.9024;4.8e-05;3;22.9029;NA;NA;NA;NA;NA;NA;1.35929;76033;22.2711;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;1.79;58;NA;NA;NA;4800;4800;4800;NA;NA;1467675;108601;75;12.4801;12.55;11;95;NA;1.47312;NA;4.8e-05;3;12.478;4.8e-05;3;12.4794;NA;NA;NA;NA;NA;NA;1.47307;82351;11.9632;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;1.82;60;NA;NA;NA;4992;4992;4992;NA;NA;1585818;117157;78;16.1406;16.21;13;79;NA;1.59148;NA;4.8e-05;3;16.1381;4.8e-05;3;16.1398;NA;NA;NA;NA;NA;NA;1.59143;88921;15.5301;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;1.88;61;NA;NA;NA;5184;5184;5184;NA;NA;1708533;126037;81;24.5096;24.57;13;65;NA;1.71441;NA;4.8e-05;3;24.5079;4.8e-05;3;24.5084;NA;NA;NA;NA;NA;NA;1.71436;95743;23.7671;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;1.89;62;NA;NA;NA;5376;5376;5376;NA;NA;1835820;135241;84;27.4055;27.48;11;63;NA;1.84192;NA;4.8e-05;3;27.4034;4.8e-05;3;27.4049;NA;NA;NA;NA;NA;NA;1.84187;102817;26.5824;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;1.97;63;NA;NA;NA;5568;5568;5568;NA;NA;1967679;144769;87;18.255;18.33;11;87;NA;1.97399;NA;4.8e-05;3;18.2528;4.8e-05;3;18.2546;NA;NA;NA;NA;NA;NA;1.97394;110143;17.506;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;2.02;65;NA;NA;NA;5760;5760;5760;NA;NA;2104110;154621;90;16.3623;16.43;13;101;NA;2.11064;NA;4.8e-05;3;16.3602;4.8e-05;3;16.362;NA;NA;NA;NA;NA;NA;2.11059;117721;15.5997;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;2.08;67;NA;NA;NA;5952;5952;5952;NA;NA;2245113;164797;93;17.3025;17.37;11;99;NA;2.25186;NA;4.8e-05;3;17.3004;4.8e-05;3;17.3021;NA;NA;NA;NA;NA;NA;2.25181;125551;16.545;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;2.16;67;NA;NA;NA;6144;6144;6144;NA;NA;2390688;175297;96;19.4929;19.56;11;86;NA;2.39765;NA;4.8e-05;3;19.4908;4.8e-05;3;19.4924;NA;NA;NA;NA;NA;NA;2.3976;133633;18.5898;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;2.23;69;NA;NA;NA;6336;6336;6336;NA;NA;2540835;186121;99;32.2326;32.30;11;71;NA;2.54801;NA;4.8e-05;3;32.23;4.8e-05;3;32.2324;NA;NA;NA;NA;NA;NA;2.54796;141967;31.1866;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;2.22;70;NA;NA;NA;6528;6528;6528;NA;NA;2695554;197269;102;21.9895;22.06;14;94;NA;2.70295;NA;4.8e-05;3;21.9873;4.8e-05;3;21.9887;NA;NA;NA;NA;NA;NA;2.7029;150553;21.0384;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;2.29;71;NA;NA;NA;6720;6720;6720;NA;NA;2854845;208741;105;25.5728;25.64;13;92;NA;2.86245;NA;4.8e-05;3;25.5706;4.8e-05;3;25.5722;NA;NA;NA;NA;NA;NA;2.8624;159391;24.5451;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;2.31;73;NA;NA;NA;6912;6912;6912;NA;NA;3018708;220537;108;26.9998;27.07;12;91;NA;3.02653;NA;4.8e-05;3;26.9977;4.8e-05;3;26.9992;NA;NA;NA;NA;NA;NA;3.02648;168481;25.9139;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;2.37;74;NA;NA;NA;7104;7104;7104;NA;NA;3187143;232657;111;44.8623;44.94;13;65;NA;3.19518;NA;4.8e-05;3;44.8603;4.8e-05;3;44.8613;NA;NA;NA;NA;NA;NA;3.19514;177823;43.4992;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;2.41;80;NA;NA;NA;7296;7296;7296;NA;NA;3360150;245101;114;36.7914;36.86;13;79;NA;3.36841;NA;4.8e-05;3;36.7891;4.8e-05;3;36.7905;NA;NA;NA;NA;NA;NA;3.36836;187417;35.5118;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;2.46;82;NA;NA;NA;7488;7488;7488;NA;NA;3537729;257869;117;56.3983;56.47;11;60;NA;3.5462;NA;4.8e-05;3;56.396;4.8e-05;3;56.3979;NA;NA;NA;NA;NA;NA;3.54615;197263;54.7861;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;2.51;83;NA;NA;NA;7680;7680;7680;NA;NA;3719880;270961;120;36.4643;36.54;14;82;NA;3.72857;NA;4.8e-05;3;36.4626;4.8e-05;3;36.4633;NA;NA;NA;NA;NA;NA;3.72852;207361;35.0611;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;2.57;83;NA;NA;NA;7872;7872;7872;NA;NA;3906603;284377;123;63.7746;63.84;12;59;NA;3.91551;NA;4.8e-05;3;63.7724;4.8e-05;3;63.7742;NA;NA;NA;NA;NA;NA;3.91546;217711;61.98;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;2.59;84;NA;NA;NA;8064;8064;8064;NA;NA;4097898;298117;126;61.5768;61.64;12;63;NA;4.10702;NA;4.8e-05;3;61.5744;4.8e-05;3;61.5766;NA;NA;NA;NA;NA;NA;4.10697;228313;59.7447;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;2.66;87;NA;NA;NA;8256;8256;8256;NA;NA;4293765;312181;129;69.4037;69.48;14;60;NA;4.3031;NA;4.8e-05;3;69.402;4.8e-05;3;69.4024;NA;NA;NA;NA;NA;NA;4.30305;239167;67.3881;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;2.72;88;NA;NA;NA;8448;8448;8448;NA;NA;4494204;326569;132;54.1259;54.20;14;72;NA;4.50376;NA;4.8e-05;3;54.1243;4.8e-05;3;54.1247;NA;NA;NA;NA;NA;NA;4.50371;250273;52.3108;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;2.77;89;NA;NA;NA;8640;8640;8640;NA;NA;4699215;341281;135;48.4273;48.50;12;80;NA;4.70898;NA;4.8e-05;3;48.4245;4.8e-05;3;48.4275;NA;NA;NA;NA;NA;NA;4.70893;261631;46.5999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;2.86;91;NA;NA;NA;8832;8832;8832;NA;NA;4908798;356317;138;50.0723;50.15;14;82;NA;4.91878;NA;4.8e-05;3;50.0703;4.8e-05;3;50.0713;NA;NA;NA;NA;NA;NA;4.91873;273241;48.2852;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;2.89;92;NA;NA;NA;9024;9024;9024;NA;NA;5122953;371677;141;60.3482;60.42;14;71;NA;5.13315;NA;4.8e-05;3;60.3465;4.8e-05;3;60.3479;NA;NA;NA;NA;NA;NA;5.1331;285103;58.2876;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;2.92;93;NA;NA;NA;9216;9216;9216;NA;NA;5341680;387361;144;80.0833;80.16;14;62;NA;5.3521;NA;4.8e-05;3;80.0813;4.8e-05;3;80.0826;NA;NA;NA;NA;NA;NA;5.35205;297217;77.6465;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;2.97;95;NA;NA;NA;9408;9408;9408;NA;NA;5564979;403369;147;57.92;58.00;14;80;NA;5.57561;NA;4.8e-05;3;57.9175;4.8e-05;3;57.9196;NA;NA;NA;NA;NA;NA;5.57556;309583;55.8452;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;3.02;96;NA;NA;NA;9600;9600;9600;NA;NA;5792850;419701;150;50.545;50.62;14;92;NA;5.8037;NA;4.8e-05;3;50.5423;4.8e-05;3;50.5452;NA;NA;NA;NA;NA;NA;5.80365;322201;48.3876;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
