comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);datatype;optshare;packbool;protocol;latencies(ms);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.70;215;1;128;1;0;4;500;8192;0;0;0.009974;NA;0.033853;26.086255;26.086254;27.63;51;0
1.59;216;1;128;1;0;4;500;8192;0;1;.001471;NA;.007366;4.311929;4.311929;1.59;216;99
1.68;216;1;128;1;0;4;500;40960;0;0;0.061702;NA;0.179836;49.257738;49.257737;50.98;242;0
1.64;216;1;128;1;0;4;500;40960;0;1;0.051268;NA;0.199220;50.603346;50.603345;1.64;216;100
1.70;215;1;128;1;0;4;1000;4096;0;0;0.006224;NA;0.018611;42.034932;42.034931;45.05;28;0
1.52;215;1;128;1;0;4;1000;4096;0;1;.000626;NA;.003851;6.158234;6.158233;1.52;215;99
1.51;215;1;128;1;0;4;1000;8192;0;0;0.008557;NA;0.036172;56.056481;56.056480;59.11;51;0
1.50;216;1;128;1;0;4;1000;8192;0;1;.001453;NA;.008161;8.895275;8.895275;1.50;216;99
1.77;215;1;128;1;0;4;1000;40960;0;0;0.063337;NA;0.180153;98.235910;98.235909;101.45;242;0
1.71;216;1;128;1;0;4;1000;40960;0;1;0.048970;NA;0.278105;99.445559;99.445558;1.71;216;99
1.50;215;1;128;1;0;5;1;4096;0;0;0.006459;NA;0.018461;0.072023;0.072022;0.10;31;42
1.50;215;1;128;1;0;5;1;4096;0;1;.000871;NA;.004580;.016293;.016293;1.50;215;100
1.58;216;1;128;1;0;5;1;8192;0;0;0.009569;NA;0.025628;0.131933;0.131933;0.19;59;34
1.75;216;1;128;1;0;5;1;8192;0;1;.001757;NA;.007307;.026977;.026977;1.75;216;100
1.55;216;1;128;1;0;5;1;40960;0;0;0.071170;NA;0.187558;0.355357;0.355356;0.58;283;69
1.67;216;1;128;1;0;5;1;40960;0;1;.010157;NA;.033822;.066750;.066750;1.67;216;99
1.51;217;1;128;1;0;5;5;4096;0;0;0.003455;NA;0.010402;0.211407;0.211406;0.25;31;10
1.52;217;1;128;1;0;5;5;4096;0;1;.000776;NA;.003764;.036498;.036498;1.52;217;99
1.52;217;1;128;1;0;5;5;8192;0;0;0.013137;NA;0.034984;0.264385;0.264384;0.32;59;24
1.71;215;1;128;1;0;5;5;8192;0;1;.001692;NA;.006463;.044587;.044587;1.71;215;99
1.53;216;1;128;1;0;5;5;40960;0;0;0.072328;NA;0.186140;0.735991;0.735990;0.97;283;41
1.52;216;1;128;1;0;5;5;40960;0;1;.010552;NA;.034475;.113420;.113420;1.52;216;100
1.52;215;1;128;1;0;5;10;4096;0;0;0.007169;NA;0.020753;0.487552;0.487551;0.54;33;8
1.72;216;1;128;1;0;5;10;4096;0;1;.000798;NA;.003726;.072106;.072106;1.72;216;99
1.67;216;1;128;1;0;5;10;8192;0;0;0.010037;NA;0.026924;0.503637;0.503636;0.59;59;11
1.68;216;1;128;1;0;5;10;8192;0;1;.001577;NA;.007085;.085980;.085980;1.68;216;99
1.73;215;1;128;1;0;5;10;40960;0;0;0.043002;NA;0.147162;1.245508;1.245507;1.48;283;20
1.53;216;1;128;1;0;5;10;40960;0;1;.010426;NA;.035430;.198812;.198812;1.53;216;99
1.71;215;1;128;1;0;5;20;4096;0;0;0.006303;NA;0.019289;0.826145;0.826144;0.90;31;4
1.52;217;1;128;1;0;5;20;4096;0;1;.000838;NA;.003941;.143505;.143505;1.52;217;99
1.84;215;1;128;1;0;5;20;8192;0;0;0.012825;NA;0.036543;1.001845;1.001844;1.10;59;7
1.62;216;1;128;1;0;5;20;8192;0;1;.001671;NA;.006828;.167751;.167750;1.62;216;99
1.41;216;1;128;1;0;5;20;40960;0;0;0.043812;NA;0.151002;2.230585;2.230583;2.52;283;12
1.79;217;1;128;1;0;5;20;40960;0;1;.011224;NA;.035693;.380697;.380697;1.79;217;99
1.68;215;1;128;1;0;5;40;4096;0;0;0.006139;NA;0.019192;1.866949;1.866947;2.01;31;2
1.71;217;1;128;1;0;5;40;4096;0;1;.000890;NA;.004060;.284323;.284323;1.71;217;99
1.49;216;1;128;1;0;5;40;8192;0;0;0.008752;NA;0.022991;2.053690;2.053689;2.22;59;2
1.73;217;1;128;1;0;5;40;8192;0;1;.001569;NA;.008400;.331983;.331983;1.73;217;99
1.51;215;1;128;1;0;5;40;40960;0;0;0.068252;NA;0.216201;4.513883;4.513881;4.85;283;8
1.71;215;1;128;1;0;5;40;40960;0;1;.009961;NA;.035491;.754266;.754266;1.71;215;99
1.51;215;1;128;1;0;5;60;4096;0;0;0.006284;NA;0.019163;2.429657;2.429656;2.63;31;1
1.53;216;1;128;1;0;5;60;4096;0;1;.000832;NA;.004734;.450184;.450184;1.53;216;99
1.68;217;1;128;1;0;5;60;8192;0;0;0.013140;NA;0.038299;3.057309;3.057307;3.28;59;2
1.53;216;1;128;1;0;5;60;8192;0;1;.001573;NA;.007405;.511619;.511619;1.53;216;100
1.81;215;1;128;1;0;5;60;40960;0;0;0.069356;NA;0.212572;6.698669;6.698667;7.09;283;5
1.72;216;1;128;1;0;5;60;40960;0;1;.010197;NA;.036603;1.114051;1.114051;1.72;216;99
1.58;216;1;128;1;0;5;80;4096;0;0;0.006823;NA;0.018624;3.393193;3.393191;3.65;31;1
1.73;216;1;128;1;0;5;80;4096;0;1;.000792;NA;.004040;.592375;.592375;1.73;216;99
1.53;217;1;128;1;0;5;80;8192;0;0;0.012685;NA;0.037090;3.898264;3.898263;4.18;59;1
1.69;215;1;128;1;0;5;80;8192;0;1;.001587;NA;.008133;.695312;.695312;1.69;215;100
1.71;216;1;128;1;0;5;80;40960;0;0;0.074187;NA;0.193322;8.871171;8.871170;9.32;283;4
1.68;217;1;128;1;0;5;80;40960;0;1;.009509;NA;.034496;1.472099;1.472099;1.68;217;99
1.67;217;1;128;1;0;5;100;4096;0;0;0.006242;NA;0.016422;4.228414;4.228413;4.55;31;0
1.67;216;1;128;1;0;5;100;4096;0;1;.000975;NA;.004670;.751110;.751109;1.67;216;100
1.65;216;1;128;1;0;5;100;8192;0;0;0.012914;NA;0.038050;5.458463;5.458462;5.80;59;1
1.50;216;1;128;1;0;5;100;8192;0;1;.001668;NA;.008183;.891014;.891014;1.50;216;100
1.49;216;1;128;1;0;5;100;40960;0;0;0.072963;NA;0.198691;11.208968;11.208967;11.73;283;3
1.70;215;1;128;1;0;5;100;40960;0;1;.010540;NA;.040023;1.846297;1.846296;1.70;215;99
1.46;215;1;128;1;0;5;300;4096;0;0;0.006677;NA;0.018935;13.233933;13.233932;14.16;31;0
1.65;216;1;128;1;0;5;300;4096;0;1;.000786;NA;.004720;2.354213;2.354212;1.65;216;99
1.56;216;1;128;1;0;5;300;8192;0;0;0.008899;NA;0.032989;16.843070;16.843069;17.78;59;0
1.70;216;1;128;1;0;5;300;8192;0;1;.001515;NA;.009113;2.771389;2.771388;1.70;216;100
1.56;216;1;128;1;0;5;300;40960;0;0;0.071834;NA;0.200618;33.261518;33.261517;34.38;283;1
1.69;217;1;128;1;0;5;300;40960;0;1;.009989;NA;.038815;5.519124;5.519124;1.69;217;99
1.54;219;1;128;1;0;5;500;4096;0;0;0.006613;NA;0.019293;24.031573;24.031572;25.55;31;0
1.49;216;1;128;1;0;5;500;4096;0;1;0.004148;NA;0.021530;25.032407;25.032406;1.49;216;99
1.57;215;1;128;1;0;5;500;8192;0;0;0.007404;NA;0.032356;29.045934;29.045933;30.60;59;0
1.56;216;1;128;1;0;5;500;8192;0;1;.001562;NA;.008964;4.633873;4.633872;1.56;216;100
1.52;215;1;128;1;0;5;500;40960;0;0;0.072412;NA;0.201287;57.262006;57.262004;58.99;283;0
1.74;216;1;128;1;0;5;500;40960;0;1;.009662;NA;.040475;9.177197;9.177197;1.74;216;100
1.65;216;1;128;1;0;5;1000;4096;0;0;0.006637;NA;0.019129;48.029993;48.029992;51.05;31;0
1.69;219;1;128;1;0;5;1000;4096;0;1;.000852;NA;.004878;7.618202;7.618201;1.69;219;99
1.73;215;1;128;1;0;5;1000;8192;0;0;0.014279;NA;0.040087;58.068097;58.068096;61.11;60;0
1.71;217;1;128;1;0;5;1000;8192;0;1;.001507;NA;.008896;9.114712;9.114712;1.71;217;99
1.70;216;1;128;1;0;5;1000;40960;0;0;0.072030;NA;0.183516;112.266867;112.266866;115.49;283;0
1.51;216;1;128;1;0;5;1000;40960;0;1;.009673;NA;.040032;18.362626;18.362626;1.51;216;99
1.47;216;1;128;1;0;6;1;4096;0;0;0.002709;NA;0.007785;0.045233;0.045232;0.07;23;35
1.53;215;1;128;1;0;6;1;4096;0;1;.000429;NA;.001307;.008468;.008467;1.53;215;99
1.48;215;1;128;1;0;6;1;8192;0;0;0.006038;NA;0.012260;0.043454;0.043454;0.08;43;48
1.70;214;1;128;1;0;6;1;8192;0;1;.000884;NA;.002033;.010410;.010410;1.70;214;99
1.60;215;1;128;1;0;6;1;40960;0;0;0.024647;NA;0.057088;0.135896;0.135895;0.32;203;56
1.74;216;1;128;1;0;6;1;40960;0;1;.008169;NA;.014740;.029986;.029986;1.74;216;99
1.75;215;1;128;1;0;6;5;4096;0;0;0.002351;NA;0.005460;0.090084;0.090083;0.13;23;16
1.66;216;1;128;1;0;6;5;4096;0;1;.000404;NA;.001295;.015511;.015511;1.66;216;99
1.71;216;1;128;1;0;6;5;8192;0;0;0.007466;NA;0.018571;0.133414;0.133413;0.18;43;29
1.65;214;1;128;1;0;6;5;8192;0;1;.000815;NA;.002128;.018702;.018701;1.65;214;99
1.41;215;1;128;1;0;6;5;40960;0;0;0.036914;NA;0.074862;0.300754;0.300753;0.49;203;50
1.52;215;1;128;1;0;6;5;40960;0;1;.005674;NA;.011185;.048708;.048708;1.52;215;100
1.54;214;1;128;1;0;6;10;4096;0;0;0.004073;NA;0.011285;0.174033;0.174032;0.22;23;14
1.48;216;1;128;1;0;6;10;4096;0;1;.000459;NA;.001293;.028849;.028849;1.48;216;100
1.47;215;1;128;1;0;6;10;8192;0;0;0.004365;NA;0.011773;0.238807;0.238806;0.31;43;11
1.80;216;1;128;1;0;6;10;8192;0;1;.000838;NA;.002114;.035894;.035894;1.80;216;99
1.70;215;1;128;1;0;6;10;40960;0;0;0.040540;NA;0.086135;0.536157;0.536156;0.75;203;34
1.66;215;1;128;1;0;6;10;40960;0;1;.005778;NA;.012193;.086533;.086533;1.66;215;99
1.48;215;1;128;1;0;6;20;4096;0;0;0.002761;NA;0.007417;0.333158;0.333157;0.41;23;6
1.51;216;1;128;1;0;6;20;4096;0;1;.000424;NA;.001595;.061741;.061741;1.51;216;99
1.52;215;1;128;1;0;6;20;8192;0;0;0.006117;NA;0.012890;0.422006;0.422005;0.52;43;8
1.54;214;1;128;1;0;6;20;8192;0;1;.000855;NA;.002389;.071353;.071352;1.54;214;99
1.78;216;1;128;1;0;6;20;40960;0;0;0.044314;NA;0.087612;0.903698;0.903697;1.16;203;23
1.50;215;1;128;1;0;6;20;40960;0;1;.005950;NA;.011973;.155030;.155030;1.50;215;99
1.52;215;1;128;1;0;6;40;4096;0;0;0.003600;NA;0.010450;0.655854;0.655853;0.80;23;3
1.56;215;1;128;1;0;6;40;4096;0;1;.000407;NA;.001501;.119108;.119108;1.56;215;99
1.69;215;1;128;1;0;6;40;8192;0;0;0.005193;NA;0.011023;0.901945;0.901944;1.06;43;3
1.76;215;1;128;1;0;6;40;8192;0;1;.000777;NA;.003151;.138378;.138378;1.76;215;99
1.59;215;1;128;1;0;6;40;40960;0;0;0.038904;NA;0.069540;1.779516;1.779515;2.10;203;11
1.72;216;1;128;1;0;6;40;40960;0;1;.005939;NA;.012974;.304800;.304800;1.72;216;99
1.70;215;1;128;1;0;6;60;4096;0;0;0.003975;NA;0.010247;0.976207;0.976206;1.17;23;2
1.55;215;1;128;1;0;6;60;4096;0;1;.000424;NA;.001774;.170291;.170291;1.55;215;100
1.68;216;1;128;1;0;6;60;8192;0;0;0.007619;NA;0.019477;1.219485;1.219484;1.43;44;3
1.69;216;1;128;1;0;6;60;8192;0;1;.000778;NA;.002697;.212240;.212240;1.69;216;99
1.78;215;1;128;1;0;6;60;40960;0;0;0.024642;NA;0.059872;2.731386;2.731385;3.09;203;6
1.67;215;1;128;1;0;6;60;40960;0;1;.005511;NA;.010069;.434478;.434478;1.67;215;99
1.70;216;1;128;1;0;6;80;4096;0;0;0.002773;NA;0.010706;1.293088;1.293087;1.56;23;1
1.70;215;1;128;1;0;6;80;4096;0;1;.000475;NA;.001758;.226217;.226217;1.70;215;100
1.52;216;1;128;1;0;6;80;8192;0;0;0.007448;NA;0.019529;1.783919;1.783918;2.06;43;2
1.52;216;1;128;1;0;6;80;8192;0;1;.000787;NA;.002855;.282378;.282378;1.52;216;99
1.70;216;1;128;1;0;6;80;40960;0;0;0.042503;NA;0.093939;3.462939;3.462938;3.88;203;7
1.50;215;1;128;1;0;6;80;40960;0;1;.005817;NA;.012384;.582137;.582137;1.50;215;99
1.81;215;1;128;1;0;6;100;4096;0;0;0.001972;NA;0.010382;1.817522;1.817521;2.15;23;1
1.49;215;1;128;1;0;6;100;4096;0;1;.000437;NA;.001453;.272173;.272172;1.49;215;99
1.56;215;1;128;1;0;6;100;8192;0;0;0.006839;NA;0.017766;2.025005;2.025004;2.36;43;2
1.69;216;1;128;1;0;6;100;8192;0;1;.000752;NA;.002588;.337367;.337367;1.69;216;99
1.54;215;1;128;1;0;6;100;40960;0;0;0.042451;NA;0.085723;4.505142;4.505141;4.97;203;5
1.70;216;1;128;1;0;6;100;40960;0;1;.005437;NA;.012182;.711980;.711980;1.70;216;99
1.74;215;1;128;1;0;6;300;4096;0;0;0.002807;NA;0.008239;5.415294;5.415294;6.34;23;0
1.80;219;1;128;1;0;6;300;4096;0;1;.000431;NA;.001451;.776527;.776527;1.80;219;99
1.71;215;1;128;1;0;6;300;8192;0;0;0.007627;NA;0.017875;6.022919;6.022918;6.95;43;0
1.49;216;1;128;1;0;6;300;8192;0;1;.000769;NA;.002503;.956964;.956964;1.49;216;100
1.71;216;1;128;1;0;6;300;40960;0;0;0.043826;NA;0.086126;12.710516;12.710515;13.78;203;2
1.54;215;1;128;1;0;6;300;40960;0;1;.005777;NA;.013556;2.145789;2.145789;1.54;215;99
1.40;215;1;128;1;0;6;500;4096;0;0;0.003735;NA;0.010244;9.017392;9.017391;10.53;23;0
1.69;215;1;128;1;0;6;500;4096;0;1;.000425;NA;.001618;1.409631;1.409631;1.69;215;99
1.57;216;1;128;1;0;6;500;8192;0;0;0.005600;NA;0.019941;10.026066;10.026065;11.56;43;0
1.71;216;1;128;1;0;6;500;8192;0;1;.000787;NA;.002541;1.637322;1.637321;1.71;216;99
1.52;216;1;128;1;0;6;500;40960;0;0;0.023721;NA;0.082465;22.101900;22.101899;23.80;203;0
1.66;216;1;128;1;0;6;500;40960;0;1;.005686;NA;.014259;3.570827;3.570827;1.66;216;99
1.52;215;1;128;1;0;6;1000;4096;0;0;0.004061;NA;0.008188;16.016228;16.016227;19.02;23;0
1.75;216;1;128;1;0;6;1000;4096;0;1;.000450;NA;.001888;2.755012;2.755011;1.75;216;100
1.80;215;1;128;1;0;6;1000;8192;0;0;0.008138;NA;0.020397;22.024279;22.024278;25.06;43;0
1.72;216;1;128;1;0;6;1000;8192;0;1;0.003994;NA;0.011270;20.464190;20.464189;1.72;216;99
1.53;216;1;128;1;0;6;1000;40960;0;0;0.043965;NA;0.088512;44.102894;44.102893;47.29;204;0
1.52;216;1;128;1;0;6;1000;40960;0;1;0.029246;NA;0.088020;44.102253;44.102252;1.52;216;99
1.83;215;1;256;1;0;1;1;4096;0;0;0.005593;NA;0.048700;0.094766;0.094765;0.13;67;63
1.54;216;1;256;1;0;1;1;4096;0;1;.000733;NA;.007694;.015665;.015665;1.54;216;99
1.43;216;1;256;1;0;1;1;8192;0;0;0.012083;NA;0.095306;0.121832;0.121831;0.20;131;85
1.94;215;1;256;1;0;1;1;8192;0;1;.001431;NA;.017499;.025067;.025067;1.94;215;99
1.70;216;1;256;1;0;1;1;40960;0;0;0.066372;NA;0.497821;0.451210;0.451209;0.81;638;105
1.52;216;1;256;1;0;1;1;40960;0;1;.008889;NA;.074524;.074961;.074960;1.52;216;99
1.52;215;1;256;1;0;1;5;4096;0;0;0.005621;NA;0.048850;0.163979;0.163978;0.22;67;38
1.70;217;1;256;1;0;1;5;4096;0;1;.000706;NA;.008717;.028145;.028145;1.70;217;99
1.54;216;1;256;1;0;1;5;8192;0;0;0.011750;NA;0.089986;0.215330;0.215329;0.30;130;53
1.74;217;1;256;1;0;1;5;8192;0;1;.001505;NA;.016104;.036580;.036580;1.74;217;99
1.72;216;1;256;1;0;1;5;40960;0;0;0.044555;NA;0.397259;0.656519;0.656518;1.02;638;69
1.79;216;1;256;1;0;1;5;40960;0;1;.008731;NA;.068974;.106207;.106207;1.79;216;100
1.74;216;1;256;1;0;1;10;4096;0;0;0.004381;NA;0.048251;0.315747;0.315746;0.40;67;21
1.51;217;1;256;1;0;1;10;4096;0;1;.000681;NA;.008516;.052298;.052298;1.51;217;99
1.44;217;1;256;1;0;1;10;8192;0;0;0.009338;NA;0.087385;0.389521;0.389520;0.49;130;31
1.70;216;1;256;1;0;1;10;8192;0;1;.001440;NA;.015949;.066110;.066110;1.70;216;99
1.54;216;1;256;1;0;1;10;40960;0;0;0.067682;NA;0.399018;1.040641;1.040640;1.43;638;52
1.52;215;1;256;1;0;1;10;40960;0;1;.010050;NA;.075696;.171778;.171777;1.52;215;100
1.70;217;1;256;1;0;1;20;4096;0;0;0.005841;NA;0.057673;0.615648;0.615647;0.71;67;14
1.59;217;1;256;1;0;1;20;4096;0;1;.000708;NA;.008569;.101820;.101820;1.59;217;99
1.43;217;1;256;1;0;1;20;8192;0;0;0.009635;NA;0.104942;0.743312;0.743311;0.88;131;19
1.73;216;1;256;1;0;1;20;8192;0;1;.001383;NA;.015708;.123663;.123662;1.73;216;99
1.68;217;1;256;1;0;1;20;40960;0;0;0.066763;NA;0.423423;1.869113;1.869112;2.30;638;34
1.66;216;1;256;1;0;1;20;40960;0;1;.008827;NA;.078153;.300092;.300092;1.66;216;99
1.54;216;1;256;1;0;1;40;4096;0;0;0.003297;NA;0.048330;1.186461;1.186460;1.35;67;5
1.72;217;1;256;1;0;1;40;4096;0;1;.000727;NA;.008997;.194489;.194489;1.72;217;99
1.71;216;1;256;1;0;1;40;8192;0;0;0.012437;NA;0.097030;1.449050;1.449049;1.64;130;10
1.71;216;1;256;1;0;1;40;8192;0;1;.001573;NA;.017291;.239790;.239790;1.71;216;100
1.55;216;1;256;1;0;1;40;40960;0;0;0.056168;NA;0.390270;3.303003;3.303002;3.76;639;19
1.71;215;1;256;1;0;1;40;40960;0;1;.008963;NA;.071396;.550829;.550829;1.71;215;99
1.84;215;1;256;1;0;1;60;4096;0;0;0.006241;NA;0.055812;1.766098;1.766097;1.99;67;4
1.70;218;1;256;1;0;1;60;4096;0;1;.000750;NA;.009398;.304115;.304115;1.70;218;99
1.55;216;1;256;1;0;1;60;8192;0;0;0.012281;NA;0.096537;2.156302;2.156301;2.40;130;7
1.70;217;1;256;1;0;1;60;8192;0;1;.001389;NA;.016100;.348118;.348118;1.70;217;99
1.76;218;1;256;1;0;1;60;40960;0;0;0.068749;NA;0.458876;4.940872;4.940871;5.47;638;15
1.73;217;1;256;1;0;1;60;40960;0;1;.009800;NA;.076436;.805504;.805504;1.73;217;99
1.73;216;1;256;1;0;1;80;4096;0;0;0.004407;NA;0.055477;2.264372;2.264371;2.55;67;3
1.51;216;1;256;1;0;1;80;4096;0;1;.000650;NA;.010365;.386548;.386548;1.51;216;99
1.69;216;1;256;1;0;1;80;8192;0;0;0.011757;NA;0.092784;2.780481;2.780479;3.09;130;5
1.50;217;1;256;1;0;1;80;8192;0;1;.001308;NA;.015557;.477326;.477326;1.50;217;100
1.64;216;1;256;1;0;1;80;40960;0;0;0.067422;NA;0.465266;6.509844;6.509843;7.15;639;11
1.54;216;1;256;1;0;1;80;40960;0;1;.009042;NA;.072407;1.053831;1.053830;1.54;216;99
1.52;215;1;256;1;0;1;100;4096;0;0;0.004488;NA;0.064124;2.829237;2.829235;3.17;67;3
1.71;216;1;256;1;0;1;100;4096;0;1;.000682;NA;.009281;.486933;.486933;1.71;216;100
1.70;217;1;256;1;0;1;100;8192;0;0;0.012246;NA;0.098236;3.557210;3.557209;3.93;130;4
1.56;216;1;256;1;0;1;100;8192;0;1;.001532;NA;.019457;.591937;.591936;1.56;216;99
1.53;217;1;256;1;0;1;100;40960;0;0;0.067341;NA;0.482386;7.808084;7.808082;8.46;639;10
1.53;217;1;256;1;0;1;100;40960;0;1;.008750;NA;.075714;1.323576;1.323576;1.53;217;100
1.51;217;1;256;1;0;1;300;4096;0;0;0.006098;NA;0.060235;8.724235;8.724234;9.66;67;1
1.71;216;1;256;1;0;1;300;4096;0;1;.000694;NA;.009627;1.471659;1.471659;1.71;216;99
1.72;216;1;256;1;0;1;300;8192;0;0;0.012068;NA;0.104449;10.558371;10.558370;11.53;130;1
1.57;216;1;256;1;0;1;300;8192;0;1;.001397;NA;.018813;1.718553;1.718553;1.57;216;99
1.54;216;1;256;1;0;1;300;40960;0;0;0.068711;NA;0.501862;23.101838;23.101837;24.37;638;3
1.57;216;1;256;1;0;1;300;40960;0;1;0.051507;NA;0.490967;27.223050;27.223049;1.57;216;99
1.70;217;1;256;1;0;1;500;4096;0;0;0.003291;NA;0.061768;14.021101;14.021100;15.56;67;0
1.73;216;1;256;1;0;1;500;4096;0;1;.000672;NA;.010693;2.374737;2.374737;1.73;216;99
1.55;215;1;256;1;0;1;500;8192;0;0;0.012009;NA;0.109566;17.030578;17.030577;18.60;130;0
1.55;216;1;256;1;0;1;500;8192;0;1;.001355;NA;.018987;2.778360;2.778360;1.55;216;99
1.75;216;1;256;1;0;1;500;40960;0;0;0.067266;NA;0.494026;38.801028;38.801027;40.66;638;2
1.53;216;1;256;1;0;1;500;40960;0;1;0.049298;NA;0.485760;53.791591;53.791590;1.53;216;100
1.53;217;1;256;1;0;1;1000;4096;0;0;0.003298;NA;0.059847;28.033354;28.033353;31.07;67;0
1.52;215;1;256;1;0;1;1000;4096;0;1;.000723;NA;.010438;4.783232;4.783231;1.52;215;99
1.69;217;1;256;1;0;1;1000;8192;0;0;0.011944;NA;0.106825;33.058312;33.058310;36.13;130;0
1.75;216;1;256;1;0;1;1000;8192;0;1;.001326;NA;.018495;5.706891;5.706891;1.75;216;100
1.70;216;1;256;1;0;1;1000;40960;0;0;0.067261;NA;0.479211;76.272266;76.272265;79.62;638;1
1.61;216;1;256;1;0;1;1000;40960;0;1;0.057188;NA;0.505341;84.200863;84.200862;1.61;216;99
1.68;215;1;256;1;0;2;1;4096;0;0;0.009904;NA;0.047831;0.122196;0.122195;0.16;75;55
1.70;215;1;256;1;0;2;1;4096;0;1;.001110;NA;.007082;.024239;.024239;1.70;215;99
1.55;214;1;256;1;0;2;1;8192;0;0;0.020050;NA;0.097465;0.169073;0.169071;0.25;147;70
1.52;215;1;256;1;0;2;1;8192;0;1;.002381;NA;.012619;.038457;.038457;1.52;215;99
1.52;215;1;256;1;0;2;1;40960;0;0;0.068573;NA;0.371293;0.571031;0.571030;0.97;721;65
1.52;214;1;256;1;0;2;1;40960;0;1;.012233;NA;.061686;.101489;.101488;1.52;214;99
1.51;215;1;256;1;0;2;5;4096;0;0;0.005431;NA;0.043521;0.273540;0.273539;0.33;75;21
1.73;215;1;256;1;0;2;5;4096;0;1;.000999;NA;.007301;.044954;.044954;1.73;215;100
1.60;216;1;256;1;0;2;5;8192;0;0;0.014019;NA;0.083070;0.361867;0.361865;0.45;149;33
1.66;215;1;256;1;0;2;5;8192;0;1;.002394;NA;.014017;.057765;.057765;1.66;215;99
1.40;215;1;256;1;0;2;5;40960;0;0;0.078162;NA;0.373207;1.009297;1.009296;1.40;721;53
1.51;215;1;256;1;0;2;5;40960;0;1;.014172;NA;.066142;.168467;.168467;1.51;215;100
1.78;216;1;256;1;0;2;10;4096;0;0;0.009718;NA;0.052111;0.488345;0.488344;0.57;75;16
1.66;215;1;256;1;0;2;10;4096;0;1;.001134;NA;.008475;.085897;.085897;1.66;215;99
1.66;216;1;256;1;0;2;10;8192;0;0;0.020274;NA;0.095245;0.620969;0.620968;0.73;147;24
1.69;216;1;256;1;0;2;10;8192;0;1;.002497;NA;.014299;.107520;.107520;1.69;216;99
1.47;215;1;256;1;0;2;10;40960;0;0;0.068453;NA;0.397883;1.740840;1.740839;2.13;721;33
1.53;216;1;256;1;0;2;10;40960;0;1;.013130;NA;.064303;.287443;.287443;1.53;216;99
1.54;215;1;256;1;0;2;20;4096;0;0;0.009598;NA;0.040486;1.004131;1.004130;1.11;75;7
1.69;215;1;256;1;0;2;20;4096;0;1;.001095;NA;.007860;.164762;.164761;1.69;215;99
1.57;215;1;256;1;0;2;20;8192;0;0;0.019723;NA;0.095862;1.219870;1.219869;1.36;147;13
1.72;216;1;256;1;0;2;20;8192;0;1;.002261;NA;.014457;.197998;.197998;1.72;216;99
1.55;216;1;256;1;0;2;20;40960;0;0;0.110740;NA;0.426587;3.200120;3.200119;3.69;721;22
1.71;216;1;256;1;0;2;20;40960;0;1;.013056;NA;.067143;.531529;.531529;1.71;216;100
1.52;215;1;256;1;0;2;40;4096;0;0;0.009452;NA;0.059885;1.854195;1.854194;2.01;75;5
1.41;216;1;256;1;0;2;40;4096;0;1;.001142;NA;.008554;.314085;.314085;1.41;216;99
1.68;215;1;256;1;0;2;40;8192;0;0;0.020195;NA;0.090877;2.423494;2.423493;2.62;147;6
1.66;214;1;256;1;0;2;40;8192;0;1;.002141;NA;.014923;.390900;.390900;1.66;214;99
1.70;216;1;256;1;0;2;40;40960;0;0;0.111528;NA;0.417722;6.073507;6.073505;6.64;721;12
1.51;215;1;256;1;0;2;40;40960;0;1;.013504;NA;.068167;1.010295;1.010295;1.51;215;100
1.70;216;1;256;1;0;2;60;4096;0;0;0.007041;NA;0.049811;2.800187;2.800186;3.02;75;2
1.82;216;1;256;1;0;2;60;4096;0;1;.001144;NA;.008495;.466899;.466898;1.82;216;99
1.75;216;1;256;1;0;2;60;8192;0;0;0.021353;NA;0.112197;3.491433;3.491431;3.75;147;5
1.80;216;1;256;1;0;2;60;8192;0;1;.002376;NA;.016424;.595244;.595244;1.80;216;99
1.67;216;1;256;1;0;2;60;40960;0;0;0.110926;NA;0.441132;8.934624;8.934623;9.52;721;9
1.54;216;1;256;1;0;2;60;40960;0;1;.014074;NA;.066036;1.473008;1.473008;1.54;216;99
1.52;215;1;256;1;0;2;80;4096;0;0;0.009627;NA;0.063407;3.801104;3.801103;4.08;75;2
1.72;215;1;256;1;0;2;80;4096;0;1;.001008;NA;.008793;.615016;.615016;1.72;215;99
1.68;216;1;256;1;0;2;80;8192;0;0;0.021070;NA;0.091847;4.639677;4.639676;4.96;147;3
1.51;215;1;256;1;0;2;80;8192;0;1;.002100;NA;.016728;.797311;.797311;1.51;215;100
1.54;216;1;256;1;0;2;80;40960;0;0;0.068501;NA;0.380917;12.098902;12.098901;12.62;721;5
1.66;214;1;256;1;0;2;80;40960;0;1;.012660;NA;.068512;1.971453;1.971453;1.66;214;99
1.61;215;1;256;1;0;2;100;4096;0;0;0.009777;NA;0.060407;4.750669;4.750668;5.09;75;2
1.67;215;1;256;1;0;2;100;4096;0;1;.001096;NA;.008946;.767046;.767046;1.67;215;100
1.53;216;1;256;1;0;2;100;8192;0;0;0.020945;NA;0.101333;6.082505;6.082503;6.46;147;2
1.55;216;1;256;1;0;2;100;8192;0;1;.002550;NA;.016793;1.005985;1.005985;1.55;216;100
