comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  datatype  optshare  packbool  protocol  latencies(ms)  bandwidths(Mbs)  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
2.95          231                1                  256       1         0         4         10             400              4096        0           0           0.010281     NA          0.033768          0.383660            0.383659           0.43                 51            19
2.94          232                1                  256       1         0         4         10             400              8192        0           0           0.021081     NA          0.070267          0.763675            0.763674           0.87                 99            20
2.95          231                1                  256       1         0         4         10             200              1024        0           0           0.002765     NA          0.009423          0.179059            0.179058           0.20                 15            15
2.95          231                1                  256       1         0         4         10             200              4096        0           0           0.010605     NA          0.036177          0.731067            0.731066           0.79                 51            12
2.94          232                1                  256       1         0         4         10             200              8192        0           0           0.020963     NA          0.066491          1.464188            1.464187           1.56                 99            10
2.94          232                1                  256       1         0         4         10             100              1024        0           0           0.002527     NA          0.008864          0.348990            0.348989           0.36                 15            6
2.97          231                1                  256       1         0         4         10             100              4096        0           0           0.010699     NA          0.035692          1.426258            1.426258           1.48                 51            6
2.93          231                1                  256       1         0         4         10             100              8192        0           0           0.021144     NA          0.065979          2.857482            2.857481           2.96                 99            5
2.98          233                1                  256       1         0         4         10             50               1024        0           0           0.002787     NA          0.008993          0.692316            0.692315           0.72                 15            4
2.96          231                1                  256       1         0         4         10             50               4096        0           0           0.010828     NA          0.036078          2.821090            2.821089           2.88                 51            3
2.94          232                1                  256       1         0         4         10             50               8192        0           0           0.021212     NA          0.071134          5.626535            5.626534           5.73                 99            3
2.94          231                1                  256       1         0         4         10             30               1024        0           0           0.002673     NA          0.010366          1.147798            1.147797           1.18                 15            3
2.97          231                1                  256       1         0         4         10             30               4096        0           0           0.010508     NA          0.040433          4.662855            4.662854           4.72                 51            2
2.95          232                1                  256       1         0         4         10             30               8192        0           0           0.021309     NA          0.069464          9.341391            9.341390           9.44                 99            1
2.94          233                1                  256       1         0         4         20             1000             1024        0           0           0.003124     NA          0.009203          0.057830            0.057829           0.08                 15            40
2.94          232                1                  256       1         0         4         20             1000             4096        0           0           0.010724     NA          0.034151          0.231500            0.231499           0.29                 51            32
2.95          232                1                  256       1         0         4         20             1000             8192        0           0           0.021380     NA          0.075140          0.453091            0.453090           0.55                 99            32
2.96          236                1                  256       1         0         4         20             800              1024        0           0           0.002645     NA          0.008744          0.061157            0.061156           0.08                 17            32
2.97          231                1                  256       1         0         4         20             800              4096        0           0           0.010662     NA          0.032065          0.249282            0.249281           0.30                 51            29
2.95          233                1                  256       1         0         4         20             800              8192        0           0           0.021283     NA          0.066966          0.496285            0.496284           0.60                 99            28
2.93          232                1                  256       1         0         4         20             600              1024        0           0           0.003051     NA          0.009863          0.070757            0.070756           0.09                 15            32
2.93          232                1                  256       1         0         4         20             600              4096        0           0           0.010857     NA          0.039644          0.286399            0.286398           0.34                 51            28
2.95          232                1                  256       1         0         4         20             600              8192        0           0           0.020983     NA          0.059051          0.566716            0.566715           0.68                 99            24
2.95          233                1                  256       1         0         4         20             400              1024        0           0           0.002906     NA          0.009694          0.093868            0.093867           0.11                 17            26
2.92          231                1                  256       1         0         4         20             400              4096        0           0           0.010833     NA          0.035110          0.383066            0.383065           0.44                 51            21
2.95          233                1                  256       1         0         4         20             400              8192        0           0           0.021355     NA          0.065635          0.761978            0.761977           0.86                 99            19
2.93          231                1                  256       1         0         4         20             200              1024        0           0           0.002905     NA          0.009570          0.177956            0.177955           0.20                 15            15
2.94          232                1                  256       1         0         4         20             200              4096        0           0           0.010896     NA          0.034432          0.730763            0.730762           0.79                 51            11
2.94          231                1                  256       1         0         4         20             200              8192        0           0           0.021188     NA          0.067684          1.462818            1.462817           1.56                 99            11
2.94          233                1                  256       1         0         4         20             100              1024        0           0           0.002936     NA          0.009670          0.351107            0.351106           0.37                 15            8
2.94          232                1                  256       1         0         4         20             100              4096        0           0           0.010472     NA          0.035514          1.428476            1.428475           1.48                 53            6
2.95          232                1                  256       1         0         4         20             100              8192        0           0           0.021184     NA          0.066629          2.858990            2.858988           2.96                 99            5
2.94          232                1                  256       1         0         4         20             50               1024        0           0           0.002600     NA          0.008959          0.691698            0.691698           0.71                 15            3
2.95          232                1                  256       1         0         4         20             50               4096        0           0           0.009998     NA          0.034794          2.808112            2.808111           2.86                 51            3
2.95          231                1                  256       1         0         4         20             50               8192        0           0           0.021170     NA          0.071084          5.627155            5.627154           5.73                 99            3
2.96          232                1                  256       1         0         4         20             30               1024        0           0           0.002677     NA          0.008946          1.146728            1.146727           1.17                 15            2
2.95          233                1                  256       1         0         4         20             30               4096        0           0           0.010735     NA          0.034529          4.662436            4.662435           4.71                 51            1
2.96          231                1                  256       1         0         4         20             30               8192        0           0           0.021163     NA          0.075533          9.351197            9.351196           9.45                 99            1
2.97          238                1                  256       1         0         4         40             1000             1024        0           0           0.002901     NA          0.010124          0.059074            0.059073           0.08                 15            37
2.93          231                1                  256       1         0         4         40             1000             4096        0           0           0.010648     NA          0.035027          0.232887            0.232886           0.29                 51            32
2.95          233                1                  256       1         0         4         40             1000             8192        0           0           0.021101     NA          0.066294          0.452452            0.452451           0.56                 99            29
2.95          232                1                  256       1         0         4         40             800              1024        0           0           0.002621     NA          0.007751          0.064084            0.064083           0.08                 15            29
2.94          232                1                  256       1         0         4         40             800              4096        0           0           0.010989     NA          0.033931          0.247868            0.247867           0.30                 51            30
2.95          232                1                  256       1         0         4         40             800              8192        0           0           0.021440     NA          0.065431          0.497253            0.497252           0.60                 99            28
2.95          232                1                  256       1         0         4         40             600              1024        0           0           0.002595     NA          0.008052          0.072721            0.072720           0.09                 15            30
2.95          234                1                  256       1         0         4         40             600              4096        0           0           0.010443     NA          0.035777          0.286426            0.286425           0.35                 51            27
2.96          231                1                  256       1         0         4         40             600              8192        0           0           0.020950     NA          0.061865          0.570400            0.570399           0.67                 99            24
2.94          232                1                  256       1         0         4         40             400              1024        0           0           0.002533     NA          0.007884          0.096061            0.096060           0.11                 15            21
2.94          233                1                  256       1         0         4         40             400              4096        0           0           0.009953     NA          0.032923          0.384257            0.384256           0.45                 51            20
2.98          232                1                  256       1         0         4         40             400              8192        0           0           0.021155     NA          0.072057          0.762606            0.762605           0.86                 99            19
2.96          232                1                  256       1         0         4         40             200              1024        0           0           0.002847     NA          0.010469          0.180931            0.180930           0.20                 15            15
2.96          231                1                  256       1         0         4         40             200              4096        0           0           0.010804     NA          0.034576          0.731218            0.731218           0.79                 51            12
2.96          233                1                  256       1         0         4         40             200              8192        0           0           0.021186     NA          0.065311          1.460416            1.460415           1.57                 99            10
2.93          231                1                  256       1         0         4         40             100              1024        0           0           0.002841     NA          0.009566          0.349491            0.349490           0.37                 15            8
2.95          232                1                  256       1         0         4         40             100              4096        0           0           0.010021     NA          0.033888          1.423414            1.423413           1.49                 51            6
2.96          232                1                  256       1         0         4         40             100              8192        0           0           0.020808     NA          0.066300          2.857925            2.857925           2.97                 99            5
2.95          232                1                  256       1         0         4         40             50               1024        0           0           0.002724     NA          0.008361          0.692300            0.692299           0.71                 15            3
2.94          232                1                  256       1         0         4         40             50               4096        0           0           0.010551     NA          0.037949          2.807621            2.807620           2.87                 51            3
2.97          232                1                  256       1         0         4         40             50               8192        0           0           0.021070     NA          0.067393          5.637266            5.637265           5.74                 99            3
2.94          232                1                  256       1         0         4         40             30               1024        0           0           0.002544     NA          0.008068          1.146278            1.146277           1.17                 15            2
2.95          232                1                  256       1         0         4         40             30               4096        0           0           0.010666     NA          0.039527          4.667382            4.667381           4.72                 51            2
2.95          232                1                  256       1         0         4         40             30               8192        0           0           0.021503     NA          0.075117          9.350790            9.350789           9.45                 99            1
2.95          232                1                  256       1         0         4         60             1000             1024        0           0           0.002802     NA          0.008528          0.058869            0.058868           0.08                 15            36
2.94          232                1                  256       1         0         4         60             1000             4096        0           0           0.010154     NA          0.035550          0.230537            0.230536           0.29                 51            32
2.94          233                1                  256       1         0         4         60             1000             8192        0           0           0.021172     NA          0.067587          0.457227            0.457226           0.56                 99            30
2.94          232                1                  256       1         0         4         60             800              1024        0           0           0.002913     NA          0.008764          0.065112            0.065111           0.08                 15            33
2.96          231                1                  256       1         0         4         60             800              4096        0           0           0.010773     NA          0.029981          0.251325            0.251324           0.31                 51            28
2.94          232                1                  256       1         0         4         60             800              8192        0           0           0.020919     NA          0.064030          0.495279            0.495278           0.60                 99            27
2.94          233                1                  256       1         0         4         60             600              1024        0           0           0.002736     NA          0.007902          0.072538            0.072537           0.09                 15            25
2.94          232                1                  256       1         0         4         60             600              4096        0           0           0.011169     NA          0.033598          0.287266            0.287265           0.34                 51            27
2.94          234                1                  256       1         0         4         60             600              8192        0           0           0.021628     NA          0.061726          0.569724            0.569724           0.67                 99            24
2.95          232                1                  256       1         0         4         60             400              1024        0           0           0.002470     NA          0.007425          0.095400            0.095399           0.12                 15            24
2.94          231                1                  256       1         0         4         60             400              4096        0           0           0.010887     NA          0.034241          0.383909            0.383908           0.44                 51            21
2.94          232                1                  256       1         0         4         60             400              8192        0           0           0.020952     NA          0.059880          0.761287            0.761286           0.87                 99            18
2.94          232                1                  256       1         0         4         60             200              1024        0           0           0.003012     NA          0.010509          0.182163            0.182162           0.20                 17            15
2.94          233                1                  256       1         0         4         60             200              4096        0           0           0.010736     NA          0.035392          0.729431            0.729430           0.79                 51            12
2.94          233                1                  256       1         0         4         60             200              8192        0           0           0.021276     NA          0.063608          1.459514            1.459513           1.56                 99            10
2.94          233                1                  256       1         0         4         60             100              1024        0           0           0.002445     NA          0.008481          0.349305            0.349304           0.37                 15            7
2.93          231                1                  256       1         0         4         60             100              4096        0           0           0.011265     NA          0.033993          1.420112            1.420111           1.48                 51            6
2.95          233                1                  256       1         0         4         60             100              8192        0           0           0.020989     NA          0.067600          2.853210            2.853208           2.95                 99            5
2.95          231                1                  256       1         0         4         60             50               1024        0           0           0.002979     NA          0.009666          0.691824            0.691823           0.71                 15            4
2.96          232                1                  256       1         0         4         60             50               4096        0           0           0.010290     NA          0.036585          2.810020            2.810019           2.87                 51            3
2.95          232                1                  256       1         0         4         60             50               8192        0           0           0.021052     NA          0.071041          5.630039            5.630038           5.74                 99            3
2.94          232                1                  256       1         0         4         60             30               1024        0           0           0.002496     NA          0.007943          1.146958            1.146958           1.17                 15            2
2.94          232                1                  256       1         0         4         60             30               4096        0           0           0.009826     NA          0.034299          4.663160            4.663159           4.73                 51            2
2.96          232                1                  256       1         0         4         60             30               8192        0           0           0.021127     NA          0.068402          9.348300            9.348299           9.45                 99            1
2.94          231                1                  256       1         0         4         80             1000             1024        0           0           0.002957     NA          0.010093          0.059302            0.059301           0.08                 15            38
2.94          231                1                  256       1         0         4         80             1000             4096        0           0           0.010747     NA          0.033279          0.230140            0.230138           0.29                 51            32
2.95          232                1                  256       1         0         4         80             1000             8192        0           0           0.021322     NA          0.067867          0.455694            0.455693           0.56                 99            31
2.95          234                1                  256       1         0         4         80             800              1024        0           0           0.002938     NA          0.009278          0.063328            0.063327           0.08                 15            36
2.95          232                1                  256       1         0         4         80             800              4096        0           0           0.011067     NA          0.036305          0.249847            0.249846           0.31                 51            30
2.96          231                1                  256       1         0         4         80             800              8192        0           0           0.020869     NA          0.065180          0.497223            0.497222           0.61                 99            28
2.95          232                1                  256       1         0         4         80             600              1024        0           0           0.002665     NA          0.008773          0.071914            0.071913           0.10                 15            32
2.94          233                1                  256       1         0         4         80             600              4096        0           0           0.011113     NA          0.034652          0.285550            0.285549           0.34                 51            27
2.94          231                1                  256       1         0         4         80             600              8192        0           0           0.021083     NA          0.067309          0.570779            0.570778           0.68                 99            25
2.94          232                1                  256       1         0         4         80             400              1024        0           0           0.002788     NA          0.008974          0.094698            0.094697           0.11                 15            26
2.94          234                1                  256       1         0         4         80             400              4096        0           0           0.010697     NA          0.036615          0.385780            0.385779           0.44                 51            22
2.94          232                1                  256       1         0         4         80             400              8192        0           0           0.021260     NA          0.064940          0.765870            0.765869           0.87                 99            19
2.95          232                1                  256       1         0         4         80             200              1024        0           0           0.003063     NA          0.009744          0.178740            0.178739           0.20                 15            16
2.95          231                1                  256       1         0         4         80             200              4096        0           0           0.010719     NA          0.036218          0.728474            0.728473           0.79                 51            12
2.96          232                1                  256       1         0         4         80             200              8192        0           0           0.020868     NA          0.065607          1.467834            1.467833           1.58                 99            10
2.95          231                1                  256       1         0         4         80             100              1024        0           0           0.002655     NA          0.007842          0.350444            0.350443           0.37                 15            8
2.95          232                1                  256       1         0         4         80             100              4096        0           0           0.010777     NA          0.035522          1.421847            1.421846           1.48                 51            6
2.96          231                1                  256       1         0         4         80             100              8192        0           0           0.020939     NA          0.065630          2.851674            2.851672           2.95                 99            5
2.94          233                1                  256       1         0         4         80             50               1024        0           0           0.002676     NA          0.009369          0.692139            0.692138           0.72                 15            4
2.94          233                1                  256       1         0         4         80             50               4096        0           0           0.010108     NA          0.035469          2.807120            2.807119           2.87                 51            3
2.94          233                1                  256       1         0         4         80             50               8192        0           0           0.021290     NA          0.067498          5.628513            5.628512           5.73                 99            2
2.97          236                1                  256       1         0         4         80             30               1024        0           0           0.002932     NA          0.010811          1.146115            1.146114           1.16                 17            2
2.96          231                1                  256       1         0         4         80             30               4096        0           0           0.010708     NA          0.035681          4.670105            4.670104           4.73                 51            1
2.94          231                1                  256       1         0         4         80             30               8192        0           0           0.021340     NA          0.075339          9.353018            9.353017           9.45                 99            1
2.95          234                1                  256       1         0         4         100            1000             1024        0           0           0.003032     NA          0.009910          0.059307            0.059306           0.08                 15            38
2.94          232                1                  256       1         0         4         100            1000             4096        0           0           0.010689     NA          0.033553          0.227950            0.227949           0.28                 51            31
2.95          232                1                  256       1         0         4         100            1000             8192        0           0           0.021016     NA          0.066043          0.456771            0.456770           0.57                 99            30
2.93          232                1                  256       1         0         4         100            800              1024        0           0           0.002752     NA          0.009016          0.064150            0.064149           0.09                 15            35
2.94          232                1                  256       1         0         4         100            800              4096        0           0           0.009942     NA          0.032717          0.250645            0.250644           0.31                 51            29
2.95          231                1                  256       1         0         4         100            800              8192        0           0           0.021065     NA          0.063364          0.491480            0.491479           0.59                 99            27
2.94          232                1                  256       1         0         4         100            600              1024        0           0           0.002520     NA          0.007311          0.072865            0.072864           0.10                 15            31
2.94          232                1                  256       1         0         4         100            600              4096        0           0           0.010298     NA          0.031808          0.284757            0.284756           0.35                 51            26
2.96          231                1                  256       1         0         4         100            600              8192        0           0           0.021123     NA          0.065151          0.564460            0.564458           0.68                 99            26
2.95          232                1                  256       1         0         4         100            400              1024        0           0           0.002801     NA          0.008055          0.094301            0.094300           0.12                 15            26
2.94          233                1                  256       1         0         4         100            400              4096        0           0           0.010801     NA          0.033752          0.381359            0.381358           0.44                 51            21
2.94          232                1                  256       1         0         4         100            400              8192        0           0           0.021011     NA          0.063383          0.765642            0.765641           0.87                 99            19
2.96          231                1                  256       1         0         4         100            200              1024        0           0           0.002670     NA          0.009049          0.180274            0.180273           0.21                 15            15
2.95          233                1                  256       1         0         4         100            200              4096        0           0           0.010208     NA          0.034564          0.730267            0.730265           0.79                 51            11
2.94          231                1                  256       1         0         4         100            200              8192        0           0           0.021124     NA          0.067651          1.462744            1.462743           1.57                 99            11
2.96          233                1                  256       1         0         4         100            100              1024        0           0           0.003005     NA          0.009937          0.350847            0.350846           0.37                 15            8
2.94          232                1                  256       1         0         4         100            100              4096        0           0           0.010220     NA          0.034705          1.427512            1.427511           1.49                 51            6
2.94          231                1                  256       1         0         4         100            100              8192        0           0           0.021417     NA          0.065799          2.844683            2.844682           2.95                 101           5
2.95          231                1                  256       1         0         4         100            50               1024        0           0           0.003006     NA          0.009710          0.691429            0.691428           0.71                 15            4
2.96          233                1                  256       1         0         4         100            50               4096        0           0           0.010169     NA          0.037184          2.811671            2.811669           2.87                 51            3
2.95          232                1                  256       1         0         4         100            50               8192        0           0           0.021094     NA          0.067831          5.630589            5.630588           5.74                 99            3
2.95          232                1                  256       1         0         4         100            30               1024        0           0           0.002964     NA          0.009546          1.150211            1.150210           1.17                 15            2
2.94          232                1                  256       1         0         4         100            30               4096        0           0           0.010702     NA          0.036661          4.664892            4.664891           4.72                 51            2
2.95          233                1                  256       1         0         4         100            30               8192        0           0           0.021143     NA          0.068214          9.352683            9.352682           9.45                 99            1
2.95          231                1                  256       1         0         4         300            1000             1024        0           0           0.002649     NA          0.008365          0.059188            0.059187           0.07                 15            32
2.97          231                1                  256       1         0         4         300            1000             4096        0           0           0.010569     NA          0.035340          0.230397            0.230396           0.29                 51            32
2.95          232                1                  256       1         0         4         300            1000             8192        0           0           0.021171     NA          0.065689          0.453371            0.453370           0.56                 99            30
2.95          232                1                  256       1         0         4         300            800              1024        0           0           0.002933     NA          0.009074          0.063897            0.063896           0.08                 15            34
2.94          232                1                  256       1         0         4         300            800              4096        0           0           0.010736     NA          0.034858          0.250962            0.250962           0.31                 51            30
2.93          233                1                  256       1         0         4         300            800              8192        0           0           0.021229     NA          0.084129          0.493367            0.493366           0.59                 99            31
2.95          232                1                  256       1         0         4         300            600              1024        0           0           0.002947     NA          0.009071          0.069882            0.069881           0.09                 15            32
2.94          233                1                  256       1         0         4         300            600              4096        0           0           0.010543     NA          0.032312          0.284767            0.284766           0.35                 51            27
2.94          232                1                  256       1         0         4         300            600              8192        0           0           0.020977     NA          0.062430          0.569745            0.569744           0.68                 99            24
2.94          232                1                  256       1         0         4         300            400              1024        0           0           0.002682     NA          0.009449          0.093703            0.093702           0.12                 15            28
2.94          235                1                  256       1         0         4         300            400              4096        0           0           0.010866     NA          0.035144          0.382473            0.382472           0.44                 51            21
2.94          232                1                  256       1         0         4         300            400              8192        0           0           0.020882     NA          0.072292          0.760433            0.760432           0.87                 99            20
2.95          231                1                  256       1         0         4         300            200              1024        0           0           0.002897     NA          0.008888          0.178227            0.178226           0.20                 17            15
2.94          233                1                  256       1         0         4         300            200              4096        0           0           0.010604     NA          0.034119          0.728849            0.728848           0.78                 53            11
2.96          232                1                  256       1         0         4         300            200              8192        0           0           0.021400     NA          0.063638          1.459082            1.459082           1.56                 99            10
2.95          232                1                  256       1         0         4         300            100              1024        0           0           0.002919     NA          0.009360          0.351731            0.351730           0.37                 17            8
2.94          231                1                  256       1         0         4         300            100              4096        0           0           0.010888     NA          0.036103          1.422560            1.422559           1.48                 51            6
2.95          232                1                  256       1         0         4         300            100              8192        0           0           0.021220     NA          0.064666          2.859802            2.859801           2.96                 99            5
2.94          233                1                  256       1         0         4         300            50               1024        0           0           0.002718     NA          0.009072          0.690487            0.690486           0.70                 15            3
2.93          232                1                  256       1         0         4         300            50               4096        0           0           0.010996     NA          0.037889          2.811374            2.811373           2.87                 53            3
2.95          232                1                  256       1         0         4         300            50               8192        0           0           0.021389     NA          0.067329          5.632687            5.632686           5.73                 99            3
2.97          232                1                  256       1         0         4         300            30               1024        0           0           0.003030     NA          0.010500          1.150025            1.150023           1.17                 15            2
2.95          232                1                  256       1         0         4         300            30               4096        0           0           0.010603     NA          0.036469          4.663439            4.663438           4.72                 51            2
2.97          231                1                  256       1         0         4         300            30               8192        0           0           0.021382     NA          0.067227          9.349258            9.349257           9.45                 99            1
2.94          232                1                  256       1         0         4         500            1000             1024        0           0           0.002522     NA          0.007775          0.058747            0.058746           0.08                 15            31
2.96          231                1                  256       1         0         4         500            1000             4096        0           0           0.009971     NA          0.031972          0.229317            0.229316           0.28                 51            29
2.96          231                1                  256       1         0         4         500            1000             8192        0           0           0.021041     NA          0.063102          0.456145            0.456144           0.57                 99            30
