comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);freqs(GHz);datatype;optshare;packbool;protocol;bandwidths(Mbs);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.35;215;1;2.6;512;1;0;2;24000;40960;0;1;.017055;NA;.090563;.105835;.105835;1.35;215;100
1.35;215;1;2.6;512;1;0;2;23000;40960;0;0;0.101564;NA;0.436769;0.465825;0.465824;0.97;1440;97
1.35;215;1;2.6;512;1;0;2;23000;40960;0;1;.017061;NA;.092619;.108455;.108455;1.35;215;99
1.36;216;1;2.6;512;1;0;2;22000;40960;0;0;0.101880;NA;0.430684;0.464199;0.464199;0.97;1440;96
1.36;218;1;2.6;512;1;0;2;22000;40960;0;1;.017050;NA;.089522;.106790;.106790;1.36;218;99
1.35;214;1;2.6;512;1;0;2;21000;40960;0;0;0.100103;NA;0.429408;0.464202;0.464201;0.97;1440;96
1.35;214;1;2.6;512;1;0;2;21000;40960;0;1;.016947;NA;.090733;.107909;.107908;1.35;214;99
1.35;215;1;2.6;512;1;0;2;20000;40960;0;0;0.102163;NA;0.437659;0.464998;0.464997;0.97;1438;97
1.36;215;1;2.6;512;1;0;2;20000;40960;0;1;.017204;NA;.087584;.108725;.108725;1.36;215;99
1.36;214;1;2.6;512;1;0;2;19000;40960;0;0;0.101228;NA;0.431061;0.470030;0.470029;0.98;1440;96
1.35;215;1;2.6;512;1;0;2;19000;40960;0;1;.016911;NA;.086508;.109719;.109719;1.35;215;100
1.37;215;1;2.6;512;1;0;2;18000;40960;0;0;0.101307;NA;0.433425;0.478821;0.478820;0.99;1438;95
1.36;215;1;2.6;512;1;0;2;18000;40960;0;1;.016975;NA;.086920;.113702;.113702;1.36;215;100
1.35;214;1;2.6;512;1;0;2;17000;40960;0;0;0.102432;NA;0.432787;0.480344;0.480343;0.99;1438;95
1.35;215;1;2.6;512;1;0;2;17000;40960;0;1;.016949;NA;.087220;.113558;.113558;1.35;215;99
1.37;215;1;2.6;512;1;0;2;16000;40960;0;0;0.100722;NA;0.429475;0.486703;0.486702;0.99;1438;94
1.37;214;1;2.6;512;1;0;2;16000;40960;0;1;.016920;NA;.087477;.118859;.118859;1.37;214;100
1.35;215;1;2.6;512;1;0;2;15000;40960;0;0;0.102821;NA;0.432281;0.497444;0.497443;1.01;1438;93
1.36;215;1;2.6;512;1;0;2;15000;40960;0;1;.017069;NA;.086031;.120510;.120509;1.36;215;99
1.35;215;1;2.6;512;1;0;2;14000;40960;0;0;0.101542;NA;0.430478;0.506917;0.506917;1.01;1438;92
1.35;215;1;2.6;512;1;0;2;14000;40960;0;1;.017022;NA;.085167;.122792;.122792;1.35;215;100
1.35;215;1;2.6;512;1;0;2;13000;40960;0;0;0.101163;NA;0.432503;0.521264;0.521263;1.03;1440;91
1.36;214;1;2.6;512;1;0;2;13000;40960;0;1;.017410;NA;.085188;.131680;.131680;1.36;214;100
1.35;214;1;2.6;512;1;0;2;12000;40960;0;0;0.102820;NA;0.439506;0.540439;0.540438;1.05;1440;90
1.35;216;1;2.6;512;1;0;2;12000;40960;0;1;.016937;NA;.083596;.133980;.133980;1.35;216;100
1.35;216;1;2.6;512;1;0;2;11000;40960;0;0;0.101654;NA;0.432683;0.554766;0.554765;1.06;1440;88
1.35;216;1;2.6;512;1;0;2;11000;40960;0;1;.017018;NA;.083194;.154480;.154479;1.35;216;99
1.35;215;1;2.6;512;1;0;2;10000;40960;0;0;0.100763;NA;0.432337;0.576574;0.576573;1.08;1438;86
1.35;215;1;2.6;512;1;0;2;10000;40960;0;1;.016848;NA;.083251;.151710;.151710;1.35;215;99
1.35;214;1;2.6;512;1;0;2;9000;40960;0;0;0.102238;NA;0.432642;0.609841;0.609840;1.12;1440;84
1.35;216;1;2.6;512;1;0;2;9000;40960;0;1;.017049;NA;.083073;.167348;.167348;1.35;216;99
1.35;214;1;2.6;512;1;0;2;8000;40960;0;0;0.102556;NA;0.431357;0.639679;0.639678;1.15;1438;81
1.36;216;1;2.6;512;1;0;2;8000;40960;0;1;.016907;NA;.081624;.174793;.174793;1.36;216;100
1.33;214;1;2.6;512;1;0;3;25000;40960;0;0;0.094448;NA;0.241595;0.486122;0.486121;0.99;961;75
1.32;213;1;2.6;512;1;0;3;25000;40960;0;1;.018683;NA;.072128;.097346;.097346;1.32;213;100
1.33;214;1;2.6;512;1;0;3;24000;40960;0;0;0.095514;NA;0.242651;0.487182;0.487182;0.99;961;74
1.34;214;1;2.6;512;1;0;3;24000;40960;0;1;.018421;NA;.077730;.099874;.099874;1.34;214;99
1.34;212;1;2.6;512;1;0;3;23000;40960;0;0;0.094941;NA;0.242413;0.485405;0.485404;0.99;961;75
1.33;216;1;2.6;512;1;0;3;23000;40960;0;1;.018347;NA;.072635;.097221;.097220;1.33;216;99
1.33;213;1;2.6;512;1;0;3;22000;40960;0;0;0.097255;NA;0.247839;0.493586;0.493586;1.00;963;75
1.33;214;1;2.6;512;1;0;3;22000;40960;0;1;.018230;NA;.072516;.098078;.098077;1.33;214;99
1.33;214;1;2.6;512;1;0;3;21000;40960;0;0;0.095930;NA;0.242182;0.493009;0.493008;0.99;961;74
1.34;214;1;2.6;512;1;0;3;21000;40960;0;1;.018333;NA;.072484;.097326;.097326;1.34;214;99
1.33;214;1;2.6;512;1;0;3;20000;40960;0;0;0.093714;NA;0.237412;0.494856;0.494855;1.00;961;73
1.33;213;1;2.6;512;1;0;3;20000;40960;0;1;.018224;NA;.073810;.097904;.097904;1.33;213;99
1.33;213;1;2.6;512;1;0;3;19000;40960;0;0;0.094597;NA;0.251944;0.497701;0.497700;1.00;961;75
1.34;214;1;2.6;512;1;0;3;19000;40960;0;1;.018443;NA;.072642;.096776;.096776;1.34;214;99
1.33;213;1;2.6;512;1;0;3;18000;40960;0;0;0.093038;NA;0.241268;0.507959;0.507959;1.01;961;73
1.33;214;1;2.6;512;1;0;3;18000;40960;0;1;.018394;NA;.073197;.097498;.097498;1.33;214;99
1.33;213;1;2.6;512;1;0;3;17000;40960;0;0;0.095688;NA;0.243192;0.513775;0.513774;1.02;963;73
1.33;214;1;2.6;512;1;0;3;17000;40960;0;1;.018245;NA;.073468;.099734;.099734;1.33;214;99
1.34;213;1;2.6;512;1;0;3;16000;40960;0;0;0.095830;NA;0.242904;0.522316;0.522316;1.03;961;72
1.32;214;1;2.6;512;1;0;3;16000;40960;0;1;.018384;NA;.071842;.100000;.100000;1.32;214;99
1.33;213;1;2.6;512;1;0;3;15000;40960;0;0;0.093014;NA;0.236677;0.538987;0.538986;1.04;961;70
1.33;213;1;2.6;512;1;0;3;15000;40960;0;1;.018186;NA;.072412;.101605;.101605;1.33;213;100
1.34;213;1;2.6;512;1;0;3;14000;40960;0;0;0.093402;NA;0.240754;0.549960;0.549959;1.05;961;70
1.34;214;1;2.6;512;1;0;3;14000;40960;0;1;.018301;NA;.071233;.103783;.103783;1.34;214;99
1.33;214;1;2.6;512;1;0;3;13000;40960;0;0;0.094857;NA;0.235255;0.568103;0.568102;1.07;961;68
1.34;214;1;2.6;512;1;0;3;13000;40960;0;1;.018319;NA;.071122;.107500;.107499;1.34;214;99
1.34;212;1;2.6;512;1;0;3;12000;40960;0;0;0.096471;NA;0.241633;0.588554;0.588553;1.09;961;68
1.32;214;1;2.6;512;1;0;3;12000;40960;0;1;.018348;NA;.069731;.112966;.112966;1.32;214;100
1.32;213;1;2.6;512;1;0;3;11000;40960;0;0;0.094422;NA;0.237341;0.614299;0.614299;1.12;961;65
1.33;213;1;2.6;512;1;0;3;11000;40960;0;1;.018517;NA;.069060;.123124;.123124;1.33;213;100
1.33;214;1;2.6;512;1;0;3;10000;40960;0;0;0.094834;NA;0.237113;0.636238;0.636237;1.14;961;64
1.34;213;1;2.6;512;1;0;3;10000;40960;0;1;.018337;NA;.070338;.124379;.124379;1.34;213;99
1.33;214;1;2.6;512;1;0;3;9000;40960;0;0;0.094896;NA;0.239431;0.677510;0.677509;1.19;961;62
1.33;213;1;2.6;512;1;0;3;9000;40960;0;1;.018186;NA;.068339;.129223;.129223;1.33;213;99
1.33;214;1;2.6;512;1;0;3;8000;40960;0;0;0.094188;NA;0.238981;0.725523;0.725523;1.23;961;60
1.33;213;1;2.6;512;1;0;3;8000;40960;0;1;.018279;NA;.068537;.145419;.145419;1.33;213;99
1.32;213;1;2.6;512;1;0;4;25000;40960;0;0;0.089171;NA;0.259069;0.392261;0.392261;0.89;958;84
1.32;213;1;2.6;512;1;0;4;25000;40960;0;1;.017737;NA;.058294;.078962;.078962;1.32;213;99
1.33;213;1;2.6;512;1;0;4;24000;40960;0;0;0.089526;NA;0.258543;0.392285;0.392284;0.89;958;84
1.33;213;1;2.6;512;1;0;4;24000;40960;0;1;.017768;NA;.058727;.078692;.078692;1.33;213;99
1.32;214;1;2.6;512;1;0;4;23000;40960;0;0;0.089407;NA;0.260495;0.389524;0.389523;0.89;958;84
1.31;214;1;2.6;512;1;0;4;23000;40960;0;1;.017726;NA;.057697;.080023;.080023;1.31;214;100
1.32;213;1;2.6;512;1;0;4;22000;40960;0;0;0.089007;NA;0.254343;0.390537;0.390536;0.89;962;83
1.32;213;1;2.6;512;1;0;4;22000;40960;0;1;.017704;NA;.060463;.079458;.079458;1.32;213;99
1.33;213;1;2.6;512;1;0;4;21000;40960;0;0;0.089155;NA;0.253996;0.390585;0.390584;0.89;959;83
1.33;214;1;2.6;512;1;0;4;21000;40960;0;1;.017735;NA;.059039;.080229;.080229;1.33;214;99
1.32;213;1;2.6;512;1;0;4;20000;40960;0;0;0.089593;NA;0.260631;0.398932;0.398931;0.90;958;84
1.33;214;1;2.6;512;1;0;4;20000;40960;0;1;.018120;NA;.058699;.079094;.079094;1.33;214;99
1.32;213;1;2.6;512;1;0;4;19000;40960;0;0;0.089074;NA;0.253577;0.399233;0.399233;0.90;958;83
1.32;213;1;2.6;512;1;0;4;19000;40960;0;1;.017637;NA;.058624;.078879;.078879;1.32;213;99
1.32;212;1;2.6;512;1;0;4;18000;40960;0;0;0.088714;NA;0.254009;0.399600;0.399599;0.90;958;83
1.32;213;1;2.6;512;1;0;4;18000;40960;0;1;.017809;NA;.058354;.078628;.078628;1.32;213;100
1.32;214;1;2.6;512;1;0;4;17000;40960;0;0;0.090008;NA;0.260574;0.411951;0.411950;0.91;958;83
1.33;213;1;2.6;512;1;0;4;17000;40960;0;1;.017660;NA;.061222;.082724;.082724;1.33;213;99
1.33;213;1;2.6;512;1;0;4;16000;40960;0;0;0.088988;NA;0.253015;0.415411;0.415410;0.92;958;81
1.33;214;1;2.6;512;1;0;4;16000;40960;0;1;.017719;NA;.058507;.080316;.080316;1.33;214;99
1.33;214;1;2.6;512;1;0;4;15000;40960;0;0;0.088974;NA;0.266098;0.423672;0.423671;0.92;958;82
1.33;212;1;2.6;512;1;0;4;15000;40960;0;1;.017751;NA;.059046;.084604;.084603;1.33;212;99
1.32;216;1;2.6;512;1;0;4;14000;40960;0;0;0.090027;NA;0.261245;0.434965;0.434964;0.93;958;81
1.32;214;1;2.6;512;1;0;4;14000;40960;0;1;.017989;NA;.057577;.084843;.084843;1.32;214;99
1.32;214;1;2.6;512;1;0;4;13000;40960;0;0;0.089831;NA;0.256757;0.450810;0.450810;0.95;958;79
1.32;214;1;2.6;512;1;0;4;13000;40960;0;1;.017779;NA;.056421;.090293;.090293;1.32;214;100
1.32;214;1;2.6;512;1;0;4;12000;40960;0;0;0.088431;NA;0.252093;0.461729;0.461728;0.96;958;77
1.32;213;1;2.6;512;1;0;4;12000;40960;0;1;.017705;NA;.055437;.093985;.093984;1.32;213;99
1.33;213;1;2.6;512;1;0;4;11000;40960;0;0;0.088694;NA;0.254592;0.480352;0.480351;0.98;958;76
1.32;212;1;2.6;512;1;0;4;11000;40960;0;1;.017728;NA;.056585;.099505;.099505;1.32;212;99
1.33;213;1;2.6;512;1;0;4;10000;40960;0;0;0.088814;NA;0.253005;0.500904;0.500904;1.00;958;74
1.33;214;1;2.6;512;1;0;4;10000;40960;0;1;.017873;NA;.055102;.105740;.105740;1.33;214;99
1.32;212;1;2.6;512;1;0;4;9000;40960;0;0;0.088793;NA;0.252368;0.533605;0.533604;1.04;958;72
1.32;213;1;2.6;512;1;0;4;9000;40960;0;1;.017697;NA;.054390;.115423;.115423;1.32;213;99
1.33;213;1;2.6;512;1;0;4;8000;40960;0;0;0.088719;NA;0.252911;0.565209;0.565209;1.07;958;70
1.33;213;1;2.6;512;1;0;4;8000;40960;0;1;.017760;NA;.054208;.126953;.126953;1.33;213;100
1.33;214;1;2.6;512;1;0;5;25000;40960;0;0;0.094020;NA;0.331889;0.449563;0.449562;0.95;1121;87
1.35;213;1;2.6;512;1;0;5;25000;40960;0;1;.018291;NA;.071226;.092342;.092341;1.35;213;100
1.35;214;1;2.6;512;1;0;5;24000;40960;0;0;0.094579;NA;0.325123;0.444430;0.444430;0.95;1121;86
1.33;214;1;2.6;512;1;0;5;24000;40960;0;1;.018281;NA;.071171;.093401;.093401;1.33;214;100
1.33;213;1;2.6;512;1;0;5;23000;40960;0;0;0.094479;NA;0.331316;0.449056;0.449055;0.95;1121;87
1.34;213;1;2.6;512;1;0;5;23000;40960;0;1;.018226;NA;.071792;.092866;.092866;1.34;213;99
1.34;214;1;2.6;512;1;0;5;22000;40960;0;0;0.094837;NA;0.325291;0.445466;0.445465;0.95;1121;86
1.33;213;1;2.6;512;1;0;5;22000;40960;0;1;.018363;NA;.070992;.092685;.092685;1.33;213;100
1.33;214;1;2.6;512;1;0;5;21000;40960;0;0;0.093539;NA;0.324739;0.449795;0.449795;0.95;1121;86
1.33;214;1;2.6;512;1;0;5;21000;40960;0;1;.018197;NA;.071522;.092333;.092333;1.33;214;99
1.34;214;1;2.6;512;1;0;5;20000;40960;0;0;0.094517;NA;0.329684;0.449876;0.449875;0.96;1121;86
1.33;214;1;2.6;512;1;0;5;20000;40960;0;1;.018288;NA;.070636;.092657;.092657;1.33;214;99
1.33;215;1;2.6;512;1;0;5;19000;40960;0;0;0.093829;NA;0.327225;0.449886;0.449885;0.96;1121;86
1.33;217;1;2.6;512;1;0;5;19000;40960;0;1;.018274;NA;.072865;.094543;.094543;1.33;217;100
1.33;214;1;2.6;512;1;0;5;18000;40960;0;0;0.096255;NA;0.344133;0.462014;0.462014;0.97;1121;87
1.35;214;1;2.6;512;1;0;5;18000;40960;0;1;.018355;NA;.072739;.094790;.094790;1.35;214;99
1.33;215;1;2.6;512;1;0;5;17000;40960;0;0;0.096718;NA;0.331638;0.459339;0.459339;0.96;1123;86
1.34;213;1;2.6;512;1;0;5;17000;40960;0;1;.018247;NA;.072268;.096746;.096746;1.34;213;99
1.33;214;1;2.6;512;1;0;5;16000;40960;0;0;0.094775;NA;0.345539;0.480130;0.480130;0.98;1121;86
1.34;213;1;2.6;512;1;0;5;16000;40960;0;1;.018272;NA;.073553;.100629;.100629;1.34;213;99
1.34;214;1;2.6;512;1;0;5;15000;40960;0;0;0.095813;NA;0.331215;0.483861;0.483860;0.99;1121;84
1.33;214;1;2.6;512;1;0;5;15000;40960;0;1;.018690;NA;.071037;.099604;.099604;1.33;214;99
1.35;214;1;2.6;512;1;0;5;14000;40960;0;0;0.093817;NA;0.323839;0.499753;0.499752;1.01;1121;81
1.33;214;1;2.6;512;1;0;5;14000;40960;0;1;.018238;NA;.070974;.101205;.101205;1.33;214;99
1.33;214;1;2.6;512;1;0;5;13000;40960;0;0;0.094533;NA;0.331077;0.515417;0.515416;1.02;1123;81
1.34;215;1;2.6;512;1;0;5;13000;40960;0;1;.018632;NA;.071006;.104446;.104446;1.34;215;99
1.34;214;1;2.6;512;1;0;5;12000;40960;0;0;0.094409;NA;0.333752;0.537483;0.537481;1.04;1121;80
1.33;214;1;2.6;512;1;0;5;12000;40960;0;1;.018257;NA;.069691;.108604;.108604;1.33;214;99
1.33;214;1;2.6;512;1;0;5;11000;40960;0;0;0.094171;NA;0.326159;0.557846;0.557845;1.06;1121;77
1.34;214;1;2.6;512;1;0;5;11000;40960;0;1;.018387;NA;.069825;.114744;.114744;1.34;214;99
1.35;214;1;2.6;512;1;0;5;10000;40960;0;0;0.095331;NA;0.330649;0.583966;0.583965;1.09;1121;76
1.33;213;1;2.6;512;1;0;5;10000;40960;0;1;.018259;NA;.071059;.124286;.124286;1.33;213;99
1.33;214;1;2.6;512;1;0;5;9000;40960;0;0;0.095380;NA;0.323016;0.618617;0.618616;1.12;1121;73
1.33;214;1;2.6;512;1;0;5;9000;40960;0;1;.018248;NA;.068376;.127717;.127717;1.33;214;99
1.33;214;1;2.6;512;1;0;5;8000;40960;0;0;0.095023;NA;0.321446;0.662897;0.662896;1.17;1121;70
1.34;213;1;2.6;512;1;0;5;8000;40960;0;1;.018176;NA;.066952;.139103;.139103;1.34;213;99
1.33;213;1;2.6;512;1;0;6;25000;40960;0;0;0.049345;NA;0.147450;0.214428;0.214427;0.66;805;89
1.32;214;1;2.6;512;1;0;6;25000;40960;0;1;.010567;NA;.025532;.042023;.042022;1.32;214;99
1.32;212;1;2.6;512;1;0;6;24000;40960;0;0;0.049547;NA;0.143649;0.212299;0.212298;0.66;803;89
1.31;214;1;2.6;512;1;0;6;24000;40960;0;1;.011045;NA;.025236;.041735;.041735;1.31;214;100
1.47;213;1;2.6;512;1;0;6;23000;40960;0;0;0.050204;NA;0.143495;0.216421;0.216420;0.67;805;88
1.32;213;1;2.6;512;1;0;6;23000;40960;0;1;.010425;NA;.025808;.041995;.041995;1.32;213;99
1.31;213;1;2.6;512;1;0;6;22000;40960;0;0;0.049178;NA;0.144126;0.211300;0.211299;0.66;803;89
1.32;213;1;2.6;512;1;0;6;22000;40960;0;1;.010836;NA;.025299;.042011;.042011;1.32;213;99
1.32;213;1;2.6;512;1;0;6;21000;40960;0;0;0.050638;NA;0.146996;0.213680;0.213679;0.66;803;89
1.31;213;1;2.6;512;1;0;6;21000;40960;0;1;.010561;NA;.025428;.041824;.041824;1.31;213;99
1.33;214;1;2.6;512;1;0;6;20000;40960;0;0;0.049534;NA;0.145868;0.219122;0.219122;0.67;803;89
1.33;212;1;2.6;512;1;0;6;20000;40960;0;1;.010664;NA;.025396;.042208;.042208;1.33;212;99
1.31;213;1;2.6;512;1;0;6;19000;40960;0;0;0.049662;NA;0.142545;0.221182;0.221181;0.67;805;88
1.33;214;1;2.6;512;1;0;6;19000;40960;0;1;.010532;NA;.026691;.043164;.043164;1.33;214;99
1.32;214;1;2.6;512;1;0;6;18000;40960;0;0;0.048611;NA;0.142443;0.225235;0.225235;0.68;803;87
1.32;213;1;2.6;512;1;0;6;18000;40960;0;1;.010791;NA;.025395;.042119;.042119;1.32;213;99
1.32;212;1;2.6;512;1;0;6;17000;40960;0;0;0.050412;NA;0.143469;0.229845;0.229844;0.68;803;87
1.32;214;1;2.6;512;1;0;6;17000;40960;0;1;.010446;NA;.025241;.042507;.042507;1.32;214;99
1.33;213;1;2.6;512;1;0;6;16000;40960;0;0;0.050800;NA;0.147704;0.236050;0.236050;0.69;803;87
1.32;214;1;2.6;512;1;0;6;16000;40960;0;1;.010688;NA;.025044;.043092;.043092;1.32;214;99
1.32;214;1;2.6;512;1;0;6;15000;40960;0;0;0.050057;NA;0.143771;0.239310;0.239310;0.69;803;86
1.32;214;1;2.6;512;1;0;6;15000;40960;0;1;.010677;NA;.025280;.044086;.044086;1.32;214;99
1.33;213;1;2.6;512;1;0;6;14000;40960;0;0;0.048954;NA;0.142305;0.245896;0.245895;0.70;803;84
1.32;213;1;2.6;512;1;0;6;14000;40960;0;1;.010659;NA;.028399;.048403;.048403;1.32;213;99
1.33;213;1;2.6;512;1;0;6;13000;40960;0;0;0.050031;NA;0.143337;0.252986;0.252985;0.70;803;84
1.33;214;1;2.6;512;1;0;6;13000;40960;0;1;.010455;NA;.025227;.046020;.046020;1.33;214;99
1.32;213;1;2.6;512;1;0;6;12000;40960;0;0;0.049784;NA;0.142356;0.262493;0.262492;0.71;805;83
1.32;212;1;2.6;512;1;0;6;12000;40960;0;1;.010564;NA;.025205;.048075;.048075;1.32;212;99
1.32;213;1;2.6;512;1;0;6;11000;40960;0;0;0.049707;NA;0.143519;0.273941;0.273940;0.73;805;81
1.32;213;1;2.6;512;1;0;6;11000;40960;0;1;.010628;NA;.024572;.049402;.049401;1.32;213;100
1.32;212;1;2.6;512;1;0;6;10000;40960;0;0;0.050278;NA;0.144211;0.284949;0.284948;0.74;805;80
1.31;213;1;2.6;512;1;0;6;10000;40960;0;1;.010564;NA;.024685;.052015;.052014;1.31;213;99
1.33;213;1;2.6;512;1;0;6;9000;40960;0;0;0.051188;NA;0.146402;0.304108;0.304107;0.76;803;79
1.32;213;1;2.6;512;1;0;6;9000;40960;0;1;.010591;NA;.024467;.053882;.053882;1.32;213;99
1.33;214;1;2.6;512;1;0;6;8000;40960;0;0;0.049525;NA;0.142221;0.316424;0.316424;0.77;805;77
1.31;214;1;2.6;512;1;0;6;8000;40960;0;1;.010733;NA;.024544;.057121;.057121;1.31;214;100
1.37;215;1;2.4;512;1;0;1;25000;40960;0;0;0.063725;NA;0.477953;0.370348;0.370347;0.97;1274;110
1.38;217;1;2.4;512;1;0;1;25000;40960;0;1;.013038;NA;.106374;.100895;.100895;1.38;217;99
1.38;216;1;2.4;512;1;0;1;24000;40960;0;0;0.064370;NA;0.485236;0.371386;0.371385;0.97;1275;111
1.39;215;1;2.4;512;1;0;1;24000;40960;0;1;.013207;NA;.103747;.101841;.101841;1.39;215;99
1.38;216;1;2.4;512;1;0;1;23000;40960;0;0;0.063904;NA;0.477861;0.367116;0.367115;0.97;1275;111
1.38;216;1;2.4;512;1;0;1;23000;40960;0;1;.013235;NA;.103421;.104665;.104665;1.38;216;100
1.39;216;1;2.4;512;1;0;1;22000;40960;0;0;0.064683;NA;0.490478;0.371043;0.371042;0.97;1275;112
1.39;216;1;2.4;512;1;0;1;22000;40960;0;1;.013190;NA;.102935;.104428;.104428;1.39;216;99
1.38;215;1;2.4;512;1;0;1;21000;40960;0;0;0.063666;NA;0.483421;0.372217;0.372216;0.98;1273;111
1.37;215;1;2.4;512;1;0;1;21000;40960;0;1;.013045;NA;.100185;.108396;.108396;1.37;215;100
1.38;216;1;2.4;512;1;0;1;20000;40960;0;0;0.064062;NA;0.479123;0.369031;0.369031;0.97;1273;110
1.38;216;1;2.4;512;1;0;1;20000;40960;0;1;.013151;NA;.102368;.108308;.108308;1.38;216;99
1.38;215;1;2.4;512;1;0;1;19000;40960;0;0;0.063980;NA;0.478299;0.371716;0.371715;0.97;1273;110
1.38;216;1;2.4;512;1;0;1;19000;40960;0;1;.013076;NA;.100213;.111060;.111060;1.38;216;99
1.37;215;1;2.4;512;1;0;1;18000;40960;0;0;0.063693;NA;0.479984;0.367008;0.367007;0.97;1274;111
1.39;215;1;2.4;512;1;0;1;18000;40960;0;1;.013184;NA;.099456;.115134;.115134;1.39;215;99
1.39;216;1;2.4;512;1;0;1;17000;40960;0;0;0.063930;NA;0.484780;0.371988;0.371987;0.97;1273;111
1.37;215;1;2.4;512;1;0;1;17000;40960;0;1;.013097;NA;.099476;.114697;.114697;1.37;215;99
1.37;217;1;2.4;512;1;0;1;16000;40960;0;0;0.063654;NA;0.476565;0.370557;0.370556;0.97;1274;110
1.38;216;1;2.4;512;1;0;1;16000;40960;0;1;.013132;NA;.099223;.119984;.119984;1.38;216;99
1.38;215;1;2.4;512;1;0;1;15000;40960;0;0;0.063986;NA;0.482180;0.373914;0.373913;0.97;1273;110
1.38;215;1;2.4;512;1;0;1;15000;40960;0;1;.013323;NA;.098610;.125191;.125191;1.38;215;99
1.38;215;1;2.4;512;1;0;1;14000;40960;0;0;0.063940;NA;0.476612;0.386110;0.386110;0.99;1274;108
1.38;216;1;2.4;512;1;0;1;14000;40960;0;1;.013190;NA;.098277;.128743;.128743;1.38;216;99
1.39;217;1;2.4;512;1;0;1;13000;40960;0;0;0.064682;NA;0.476752;0.401386;0.401385;1.00;1273;107
1.37;216;1;2.4;512;1;0;1;13000;40960;0;1;.013062;NA;.096542;.137471;.137471;1.37;216;100
1.37;215;1;2.4;512;1;0;1;12000;40960;0;0;0.065119;NA;0.495171;0.411392;0.411391;1.02;1275;107
1.38;215;1;2.4;512;1;0;1;12000;40960;0;1;.013239;NA;.096559;.144778;.144778;1.38;215;99
1.37;216;1;2.4;512;1;0;1;11000;40960;0;0;0.064122;NA;0.476947;0.419691;0.419690;1.02;1274;105
1.38;216;1;2.4;512;1;0;1;11000;40960;0;1;.013116;NA;.094877;.159434;.159434;1.38;216;99
1.37;217;1;2.4;512;1;0;1;10000;40960;0;0;0.063681;NA;0.475436;0.431566;0.431566;1.03;1273;104
1.38;216;1;2.4;512;1;0;1;10000;40960;0;1;.013155;NA;.094744;.163373;.163373;1.38;216;99
1.38;216;1;2.4;512;1;0;1;9000;40960;0;0;0.064054;NA;0.488113;0.447709;0.447708;1.05;1274;103
1.37;216;1;2.4;512;1;0;1;9000;40960;0;1;.013128;NA;.094405;.181713;.181713;1.37;216;100
1.37;216;1;2.4;512;1;0;1;8000;40960;0;0;0.064889;NA;0.478501;0.471558;0.471557;1.07;1274;100
1.38;216;1;2.4;512;1;0;1;8000;40960;0;1;.013181;NA;.092956;.199476;.199476;1.38;216;99
1.35;215;1;2.4;512;1;0;2;25000;40960;0;0;0.126980;NA;0.496958;0.513834;0.513833;1.18;1440;98
1.35;215;1;2.4;512;1;0;2;25000;40960;0;1;.019528;NA;.099690;.114002;.114001;1.35;215;99
1.36;214;1;2.4;512;1;0;2;24000;40960;0;0;0.125344;NA;0.485907;0.508420;0.508420;1.17;1438;98
1.36;214;1;2.4;512;1;0;2;24000;40960;0;1;.019337;NA;.096325;.111421;.111421;1.36;214;100
1.35;215;1;2.4;512;1;0;2;23000;40960;0;0;0.126312;NA;0.491723;0.510815;0.510814;1.18;1439;98
1.35;215;1;2.4;512;1;0;2;23000;40960;0;1;.019517;NA;.094567;.113069;.113069;1.35;215;99
1.36;214;1;2.4;512;1;0;2;22000;40960;0;0;0.128056;NA;0.496400;0.516099;0.516098;1.19;1440;98
1.36;214;1;2.4;512;1;0;2;22000;40960;0;1;.019417;NA;.094188;.110737;.110737;1.36;214;99
1.36;214;1;2.4;512;1;0;2;21000;40960;0;0;0.126233;NA;0.492672;0.515245;0.515244;1.18;1440;98
1.35;216;1;2.4;512;1;0;2;21000;40960;0;1;.019446;NA;.095126;.113552;.113552;1.35;216;99
1.36;215;1;2.4;512;1;0;2;20000;40960;0;0;0.126646;NA;0.492863;0.512732;0.512731;1.18;1438;98
1.36;215;1;2.4;512;1;0;2;20000;40960;0;1;.019527;NA;.096688;.115739;.115738;1.36;215;99
1.35;214;1;2.4;512;1;0;2;19000;40960;0;0;0.126125;NA;0.500065;0.521221;0.521221;1.19;1440;98
1.35;214;1;2.4;512;1;0;2;19000;40960;0;1;.019363;NA;.094128;.116489;.116488;1.35;214;100
1.36;216;1;2.4;512;1;0;2;18000;40960;0;0;0.126422;NA;0.490851;0.516059;0.516058;1.18;1439;97
1.35;216;1;2.4;512;1;0;2;18000;40960;0;1;.019367;NA;.095737;.122565;.122564;1.35;216;100
1.35;214;1;2.4;512;1;0;2;17000;40960;0;0;0.125890;NA;0.488827;0.531247;0.531246;1.20;1440;96
1.35;216;1;2.4;512;1;0;2;17000;40960;0;1;.019538;NA;.094982;.123401;.123400;1.35;216;100
1.35;214;1;2.4;512;1;0;2;16000;40960;0;0;0.126367;NA;0.487474;0.532427;0.532426;1.20;1438;96
1.36;215;1;2.4;512;1;0;2;16000;40960;0;1;.019391;NA;.093228;.130477;.130477;1.36;215;99
