comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  freqs(GHz)  datatype  optshare  packbool  protocol  bandwidths(Mbs)  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.34          214                1                  1.8         512       1         0         5         22000            40960       0           1           .031453      NA          .086986           .113775             .113774            1.34                 214           99
1.36          214                1                  1.8         512       1         0         5         21000            40960       0           0           0.176246     NA          0.547445          0.671220            0.671219           1.63                 1121          90
1.33          214                1                  1.8         512       1         0         5         21000            40960       0           1           .031567      NA          .091686           .115786             .115785            1.33                 214           99
1.42          214                1                  1.8         512       1         0         5         20000            40960       0           0           0.172243     NA          0.540878          0.675131            0.675130           1.63                 1121          90
1.34          214                1                  1.8         512       1         0         5         20000            40960       0           1           .031317      NA          .088480           .116428             .116427            1.34                 214           99
1.34          215                1                  1.8         512       1         0         5         19000            40960       0           0           0.171305     NA          0.456539          0.620518            0.620517           1.56                 1123          88
1.33          213                1                  1.8         512       1         0         5         19000            40960       0           1           .032858      NA          .086248           .117159             .117159            1.33                 213           100
1.35          215                1                  1.8         512       1         0         5         18000            40960       0           0           0.172967     NA          0.540712          0.671622            0.671621           1.62                 1123          90
1.33          214                1                  1.8         512       1         0         5         18000            40960       0           1           .031282      NA          .088782           .116691             .116691            1.33                 214           99
1.35          213                1                  1.8         512       1         0         5         17000            40960       0           0           0.175125     NA          0.544357          0.664084            0.664084           1.61                 1121          92
1.34          214                1                  1.8         512       1         0         5         17000            40960       0           1           .031248      NA          .093363           .117573             .117573            1.34                 214           99
1.36          213                1                  1.8         512       1         0         5         16000            40960       0           0           0.171970     NA          0.444954          0.598682            0.598681           1.54                 1121          89
1.36          214                1                  1.8         512       1         0         5         16000            40960       0           1           .031614      NA          .087150           .113546             .113546            1.36                 214           99
1.69          213                1                  1.8         512       1         0         5         15000            40960       0           0           0.172474     NA          0.483211          0.633637            0.633636           1.56                 1121          90
1.37          214                1                  1.8         512       1         0         5         15000            40960       0           1           .031309      NA          .087847           .118542             .118542            1.37                 214           99
1.34          213                1                  1.8         512       1         0         5         14000            40960       0           0           0.172682     NA          0.462613          0.641891            0.641890           1.58                 1121          88
1.37          214                1                  1.8         512       1         0         5         14000            40960       0           1           .031139      NA          .087068           .118668             .118668            1.37                 214           99
1.46          214                1                  1.8         512       1         0         5         13000            40960       0           0           0.175517     NA          0.548535          0.689841            0.689840           1.62                 1121          91
1.34          215                1                  1.8         512       1         0         5         13000            40960       0           1           .032684      NA          .088539           .120851             .120850            1.34                 215           99
1.34          215                1                  1.8         512       1         0         5         12000            40960       0           0           0.173452     NA          0.446434          0.677513            0.677512           1.63                 1121          85
1.33          213                1                  1.8         512       1         0         5         12000            40960       0           1           .032720      NA          .094711           .125429             .125428            1.33                 213           99
1.36          215                1                  1.8         512       1         0         5         11000            40960       0           0           0.170439     NA          0.527933          0.733514            0.733513           1.67                 1121          86
1.33          214                1                  1.8         512       1         0         5         11000            40960       0           1           .031111      NA          .091808           .138211             .138211            1.33                 214           100
1.38          214                1                  1.8         512       1         0         5         10000            40960       0           0           0.171933     NA          0.531561          0.749366            0.749365           1.68                 1121          86
1.33          214                1                  1.8         512       1         0         5         10000            40960       0           1           .033054      NA          .088629           .140032             .140032            1.33                 214           99
1.36          213                1                  1.8         512       1         0         5         9000             40960       0           0           0.170198     NA          0.516675          0.800245            0.800244           1.74                 1121          83
1.35          213                1                  1.8         512       1         0         5         9000             40960       0           1           .032694      NA          .092763           .147662             .147662            1.35                 213           100
1.40          213                1                  1.8         512       1         0         5         8000             40960       0           0           0.172620     NA          0.448857          0.836222            0.836221           1.78                 1123          78
1.40          213                1                  1.8         512       1         0         5         8000             40960       0           1           .032713      NA          .091377           .158697             .158697            1.40                 213           99
1.41          214                1                  1.8         512       1         0         6         25000            40960       0           0           0.087243     NA          0.238736          0.357004            0.357003           1.19                 803           90
1.32          214                1                  1.8         512       1         0         6         25000            40960       0           1           .016194      NA          .033972           .055023             .055023            1.32                 214           100
1.37          213                1                  1.8         512       1         0         6         24000            40960       0           0           0.087589     NA          0.252959          0.316234            0.316233           1.15                 803           94
1.33          213                1                  1.8         512       1         0         6         24000            40960       0           1           .016955      NA          .033612           .055212             .055212            1.33                 213           99
1.34          212                1                  1.8         512       1         0         6         23000            40960       0           0           0.086711     NA          0.211416          0.323999            0.323998           1.16                 803           90
1.32          213                1                  1.8         512       1         0         6         23000            40960       0           1           .015277      NA          .032219           .053558             .053557            1.32                 213           100
1.36          213                1                  1.8         512       1         0         6         22000            40960       0           0           0.085160     NA          0.242751          0.320316            0.320315           1.15                 803           93
1.32          213                1                  1.8         512       1         0         6         22000            40960       0           1           .017026      NA          .033345           .054157             .054157            1.32                 213           99
1.44          212                1                  1.8         512       1         0         6         21000            40960       0           0           0.084060     NA          0.207867          0.286373            0.286372           1.13                 803           93
1.34          214                1                  1.8         512       1         0         6         21000            40960       0           1           .016587      NA          .035607           .055157             .055157            1.34                 214           99
1.33          214                1                  1.8         512       1         0         6         20000            40960       0           0           0.085262     NA          0.206348          0.336257            0.336256           1.17                 803           88
1.32          214                1                  1.8         512       1         0         6         20000            40960       0           1           .015199      NA          .033919           .054250             .054249            1.32                 214           99
1.35          212                1                  1.8         512       1         0         6         19000            40960       0           0           0.083853     NA          0.216263          0.296430            0.296429           1.13                 803           92
1.33          212                1                  1.8         512       1         0         6         19000            40960       0           1           .017473      NA          .034598           .054579             .054579            1.33                 212           99
1.34          213                1                  1.8         512       1         0         6         18000            40960       0           0           0.085326     NA          0.234983          0.313625            0.313624           1.16                 803           91
1.33          213                1                  1.8         512       1         0         6         18000            40960       0           1           .017048      NA          .033811           .053396             .053396            1.33                 213           99
1.62          213                1                  1.8         512       1         0         6         17000            40960       0           0           0.089959     NA          0.245514          0.341593            0.341593           1.18                 803           91
1.33          213                1                  1.8         512       1         0         6         17000            40960       0           1           .016100      NA          .033868           .053693             .053693            1.33                 213           99
1.46          214                1                  1.8         512       1         0         6         16000            40960       0           0           0.084683     NA          0.205352          0.323043            0.323042           1.16                 803           89
1.33          214                1                  1.8         512       1         0         6         16000            40960       0           1           .017026      NA          .034077           .053201             .053201            1.33                 214           99
1.41          214                1                  1.8         512       1         0         6         15000            40960       0           0           0.089446     NA          0.234712          0.323227            0.323226           1.16                 803           92
1.32          214                1                  1.8         512       1         0         6         15000            40960       0           1           .017108      NA          .034124           .054018             .054018            1.32                 214           99
1.37          213                1                  1.8         512       1         0         6         14000            40960       0           0           0.084836     NA          0.203016          0.330970            0.330969           1.17                 803           89
1.31          213                1                  1.8         512       1         0         6         14000            40960       0           1           .016690      NA          .034329           .055111             .055111            1.31                 213           100
1.37          213                1                  1.8         512       1         0         6         13000            40960       0           0           0.087023     NA          0.233353          0.359081            0.359079           1.19                 805           89
1.32          214                1                  1.8         512       1         0         6         13000            40960       0           1           .015998      NA          .034873           .057049             .057049            1.32                 214           99
1.64          213                1                  1.8         512       1         0         6         12000            40960       0           0           0.085766     NA          0.213021          0.339665            0.339664           1.18                 803           89
1.32          213                1                  1.8         512       1         0         6         12000            40960       0           1           .016016      NA          .032877           .058327             .058327            1.32                 213           100
1.34          214                1                  1.8         512       1         0         6         11000            40960       0           0           0.083560     NA          0.205398          0.352779            0.352778           1.19                 803           87
1.32          213                1                  1.8         512       1         0         6         11000            40960       0           1           .017524      NA          .033743           .059798             .059798            1.32                 213           99
1.45          214                1                  1.8         512       1         0         6         10000            40960       0           0           0.086385     NA          0.208483          0.366762            0.366761           1.20                 803           86
1.32          212                1                  1.8         512       1         0         6         10000            40960       0           1           .016784      NA          .033065           .061737             .061737            1.32                 212           100
1.84          213                1                  1.8         512       1         0         6         9000             40960       0           0           0.088506     NA          0.247760          0.398666            0.398665           1.24                 803           87
1.34          212                1                  1.8         512       1         0         6         9000             40960       0           1           .016886      NA          .034524           .066313             .066313            1.34                 212           99
1.35          214                1                  1.8         512       1         0         6         8000             40960       0           0           0.087501     NA          0.204578          0.400701            0.400699           1.24                 805           84
1.33          214                1                  1.8         512       1         0         6         8000             40960       0           1           .014221      NA          .033253           .067618             .067618            1.33                 214           99
1.39          216                1                  1.6         512       1         0         1         25000            40960       0           0           0.101422     NA          0.678125          0.526412            0.526411           1.46                 1274          110
1.39          215                1                  1.6         512       1         0         1         25000            40960       0           1           .019014      NA          .127844           .106186             .106185            1.39                 215           99
1.40          216                1                  1.6         512       1         0         1         24000            40960       0           0           0.103714     NA          0.745053          0.540545            0.540543           1.47                 1273          113
1.38          215                1                  1.6         512       1         0         1         24000            40960       0           1           .019776      NA          .134526           .116722             .116722            1.38                 215           100
1.40          217                1                  1.6         512       1         0         1         23000            40960       0           0           0.101287     NA          0.689568          0.519785            0.519784           1.45                 1274          111
1.38          217                1                  1.6         512       1         0         1         23000            40960       0           1           .020399      NA          .132186           .120945             .120945            1.38                 217           99
1.44          216                1                  1.6         512       1         0         1         22000            40960       0           0           0.101302     NA          0.705440          0.528770            0.528768           1.46                 1273          111
1.40          216                1                  1.6         512       1         0         1         22000            40960       0           1           .018881      NA          .134782           .113846             .113846            1.40                 216           100
1.39          217                1                  1.6         512       1         0         1         21000            40960       0           0           0.103426     NA          0.752892          0.553450            0.553448           1.48                 1274          113
1.57          216                1                  1.6         512       1         0         1         21000            40960       0           1           .020371      NA          .133339           .117314             .117314            1.57                 216           99
1.41          215                1                  1.6         512       1         0         1         20000            40960       0           0           0.103318     NA          0.763270          0.547753            0.547751           1.47                 1274          114
1.43          217                1                  1.6         512       1         0         1         20000            40960       0           1           .018509      NA          .131635           .121218             .121218            1.43                 217           100
1.44          216                1                  1.6         512       1         0         1         19000            40960       0           0           0.101926     NA          0.718911          0.535746            0.535745           1.47                 1274          111
1.38          217                1                  1.6         512       1         0         1         19000            40960       0           1           .018964      NA          .131642           .121810             .121809            1.38                 217           99
1.44          217                1                  1.6         512       1         0         1         18000            40960       0           0           0.101176     NA          0.695489          0.530473            0.530472           1.47                 1273          111
1.39          215                1                  1.6         512       1         0         1         18000            40960       0           1           .020031      NA          .137492           .125583             .125583            1.39                 215           100
1.42          215                1                  1.6         512       1         0         1         17000            40960       0           0           0.101105     NA          0.742935          0.542538            0.542537           1.47                 1273          113
1.39          217                1                  1.6         512       1         0         1         17000            40960       0           1           .019022      NA          .132749           .130477             .130476            1.39                 217           100
1.44          216                1                  1.6         512       1         0         1         16000            40960       0           0           0.098654     NA          0.728617          0.525289            0.525287           1.46                 1273          113
1.38          216                1                  1.6         512       1         0         1         16000            40960       0           1           .018548      NA          .135195           .141136             .141136            1.38                 216           99
1.44          216                1                  1.6         512       1         0         1         15000            40960       0           0           0.099623     NA          0.667565          0.520452            0.520451           1.46                 1273          109
1.39          216                1                  1.6         512       1         0         1         15000            40960       0           1           .019624      NA          .138731           .149742             .149742            1.39                 216           99
1.47          215                1                  1.6         512       1         0         1         14000            40960       0           0           0.101288     NA          0.725787          0.534597            0.534595           1.47                 1273          112
1.46          216                1                  1.6         512       1         0         1         14000            40960       0           1           .020100      NA          .139495           .143329             .143328            1.46                 216           99
1.38          215                1                  1.6         512       1         0         1         13000            40960       0           0           0.101140     NA          0.735684          0.541849            0.541848           1.47                 1273          113
1.39          216                1                  1.6         512       1         0         1         13000            40960       0           1           .020310      NA          .139245           .156540             .156540            1.39                 216           99
1.40          216                1                  1.6         512       1         0         1         12000            40960       0           0           0.102011     NA          0.712789          0.541329            0.541328           1.47                 1273          111
1.43          216                1                  1.6         512       1         0         1         12000            40960       0           1           .019079      NA          .138835           .165596             .165596            1.43                 216           99
1.73          217                1                  1.6         512       1         0         1         11000            40960       0           0           0.101249     NA          0.720603          0.554946            0.554945           1.49                 1273          111
1.38          216                1                  1.6         512       1         0         1         11000            40960       0           1           .018598      NA          .140452           .171737             .171737            1.38                 216           99
1.81          215                1                  1.6         512       1         0         1         10000            40960       0           0           0.103352     NA          0.765254          0.597943            0.597942           1.53                 1273          110
1.38          216                1                  1.6         512       1         0         1         10000            40960       0           1           .017704      NA          .135855           .183843             .183843            1.38                 216           100
1.40          215                1                  1.6         512       1         0         1         9000             40960       0           0           0.102987     NA          0.775889          0.611708            0.611707           1.55                 1273          110
1.40          215                1                  1.6         512       1         0         1         9000             40960       0           1           .019649      NA          .137209           .200193             .200193            1.40                 215           100
1.39          216                1                  1.6         512       1         0         1         8000             40960       0           0           0.101171     NA          0.774147          0.633597            0.633596           1.56                 1274          108
1.38          216                1                  1.6         512       1         0         1         8000             40960       0           1           .018505      NA          .143231           .206470             .206469            1.38                 216           99
1.43          215                1                  1.6         512       1         0         2         25000            40960       0           0           0.196279     NA          0.778803          0.756268            0.756267           1.79                 1438          101
1.38          214                1                  1.6         512       1         0         2         25000            40960       0           1           .027365      NA          .122315           .133133             .133132            1.38                 214           99
1.36          214                1                  1.6         512       1         0         2         24000            40960       0           0           0.198655     NA          0.774713          0.768453            0.768452           1.83                 1440          100
1.38          215                1                  1.6         512       1         0         2         24000            40960       0           1           .030747      NA          .119762           .133303             .133303            1.38                 215           100
1.43          215                1                  1.6         512       1         0         2         23000            40960       0           0           0.199371     NA          0.717471          0.718677            0.718676           1.75                 1439          99
1.37          214                1                  1.6         512       1         0         2         23000            40960       0           1           .029209      NA          .121599           .134474             .134474            1.37                 214           99
1.35          215                1                  1.6         512       1         0         2         22000            40960       0           0           0.195342     NA          0.764469          0.764600            0.764599           1.78                 1438          99
1.37          214                1                  1.6         512       1         0         2         22000            40960       0           1           .027157      NA          .118909           .134746             .134746            1.37                 214           99
1.36          215                1                  1.6         512       1         0         2         21000            40960       0           0           0.202421     NA          0.717053          0.725607            0.725606           1.79                 1438          99
1.38          215                1                  1.6         512       1         0         2         21000            40960       0           1           .029734      NA          .119626           .135226             .135226            1.38                 215           100
1.71          214                1                  1.6         512       1         0         2         20000            40960       0           0           0.195975     NA          0.788058          0.749759            0.749758           1.77                 1438          102
1.37          215                1                  1.6         512       1         0         2         20000            40960       0           1           .027265      NA          .115632           .133194             .133193            1.37                 215           99
1.37          215                1                  1.6         512       1         0         2         19000            40960       0           0           0.198023     NA          0.775989          0.765354            0.765353           1.79                 1438          100
1.35          214                1                  1.6         512       1         0         2         19000            40960       0           1           .026752      NA          .121168           .139507             .139507            1.35                 214           99
1.74          214                1                  1.6         512       1         0         2         18000            40960       0           0           0.195694     NA          0.719359          0.723950            0.723949           1.74                 1440          99
1.37          215                1                  1.6         512       1         0         2         18000            40960       0           1           .027562      NA          .119541           .140703             .140703            1.37                 215           99
1.35          214                1                  1.6         512       1         0         2         17000            40960       0           0           0.201497     NA          0.722725          0.737504            0.737503           1.77                 1440          99
1.38          215                1                  1.6         512       1         0         2         17000            40960       0           1           .027127      NA          .118216           .143364             .143364            1.38                 215           99
1.35          214                1                  1.6         512       1         0         2         16000            40960       0           0           0.202533     NA          0.788095          0.753022            0.753021           1.79                 1438          101
1.83          216                1                  1.6         512       1         0         2         16000            40960       0           1           .026920      NA          .116001           .148996             .148995            1.83                 216           99
1.36          214                1                  1.6         512       1         0         2         15000            40960       0           0           0.201137     NA          0.702738          0.726850            0.726849           1.76                 1438          98
1.39          215                1                  1.6         512       1         0         2         15000            40960       0           1           .027565      NA          .118919           .148083             .148083            1.39                 215           99
1.37          214                1                  1.6         512       1         0         2         14000            40960       0           0           0.200708     NA          0.725879          0.751212            0.751210           1.78                 1438          98
1.36          215                1                  1.6         512       1         0         2         14000            40960       0           1           .028402      NA          .121606           .149217             .149217            1.36                 215           99
1.37          215                1                  1.6         512       1         0         2         13000            40960       0           0           0.200674     NA          0.787611          0.767935            0.767934           1.80                 1440          101
1.36          215                1                  1.6         512       1         0         2         13000            40960       0           1           .029196      NA          .118450           .157156             .157156            1.36                 215           99
1.38          214                1                  1.6         512       1         0         2         12000            40960       0           0           0.200987     NA          0.719674          0.767991            0.767990           1.81                 1438          97
1.39          215                1                  1.6         512       1         0         2         12000            40960       0           1           .029522      NA          .127787           .168964             .168964            1.39                 215           100
1.35          215                1                  1.6         512       1         0         2         11000            40960       0           0           0.199009     NA          0.724670          0.793034            0.793033           1.82                 1438          96
1.37          214                1                  1.6         512       1         0         2         11000            40960       0           1           .027157      NA          .121743           .170306             .170306            1.37                 214           99
1.36          215                1                  1.6         512       1         0         2         10000            40960       0           0           0.201888     NA          0.777703          0.832232            0.832231           1.87                 1438          97
1.37          215                1                  1.6         512       1         0         2         10000            40960       0           1           .026918      NA          .117835           .185509             .185509            1.37                 215           99
1.41          214                1                  1.6         512       1         0         2         9000             40960       0           0           0.197112     NA          0.714062          0.831854            0.831853           1.85                 1440          93
1.36          214                1                  1.6         512       1         0         2         9000             40960       0           1           .029995      NA          .116842           .193138             .193138            1.36                 214           99
1.35          215                1                  1.6         512       1         0         2         8000             40960       0           0           0.200953     NA          0.781054          0.897640            0.897639           1.93                 1440          93
1.35          215                1                  1.6         512       1         0         2         8000             40960       0           1           .028606      NA          .130839           .218657             .218657            1.35                 215           99
1.34          213                1                  1.6         512       1         0         3         25000            40960       0           0           0.184718     NA          0.402567          0.737383            0.737382           1.76                 961           80
1.33          213                1                  1.6         512       1         0         3         25000            40960       0           1           .035124      NA          .096836           .125752             .125752            1.33                 213           99
1.36          214                1                  1.6         512       1         0         3         24000            40960       0           0           0.184011     NA          0.392989          0.717362            0.717361           1.74                 961           81
1.33          212                1                  1.6         512       1         0         3         24000            40960       0           1           .034778      NA          .096700           .126282             .126282            1.33                 212           99
1.50          214                1                  1.6         512       1         0         3         23000            40960       0           0           0.183154     NA          0.382467          0.705456            0.705455           1.73                 961           80
1.33          215                1                  1.6         512       1         0         3         23000            40960       0           1           .033719      NA          .093398           .126530             .126529            1.33                 215           99
1.39          213                1                  1.6         512       1         0         3         22000            40960       0           0           0.186027     NA          0.387958          0.747951            0.747949           1.77                 961           79
1.32          213                1                  1.6         512       1         0         3         22000            40960       0           1           .035096      NA          .095945           .125296             .125296            1.32                 213           99
1.39          213                1                  1.6         512       1         0         3         21000            40960       0           0           0.181224     NA          0.429246          0.717475            0.717474           1.74                 961           82
1.34          213                1                  1.6         512       1         0         3         21000            40960       0           1           .035080      NA          .094838           .128897             .128897            1.34                 213           99
1.39          213                1                  1.6         512       1         0         3         20000            40960       0           0           0.185159     NA          0.390459          0.739492            0.739491           1.76                 961           80
1.34          213                1                  1.6         512       1         0         3         20000            40960       0           1           .033808      NA          .093923           .124804             .124804            1.34                 213           100
1.36          214                1                  1.6         512       1         0         3         19000            40960       0           0           0.187012     NA          0.388063          0.723579            0.723578           1.74                 961           80
1.32          214                1                  1.6         512       1         0         3         19000            40960       0           1           .034856      NA          .096437           .125452             .125452            1.32                 214           99
1.33          214                1                  1.6         512       1         0         3         18000            40960       0           0           0.185836     NA          0.391763          0.716035            0.716033           1.76                 961           80
1.34          217                1                  1.6         512       1         0         3         18000            40960       0           1           .033528      NA          .093917           .124756             .124755            1.34                 217           99
1.46          213                1                  1.6         512       1         0         3         17000            40960       0           0           0.185766     NA          0.409190          0.726577            0.726576           1.75                 961           81
1.35          213                1                  1.6         512       1         0         3         17000            40960       0           1           .033840      NA          .095492           .128953             .128952            1.35                 213           100
1.36          213                1                  1.6         512       1         0         3         16000            40960       0           0           0.183052     NA          0.454835          0.719207            0.719205           1.76                 961           83
1.33          213                1                  1.6         512       1         0         3         16000            40960       0           1           .035324      NA          .094321           .126633             .126633            1.33                 213           99
1.36          214                1                  1.6         512       1         0         3         15000            40960       0           0           0.186284     NA          0.395272          0.703190            0.703189           1.74                 961           81
1.34          214                1                  1.6         512       1         0         3         15000            40960       0           1           .035184      NA          .094279           .125218             .125218            1.34                 214           99
1.38          214                1                  1.6         512       1         0         3         14000            40960       0           0           0.181152     NA          0.389403          0.745157            0.745156           1.77                 961           79
1.33          214                1                  1.6         512       1         0         3         14000            40960       0           1           .033447      NA          .093675           .132223             .132223            1.33                 214           99
1.34          214                1                  1.6         512       1         0         3         13000            40960       0           0           0.180689     NA          0.435160          0.774161            0.774160           1.80                 961           80
1.36          214                1                  1.6         512       1         0         3         13000            40960       0           1           .034042      NA          .095763           .132377             .132377            1.36                 214           99
