comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.01;3;1;0;1;256;0;1;0;4;10;0;40960;0;2;.000362;NA;.042949;.048216;.048216;.062777;746;1439
1.42;232;1;0;1;256;0;1;0;4;10;10;40960;0;0;0.006596;NA;1.816485;1.122624;1.122623;1.24;527;155
0.02;3;1;0;1;256;0;1;0;4;10;10;40960;0;1;.001548;NA;.275443;.126741;.126741;.185000;810;963
0.02;3;1;0;1;256;0;1;0;4;10;10;40960;0;2;.000590;NA;.096432;.047986;.047986;.063333;809;2986
1.44;232;1;0;1;256;0;1;0;4;10;50;40960;0;0;0.003020;NA;0.575917;0.821021;0.821020;0.94;426;73
0.02;3;1;0;1;256;0;1;0;4;10;50;40960;0;1;.001094;NA;.192863;.122719;.122719;.151666;758;850
0.02;3;1;0;1;256;0;1;0;4;10;50;40960;0;2;.000396;NA;.067396;.042041;.042041;.056111;757;2401
1.44;232;1;0;1;256;0;1;0;4;10;200;40960;0;0;0.002313;NA;0.328459;0.812433;0.812432;0.93;407;48
0.02;3;1;0;1;256;0;1;0;4;10;200;40960;0;1;.001043;NA;.170020;.124738;.124738;.155000;750;739
0.02;3;1;0;1;256;0;1;0;4;10;200;40960;0;2;.000370;NA;.057807;.043609;.043609;.061666;750;1903
1.44;231;1;0;1;256;0;1;0;4;50;0;40960;0;0;0.001862;NA;0.150600;0.505830;0.505829;0.62;401;42
0.02;3;1;0;1;256;0;1;0;4;50;0;40960;0;1;.000644;NA;.060898;.072948;.072948;.106666;595;454
0.02;3;1;0;1;256;0;1;0;4;50;0;40960;0;2;.000226;NA;.022097;.025739;.025739;.036666;596;1447
1.42;232;1;0;1;256;0;1;0;4;50;10;40960;0;0;0.006661;NA;1.699586;1.085352;1.085352;1.21;526;150
0.02;3;1;0;1;256;0;1;0;4;50;10;40960;0;1;.001176;NA;.256245;.134811;.134811;.190000;659;876
0.02;3;1;0;1;256;0;1;0;4;50;10;40960;0;2;.000434;NA;.080736;.044190;.044190;.059444;659;2669
1.46;233;1;0;1;256;0;1;0;4;50;50;40960;0;0;0.003036;NA;0.686307;0.344586;0.344585;0.46;426;171
0.02;3;1;0;1;256;0;1;0;4;50;50;40960;0;1;.000761;NA;.126877;.056773;.056773;.085000;608;1023
0.02;3;1;0;1;256;0;1;0;4;50;50;40960;0;2;.000262;NA;.048086;.022306;.022306;.034444;608;3025
1.44;232;1;0;1;256;0;1;0;4;50;200;40960;0;0;0.002305;NA;0.375040;0.255895;0.255894;0.37;407;130
0.02;3;1;0;1;256;0;1;0;4;50;200;40960;0;1;.000684;NA;.080812;.046163;.046163;.071666;598;839
0.02;3;1;0;1;256;0;1;0;4;50;200;40960;0;2;.000233;NA;.033542;.019356;.019356;.032222;598;2349
1.46;231;1;0;1;256;0;1;0;4;200;0;40960;0;0;0.001997;NA;0.151181;0.369433;0.369432;0.48;401;54
0.02;3;1;0;1;256;0;1;0;4;200;0;40960;0;1;.000576;NA;.046678;.057543;.057543;.088333;568;448
0.02;2;1;0;1;256;0;1;0;4;200;0;40960;0;2;.000195;NA;.018951;.020986;.020986;.031666;568;1477
1.47;231;1;0;1;256;0;1;0;4;200;10;40960;0;0;0.006566;NA;1.715849;1.119529;1.119528;1.24;527;147
0.02;3;1;0;1;256;0;1;0;4;200;10;40960;0;1;.001121;NA;.239732;.142971;.142970;.196666;631;790
0.02;3;1;0;1;256;0;1;0;4;200;10;40960;0;2;.000403;NA;.077328;.044159;.044159;.058333;630;2625
1.47;232;1;0;1;256;0;1;0;4;200;50;40960;0;0;0.003014;NA;0.743078;0.377132;0.377131;0.50;426;172
0.02;3;1;0;1;256;0;1;0;4;200;50;40960;0;1;.000690;NA;.108462;.053699;.053699;.080000;580;955
0.02;3;1;0;1;256;0;1;0;4;200;50;40960;0;2;.000238;NA;.043287;.022078;.022078;.033333;580;2738
1.47;231;1;0;1;256;0;1;0;4;200;200;40960;0;0;0.002302;NA;0.429183;0.221730;0.221729;0.34;407;159
0.02;3;1;0;1;256;0;1;0;4;200;200;40960;0;1;.000609;NA;.071259;.035533;.035533;.060000;570;917
0.02;3;1;0;1;256;0;1;0;4;200;200;40960;0;2;.000209;NA;.031130;.017737;.017737;.028888;571;2478
1.44;232;1;0;1;256;0;1;0;5;0;0;40960;0;0;0.001805;NA;0.165028;0.254008;0.254007;0.37;482;74
0.02;3;1;0;1;256;0;1;0;5;0;0;40960;0;1;.000412;NA;.034243;.045744;.045744;.066666;560;469
0.01;3;1;0;1;256;0;1;0;5;0;0;40960;0;2;.000140;NA;.017251;.022752;.022752;.031111;560;1421
1.45;232;1;0;1;256;0;1;0;5;0;10;40960;0;0;0.007062;NA;1.777817;1.341343;1.341342;1.47;609;129
0.02;3;1;0;1;256;0;1;0;5;0;10;40960;0;1;.001080;NA;.206357;.179529;.179529;.216666;622;624
0.02;3;1;0;1;256;0;1;0;5;0;10;40960;0;2;.000386;NA;.063565;.058558;.058558;.075555;622;1676
1.47;231;1;0;1;256;0;1;0;5;0;50;40960;0;0;0.004182;NA;0.805158;0.498456;0.498456;0.62;507;148
0.02;3;1;0;1;256;0;1;0;5;0;50;40960;0;1;.000701;NA;.106862;.091115;.091115;.118333;572;637
0.02;3;1;0;1;256;0;1;0;5;0;50;40960;0;2;.000243;NA;.037602;.031597;.031597;.042222;572;1872
1.45;233;1;0;1;256;0;1;0;5;0;200;40960;0;0;0.003582;NA;0.473794;0.411827;0.411826;0.53;488;110
0.02;3;1;0;1;256;0;1;0;5;0;200;40960;0;1;.000632;NA;.069107;.065540;.065540;.090000;563;588
0.02;3;1;0;1;256;0;1;0;5;0;200;40960;0;2;.000219;NA;.024538;.024028;.024027;.033888;563;1694
1.43;233;1;0;1;256;0;1;0;5;10;0;40960;0;0;0.001800;NA;0.167530;0.956967;0.956966;1.08;482;26
0.02;3;1;0;1;256;0;1;0;5;10;0;40960;0;1;.001033;NA;.126875;.150031;.150031;.188333;748;477
0.02;3;1;0;1;256;0;1;0;5;10;0;40960;0;2;.000362;NA;.047119;.052694;.052694;.069444;749;1412
1.46;231;1;0;1;256;0;1;0;5;10;10;40960;0;0;0.006593;NA;1.716281;1.298315;1.298314;1.42;609;128
0.02;3;1;0;1;256;0;1;0;5;10;10;40960;0;1;.001581;NA;.284024;.171075;.171075;.215000;810;853
0.02;3;1;0;1;256;0;1;0;5;10;10;40960;0;2;.000573;NA;.100217;.056811;.056811;.072777;812;2686
1.46;231;1;0;1;256;0;1;0;5;10;50;40960;0;0;0.003812;NA;0.580962;0.818313;0.818312;0.93;507;73
0.02;3;1;0;1;256;0;1;0;5;10;50;40960;0;1;.001185;NA;.173479;.122803;.122802;.155000;760;751
0.02;3;1;0;1;256;0;1;0;5;10;50;40960;0;2;.000418;NA;.061933;.044286;.044286;.059444;760;2094
1.44;232;1;0;1;256;0;1;0;5;10;200;40960;0;0;0.003167;NA;0.349095;0.855349;0.855348;0.97;488;47
0.02;3;1;0;1;256;0;1;0;5;10;200;40960;0;1;.001111;NA;.148346;.129527;.129527;.163333;752;624
0.02;3;1;0;1;256;0;1;0;5;10;200;40960;0;2;.000394;NA;.056225;.046108;.046108;.060000;751;1920
1.43;232;1;0;1;256;0;1;0;5;50;0;40960;0;0;0.001800;NA;0.166880;0.539825;0.539824;0.66;482;42
0.02;3;1;0;1;256;0;1;0;5;50;0;40960;0;1;.000663;NA;.069497;.083825;.083825;.113333;597;469
0.02;3;1;0;1;256;0;1;0;5;50;0;40960;0;2;.000227;NA;.025231;.026677;.026677;.037222;597;1567
1.44;233;1;0;1;256;0;1;0;5;50;10;40960;0;0;0.006703;NA;1.799353;1.232678;1.232677;1.36;609;141
0.02;3;1;0;1;256;0;1;0;5;50;10;40960;0;1;.001255;NA;.248318;.155777;.155777;.198333;660;810
0.02;3;1;0;1;256;0;1;0;5;50;10;40960;0;2;.000459;NA;.082252;.049336;.049336;.062777;660;2578
1.43;232;1;0;1;256;0;1;0;5;50;50;40960;0;0;0.003942;NA;0.703052;0.389227;0.389226;0.51;507;159
0.02;3;1;0;1;256;0;1;0;5;50;50;40960;0;1;.000837;NA;.125140;.067030;.067030;.098333;609;889
0.02;3;1;0;1;256;0;1;0;5;50;50;40960;0;2;.000305;NA;.049344;.026365;.026365;.037777;610;2749
1.42;231;1;0;1;256;0;1;0;5;50;200;40960;0;0;0.003163;NA;0.364630;0.378777;0.378776;0.50;488;96
0.02;3;1;0;1;256;0;1;0;5;50;200;40960;0;1;.000771;NA;.085747;.053908;.053908;.083333;600;754
0.02;3;1;0;1;256;0;1;0;5;50;200;40960;0;2;.000278;NA;.036049;.022861;.022861;.035000;600;2361
1.47;231;1;0;1;256;0;1;0;5;200;0;40960;0;0;0.001801;NA;0.168373;0.414688;0.414687;0.54;482;51
0.02;3;1;0;1;256;0;1;0;5;200;0;40960;0;1;.000607;NA;.052008;.066140;.066140;.096666;569;447
0.02;3;1;0;1;256;0;1;0;5;200;0;40960;0;2;.000208;NA;.022548;.023047;.023047;.033333;569;1627
1.45;233;1;0;1;256;0;1;0;5;200;10;40960;0;0;0.006631;NA;1.785444;1.167614;1.167613;1.29;609;147
0.02;3;1;0;1;256;0;1;0;5;200;10;40960;0;1;.001197;NA;.231297;.170544;.170544;.225000;632;673
0.02;3;1;0;1;256;0;1;0;5;200;10;40960;0;2;.000411;NA;.077116;.047857;.047857;.064444;632;2345
1.44;232;1;0;1;256;0;1;0;5;200;50;40960;0;0;0.003832;NA;0.750700;0.425731;0.425730;0.55;507;158
0.02;3;1;0;1;256;0;1;0;5;200;50;40960;0;1;.000772;NA;.121973;.069392;.069392;.098333;581;869
0.02;3;1;0;1;256;0;1;0;5;200;50;40960;0;2;.000273;NA;.046090;.026112;.026112;.037222;583;2619
1.41;232;1;0;1;256;0;1;0;5;200;200;40960;0;0;0.003170;NA;0.443038;0.273517;0.273516;0.40;488;139
0.02;3;1;0;1;256;0;1;0;5;200;200;40960;0;1;.000695;NA;.075729;.048342;.048342;.073333;572;775
0.02;3;1;0;1;256;0;1;0;5;200;200;40960;0;2;.000241;NA;.033905;.021645;.021645;.032777;572;2341
1.43;230;1;0;1;256;0;1;0;6;0;0;40960;0;0;0.000922;NA;0.102982;0.084564;0.084563;0.21;323;101
0.02;3;1;0;1;256;0;1;0;6;0;0;40960;0;1;.000102;NA;.012274;.014780;.014780;.036666;323;483
0.02;3;1;0;1;256;0;1;0;6;0;0;40960;0;2;.000034;NA;.005749;.006914;.006914;.015000;323;1476
1.44;230;1;0;1;256;0;1;0;6;0;10;40960;0;0;0.004267;NA;0.569142;0.277229;0.277228;0.39;388;171
0.01;3;1;0;1;256;0;1;0;6;0;10;40960;0;1;.000331;NA;.040828;.046776;.046776;.073333;390;478
0.02;3;1;0;1;256;0;1;0;6;0;10;40960;0;2;.000116;NA;.013449;.016331;.016331;.026111;390;1379
1.40;231;1;0;1;256;0;1;0;6;0;50;40960;0;0;0.001976;NA;0.288788;0.143162;0.143161;0.26;336;153
0.02;3;1;0;1;256;0;1;0;6;0;50;40960;0;1;.000163;NA;.021117;.023115;.023115;.046666;336;505
0.02;3;1;0;1;256;0;1;0;6;0;50;40960;0;2;.000056;NA;.007455;.008729;.008729;.017777;336;1412
1.42;232;1;0;1;256;0;1;0;6;0;200;40960;0;0;0.001603;NA;0.181336;0.099880;0.099879;0.21;327;136
0.02;3;1;0;1;256;0;1;0;6;0;200;40960;0;1;.000145;NA;.014881;.015220;.015220;.036666;327;535
0.02;3;1;0;1;256;0;1;0;6;0;200;40960;0;2;.000048;NA;.006655;.006601;.006601;.015555;327;1561
1.43;232;1;0;1;256;0;1;0;6;10;0;40960;0;0;0.000922;NA;0.068263;0.354658;0.354657;0.47;323;38
0.02;3;1;0;1;256;0;1;0;6;10;0;40960;0;1;.000271;NA;.035020;.057744;.057744;.081666;386;394
0.02;3;1;0;1;256;0;1;0;6;10;0;40960;0;2;.000097;NA;.012148;.018911;.018911;.030555;386;1077
1.44;231;1;0;1;256;0;1;0;6;10;10;40960;0;0;0.004602;NA;0.687592;0.467189;0.467188;0.59;390;136
0.01;3;1;0;1;256;0;1;0;6;10;10;40960;0;1;.000485;NA;.064770;.063499;.063499;.095000;389;529
0.02;3;1;0;1;256;0;1;0;6;10;10;40960;0;2;.000180;NA;.022913;.022417;.022417;.033888;390;1579
1.44;230;1;0;1;256;0;1;0;6;10;50;40960;0;0;0.001682;NA;0.211924;0.387272;0.387271;0.50;336;64
0.02;3;1;0;1;256;0;1;0;6;10;50;40960;0;1;.000313;NA;.046628;.058733;.058733;.091666;386;427
0.02;3;1;0;1;256;0;1;0;6;10;50;40960;0;2;.000118;NA;.015201;.018663;.018663;.028333;386;1384
1.43;230;1;0;1;256;0;1;0;6;10;200;40960;0;0;0.001284;NA;0.128599;0.376912;0.376911;0.50;326;48
0.02;3;1;0;1;256;0;1;0;6;10;200;40960;0;1;.000299;NA;.044274;.060139;.060138;.085000;386;437
0.02;3;1;0;1;256;0;1;0;6;10;200;40960;0;2;.000104;NA;.014220;.018329;.018329;.027777;386;1362
1.39;231;1;0;1;256;0;1;0;6;50;0;40960;0;0;0.000924;NA;0.069561;0.178221;0.178220;0.29;323;61
0.02;3;1;0;1;256;0;1;0;6;50;0;40960;0;1;.000156;NA;.019463;.030074;.030074;.053333;336;407
0.02;3;1;0;1;256;0;1;0;6;50;0;40960;0;2;.000053;NA;.007308;.010075;.010075;.019444;336;1303
1.42;230;1;0;1;256;0;1;0;6;50;10;40960;0;0;0.004556;NA;0.679041;0.329345;0.329344;0.45;389;173
0.02;3;1;0;1;256;0;1;0;6;50;10;40960;0;1;.000368;NA;.047040;.047797;.047797;.078333;390;504
0.02;3;1;0;1;256;0;1;0;6;50;10;40960;0;2;.000134;NA;.017692;.017364;.017364;.027222;390;1616
1.44;230;1;0;1;256;0;1;0;6;50;50;40960;0;0;0.001686;NA;0.328858;0.204993;0.204992;0.32;336;137
0.02;3;1;0;1;256;0;1;0;6;50;50;40960;0;1;.000200;NA;.031044;.028702;.028701;.053333;336;546
0.02;3;1;0;1;256;0;1;0;6;50;50;40960;0;2;.000067;NA;.010597;.009985;.009985;.018888;336;1706
1.43;231;1;0;1;256;0;1;0;6;50;200;40960;0;0;0.001291;NA;0.158711;0.157011;0.157011;0.27;327;99
0.02;3;1;0;1;256;0;1;0;6;50;200;40960;0;1;.000175;NA;.024035;.029219;.029219;.051666;336;492
0.02;3;1;0;1;256;0;1;0;6;50;200;40960;0;2;.000060;NA;.008792;.009952;.009952;.018888;336;1492
1.43;232;1;0;1;256;0;1;0;6;200;0;40960;0;0;0.000921;NA;0.076751;0.133437;0.133436;0.25;323;75
0.02;3;1;0;1;256;0;1;0;6;200;0;40960;0;1;.000141;NA;.016549;.023366;.023366;.048333;327;429
0.02;3;1;0;1;256;0;1;0;6;200;0;40960;0;2;.000048;NA;.006319;.008183;.008183;.016666;327;1421
1.44;231;1;0;1;256;0;1;0;6;200;10;40960;0;0;0.004481;NA;0.690939;0.343202;0.343202;0.46;389;172
0.01;3;1;0;1;256;0;1;0;6;200;10;40960;0;1;.000374;NA;.052486;.050881;.050881;.086666;389;490
0.02;3;1;0;1;256;0;1;0;6;200;10;40960;0;2;.000128;NA;.014560;.016163;.016163;.026111;390;1477
1.46;231;1;0;1;256;0;1;0;6;200;50;40960;0;0;0.001688;NA;0.351273;0.191799;0.191798;0.31;336;149
0.02;3;1;0;1;256;0;1;0;6;200;50;40960;0;1;.000189;NA;.025676;.023962;.023962;.048333;336;546
0.02;3;1;0;1;256;0;1;0;6;200;50;40960;0;2;.000066;NA;.009809;.008757;.008757;.017777;336;1674
1.44;231;1;0;1;256;0;1;0;6;200;200;40960;0;0;0.001289;NA;0.166221;0.142236;0.142235;0.26;327;107
0.02;3;1;0;1;256;0;1;0;6;200;200;40960;0;1;.000165;NA;.019352;.020923;.020923;.043333;327;524
0.02;3;1;0;1;256;0;1;0;6;200;200;40960;0;2;.000057;NA;.008012;.007621;.007621;.016666;327;1652
