nodes;program;c.domain;adv.model;protocol;partysize;comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;bandwidths(Mbs);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;30;2.38673;NA;NA;4.7387;NA;4.8e-05;3;2.38364;4.8e-05;3;2.38602;0.000116;5;0.00178183;NA;NA;NA;4.73842;14044;2.24004;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20;30;2.97845;NA;NA;4.7387;NA;4.8e-05;3;2.97566;4.8e-05;3;2.97795;0.000116;5;0.00419823;NA;NA;NA;4.73842;14044;2.84312;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15;30;3.9666;NA;NA;4.7387;NA;4.8e-05;3;3.96307;4.8e-05;3;3.96647;0.000116;5;0.00166544;NA;NA;NA;4.73842;14044;3.82433;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;30;5.93779;NA;NA;4.7387;NA;4.8e-05;3;5.93523;4.8e-05;3;5.93716;0.000116;5;0.00257274;NA;NA;NA;4.73842;14044;5.77751;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;30;11.8589;NA;NA;4.7387;NA;4.8e-05;3;11.8553;4.8e-05;3;11.8589;0.000116;5;0.00572685;NA;NA;NA;4.73842;14044;11.6354;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;1920;1920;1920;NA;NA;244170;19141;100;30;9.66019;NA;NA;71.267;NA;9.6e-05;6;6.02043;9.6e-05;6;9.65889;0.0023;83;0.0623727;NA;NA;NA;71.2623;14072;7.19107;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;95;30;10.027;NA;NA;71.267;NA;9.6e-05;6;6.23562;9.6e-05;6;10.0253;0.0023;83;0.0459422;NA;NA;NA;71.2623;14072;7.58766;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;90;30;10.369;NA;NA;71.267;NA;9.6e-05;6;6.40419;9.6e-05;6;10.3679;0.0023;83;0.0443187;NA;NA;NA;71.2623;14072;7.93183;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;85;30;10.7249;NA;NA;71.267;NA;9.6e-05;6;6.58936;9.6e-05;6;10.7241;0.0023;83;0.0446044;NA;NA;NA;71.2623;14072;8.28811;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;80;30;11.1789;NA;NA;71.267;NA;9.6e-05;6;6.83672;9.6e-05;6;11.1774;0.0023;83;0.0431018;NA;NA;NA;71.2623;14072;8.74445;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;75;30;11.6927;NA;NA;71.267;NA;9.6e-05;6;7.11445;9.6e-05;6;11.6909;0.0023;83;0.0460142;NA;NA;NA;71.2623;14072;9.20605;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;70;30;12.2131;NA;NA;71.267;NA;9.6e-05;6;7.37015;9.6e-05;6;12.2123;0.0023;83;0.0459766;NA;NA;NA;71.2623;14072;9.7336;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;65;30;12.8668;NA;NA;71.267;NA;9.6e-05;6;7.72264;9.6e-05;6;12.8656;0.0023;83;0.0726627;NA;NA;NA;71.2623;14072;10.4201;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;60;30;13.593;NA;NA;71.267;NA;9.6e-05;6;8.08678;9.6e-05;6;13.5922;0.0023;83;0.106037;NA;NA;NA;71.2623;14072;11.0908;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55;30;14.524;NA;NA;71.267;NA;9.6e-05;6;8.5868;9.6e-05;6;14.5222;0.0023;83;0.0588366;NA;NA;NA;71.2623;14072;12.0595;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;30;15.5353;NA;NA;71.267;NA;9.6e-05;6;9.09542;9.6e-05;6;15.5334;0.0023;83;0.0545988;NA;NA;NA;71.2623;14072;13.0421;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45;30;16.8837;NA;NA;71.267;NA;9.6e-05;6;9.81378;9.6e-05;6;16.8825;0.0023;83;0.0947684;NA;NA;NA;71.2623;14072;14.413;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;30;18.4131;NA;NA;71.267;NA;9.6e-05;6;10.5745;9.6e-05;6;18.4114;0.0023;83;0.0752623;NA;NA;NA;71.2623;14072;15.9127;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35;30;20.5433;NA;NA;71.267;NA;9.6e-05;6;11.7044;9.6e-05;6;20.5423;0.0023;83;0.110729;NA;NA;NA;71.2623;14072;18.0477;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;30;23.3449;NA;NA;71.267;NA;9.6e-05;6;13.1564;9.6e-05;6;23.3437;0.0023;83;0.134813;NA;NA;NA;71.2623;14072;20.7508;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;30;27.2332;NA;NA;71.267;NA;9.6e-05;6;15.1843;9.6e-05;6;27.2321;0.0023;83;0.117128;NA;NA;NA;71.2623;14072;24.6626;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20;30;33.0188;NA;NA;71.267;NA;9.6e-05;6;18.1579;9.6e-05;6;33.0182;0.0023;83;0.109716;NA;NA;NA;71.2623;14072;30.4883;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15;30;42.8722;NA;NA;71.267;NA;9.6e-05;6;23.3437;9.6e-05;6;42.8708;0.0023;83;0.10859;NA;NA;NA;71.2623;14072;40.341;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;30;62.2925;NA;NA;71.267;NA;9.6e-05;6;33.3972;9.6e-05;6;62.291;0.0023;83;0.130878;NA;NA;NA;71.2623;14072;59.6976;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;30;122.91;NA;NA;71.267;NA;9.6e-05;6;65.9211;9.6e-05;6;122.908;0.0023;83;0.142919;NA;NA;NA;71.2623;14072;120.284;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;1920;1920;1920;NA;NA;244170;19141;100;30;1.63455;NA;NA;0.4941;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.49218;14011;1.50445;NA;NA;NA;0.00192;30;0.00336898;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;95;30;1.31381;NA;NA;0.4941;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.49218;14011;1.22972;NA;NA;NA;0.00192;30;0.0027489;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;90;30;1.46327;NA;NA;0.4941;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.49218;14011;1.35598;NA;NA;NA;0.00192;30;0.0162992;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;85;30;1.47527;NA;NA;0.4941;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.49218;14011;1.34443;NA;NA;NA;0.00192;30;0.00314686;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;80;30;1.29064;NA;NA;0.4941;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.49218;14011;1.19564;NA;NA;NA;0.00192;30;0.00264382;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;75;30;1.24781;NA;NA;0.4941;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.49218;14011;1.15725;NA;NA;NA;0.00192;30;0.00274442;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;70;30;1.33976;NA;NA;0.4941;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.49218;14011;1.243;NA;NA;NA;0.00192;30;0.00265661;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;65;30;1.32215;NA;NA;0.4941;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.49218;14011;1.23167;NA;NA;NA;0.00192;30;0.00281018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;60;30;1.33131;NA;NA;0.4941;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.49218;14011;1.22659;NA;NA;NA;0.00192;30;0.00275168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55;30;1.3847;NA;NA;0.4941;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.49218;14011;1.28383;NA;NA;NA;0.00192;30;0.00282156;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;30;1.25882;NA;NA;0.4941;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.49218;14011;1.16655;NA;NA;NA;0.00192;30;0.00263072;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45;30;1.5396;NA;NA;0.4941;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.49218;14011;1.41988;NA;NA;NA;0.00192;30;0.00311115;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;30;1.51659;NA;NA;0.4941;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.49218;14011;1.40332;NA;NA;NA;0.00192;30;0.00316297;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35;30;1.4495;NA;NA;0.4941;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.49218;14011;1.33169;NA;NA;NA;0.00192;30;0.00317153;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;30;1.59815;NA;NA;0.4941;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.49218;14011;1.48125;NA;NA;NA;0.00192;30;0.0185148;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;30;1.62379;NA;NA;0.4941;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.49218;14011;1.51352;NA;NA;NA;0.00192;30;0.00320899;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20;30;1.90992;NA;NA;0.4941;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.49218;14011;1.79077;NA;NA;NA;0.00192;30;0.00420443;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15;30;2.49669;NA;NA;0.4941;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.49218;14011;2.36095;NA;NA;NA;0.00192;30;0.00445846;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;30;3.74296;NA;NA;0.4941;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.49218;14011;3.60325;NA;NA;NA;0.00192;30;0.00918904;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;30;7.21441;NA;NA;0.4941;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.49218;14011;6.95452;NA;NA;NA;0.00192;30;0.018606;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;1920;1920;1920;NA;NA;244170;19141;100;30;3.15758;NA;NA;29.8771;NA;NA;NA;NA;NA;NA;NA;0.0011;51;0.0638791;14.0307;101;0.34014;NA;NA;NA;7.92208;14090;1.95967;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;95;30;3.15008;NA;NA;29.8771;NA;NA;NA;NA;NA;NA;NA;0.0011;51;0.0667647;14.0307;101;0.354542;NA;NA;NA;7.92208;14090;1.94478;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;90;30;3.29626;NA;NA;29.8771;NA;NA;NA;NA;NA;NA;NA;0.0011;51;0.0658071;14.0307;101;0.368187;NA;NA;NA;7.92208;14090;2.07187;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;85;30;3.2529;NA;NA;29.8771;NA;NA;NA;NA;NA;NA;NA;0.0011;51;0.0986182;14.0307;101;0.399108;NA;NA;NA;7.92208;14090;2.01254;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;80;30;3.29212;NA;NA;29.8771;NA;NA;NA;NA;NA;NA;NA;0.0011;51;0.0705124;14.0307;101;0.405443;NA;NA;NA;7.92208;14090;2.00829;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;75;30;3.30342;NA;NA;29.8771;NA;NA;NA;NA;NA;NA;NA;0.0011;51;0.0684559;14.0307;101;0.431021;NA;NA;NA;7.92208;14090;2.01969;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;70;30;3.40066;NA;NA;29.8771;NA;NA;NA;NA;NA;NA;NA;0.0011;51;0.0716075;14.0307;101;0.462899;NA;NA;NA;7.92208;14090;2.08437;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;65;30;3.51263;NA;NA;29.8771;NA;NA;NA;NA;NA;NA;NA;0.0011;51;0.0737055;14.0307;101;0.499411;NA;NA;NA;7.92208;14090;2.14713;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;60;30;3.53337;NA;NA;29.8771;NA;NA;NA;NA;NA;NA;NA;0.0011;51;0.0722298;14.0307;101;0.563267;NA;NA;NA;7.92208;14090;2.12181;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55;30;3.71038;NA;NA;29.8771;NA;NA;NA;NA;NA;NA;NA;0.0011;51;0.0744351;14.0307;101;0.637552;NA;NA;NA;7.92208;14090;2.22641;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;30;3.81736;NA;NA;29.8771;NA;NA;NA;NA;NA;NA;NA;0.0011;51;0.0764753;14.0307;101;0.727139;NA;NA;NA;7.92208;14090;2.24742;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45;30;4.02207;NA;NA;29.8771;NA;NA;NA;NA;NA;NA;NA;0.0011;51;0.0797053;14.0307;101;0.836814;NA;NA;NA;7.92208;14090;2.34205;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;30;4.33495;NA;NA;29.8771;NA;NA;NA;NA;NA;NA;NA;0.0011;51;0.0863938;14.0307;101;0.960717;NA;NA;NA;7.92208;14090;2.49902;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35;30;4.61311;NA;NA;29.8771;NA;NA;NA;NA;NA;NA;NA;0.0011;51;0.090652;14.0307;101;1.2229;NA;NA;NA;7.92208;14090;2.55802;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;30;5.35742;NA;NA;29.8771;NA;NA;NA;NA;NA;NA;NA;0.0011;51;0.100838;14.0307;101;1.66834;NA;NA;NA;7.92208;14090;2.85313;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;30;6.40469;NA;NA;29.8771;NA;NA;NA;NA;NA;NA;NA;0.0011;51;0.158338;14.0307;101;2.05242;NA;NA;NA;7.92208;14090;3.483;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20;30;7.99635;NA;NA;29.8771;NA;NA;NA;NA;NA;NA;NA;0.0011;51;0.161841;14.0307;101;2.68443;NA;NA;NA;7.92208;14090;4.47642;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15;30;10.6072;NA;NA;29.8771;NA;NA;NA;NA;NA;NA;NA;0.0011;51;0.187041;14.0307;101;3.73738;NA;NA;NA;7.92208;14090;6.06824;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;30;15.861;NA;NA;29.8771;NA;NA;NA;NA;NA;NA;NA;0.0011;51;0.758205;14.0307;101;5.34663;NA;NA;NA;7.92208;14090;9.31801;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;30;31.4477;NA;NA;29.8771;NA;NA;NA;NA;NA;NA;NA;0.0011;51;0.562679;14.0307;101;11.9671;NA;NA;NA;7.92208;14090;18.805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
