nodes;program;c.domain;adv.model;protocol;partysize;compiletime(s);comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;cpus;freqs(GHz);quotas(%);latencies(ms);input_size;runtime_internal(s);runtime_external(s);maxPhyRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;240;50;3;0.554885;3.83;13;1;~10;0.000576;0.001728;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;240;50;6;1.9125;5.19;14;1;~37;0.002304;0.006912;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;240;50;9;4.17577;7.46;14;1;~82;0.005184;0.015552;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;240;100;3;1.10374;7.58;13;0;~10;0.000576;0.001728;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;240;100;6;3.81211;10.29;16;0;~37;0.002304;0.006912;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;240;100;9;8.32652;14.81;16;0;~82;0.005184;0.015552;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;120;50;3;0.554351;3.83;16;1;~10;0.000576;0.001728;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;120;50;6;1.91251;5.19;14;1;~37;0.002304;0.006912;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;120;50;9;4.17562;7.46;14;1;~82;0.005184;0.015552;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;120;100;3;1.10416;7.58;14;0;~10;0.000576;0.001728;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;120;100;6;3.81208;10.29;14;0;~37;0.002304;0.006912;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;120;100;9;8.32487;14.80;16;0;~82;0.005184;0.015552;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;60;50;3;0.554591;3.83;13;1;~10;0.000576;0.001728;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;60;50;6;1.91241;5.19;13;1;~37;0.002304;0.006912;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;60;50;9;4.17627;7.46;14;1;~82;0.005184;0.015552;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;60;100;3;1.10438;7.58;14;0;~10;0.000576;0.001728;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;60;100;6;3.81251;10.29;14;0;~37;0.002304;0.006912;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;60;100;9;8.32578;14.80;14;0;~82;0.005184;0.015552;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;240;50;3;0.554032;3.83;14;1;~10;0.000576;0.001728;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;240;50;6;1.91183;5.19;14;0;~37;0.002304;0.006912;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;240;50;9;4.17175;7.45;16;0;~82;0.005184;0.015552;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;240;100;3;1.10408;7.58;14;0;~10;0.000576;0.001728;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;240;100;6;3.81074;10.29;16;0;~37;0.002304;0.006912;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;240;100;9;8.32151;14.80;14;0;~82;0.005184;0.015552;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;120;50;3;0.55356;3.83;14;0;~10;0.000576;0.001728;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;120;50;6;1.91084;5.19;14;0;~37;0.002304;0.006912;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;120;50;9;4.17165;7.45;14;0;~82;0.005184;0.015552;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;120;100;3;1.1038;7.58;14;0;~10;0.000576;0.001728;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;120;100;6;3.81068;10.29;14;0;~37;0.002304;0.006912;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;120;100;9;8.32158;14.80;16;0;~82;0.005184;0.015552;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;60;50;3;0.553766;3.83;15;1;~10;0.000576;0.001728;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;60;50;6;1.91046;5.19;14;0;~37;0.002304;0.006912;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;60;50;9;4.17115;7.45;14;0;~82;0.005184;0.015552;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;60;100;3;1.10447;7.58;14;0;~10;0.000576;0.001728;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;60;100;6;3.80991;10.29;13;0;~37;0.002304;0.006912;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;60;100;9;8.32141;14.80;14;0;~82;0.005184;0.015552;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;240;50;3;0.554101;3.83;14;1;~10;0.000576;0.001728;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;240;50;6;1.91052;5.19;13;1;~37;0.002304;0.006912;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;240;50;9;4.17187;7.45;14;0;~82;0.005184;0.015552;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;240;100;3;1.10398;7.58;12;0;~10;0.000576;0.001728;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;240;100;6;3.81063;10.29;14;0;~37;0.002304;0.006912;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;240;100;9;8.32153;14.80;14;0;~82;0.005184;0.015552;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;120;50;3;0.553653;3.83;14;1;~10;0.000576;0.001728;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;120;50;6;1.91067;5.19;14;0;~37;0.002304;0.006912;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;120;50;9;4.17142;7.45;14;0;~82;0.005184;0.015552;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;120;100;3;1.10414;7.58;14;0;~10;0.000576;0.001728;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;120;100;6;3.80975;10.29;14;0;~37;0.002304;0.006912;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;120;100;9;8.32172;14.80;14;0;~82;0.005184;0.015552;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;60;50;3;0.55407;3.83;13;1;~10;0.000576;0.001728;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;60;50;6;1.90988;5.19;14;0;~37;0.002304;0.006912;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;60;50;9;4.17287;7.45;14;0;~82;0.005184;0.015552;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;60;100;3;1.10354;7.58;14;0;~10;0.000576;0.001728;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;60;100;6;3.81041;10.29;14;0;~37;0.002304;0.006912;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;60;100;9;8.32216;14.80;14;0;~82;0.005184;0.015552;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2.6;240;50;3;0.553756;3.83;14;0;~10;0.000576;0.001728;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2.6;240;50;6;1.90979;5.18;14;0;~37;0.002304;0.006912;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2.6;240;50;9;4.17067;7.45;15;0;~82;0.005184;0.015552;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2.6;240;100;3;1.10365;7.58;13;0;~10;0.000576;0.001728;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2.6;240;100;6;3.8099;10.28;13;0;~37;0.002304;0.006912;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2.6;240;100;9;8.32044;14.80;15;0;~82;0.005184;0.015552;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2.6;120;50;3;0.553156;3.83;14;0;~10;0.000576;0.001728;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;malhonest;malicious-shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2.6;120;50;6;1.90973;5.19;13;0;~37;0.002304;0.006912;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
