program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;cpus;freqs(GHz);quotas(%);latencies(ms);input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
32;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2.6;60;100;3;55.3293;59.07;10;0;NA;0.012312;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.011736;541;54.5193;NA;NA;NA;0.000576;9;1.00153;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2.6;60;100;6;220.414;224.37;11;0;NA;0.049248;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.046944;2161;216.875;NA;NA;NA;0.002304;36;3.70636;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2.6;60;100;9;495.552;499.32;15;0;NA;0.110808;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.105624;4861;487.465;NA;NA;NA;0.005184;81;8.21544;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;240;50;3;27.7306;29.63;12;0;NA;0.012312;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.011736;541;27.3199;NA;NA;NA;0.000576;9;0.501753;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;240;50;6;110.465;112.47;13;0;NA;0.049248;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.046944;2161;108.675;NA;NA;NA;0.002304;36;1.85703;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;240;50;9;248.356;250.37;13;0;NA;0.110808;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.105624;4861;244.268;NA;NA;NA;0.005184;81;4.11516;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;240;100;3;55.3302;59.28;10;0;NA;0.012312;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.011736;541;54.5197;NA;NA;NA;0.000576;9;1.00214;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;240;100;6;220.417;224.17;13;0;NA;0.049248;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.046944;2161;216.877;NA;NA;NA;0.002304;36;3.70698;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;240;100;9;495.563;499.33;12;0;NA;0.110808;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.105624;4861;487.476;NA;NA;NA;0.005184;81;8.2149;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;120;50;3;27.7314;29.63;10;0;NA;0.012312;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.011736;541;27.3211;NA;NA;NA;0.000576;9;0.501939;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;120;50;6;110.464;112.37;13;0;NA;0.049248;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.046944;2161;108.675;NA;NA;NA;0.002304;36;1.85643;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;120;50;9;248.355;250.27;15;0;NA;0.110808;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.105624;4861;244.267;NA;NA;NA;0.005184;81;4.11517;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;120;100;3;55.3294;59.28;12;0;NA;0.012312;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.011736;541;54.5181;NA;NA;NA;0.000576;9;1.00186;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;120;100;6;220.417;224.17;13;0;NA;0.049248;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.046944;2161;216.876;NA;NA;NA;0.002304;36;3.70734;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;120;100;9;495.565;499.33;15;0;NA;0.110808;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.105624;4861;487.475;NA;NA;NA;0.005184;81;8.21548;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;60;50;3;27.7297;29.63;12;0;NA;0.012312;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.011736;541;27.3189;NA;NA;NA;0.000576;9;0.502018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;60;50;6;110.466;112.47;13;0;NA;0.049248;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.046944;2161;108.676;NA;NA;NA;0.002304;36;1.85678;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;60;50;9;248.352;250.37;15;0;NA;0.110808;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.105624;4861;244.264;NA;NA;NA;0.005184;81;4.1152;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;60;100;3;55.3312;59.07;12;0;NA;0.012312;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.011736;541;54.5201;NA;NA;NA;0.000576;9;1.00173;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;60;100;6;220.415;224.37;13;0;NA;0.049248;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.046944;2161;216.874;NA;NA;NA;0.002304;36;3.70707;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;60;100;9;495.564;499.33;13;0;NA;0.110808;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.105624;4861;487.476;NA;NA;NA;0.005184;81;8.21438;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;1.21;23;1;NA;NA;NA;576;576;576;NA;NA;5292;1198;4;2.6;240;50;3;27.9292;29.89;9;0;NA;0.005988;NA;4.8e-05;3;27.7771;4.8e-05;3;28.0789;NA;NA;NA;NA;NA;NA;0.00594;550;27.7713;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;0.89;36;1;NA;NA;NA;2304;2304;2304;NA;NA;21168;4789;4;2.6;240;50;6;110.995;113.04;12;0;NA;0.023808;NA;4.8e-05;3;110.842;4.8e-05;3;111.145;NA;NA;NA;NA;NA;NA;0.02376;2197;110.821;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;4.19;58;1;NA;NA;NA;5184;5184;5184;NA;NA;47628;10774;4;2.6;240;50;9;249.437;251.44;11;0;NA;0.053508;NA;4.8e-05;3;249.284;4.8e-05;3;249.586;NA;NA;NA;NA;NA;NA;0.05346;4942;249.24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2.6;240;100;3;55.6379;59.41;11;0;NA;0.005988;NA;4.8e-05;3;55.3357;4.8e-05;3;55.9378;NA;NA;NA;NA;NA;NA;0.00594;550;55.331;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2.6;240;100;6;221.125;224.92;12;0;NA;0.023808;NA;4.8e-05;3;220.823;4.8e-05;3;221.424;NA;NA;NA;NA;NA;NA;0.02376;2197;220.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2.6;240;100;9;496.832;500.65;12;0;NA;0.053508;NA;4.8e-05;3;496.529;4.8e-05;3;497.131;NA;NA;NA;NA;NA;NA;0.05346;4942;496.482;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2.6;120;50;3;27.9501;29.86;11;0;NA;0.005988;NA;4.8e-05;3;27.7989;4.8e-05;3;28.0998;NA;NA;NA;NA;NA;NA;0.00594;550;27.7918;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2.6;120;50;6;110.984;112.92;10;0;NA;0.023808;NA;4.8e-05;3;110.831;4.8e-05;3;111.134;NA;NA;NA;NA;NA;NA;0.02376;2197;110.812;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2.6;120;50;9;249.419;251.36;13;0;NA;0.053508;NA;4.8e-05;3;249.267;4.8e-05;3;249.568;NA;NA;NA;NA;NA;NA;0.05346;4942;249.223;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2.6;120;100;3;55.633;59.45;11;0;NA;0.005988;NA;4.8e-05;3;55.3315;4.8e-05;3;55.9324;NA;NA;NA;NA;NA;NA;0.00594;550;55.325;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2.6;120;100;6;221.049;224.87;12;0;NA;0.023808;NA;4.8e-05;3;220.748;4.8e-05;3;221.349;NA;NA;NA;NA;NA;NA;0.02376;2197;220.729;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2.6;120;100;9;496.711;500.52;13;0;NA;0.053508;NA;4.8e-05;3;496.408;4.8e-05;3;497.011;NA;NA;NA;NA;NA;NA;0.05346;4942;496.367;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2.6;60;50;3;27.9444;29.87;9;0;NA;0.005988;NA;4.8e-05;3;27.7916;4.8e-05;3;28.0946;NA;NA;NA;NA;NA;NA;0.00594;550;27.7858;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2.6;60;50;6;110.96;112.91;12;0;NA;0.023808;NA;4.8e-05;3;110.807;4.8e-05;3;111.109;NA;NA;NA;NA;NA;NA;0.02376;2197;110.79;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2.6;60;50;9;249.433;251.39;13;0;NA;0.053508;NA;4.8e-05;3;249.281;4.8e-05;3;249.583;NA;NA;NA;NA;NA;NA;0.05346;4942;249.237;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2.6;60;100;3;55.6352;59.41;11;0;NA;0.005988;NA;4.8e-05;3;55.3325;4.8e-05;3;55.9349;NA;NA;NA;NA;NA;NA;0.00594;550;55.3275;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2.6;60;100;6;221.039;224.82;12;0;NA;0.023808;NA;4.8e-05;3;220.737;4.8e-05;3;221.338;NA;NA;NA;NA;NA;NA;0.02376;2197;220.716;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2.6;60;100;9;496.764;500.56;11;0;NA;0.053508;NA;4.8e-05;3;496.461;4.8e-05;3;497.065;NA;NA;NA;NA;NA;NA;0.05346;4942;496.414;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;240;50;3;27.9265;29.82;11;0;NA;0.005988;NA;4.8e-05;3;27.7748;4.8e-05;3;28.0767;NA;NA;NA;NA;NA;NA;0.00594;550;27.7699;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;240;50;6;110.947;112.85;16;0;NA;0.023808;NA;4.8e-05;3;110.795;4.8e-05;3;111.097;NA;NA;NA;NA;NA;NA;0.02376;2197;110.777;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;240;50;9;249.282;251.19;13;0;NA;0.053508;NA;4.8e-05;3;249.129;4.8e-05;3;249.433;NA;NA;NA;NA;NA;NA;0.05346;4942;249.09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;240;100;3;55.6268;59.37;11;0;NA;0.005988;NA;4.8e-05;3;55.3242;4.8e-05;3;55.9278;NA;NA;NA;NA;NA;NA;0.00594;550;55.319;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;240;100;6;221.022;224.77;11;0;NA;0.023808;NA;4.8e-05;3;220.72;4.8e-05;3;221.322;NA;NA;NA;NA;NA;NA;0.02376;2197;220.702;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;240;100;9;496.595;500.36;11;0;NA;0.053508;NA;4.8e-05;3;496.293;4.8e-05;3;496.895;NA;NA;NA;NA;NA;NA;0.05346;4942;496.255;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;120;50;3;27.9287;29.82;9;0;NA;0.005988;NA;4.8e-05;3;27.7763;4.8e-05;3;28.0788;NA;NA;NA;NA;NA;NA;0.00594;550;27.7711;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;120;50;6;110.939;112.84;12;0;NA;0.023808;NA;4.8e-05;3;110.786;4.8e-05;3;111.089;NA;NA;NA;NA;NA;NA;0.02376;2197;110.768;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;120;50;9;249.333;251.35;12;0;NA;0.053508;NA;4.8e-05;3;249.18;4.8e-05;3;249.483;NA;NA;NA;NA;NA;NA;0.05346;4942;249.141;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;120;100;3;55.6248;59.37;11;0;NA;0.005988;NA;4.8e-05;3;55.3227;4.8e-05;3;55.9246;NA;NA;NA;NA;NA;NA;0.00594;550;55.3181;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;120;100;6;221.014;224.77;10;0;NA;0.023808;NA;4.8e-05;3;220.712;4.8e-05;3;221.315;NA;NA;NA;NA;NA;NA;0.02376;2197;220.694;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;120;100;9;496.674;500.44;12;0;NA;0.053508;NA;4.8e-05;3;496.372;4.8e-05;3;496.975;NA;NA;NA;NA;NA;NA;0.05346;4942;496.332;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;60;50;3;27.9256;29.82;13;0;NA;0.005988;NA;4.8e-05;3;27.7736;4.8e-05;3;28.075;NA;NA;NA;NA;NA;NA;0.00594;550;27.7686;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;60;50;6;110.94;112.94;10;0;NA;0.023808;NA;4.8e-05;3;110.788;4.8e-05;3;111.091;NA;NA;NA;NA;NA;NA;0.02376;2197;110.77;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;60;50;9;249.324;251.34;12;0;NA;0.053508;NA;4.8e-05;3;249.172;4.8e-05;3;249.474;NA;NA;NA;NA;NA;NA;0.05346;4942;249.133;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;60;100;3;55.6317;59.38;11;0;NA;0.005988;NA;4.8e-05;3;55.3292;4.8e-05;3;55.9325;NA;NA;NA;NA;NA;NA;0.00594;550;55.3241;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;60;100;6;220.972;224.72;12;0;NA;0.023808;NA;4.8e-05;3;220.67;4.8e-05;3;221.273;NA;NA;NA;NA;NA;NA;0.02376;2197;220.653;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;60;100;9;496.661;500.62;12;0;NA;0.053508;NA;4.8e-05;3;496.359;4.8e-05;3;496.962;NA;NA;NA;NA;NA;NA;0.05346;4942;496.317;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;240;50;3;27.857;29.75;9;0;NA;0.005988;NA;4.8e-05;3;27.7048;4.8e-05;3;28.0082;NA;NA;NA;NA;NA;NA;0.00594;550;27.7002;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;240;50;6;110.655;112.65;10;0;NA;0.023808;NA;4.8e-05;3;110.504;4.8e-05;3;110.805;NA;NA;NA;NA;NA;NA;0.02376;2197;110.487;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;240;50;9;248.66;250.67;13;0;NA;0.053508;NA;4.8e-05;3;248.508;4.8e-05;3;248.81;NA;NA;NA;NA;NA;NA;0.05346;4942;248.47;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;240;100;3;55.5548;59.50;9;0;NA;0.005988;NA;4.8e-05;3;55.2523;4.8e-05;3;55.8555;NA;NA;NA;NA;NA;NA;0.00594;550;55.2479;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;240;100;6;220.694;224.44;12;0;NA;0.023808;NA;4.8e-05;3;220.392;4.8e-05;3;220.994;NA;NA;NA;NA;NA;NA;0.02376;2197;220.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;240;100;9;495.932;499.69;11;0;NA;0.053508;NA;4.8e-05;3;495.63;4.8e-05;3;496.232;NA;NA;NA;NA;NA;NA;0.05346;4942;495.592;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;120;50;3;27.8553;29.75;11;0;NA;0.005988;NA;4.8e-05;3;27.7035;4.8e-05;3;28.0057;NA;NA;NA;NA;NA;NA;0.00594;550;27.6988;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;120;50;6;110.654;112.55;10;0;NA;0.023808;NA;4.8e-05;3;110.502;4.8e-05;3;110.804;NA;NA;NA;NA;NA;NA;0.02376;2197;110.485;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;120;50;9;248.665;250.67;11;0;NA;0.053508;NA;4.8e-05;3;248.513;4.8e-05;3;248.816;NA;NA;NA;NA;NA;NA;0.05346;4942;248.475;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
