comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  datatype  optshare  packbool  protocol  latencies(ms)  bandwidths(Mbs)  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.55          214                1                  512       1         0         5         20             14000            40960       0           0           0.149524     NA          0.522950          0.672508            0.672507           1.44                 1121          89
1.49          213                1                  512       1         0         5         20             14000            40960       0           1           .018993      NA          .094468           .118906             .118906            1.49                 213           100
1.51          215                1                  512       1         0         5         20             13000            40960       0           0           0.102962     NA          0.449008          0.635284            0.635283           1.38                 1121          78
1.50          213                1                  512       1         0         5         20             13000            40960       0           1           .018192      NA          .093181           .121325             .121325            1.50                 213           99
1.37          214                1                  512       1         0         5         20             12000            40960       0           0           0.097100     NA          0.479049          0.672453            0.672451           1.44                 1121          72
1.86          214                1                  512       1         0         5         20             12000            40960       0           1           .021424      NA          .091751           .127900             .127900            1.86                 214           99
1.64          213                1                  512       1         0         5         20             11000            40960       0           0           0.097518     NA          0.441485          0.678236            0.678235           1.43                 1121          75
1.76          214                1                  512       1         0         5         20             11000            40960       0           1           .019964      NA          .096631           .139112             .139112            1.76                 214           99
1.67          214                1                  512       1         0         5         20             10000            40960       0           0           0.096131     NA          0.530240          0.765121            0.765119           1.39                 1123          76
1.50          214                1                  512       1         0         5         20             10000            40960       0           1           .019969      NA          .097803           .149614             .149614            1.50                 214           100
1.65          214                1                  512       1         0         5         20             9000             40960       0           0           0.096847     NA          0.440891          0.743162            0.743161           1.57                 1121          67
1.65          214                1                  512       1         0         5         20             9000             40960       0           1           .020187      NA          .098912           .156119             .156118            1.65                 214           100
1.66          214                1                  512       1         0         5         20             8000             40960       0           0           0.145841     NA          0.517929          0.815138            0.815137           1.58                 1121          81
1.46          213                1                  512       1         0         5         20             8000             40960       0           1           .019989      NA          .100634           .171298             .171298            1.46                 213           99
1.69          213                1                  512       1         0         6         1              25000            40960       0           0           0.050744     NA          0.224617          0.293403            0.293402           0.91                 803           77
1.49          214                1                  512       1         0         6         1              25000            40960       0           1           .010543      NA          .029176           .047688             .047688            1.49                 214           99
1.61          213                1                  512       1         0         6         1              24000            40960       0           0           0.050972     NA          0.251046          0.327843            0.327842           1.02                 803           73
1.88          213                1                  512       1         0         6         1              24000            40960       0           1           .010785      NA          .030584           .049085             .049085            1.88                 213           100
1.48          213                1                  512       1         0         6         1              23000            40960       0           0           0.049827     NA          0.238689          0.305280            0.305279           0.99                 803           74
1.49          213                1                  512       1         0         6         1              23000            40960       0           1           .010097      NA          .031334           .049229             .049229            1.49                 213           99
1.45          213                1                  512       1         0         6         1              22000            40960       0           0           0.083431     NA          0.266351          0.312600            0.312599           1.00                 803           95
1.36          212                1                  512       1         0         6         1              22000            40960       0           1           .010011      NA          .031196           .048424             .048424            1.36                 212           100
1.45          213                1                  512       1         0         6         1              21000            40960       0           0           0.050324     NA          0.228318          0.292389            0.292388           0.98                 803           72
1.53          213                1                  512       1         0         6         1              21000            40960       0           1           .010083      NA          .029321           .050895             .050895            1.53                 213           99
1.36          214                1                  512       1         0         6         1              20000            40960       0           0           0.049251     NA          0.239740          0.314074            0.314072           1.00                 803           71
1.73          214                1                  512       1         0         6         1              20000            40960       0           1           .011194      NA          .031355           .054134             .054134            1.73                 214           99
1.50          214                1                  512       1         0         6         1              19000            40960       0           0           0.050698     NA          0.246359          0.308389            0.308388           0.99                 804           74
1.49          213                1                  512       1         0         6         1              19000            40960       0           1           .009867      NA          .031664           .052116             .052116            1.49                 213           100
1.46          215                1                  512       1         0         6         1              18000            40960       0           0           0.052018     NA          0.201548          0.265630            0.265630           0.79                 803           91
1.53          214                1                  512       1         0         6         1              18000            40960       0           1           .010297      NA          .031511           .049602             .049602            1.53                 214           99
1.47          212                1                  512       1         0         6         1              17000            40960       0           0           0.053814     NA          0.206849          0.280349            0.280348           0.84                 805           91
1.65          214                1                  512       1         0         6         1              17000            40960       0           1           .010004      NA          .031590           .049557             .049557            1.65                 214           99
1.73          213                1                  512       1         0         6         1              16000            40960       0           0           0.052238     NA          0.207306          0.289269            0.289268           0.85                 803           90
1.35          213                1                  512       1         0         6         1              16000            40960       0           1           .010510      NA          .031145           .049831             .049831            1.35                 213           99
1.62          214                1                  512       1         0         6         1              15000            40960       0           0           0.083546     NA          0.262316          0.332441            0.332440           1.03                 803           93
1.47          213                1                  512       1         0         6         1              15000            40960       0           1           .010395      NA          .035723           .054602             .054602            1.47                 213           99
1.64          212                1                  512       1         0         6         1              14000            40960       0           0           0.065178     NA          0.219260          0.321789            0.321788           1.02                 803           85
1.50          213                1                  512       1         0         6         1              14000            40960       0           1           .009888      NA          .033608           .053038             .053038            1.50                 213           99
1.47          213                1                  512       1         0         6         1              13000            40960       0           0           0.049763     NA          0.243773          0.307104            0.307102           1.01                 803           72
1.36          213                1                  512       1         0         6         1              13000            40960       0           1           .010500      NA          .035376           .053541             .053540            1.36                 213           99
1.64          214                1                  512       1         0         6         1              12000            40960       0           0           0.049641     NA          0.237634          0.334298            0.334297           1.02                 803           72
1.78          213                1                  512       1         0         6         1              12000            40960       0           1           .009714      NA          .030691           .053108             .053108            1.78                 213           99
1.47          214                1                  512       1         0         6         1              11000            40960       0           0           0.050040     NA          0.231581          0.333024            0.333023           1.02                 804           77
1.47          213                1                  512       1         0         6         1              11000            40960       0           1           .009468      NA          .032166           .055156             .055156            1.47                 213           99
1.49          213                1                  512       1         0         6         1              10000            40960       0           0           0.050776     NA          0.248374          0.350300            0.350299           1.04                 803           71
1.47          213                1                  512       1         0         6         1              10000            40960       0           1           .010785      NA          .030136           .058046             .058046            1.47                 213           99
1.46          213                1                  512       1         0         6         1              9000             40960       0           0           0.050015     NA          0.248345          0.365601            0.365599           1.05                 805           72
1.65          213                1                  512       1         0         6         1              9000             40960       0           1           .010444      NA          .031885           .059127             .059126            1.65                 213           99
1.36          214                1                  512       1         0         6         1              8000             40960       0           0           0.050106     NA          0.244257          0.371922            0.371921           1.06                 803           70
1.48          212                1                  512       1         0         6         1              8000             40960       0           1           .010353      NA          .031141           .060847             .060847            1.48                 212           100
1.62          214                1                  512       1         0         6         2              25000            40960       0           0           0.073594     NA          0.220824          0.295439            0.295438           0.97                 804           92
1.61          214                1                  512       1         0         6         2              25000            40960       0           1           .009924      NA          .029485           .048557             .048557            1.61                 214           99
1.35          213                1                  512       1         0         6         2              24000            40960       0           0           0.081861     NA          0.245674          0.306087            0.306086           1.00                 803           94
1.65          213                1                  512       1         0         6         2              24000            40960       0           1           .010699      NA          .029259           .048081             .048081            1.65                 213           99
1.47          212                1                  512       1         0         6         2              23000            40960       0           0           0.081094     NA          0.237518          0.309560            0.309559           0.99                 803           92
1.77          213                1                  512       1         0         6         2              23000            40960       0           1           .010424      NA          .030188           .049878             .049878            1.77                 213           100
1.45          214                1                  512       1         0         6         2              22000            40960       0           0           0.053154     NA          0.212013          0.291325            0.291324           0.95                 803           81
1.52          214                1                  512       1         0         6         2              22000            40960       0           1           .009882      NA          .030607           .048340             .048340            1.52                 214           99
1.65          214                1                  512       1         0         6         2              21000            40960       0           0           0.051863     NA          0.221469          0.279844            0.279842           0.84                 803           88
1.61          212                1                  512       1         0         6         2              21000            40960       0           1           .010556      NA          .035497           .052074             .052074            1.61                 212           99
1.45          214                1                  512       1         0         6         2              20000            40960       0           0           0.052799     NA          0.244909          0.318868            0.318867           1.01                 803           77
1.46          214                1                  512       1         0         6         2              20000            40960       0           1           .010416      NA          .036452           .051955             .051955            1.46                 214           99
1.64          213                1                  512       1         0         6         2              19000            40960       0           0           0.052168     NA          0.223898          0.280234            0.280233           0.97                 805           87
1.44          213                1                  512       1         0         6         2              19000            40960       0           1           .009616      NA          .031082           .048912             .048912            1.44                 213           99
1.49          214                1                  512       1         0         6         2              18000            40960       0           0           0.050927     NA          0.217088          0.285951            0.285949           0.93                 803           83
1.46          212                1                  512       1         0         6         2              18000            40960       0           1           .011037      NA          .030494           .049496             .049496            1.46                 212           99
1.64          212                1                  512       1         0         6         2              17000            40960       0           0           0.049610     NA          0.221667          0.309985            0.309984           1.00                 803           79
1.47          213                1                  512       1         0         6         2              17000            40960       0           1           .011218      NA          .030990           .051139             .051139            1.47                 213           99
1.35          213                1                  512       1         0         6         2              16000            40960       0           0           0.079197     NA          0.238450          0.317634            0.317633           1.01                 803           92
1.35          212                1                  512       1         0         6         2              16000            40960       0           1           .010190      NA          .030807           .049644             .049644            1.35                 212           100
1.33          212                1                  512       1         0         6         2              15000            40960       0           0           0.052653     NA          0.214694          0.314455            0.314454           0.99                 803           84
1.43          212                1                  512       1         0         6         2              15000            40960       0           1           .010137      NA          .034487           .054023             .054023            1.43                 212           99
1.39          214                1                  512       1         0         6         2              14000            40960       0           0           0.050615     NA          0.226084          0.306819            0.306817           0.90                 803           79
1.64          213                1                  512       1         0         6         2              14000            40960       0           1           .014607      NA          .034094           .053825             .053824            1.64                 213           99
1.67          213                1                  512       1         0         6         2              13000            40960       0           0           0.049038     NA          0.218227          0.302532            0.302532           0.87                 803           79
1.48          213                1                  512       1         0         6         2              13000            40960       0           1           .009840      NA          .033116           .052816             .052816            1.48                 213           99
1.66          213                1                  512       1         0         6         2              12000            40960       0           0           0.083632     NA          0.257726          0.341083            0.341082           1.07                 803           92
1.47          213                1                  512       1         0         6         2              12000            40960       0           1           .009889      NA          .032027           .052625             .052624            1.47                 213           99
1.82          213                1                  512       1         0         6         2              11000            40960       0           0           0.049785     NA          0.241064          0.342461            0.342460           1.02                 803           70
1.46          214                1                  512       1         0         6         2              11000            40960       0           1           .010013      NA          .033576           .055924             .055923            1.46                 214           99
1.35          213                1                  512       1         0         6         2              10000            40960       0           0           0.049900     NA          0.206304          0.317788            0.317787           0.81                 803           85
1.36          214                1                  512       1         0         6         2              10000            40960       0           1           .009908      NA          .031104           .057189             .057189            1.36                 214           100
1.36          214                1                  512       1         0         6         2              9000             40960       0           0           0.049432     NA          0.223577          0.344957            0.344955           0.97                 803           75
1.61          213                1                  512       1         0         6         2              9000             40960       0           1           .011217      NA          .031730           .062344             .062344            1.61                 213           100
1.46          212                1                  512       1         0         6         2              8000             40960       0           0           0.071338     NA          0.225755          0.369286            0.369285           1.06                 803           84
1.47          214                1                  512       1         0         6         2              8000             40960       0           1           .010482      NA          .031289           .060995             .060995            1.47                 214           99
1.47          214                1                  512       1         0         6         4              25000            40960       0           0           0.054272     NA          0.226749          0.298613            0.298612           0.98                 803           83
1.63          214                1                  512       1         0         6         4              25000            40960       0           1           .010686      NA          .030146           .049215             .049215            1.63                 214           99
1.60          214                1                  512       1         0         6         4              24000            40960       0           0           0.082981     NA          0.235170          0.317243            0.317242           1.00                 803           91
1.35          214                1                  512       1         0         6         4              24000            40960       0           1           .010929      NA          .029783           .048661             .048661            1.35                 214           100
1.42          212                1                  512       1         0         6         4              23000            40960       0           0           0.052750     NA          0.203863          0.259896            0.259895           0.82                 803           93
1.44          213                1                  512       1         0         6         4              23000            40960       0           1           .011171      NA          .030357           .050830             .050830            1.44                 213           100
1.42          213                1                  512       1         0         6         4              22000            40960       0           0           0.049607     NA          0.239040          0.311187            0.311186           0.98                 803           73
1.64          214                1                  512       1         0         6         4              22000            40960       0           1           .010629      NA          .032095           .051938             .051938            1.64                 214           99
1.49          213                1                  512       1         0         6         4              21000            40960       0           0           0.077603     NA          0.248363          0.301741            0.301740           0.99                 804           94
1.55          212                1                  512       1         0         6         4              21000            40960       0           1           .010026      NA          .029070           .048369             .048369            1.55                 212           99
1.46          213                1                  512       1         0         6         4              20000            40960       0           0           0.049680     NA          0.201107          0.248134            0.248133           0.79                 803           93
1.47          214                1                  512       1         0         6         4              20000            40960       0           1           .009821      NA          .030599           .049339             .049339            1.47                 214           99
1.62          213                1                  512       1         0         6         4              19000            40960       0           0           0.049499     NA          0.242615          0.306236            0.306235           0.99                 805           74
1.45          214                1                  512       1         0         6         4              19000            40960       0           1           .010066      NA          .030617           .049464             .049464            1.45                 214           99
1.45          213                1                  512       1         0         6         4              18000            40960       0           0           0.050413     NA          0.245691          0.320602            0.320601           0.98                 803           76
1.64          214                1                  512       1         0         6         4              18000            40960       0           1           .009939      NA          .030384           .049278             .049278            1.64                 214           100
1.61          214                1                  512       1         0         6         4              17000            40960       0           0           0.049727     NA          0.198333          0.264624            0.264623           0.73                 803           91
1.62          213                1                  512       1         0         6         4              17000            40960       0           1           .010318      NA          .032090           .049191             .049191            1.62                 213           100
1.51          213                1                  512       1         0         6         4              16000            40960       0           0           0.082446     NA          0.243202          0.324677            0.324676           1.01                 803           92
1.65          212                1                  512       1         0         6         4              16000            40960       0           1           .010313      NA          .031907           .051309             .051309            1.65                 212           99
1.59          214                1                  512       1         0         6         4              15000            40960       0           0           0.051865     NA          0.210797          0.275306            0.275305           0.80                 803           88
1.63          214                1                  512       1         0         6         4              15000            40960       0           1           .009785      NA          .032205           .049965             .049964            1.63                 214           100
1.61          214                1                  512       1         0         6         4              14000            40960       0           0           0.051276     NA          0.235069          0.320043            0.320042           1.01                 803           73
1.37          214                1                  512       1         0         6         4              14000            40960       0           1           .009973      NA          .030827           .050654             .050653            1.37                 214           99
1.62          213                1                  512       1         0         6         4              13000            40960       0           0           0.048845     NA          0.238930          0.333986            0.333985           0.99                 803           71
1.43          213                1                  512       1         0         6         4              13000            40960       0           1           .010522      NA          .030787           .051750             .051749            1.43                 213           99
1.40          214                1                  512       1         0         6         4              12000            40960       0           0           0.049779     NA          0.222344          0.311299            0.311298           0.93                 803           77
1.63          213                1                  512       1         0         6         4              12000            40960       0           1           .010195      NA          .030281           .052562             .052562            1.63                 213           99
1.44          212                1                  512       1         0         6         4              11000            40960       0           0           0.082034     NA          0.270451          0.378024            0.378022           1.07                 803           89
1.42          214                1                  512       1         0         6         4              11000            40960       0           1           .009907      NA          .030771           .053747             .053747            1.42                 214           99
1.34          213                1                  512       1         0         6         4              10000            40960       0           0           0.052363     NA          0.227515          0.336281            0.336280           1.00                 803           79
1.45          212                1                  512       1         0         6         4              10000            40960       0           1           .009956      NA          .032461           .057751             .057751            1.45                 212           99
1.35          214                1                  512       1         0         6         4              9000             40960       0           0           0.051602     NA          0.196427          0.340420            0.340419           0.91                 803           84
1.63          213                1                  512       1         0         6         4              9000             40960       0           1           .010498      NA          .031331           .059847             .059847            1.63                 213           99
1.49          214                1                  512       1         0         6         4              8000             40960       0           0           0.050189     NA          0.247182          0.397599            0.397597           1.07                 803           69
1.47          214                1                  512       1         0         6         4              8000             40960       0           1           .010138      NA          .033957           .063181             .063181            1.47                 214           99
1.40          213                1                  512       1         0         6         6              25000            40960       0           0           0.051428     NA          0.241106          0.319067            0.319066           1.01                 803           71
1.48          212                1                  512       1         0         6         6              25000            40960       0           1           .010169      NA          .030213           .050264             .050264            1.48                 212           100
1.46          213                1                  512       1         0         6         6              24000            40960       0           0           0.049072     NA          0.235310          0.303415            0.303414           0.99                 803           79
1.44          214                1                  512       1         0         6         6              24000            40960       0           1           .010096      NA          .032925           .051681             .051681            1.44                 214           99
1.46          212                1                  512       1         0         6         6              23000            40960       0           0           0.084865     NA          0.253892          0.322748            0.322747           1.02                 803           93
1.46          213                1                  512       1         0         6         6              23000            40960       0           1           .010461      NA          .032183           .051616             .051616            1.46                 213           99
1.44          212                1                  512       1         0         6         6              22000            40960       0           0           0.081769     NA          0.229849          0.297295            0.297294           0.99                 803           93
1.64          213                1                  512       1         0         6         6              22000            40960       0           1           .009926      NA          .030239           .048110             .048109            1.64                 213           100
1.50          214                1                  512       1         0         6         6              21000            40960       0           0           0.080777     NA          0.252694          0.321458            0.321458           1.02                 803           93
1.65          213                1                  512       1         0         6         6              21000            40960       0           1           .010315      NA          .030505           .048015             .048014            1.65                 213           99
1.34          214                1                  512       1         0         6         6              20000            40960       0           0           0.083460     NA          0.254954          0.309694            0.309693           1.00                 803           94
1.45          212                1                  512       1         0         6         6              20000            40960       0           1           .011366      NA          .030662           .049958             .049958            1.45                 212           100
1.46          213                1                  512       1         0         6         6              19000            40960       0           0           0.050315     NA          0.228791          0.290879            0.290877           0.97                 803           75
1.47          214                1                  512       1         0         6         6              19000            40960       0           1           .010584      NA          .031328           .050315             .050315            1.47                 214           99
1.62          213                1                  512       1         0         6         6              18000            40960       0           0           0.071956     NA          0.215682          0.295829            0.295828           0.98                 803           91
1.63          213                1                  512       1         0         6         6              18000            40960       0           1           .010004      NA          .031123           .049173             .049173            1.63                 213           100
1.78          214                1                  512       1         0         6         6              17000            40960       0           0           0.080426     NA          0.251888          0.311249            0.311248           1.00                 803           94
1.72          213                1                  512       1         0         6         6              17000            40960       0           1           .010673      NA          .033074           .051323             .051323            1.72                 213           100
1.64          212                1                  512       1         0         6         6              16000            40960       0           0           0.049161     NA          0.243495          0.312577            0.312576           1.03                 803           71
1.45          214                1                  512       1         0         6         6              16000            40960       0           1           .010754      NA          .031345           .050988             .050988            1.45                 214           99
1.64          214                1                  512       1         0         6         6              15000            40960       0           0           0.050375     NA          0.241014          0.326201            0.326200           1.00                 803           74
1.62          212                1                  512       1         0         6         6              15000            40960       0           1           .010055      NA          .029508           .050072             .050071            1.62                 212           99
1.47          217                1                  512       1         0         6         6              14000            40960       0           0           0.049870     NA          0.235608          0.308475            0.308474           0.99                 803           73
1.59          213                1                  512       1         0         6         6              14000            40960       0           1           .010005      NA          .032140           .054127             .054127            1.59                 213           99
1.46          215                1                  512       1         0         6         6              13000            40960       0           0           0.086643     NA          0.257904          0.335399            0.335398           1.02                 804           92
1.45          213                1                  512       1         0         6         6              13000            40960       0           1           .010425      NA          .030246           .052091             .052091            1.45                 213           99
1.47          213                1                  512       1         0         6         6              12000            40960       0           0           0.052682     NA          0.248250          0.337804            0.337803           1.04                 803           76
1.62          213                1                  512       1         0         6         6              12000            40960       0           1           .010129      NA          .033504           .057468             .057468            1.62                 213           100
1.58          213                1                  512       1         0         6         6              11000            40960       0           0           0.049496     NA          0.234337          0.339733            0.339731           1.00                 805           72
1.52          213                1                  512       1         0         6         6              11000            40960       0           1           .010028      NA          .034428           .055987             .055986            1.52                 213           99
1.45          214                1                  512       1         0         6         6              10000            40960       0           0           0.077154     NA          0.254710          0.356268            0.356267           1.05                 803           90
1.41          213                1                  512       1         0         6         6              10000            40960       0           1           .010532      NA          .034647           .060228             .060228            1.41                 213           99
1.44          214                1                  512       1         0         6         6              9000             40960       0           0           0.050667     NA          0.228621          0.347567            0.347565           1.01                 803           79
1.60          213                1                  512       1         0         6         6              9000             40960       0           1           .009948      NA          .031621           .061852             .061852            1.60                 213           99
1.60          214                1                  512       1         0         6         6              8000             40960       0           0           0.082651     NA          0.222551          0.376503            0.376502           1.06                 803           85
1.35          214                1                  512       1         0         6         6              8000             40960       0           1           .010357      NA          .030696           .063592             .063592            1.35                 214           99
1.64          212                1                  512       1         0         6         8              25000            40960       0           0           0.050604     NA          0.220034          0.292574            0.292573           0.86                 803           80
1.59          214                1                  512       1         0         6         8              25000            40960       0           1           .010497      NA          .030430           .048837             .048837            1.59                 214           99
1.65          213                1                  512       1         0         6         8              24000            40960       0           0           0.051688     NA          0.242849          0.312447            0.312445           0.99                 803           75
