program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;latencies(ms);bandwidths(Mbs);input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;60;4096;0.256242;2.20;296;91;NA;0.520248;1.03652;4.8e-05;3;0.000399643;4.8e-05;3;0.00102338;NA;NA;NA;NA;NA;NA;0.5202;8;0.0909083;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;40;4096;0.292718;2.21;297;91;NA;0.520248;1.03652;4.8e-05;3;0.000440977;4.8e-05;3;0.000675983;NA;NA;NA;NA;NA;NA;0.5202;8;0.13439;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;30;4096;0.347954;2.30;297;89;NA;0.520248;1.03652;4.8e-05;3;0.000313524;4.8e-05;3;0.000363282;NA;NA;NA;NA;NA;NA;0.5202;8;0.182698;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;600;4096;0.239767;2.22;298;92;NA;0.520248;1.03652;4.8e-05;3;0.000387311;4.8e-05;3;0.00153419;NA;NA;NA;NA;NA;NA;0.5202;8;0.0569532;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;500;4096;0.201237;2.11;298;95;NA;0.520248;1.03652;4.8e-05;3;0.000354041;4.8e-05;3;0.000916534;NA;NA;NA;NA;NA;NA;0.5202;8;0.0556387;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;400;4096;0.205961;2.13;298;94;NA;0.520248;1.03652;4.8e-05;3;0.000265497;4.8e-05;3;0.000287024;NA;NA;NA;NA;NA;NA;0.5202;8;0.0574442;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;300;4096;0.209373;2.13;298;94;NA;0.520248;1.03652;4.8e-05;3;0.000458406;4.8e-05;3;0.000906737;NA;NA;NA;NA;NA;NA;0.5202;8;0.0512135;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;200;4096;0.220011;2.14;296;94;NA;0.520248;1.03652;4.8e-05;3;0.000335778;4.8e-05;3;0.000822953;NA;NA;NA;NA;NA;NA;0.5202;8;0.0689614;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;100;4096;0.24209;2.21;296;90;NA;0.520248;1.03652;4.8e-05;3;0.00033668;4.8e-05;3;0.00115779;NA;NA;NA;NA;NA;NA;0.5202;8;0.0819871;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;80;4096;0.241971;2.15;298;93;NA;0.520248;1.03652;4.8e-05;3;0.000391761;4.8e-05;3;0.000926127;NA;NA;NA;NA;NA;NA;0.5202;8;0.0809042;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;60;4096;0.262785;2.22;299;93;NA;0.520248;1.03652;4.8e-05;3;0.000394898;4.8e-05;3;0.000409907;NA;NA;NA;NA;NA;NA;0.5202;8;0.105437;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;40;4096;0.280887;2.21;297;91;NA;0.520248;1.03652;4.8e-05;3;0.000239405;4.8e-05;3;0.00102823;NA;NA;NA;NA;NA;NA;0.5202;8;0.125031;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;30;4096;0.308928;2.21;297;90;NA;0.520248;1.03652;4.8e-05;3;0.000398547;4.8e-05;3;0.000251052;NA;NA;NA;NA;NA;NA;0.5202;8;0.143116;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;200;600;4096;0.223898;2.20;297;92;NA;0.520248;1.03652;4.8e-05;3;0.000330251;4.8e-05;3;0.00128416;NA;NA;NA;NA;NA;NA;0.5202;8;0.0523988;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;200;500;4096;0.221217;2.21;297;94;NA;0.520248;1.03652;4.8e-05;3;0.00038181;4.8e-05;3;0.00232228;NA;NA;NA;NA;NA;NA;0.5202;8;0.0586016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;200;400;4096;0.214857;2.14;298;94;NA;0.520248;1.03652;4.8e-05;3;0.00035165;4.8e-05;3;0.00096939;NA;NA;NA;NA;NA;NA;0.5202;8;0.0535111;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;200;300;4096;0.203354;2.14;296;94;NA;0.520248;1.03652;4.8e-05;3;0.000328016;4.8e-05;3;0.000685142;NA;NA;NA;NA;NA;NA;0.5202;8;0.0548394;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;200;200;4096;0.214921;2.21;298;94;NA;0.520248;1.03652;4.8e-05;3;0.000307995;4.8e-05;3;0.000458815;NA;NA;NA;NA;NA;NA;0.5202;8;0.0682499;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;200;100;4096;0.234782;2.18;296;93;NA;0.520248;1.03652;4.8e-05;3;0.000372316;4.8e-05;3;0.000904685;NA;NA;NA;NA;NA;NA;0.5202;8;0.0816412;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
