comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);freqs(GHz);datatype;optshare;packbool;protocol;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.39;214;1;1.8;512;1;0;5;8192;0;0;0.034229;NA;0.107451;0.154390;0.154389;0.34;227;86
1.35;214;1;1.8;512;1;0;5;8192;0;1;.006700;NA;.021181;.027506;.027506;1.35;214;99
1.44;213;1;1.8;512;1;0;5;40960;0;0;0.173852;NA;0.478754;0.646313;0.646312;1.59;1121;88
1.33;213;1;1.8;512;1;0;5;40960;0;1;.033367;NA;.088060;.114728;.114727;1.33;213;99
1.43;212;1;1.8;512;1;0;6;4096;0;0;0.009022;NA;0.028172;0.040782;0.040781;0.12;83;89
1.32;214;1;1.8;512;1;0;6;4096;0;1;.001747;NA;.004416;.007209;.007209;1.32;214;99
1.34;212;1;1.8;512;1;0;6;8192;0;0;0.017979;NA;0.051083;0.073040;0.073039;0.24;163;88
1.32;213;1;1.8;512;1;0;6;8192;0;1;.003418;NA;.008293;.013261;.013261;1.32;213;99
1.40;213;1;1.8;512;1;0;6;40960;0;0;0.085521;NA;0.204275;0.321024;0.321023;1.16;805;89
1.32;213;1;1.8;512;1;0;6;40960;0;1;.015265;NA;.032579;.052760;.052759;1.32;213;99
1.44;218;1;1.6;128;1;0;1;4096;0;0;0.005061;NA;0.027796;0.028170;0.028169;0.06;35;90
1.43;218;1;1.6;128;1;0;1;4096;0;1;.001053;NA;.007116;.005975;.005975;1.43;218;99
1.45;217;1;1.6;128;1;0;1;8192;0;0;0.011767;NA;0.065678;0.052254;0.052253;0.11;67;111
1.43;217;1;1.6;128;1;0;1;8192;0;1;.002243;NA;.013878;.011754;.011754;1.43;217;99
1.50;217;1;1.6;128;1;0;1;40960;0;0;0.061498;NA;0.316928;0.264921;0.264920;0.53;321;108
1.43;218;1;1.6;128;1;0;1;40960;0;1;.013615;NA;.061088;.056434;.056434;1.43;218;99
1.43;217;1;1.6;128;1;0;2;4096;0;0;0.008716;NA;0.028551;0.030785;0.030784;0.06;39;95
1.40;217;1;1.6;128;1;0;2;4096;0;1;.001639;NA;.006429;.007461;.007461;1.40;217;99
1.42;217;1;1.6;128;1;0;2;8192;0;0;0.017145;NA;0.058781;0.065683;0.065682;0.13;75;91
1.41;217;1;1.6;128;1;0;2;8192;0;1;.003228;NA;.011600;.013643;.013642;1.41;217;99
1.42;216;1;1.6;128;1;0;2;40960;0;0;0.102757;NA;0.311946;0.314089;0.314088;0.62;362;99
1.42;218;1;1.6;128;1;0;2;40960;0;1;.019904;NA;.047845;.053487;.053487;1.42;218;100
1.47;216;1;1.6;128;1;0;3;4096;0;0;0.008618;NA;0.019489;0.029206;0.029205;0.06;27;85
1.37;216;1;1.6;128;1;0;3;4096;0;1;.001608;NA;.004843;.006849;.006849;1.37;216;99
1.38;215;1;1.6;128;1;0;3;8192;0;0;0.014966;NA;0.030014;0.063803;0.063802;0.13;51;66
1.37;215;1;1.6;128;1;0;3;8192;0;1;.003195;NA;.009232;.012895;.012895;1.37;215;100
1.40;215;1;1.6;128;1;0;3;40960;0;0;0.089495;NA;0.158740;0.299428;0.299427;0.59;243;76
1.37;216;1;1.6;128;1;0;3;40960;0;1;.020037;NA;.039976;.051797;.051797;1.37;216;99
1.40;215;1;1.6;128;1;0;4;4096;0;0;0.006472;NA;0.015798;0.026727;0.026726;0.06;27;70
1.38;216;1;1.6;128;1;0;4;4096;0;1;.001511;NA;.004419;.005951;.005951;1.38;216;99
1.37;215;1;1.6;128;1;0;4;8192;0;0;0.014465;NA;0.036811;0.055827;0.055826;0.11;51;83
1.37;217;1;1.6;128;1;0;4;8192;0;1;.003075;NA;.008023;.011196;.011195;1.37;217;99
1.37;215;1;1.6;128;1;0;4;40960;0;0;0.079598;NA;0.180571;0.254741;0.254740;0.54;242;84
1.37;215;1;1.6;128;1;0;4;40960;0;1;.018871;NA;.035680;.046704;.046704;1.37;215;100
1.40;216;1;1.6;128;1;0;5;4096;0;0;0.008666;NA;0.020845;0.030455;0.030454;0.06;31;85
1.39;216;1;1.6;128;1;0;5;4096;0;1;.001597;NA;.004831;.006522;.006521;1.39;216;100
1.39;216;1;1.6;128;1;0;5;8192;0;0;0.014433;NA;0.037004;0.060131;0.060130;0.12;59;73
1.37;215;1;1.6;128;1;0;5;8192;0;1;.003285;NA;.009255;.012182;.012182;1.37;215;99
2.10;215;1;1.6;128;1;0;5;40960;0;0;0.090406;NA;0.214096;0.280150;0.280149;0.58;283;86
1.40;217;1;1.6;128;1;0;5;40960;0;1;.018245;NA;.038601;.050603;.050603;1.40;217;99
1.44;215;1;1.6;128;1;0;6;4096;0;0;0.004156;NA;0.009301;0.012866;0.012865;0.04;23;90
1.37;216;1;1.6;128;1;0;6;4096;0;1;.000839;NA;.002091;.002924;.002923;1.37;216;99
1.38;217;1;1.6;128;1;0;6;8192;0;0;0.009346;NA;0.019892;0.026452;0.026451;0.07;45;92
1.38;215;1;1.6;128;1;0;6;8192;0;1;.001665;NA;.003650;.005370;.005369;1.38;215;99
1.40;216;1;1.6;128;1;0;6;40960;0;0;0.052184;NA;0.101148;0.126992;0.126991;0.38;205;91
1.36;215;1;1.6;128;1;0;6;40960;0;1;.010033;NA;.016062;.022027;.022027;1.36;215;99
1.41;216;1;1.6;256;1;0;1;4096;0;0;0.006309;NA;0.043875;0.034339;0.034338;0.08;67;110
1.40;217;1;1.6;256;1;0;1;4096;0;1;.001426;NA;.011193;.008496;.008496;1.40;217;99
1.41;217;1;1.6;256;1;0;1;8192;0;0;0.013295;NA;0.087473;0.067630;0.067629;0.17;130;108
1.41;217;1;1.6;256;1;0;1;8192;0;1;.002827;NA;.021062;.016093;.016093;1.41;217;99
1.44;215;1;1.6;256;1;0;1;40960;0;0;0.078259;NA;0.443448;0.346593;0.346592;0.83;638;110
1.42;216;1;1.6;256;1;0;1;40960;0;1;.014496;NA;.079693;.069585;.069585;1.42;216;99
1.46;215;1;1.6;256;1;0;2;4096;0;0;0.012196;NA;0.050287;0.053117;0.053116;0.10;75;98
1.39;216;1;1.6;256;1;0;2;4096;0;1;.002074;NA;.009278;.011063;.011062;1.39;216;99
1.40;215;1;1.6;256;1;0;2;8192;0;0;0.026653;NA;0.098969;0.101500;0.101498;0.21;147;98
1.39;216;1;1.6;256;1;0;2;8192;0;1;.004206;NA;.015761;.018288;.018288;1.39;216;99
1.39;215;1;1.6;256;1;0;2;40960;0;0;0.137892;NA;0.370110;0.411609;0.411608;0.95;723;95
1.39;216;1;1.6;256;1;0;2;40960;0;1;.022596;NA;.068070;.075355;.075355;1.39;216;99
1.37;213;1;1.6;256;1;0;3;4096;0;0;0.010403;NA;0.023057;0.045799;0.045798;0.09;51;76
1.35;214;1;1.6;256;1;0;3;4096;0;1;.002248;NA;.007459;.011069;.011069;1.35;214;99
1.49;214;1;1.6;256;1;0;3;8192;0;0;0.024176;NA;0.052257;0.090042;0.090041;0.19;99;80
1.34;215;1;1.6;256;1;0;3;8192;0;1;.004793;NA;.013670;.018679;.018679;1.34;215;99
1.37;214;1;1.6;256;1;0;3;40960;0;0;0.127462;NA;0.228366;0.417735;0.417734;0.95;484;80
1.34;215;1;1.6;256;1;0;3;40960;0;1;.025285;NA;.055217;.071859;.071859;1.34;215;99
1.35;214;1;1.6;256;1;0;4;4096;0;0;0.008534;NA;0.023648;0.042531;0.042530;0.10;51;76
1.33;213;1;1.6;256;1;0;4;4096;0;1;.002168;NA;.006384;.009522;.009521;1.33;213;100
1.37;214;1;1.6;256;1;0;4;8192;0;0;0.020459;NA;0.048313;0.083651;0.083650;0.19;99;78
1.34;213;1;1.6;256;1;0;4;8192;0;1;.004724;NA;.012623;.016804;.016804;1.34;213;99
1.34;214;1;1.6;256;1;0;4;40960;0;0;0.114633;NA;0.295315;0.375341;0.375340;0.89;481;91
1.38;215;1;1.6;256;1;0;4;40960;0;1;.022877;NA;.049788;.065588;.065588;1.38;215;99
1.57;214;1;1.6;256;1;0;5;4096;0;0;0.011289;NA;0.031902;0.051065;0.051064;0.10;59;80
1.35;215;1;1.6;256;1;0;5;4096;0;1;.002302;NA;.007334;.010012;.010012;1.35;215;99
1.55;215;1;1.6;256;1;0;5;8192;0;0;0.023966;NA;0.060247;0.098440;0.098439;0.20;117;81
1.35;213;1;1.6;256;1;0;5;8192;0;1;.004840;NA;.013566;.017691;.017691;1.35;213;99
1.51;214;1;1.6;256;1;0;5;40960;0;0;0.126566;NA;0.303967;0.389761;0.389760;0.93;562;90
1.35;215;1;1.6;256;1;0;5;40960;0;1;.025138;NA;.056763;.072192;.072192;1.35;215;99
1.35;213;1;1.6;256;1;0;6;4096;0;0;0.005468;NA;0.013487;0.021848;0.021847;0.07;43;80
1.34;214;1;1.6;256;1;0;6;4096;0;1;.001146;NA;.002728;.004505;.004504;1.34;214;99
1.34;214;1;1.6;256;1;0;6;8192;0;0;0.012204;NA;0.028775;0.044436;0.044435;0.14;85;89
1.35;214;1;1.6;256;1;0;6;8192;0;1;.002519;NA;.005082;.007788;.007788;1.35;214;100
1.34;213;1;1.6;256;1;0;6;40960;0;0;0.066038;NA;0.136667;0.201844;0.201843;0.67;403;89
1.33;214;1;1.6;256;1;0;6;40960;0;1;.011689;NA;.023228;.033327;.033327;1.33;214;100
1.40;215;1;1.6;512;1;0;1;4096;0;0;0.009279;NA;0.084125;0.063498;0.063497;0.16;132;107
1.38;215;1;1.6;512;1;0;1;4096;0;1;.002030;NA;.018043;.014174;.014174;1.38;215;99
1.38;215;1;1.6;512;1;0;1;8192;0;0;0.020643;NA;0.155529;0.120812;0.120810;0.31;257;110
1.39;216;1;1.6;512;1;0;1;8192;0;1;.003965;NA;.032949;.025351;.025351;1.39;216;100
1.44;216;1;1.6;512;1;0;1;40960;0;0;0.100879;NA;0.692528;0.519443;0.519442;1.45;1273;111
1.39;216;1;1.6;512;1;0;1;40960;0;1;.018272;NA;.136597;.118681;.118681;1.39;216;100
1.77;216;1;1.6;512;1;0;2;4096;0;0;0.019327;NA;0.092787;0.096956;0.096955;0.20;147;98
1.36;214;1;1.6;512;1;0;2;4096;0;1;.003018;NA;.014498;.017376;.017375;1.36;214;99
1.38;215;1;1.6;512;1;0;2;8192;0;0;0.039781;NA;0.165826;0.174777;0.174776;0.38;290;97
1.36;214;1;1.6;512;1;0;2;8192;0;1;.006068;NA;.027702;.031255;.031255;1.36;214;99
1.37;214;1;1.6;512;1;0;2;40960;0;0;0.200271;NA;0.711611;0.692266;0.692265;1.72;1438;101
1.37;215;1;1.6;512;1;0;2;40960;0;1;.028835;NA;.120259;.137386;.137386;1.37;215;99
1.48;213;1;1.6;512;1;0;3;4096;0;0;0.019028;NA;0.046743;0.095199;0.095198;0.19;99;75
1.33;215;1;1.6;512;1;0;3;4096;0;1;.003446;NA;.012258;.017429;.017428;1.33;215;100
1.37;213;1;1.6;512;1;0;3;8192;0;0;0.037335;NA;0.086551;0.174475;0.174474;0.38;195;77
1.33;213;1;1.6;512;1;0;3;8192;0;1;.007066;NA;.022413;.030060;.030060;1.33;213;99
1.34;214;1;1.6;512;1;0;3;40960;0;0;0.185410;NA;0.389256;0.698583;0.698582;1.71;961;81
1.32;213;1;1.6;512;1;0;3;40960;0;1;.033612;NA;.095266;.126865;.126864;1.32;213;99
1.60;213;1;1.6;512;1;0;4;4096;0;0;0.017174;NA;0.045858;0.074588;0.074587;0.17;99;83
1.33;214;1;1.6;512;1;0;4;4096;0;1;.003401;NA;.010256;.014969;.014969;1.33;214;99
1.33;213;1;1.6;512;1;0;4;8192;0;0;0.033571;NA;0.090912;0.149479;0.149478;0.36;194;80
1.33;214;1;1.6;512;1;0;4;8192;0;1;.006778;NA;.018703;.026281;.026281;1.33;214;99
1.35;213;1;1.6;512;1;0;4;40960;0;0;0.173807;NA;0.460003;0.586396;0.586395;1.60;958;91
1.33;213;1;1.6;512;1;0;4;40960;0;1;.033176;NA;.080994;.106165;.106165;1.33;213;99
1.36;215;1;1.6;512;1;0;5;4096;0;0;0.017285;NA;0.059932;0.082416;0.082415;0.19;115;82
1.33;214;1;1.6;512;1;0;5;4096;0;1;.003517;NA;.012565;.016492;.016492;1.33;214;99
1.41;215;1;1.6;512;1;0;5;8192;0;0;0.036263;NA;0.109857;0.150168;0.150167;0.35;227;86
1.35;213;1;1.6;512;1;0;5;8192;0;1;.006940;NA;.021882;.028726;.028726;1.35;213;99
1.39;214;1;1.6;512;1;0;5;40960;0;0;0.183746;NA;0.582123;0.730479;0.730478;1.75;1121;90
1.33;214;1;1.6;512;1;0;5;40960;0;1;.033279;NA;.089779;.117568;.117567;1.33;214;99
1.44;213;1;1.6;512;1;0;6;4096;0;0;0.008567;NA;0.024115;0.043107;0.043106;0.14;83;80
1.32;213;1;1.6;512;1;0;6;4096;0;1;.001741;NA;.004560;.007592;.007591;1.32;213;99
1.34;213;1;1.6;512;1;0;6;8192;0;0;0.017219;NA;0.051026;0.075349;0.075348;0.26;163;87
1.33;213;1;1.6;512;1;0;6;8192;0;1;.003608;NA;.008346;.013321;.013321;1.33;213;99
1.47;212;1;1.6;512;1;0;6;40960;0;0;0.090890;NA;0.219580;0.315591;0.315590;1.23;803;92
1.32;213;1;1.6;512;1;0;6;40960;0;1;.015440;NA;.036678;.056123;.056122;1.32;213;100
